800 8000
712 436 21
612 54 11
545 682 23
702 600 12
422 222 26
621 770 18
406 464 26
239 421 9
268 630 18
515 155 25
59 467 4
332 574 12
755 31 13
727 279 10
593 618 27
141 542 25
294 224 10
294 185 18
567 111 8
411 191 14
447 502 19
129 389 21
300 277 20
68 448 18
618 740 23
638 398 13
596 584 25
42 190 3
183 331 13
457 132 23
538 524 30
136 372 20
352 56 18
221 452 32
189 592 21
385 139 26
718 393 24
331 184 17
720 356 21
459 372 12
704 452 20
747 448 19
572 292 32
541 733 22
475 498 18
287 145 15
398 587 27
500 376 35
408 571 23
83 479 14
116 105 41
536 642 20
238 467 17
275 721 21
632 787 10
164 582 33
746 147 19
438 87 20
229 14 22
419 178 12
534 169 20
767 327 21
284 549 20
616 389 23
683 611 7
558 184 12
376 100 7
727 278 9
287 322 5
200 90 36
355 473 20
626 479 20
225 728 17
793 107 19
137 465 11
175 657 17
556 489 22
295 684 10
208 670 23
690 716 11
267 266 17
680 288 11
297 25 9
683 316 8
50 229 14
105 436 22
294 416 36
212 458 15
561 622 16
745 16 13
766 510 14
33 638 34
677 441 8
77 426 17
531 697 17
665 760 35
385 321 15
207 465 18
352 83 29
389 177 27
739 61 9
90 615 8
633 451 33
305 255 7
82 710 21
104 792 10
675 499 20
487 97 5
71 99 18
625 250 26
324 260 22
369 526 23
256 390 16
379 46 30
252 76 18
428 778 22
593 681 28
749 536 22
597 515 32
46 460 12
245 19 29
268 478 13
730 99 16
525 487 23
646 398 14
160 355 30
310 130 16
159 47 12
31 704 11
782 332 16
690 91 27
254 797 27
218 132 21
760 251 15
145 498 27
464 36 14
726 376 17
312 150 18
323 721 20
532 630 21
422 603 24
21 626 24
62 798 20
658 469 7
363 377 21
75 18 16
92 642 16
178 415 17
606 306 18
291 178 20
538 370 30
291 677 35
721 223 35
258 597 26
34 646 16
359 713 25
181 160 14
138 695 15
787 605 17
354 730 22
296 787 23
308 637 28
303 555 8
655 336 23
763 764 16
403 191 7
414 645 20
343 254 11
316 652 7
554 492 22
356 662 36
33 726 22
150 677 29
412 493 22
313 181 34
536 578 6
429 341 5
747 199 23
335 630 12
120 136 17
677 766 24
634 605 15
393 372 8
583 341 16
674 712 16
456 750 12
730 741 24
493 714 15
652 616 21
184 397 29
201 550 13
477 455 32
163 397 27
389 529 18
58 254 21
235 403 10
560 196 12
608 315 29
37 704 9
260 476 14
530 710 5
319 104 19
44 157 5
161 54 22
386 700 21
167 412 14
732 782 18
310 532 16
732 366 40
319 251 12
766 747 26
252 781 26
633 453 8
47 618 23
476 429 23
295 596 18
692 41 13
571 558 26
579 333 17
588 355 21
708 348 19
244 474 20
637 572 22
186 565 12
730 641 29
96 172 11
476 451 20
215 24 16
531 661 20
540 390 20
207 308 6
420 724 18
632 246 22
398 639 11
83 419 23
674 425 21
381 665 28
698 271 25
589 525 27
543 45 19
526 794 40
553 256 5
653 103 24
787 32 24
744 463 14
431 571 20
193 696 6
586 721 11
782 542 21
671 594 22
445 204 15
111 336 2
435 255 27
776 256 30
500 293 12
769 152 28
90 417 28
604 423 26
100 597 6
506 335 14
545 697 5
85 456 20
56 700 19
526 427 30
718 374 5
41 767 11
604 203 13
737 440 14
754 740 16
390 621 28
379 141 18
684 550 23
196 206 28
138 679 37
716 739 26
13 183 23
141 101 37
521 96 25
505 191 17
127 544 24
492 47 34
780 797 9
422 107 27
469 757 10
736 112 23
615 97 24
136 99 15
501 31 17
265 27 19
87 567 12
588 504 15
70 248 21
400 237 16
719 480 19
365 210 21
86 109 25
402 185 21
681 419 10
553 389 16
127 291 14
470 142 11
219 21 14
377 378 -2
745 350 38
744 677 7
573 42 14
728 89 26
760 99 20
691 438 19
580 535 30
1 75 17
533 565 24
65 570 14
167 464 20
110 151 11
36 250 20
604 201 22
733 330 30
377 775 20
558 630 17
687 92 15
124 601 11
638 68 18
184 781 26
100 396 2
154 178 14
630 149 16
687 681 35
60 514 14
164 558 23
67 241 30
96 141 17
178 582 30
175 148 30
600 68 16
29 761 30
343 632 32
258 624 7
650 613 29
190 436 21
743 412 15
284 446 3
796 580 23
305 108 29
179 627 26
635 603 9
432 530 27
228 331 19
87 564 22
284 579 22
141 383 -8
392 276 27
678 700 25
269 669 17
368 700 12
328 489 13
210 760 14
208 357 9
89 782 24
652 671 33
392 677 12
470 583 16
524 520 22
559 306 18
172 212 21
772 594 23
490 472 19
694 690 16
74 176 10
3 187 33
230 546 13
278 601 -2
426 487 35
427 332 22
80 550 32
360 588 30
78 14 12
387 325 8
595 506 28
540 167 11
514 207 29
32 88 14
34 294 12
393 257 10
202 381 19
107 275 14
415 448 23
154 166 9
236 694 14
420 359 13
776 617 19
14 209 10
401 325 24
380 84 20
658 342 19
168 465 24
222 430 33
327 635 10
340 60 24
55 700 28
101 366 14
245 756 21
781 127 28
127 504 19
122 737 23
13 312 14
508 272 10
593 240 23
108 170 13
533 211 25
173 590 3
511 4 16
719 126 17
174 535 21
296 28 21
572 660 25
763 656 26
507 52 21
595 127 23
725 366 23
493 758 31
660 693 17
33 670 31
473 217 20
34 549 17
645 604 34
114 194 23
86 35 9
530 116 19
695 316 14
161 38 26
589 487 18
381 344 32
597 258 28
649 69 2
517 23 24
280 648 13
16 199 8
481 286 21
513 98 13
393 231 10
348 556 18
223 229 26
642 538 8
280 412 13
427 754 23
185 272 6
683 14 26
363 617 15
143 313 13
486 689 13
607 751 6
168 84 4
763 161 20
541 94 24
320 431 34
726 32 32
578 427 22
499 268 34
305 252 32
444 500 11
392 235 24
368 96 32
128 163 27
301 58 12
91 516 34
176 253 21
238 506 31
217 450 31
315 510 14
120 417 21
738 632 12
453 90 5
637 761 15
537 342 13
267 100 5
150 532 33
163 109 -3
649 62 20
173 690 20
400 172 28
617 370 23
54 587 13
562 560 33
782 714 21
477 382 28
503 476 21
570 705 22
312 212 18
627 560 20
419 743 17
41 373 24
627 396 32
348 297 22
687 222 4
1 187 29
615 184 8
299 330 23
371 87 28
68 582 20
313 28 28
50 210 19
550 135 9
133 35 25
380 225 38
693 712 16
84 349 2
309 701 29
398 347 16
593 436 16
243 175 24
576 44 26
33 373 17
148 468 23
148 189 26
105 514 7
23 706 13
81 507 20
158 768 4
177 611 15
641 259 21
628 22 15
632 492 26
704 738 21
587 20 17
460 485 12
449 483 19
680 530 10
170 416 23
542 205 22
66 342 31
115 620 21
493 370 15
357 310 17
314 674 26
172 327 16
643 183 17
410 42 9
681 515 17
381 765 20
313 316 34
449 185 7
277 224 9
751 665 15
357 591 12
249 209 11
40 534 18
712 55 21
334 490 22
544 788 34
116 642 28
509 451 1
607 761 5
471 49 22
480 490 26
95 31 12
592 147 18
161 219 19
563 370 26
194 426 39
55 650 4
226 609 22
563 255 8
504 326 34
362 373 19
282 691 23
743 564 15
308 307 34
256 38 25
703 634 22
633 144 12
158 416 22
549 268 32
326 546 29
656 401 14
171 11 16
705 341 11
777 504 27
621 685 8
541 52 16
191 207 24
391 59 16
746 126 19
343 4 40
658 153 31
750 190 22
85 399 26
148 692 9
489 692 14
99 688 23
331 560 25
761 282 15
392 210 16
225 601 11
557 789 14
152 684 22
468 366 16
458 180 4
327 632 33
795 199 24
478 516 8
313 626 30
475 252 16
602 126 24
319 173 14
196 427 35
326 481 21
699 724 17
35 27 40
601 8 20
563 543 25
631 615 14
510 181 9
515 66 23
722 548 30
358 379 16
2 74 25
249 241 12
36 653 9
236 280 11
235 12 18
494 696 20
232 781 24
398 212 15
255 493 5
290 729 25
122 494 30
702 45 21
143 492 6
17 521 24
283 230 24
451 703 25
89 110 18
708 168 23
790 617 22
744 411 19
348 620 17
207 219 32
458 321 11
549 365 18
475 243 25
205 455 29
595 239 30
551 753 31
704 355 20
9 164 22
381 257 25
264 782 29
12 633 30
174 428 14
697 706 24
258 271 29
475 721 8
576 518 31
352 539 16
68 231 21
5 128 20
385 218 15
162 661 7
282 40 23
338 148 11
213 532 25
244 191 6
325 189 7
659 220 22
703 211 19
581 411 28
785 336 26
759 727 31
682 688 20
502 137 22
775 226 28
476 129 29
41 335 16
374 344 36
91 131 21
31 260 19
234 731 32
355 184 29
413 9 33
346 12 24
326 639 20
491 343 27
588 417 24
774 197 20
114 365 25
754 769 19
161 108 17
729 555 9
92 602 23
524 102 32
29 167 22
458 439 33
412 561 13
153 259 41
97 89 33
221 115 18
352 3 14
173 45 20
624 768 24
600 502 30
4 651 3
42 693 28
296 461 24
698 564 7
102 676 17
742 30 13
637 95 13
665 706 25
265 480 30
231 622 17
192 664 32
109 180 32
213 314 21
265 271 26
285 741 26
142 195 18
60 540 18
170 278 29
651 229 17
412 26 9
751 62 18
582 608 22
229 162 7
214 786 31
272 187 24
367 379 25
612 98 21
476 708 19
206 98 17
627 693 15
342 631 17
788 315 24
669 305 21
105 675 14
318 530 17
773 284 6
14 363 25
647 697 17
637 707 12
214 684 13
468 303 29
387 460 13
246 538 17
44 655 23
97 286 17
341 208 18
236 233 22
334 265 24
520 569 19
82 218 15
289 704 22
355 576 33
84 277 21
92 601 17
47 755 11
360 49 22
143 266 19
128 306 12
93 155 9
567 791 12
167 580 16
449 687 19
531 149 17
756 115 26
513 497 15
305 121 23
621 395 18
355 221 19
581 260 24
644 306 17
773 286 31
66 506 18
754 446 19
488 327 19
118 710 29
101 339 15
283 740 10
30 351 10
295 414 27
31 652 17
346 615 2
128 348 27
620 614 11
708 407 15
369 118 13
343 546 17
662 0 12
429 233 32
3 578 25
552 214 13
199 194 24
156 144 11
292 8 30
738 757 26
213 383 14
306 350 0
689 154 11
665 302 35
551 441 13
658 372 19
71 544 19
500 485 26
130 303 5
251 318 14
323 726 31
650 63 7
305 248 3
239 586 32
618 332 11
737 194 30
456 631 18
547 141 15
509 50 14
704 498 27
23 394 28
750 59 25
62 250 18
269 532 4
262 25 12
479 761 9
690 478 20
733 667 19
312 746 25
256 297 6
212 733 18
204 238 33
680 753 18
676 703 19
394 79 9
563 675 31
716 660 17
788 761 6
538 372 8
585 448 34
91 786 34
258 294 24
390 91 22
384 266 6
789 300 17
415 181 17
777 382 24
325 466 22
717 502 26
225 588 16
255 279 5
568 732 16
789 374 16
392 83 5
337 361 17
552 541 26
275 580 15
533 639 24
391 6 0
24 410 22
388 589 18
132 715 19
375 350 10
587 502 33
725 548 18
195 507 18
74 261 20
132 198 23
314 597 29
693 706 19
483 125 2
453 95 18
538 527 29
362 349 25
261 470 28
445 192 16
732 456 14
147 365 24
91 344 27
558 618 18
18 267 26
344 779 13
778 568 27
258 773 26
420 188 28
442 45 19
121 614 9
373 258 19
386 507 23
264 393 10
747 598 28
681 325 15
242 294 23
531 471 29
658 274 22
750 148 14
472 531 19
171 69 23
435 626 16
480 630 22
216 534 17
207 448 10
154 3 23
679 796 22
7 494 31
218 473 10
314 717 22
243 560 16
327 293 14
327 670 21
1 580 24
585 514 22
586 37 28
478 385 15
499 28 11
688 789 10
664 700 28
714 567 28
445 408 22
136 431 23
486 69 5
15 140 18
222 289 31
670 727 26
270 590 14
267 362 19
191 375 13
60 369 18
657 589 10
509 729 7
321 431 15
736 177 15
387 593 26
163 523 27
39 569 21
174 475 26
374 28 15
532 566 16
403 101 26
719 756 16
220 14 24
229 175 26
71 133 17
71 705 26
72 680 -3
782 105 29
743 328 19
767 294 14
748 329 7
518 282 18
501 512 12
699 551 22
731 435 19
1 85 18
243 732 29
132 490 20
72 486 12
600 208 27
611 526 23
574 594 18
677 99 10
1 798 19
137 133 4
18 132 15
544 462 25
374 739 27
758 755 35
176 257 27
672 45 16
734 423 21
580 388 30
296 662 34
293 468 28
705 463 31
512 684 28
359 536 33
554 108 34
543 503 9
116 709 15
27 500 21
777 541 29
149 507 32
780 360 31
83 663 23
797 431 26
195 152 35
18 748 30
317 238 -2
17 171 13
105 35 38
448 456 17
247 791 20
485 253 21
65 174 11
117 665 6
782 13 19
731 531 22
367 617 24
25 596 18
63 91 18
531 748 22
301 740 9
271 343 6
66 433 16
79 666 16
326 429 22
12 465 15
39 397 31
241 328 18
172 218 10
460 343 17
732 540 39
608 13 27
404 11 25
129 342 19
503 379 25
507 400 21
369 160 16
20 747 17
505 208 23
621 714 9
177 613 24
562 235 14
170 503 15
283 745 17
256 188 36
226 207 19
691 766 19
387 152 24
137 88 12
53 502 13
503 306 16
561 355 10
745 560 31
138 48 22
555 464 20
438 694 29
610 548 21
687 283 18
82 83 18
200 473 22
228 36 11
521 773 11
786 228 11
764 266 13
468 581 32
323 225 27
32 331 12
73 672 27
617 103 24
727 322 18
613 438 2
182 331 14
555 215 18
495 740 16
740 652 15
196 266 26
452 278 26
785 362 16
487 283 19
237 5 11
308 417 18
232 461 3
635 113 23
396 486 23
248 692 14
29 235 23
263 254 15
703 331 24
498 96 13
696 344 12
377 230 18
788 536 23
337 403 41
327 771 30
124 446 17
537 68 23
314 527 23
516 357 25
64 494 24
597 638 17
335 216 2
693 184 33
430 687 22
627 2 15
169 266 15
582 673 10
474 672 26
540 238 15
123 214 15
528 540 18
174 24 12
679 387 37
24 117 4
575 489 20
649 474 18
304 457 27
696 791 28
173 688 14
105 512 12
18 667 25
728 559 25
454 494 43
665 183 34
528 397 18
597 304 13
410 213 14
157 785 17
476 33 17
674 310 21
487 558 24
480 334 6
739 492 10
17 337 19
422 3 32
373 643 27
186 216 24
78 437 29
294 117 11
28 121 23
232 259 15
204 127 14
56 220 24
441 151 21
174 700 29
207 0 30
93 220 19
107 791 20
331 401 21
485 734 31
527 172 13
281 678 12
706 105 4
136 183 25
390 689 19
278 675 23
228 445 22
207 46 25
541 200 26
38 729 21
13 737 17
694 74 13
394 327 20
199 72 30
627 552 19
501 574 21
63 265 18
55 321 14
500 639 22
372 591 17
618 606 18
216 362 15
264 431 3
390 634 30
325 777 5
761 638 12
706 323 24
6 107 19
491 90 17
221 325 26
691 392 39
359 227 16
172 313 -1
429 622 17
96 775 19
274 27 6
167 406 11
611 743 25
380 194 32
471 593 16
449 587 -1
477 492 16
102 51 24
641 188 25
512 445 21
71 310 17
756 207 18
493 484 15
555 240 18
426 543 18
794 290 9
145 773 21
687 767 18
334 308 38
672 701 33
405 88 24
15 630 22
284 678 16
677 580 27
401 258 16
345 162 26
766 420 16
680 689 -1
775 243 17
59 303 28
297 428 11
166 545 14
666 219 26
228 74 23
141 479 4
478 593 16
44 266 21
675 95 12
190 63 25
452 586 4
41 742 24
117 44 16
201 235 11
632 679 30
22 239 15
756 446 18
151 12 19
433 599 18
276 74 28
774 43 31
192 63 12
543 429 21
12 766 12
593 169 24
55 233 17
63 457 7
433 193 25
37 71 29
740 462 19
408 672 29
243 432 17
144 661 16
738 434 28
563 346 14
559 230 0
15 111 11
611 402 11
379 568 18
674 266 20
281 58 16
652 247 16
566 351 23
407 723 21
761 627 19
333 288 25
685 792 18
281 29 29
87 273 35
57 274 32
375 789 15
514 51 34
570 545 -1
4 35 13
276 655 18
233 667 29
451 384 8
562 355 37
721 19 15
31 246 13
349 43 26
407 613 26
351 125 9
639 337 13
678 774 26
451 232 21
192 473 12
661 647 25
8 119 21
207 620 17
368 712 16
84 317 16
292 1 19
124 428 29
785 783 23
128 530 40
436 738 19
531 260 25
149 628 22
100 263 19
745 195 8
28 50 22
391 407 12
596 320 10
570 336 23
616 724 17
180 236 23
381 331 17
367 203 16
264 324 19
783 458 26
474 19 19
738 332 23
638 505 20
671 308 25
23 271 16
329 328 18
5 28 32
451 230 15
195 332 29
693 371 11
94 728 7
503 582 25
535 670 28
362 790 24
67 497 10
56 179 6
343 705 17
297 145 32
88 421 8
177 56 23
751 435 24
708 694 33
138 571 11
671 751 18
90 669 19
233 330 34
587 329 31
435 304 11
98 227 21
376 395 6
638 799 18
315 264 18
121 549 8
333 309 22
550 526 21
37 227 30
626 100 22
8 388 13
452 261 13
513 141 6
574 417 16
711 245 12
635 503 5
443 52 9
561 763 28
767 35 29
366 765 22
116 41 19
670 325 18
398 624 11
18 683 25
87 770 26
104 41 28
148 540 23
32 369 40
543 747 23
115 531 19
13 466 30
583 39 15
99 663 21
728 275 11
74 450 25
575 530 14
250 731 5
175 305 20
731 362 15
724 373 19
649 701 3
431 205 20
411 313 11
673 489 7
377 338 14
444 525 23
19 478 16
272 468 14
294 627 24
677 325 18
791 363 11
573 255 21
791 98 27
20 558 15
479 694 32
609 658 21
51 454 8
116 319 12
673 52 7
504 439 33
192 322 11
560 177 12
243 120 10
603 789 14
741 284 18
497 382 28
173 87 28
101 54 24
201 246 22
35 380 18
486 605 2
80 334 24
271 506 3
472 287 31
581 131 -5
225 210 12
196 262 19
279 600 11
522 253 23
355 155 15
667 256 17
358 662 21
58 132 19
772 6 6
216 198 12
651 203 23
718 158 -1
646 129 20
148 662 10
341 508 22
401 667 21
306 548 6
148 795 12
784 273 9
116 551 14
252 335 21
276 17 17
510 540 17
739 687 14
694 709 35
341 502 18
97 108 13
589 767 23
786 132 21
629 196 27
667 594 29
482 195 13
708 206 16
50 666 17
144 447 34
226 133 28
662 465 7
139 692 29
447 790 23
157 587 26
114 496 25
267 297 9
79 46 17
200 608 12
421 788 12
185 669 9
205 103 9
307 369 16
185 465 13
442 674 16
69 461 7
175 168 29
292 665 38
79 519 28
191 663 26
72 734 29
187 512 25
718 298 28
402 481 17
630 265 20
238 527 29
318 473 25
146 373 22
176 218 41
732 77 12
158 15 34
675 581 25
229 252 21
153 315 20
524 169 13
744 33 1
612 29 6
502 793 16
359 611 28
578 184 25
250 136 17
6 7 23
333 58 11
437 285 23
727 234 29
124 102 6
156 298 23
34 254 12
660 689 7
396 46 35
248 543 33
551 60 21
632 214 15
534 443 17
553 4 23
401 769 26
326 63 23
610 374 13
118 321 24
169 182 29
41 199 16
452 80 13
262 95 22
492 798 21
535 281 25
668 415 8
688 446 13
751 233 26
86 571 30
382 195 26
473 94 24
637 165 19
400 280 40
505 763 23
192 795 29
762 515 9
642 382 28
773 763 19
522 645 15
207 723 19
470 290 2
472 548 18
558 680 17
660 434 23
325 334 29
242 567 21
245 139 30
665 669 17
325 24 16
365 639 31
612 17 16
777 716 9
556 212 7
323 580 29
513 607 40
557 408 27
338 213 22
272 205 -4
308 282 28
432 665 19
748 690 39
781 388 17
3 325 28
669 648 21
593 158 16
533 785 28
468 102 15
383 638 23
668 270 26
562 578 31
728 751 9
298 703 19
25 528 20
76 214 17
242 623 24
66 511 34
387 618 25
400 482 34
148 1 36
467 154 27
185 599 11
577 20 16
429 785 25
493 112 16
601 340 16
129 478 9
492 650 6
3 706 13
129 702 24
115 337 25
606 602 17
713 209 27
561 528 14
249 348 25
147 142 16
752 189 31
6 455 25
149 368 -1
568 721 5
555 326 29
480 545 4
619 766 24
605 688 3
364 557 29
668 569 32
701 662 25
100 373 29
774 594 19
9 197 26
524 137 6
104 439 32
711 447 21
561 295 24
596 673 17
252 147 25
459 240 16
239 633 14
378 638 32
55 605 26
557 783 30
523 416 22
7 281 18
77 361 34
72 67 27
74 704 9
646 777 18
663 653 19
725 790 19
404 317 26
2 775 22
174 397 19
114 487 23
93 90 28
141 759 16
128 450 40
375 689 19
263 82 15
730 182 12
102 81 26
549 144 26
223 365 23
136 263 9
2 478 22
466 674 18
386 711 9
451 496 26
541 287 22
337 362 30
336 668 23
621 49 10
793 606 19
12 792 23
670 238 11
96 734 28
415 41 26
453 347 14
391 30 11
130 190 28
535 300 6
556 350 8
130 211 27
233 796 22
669 514 14
74 271 32
70 568 27
497 62 29
740 530 19
275 5 19
464 410 20
478 28 16
628 2 9
671 652 17
189 382 9
790 20 18
143 481 26
747 51 39
535 31 17
126 86 16
395 78 27
652 63 25
524 295 16
169 66 27
613 357 17
581 610 11
299 612 20
521 312 23
796 3 24
793 204 26
738 162 17
241 249 14
623 708 32
649 365 25
704 494 7
338 70 21
252 453 41
280 149 28
340 435 14
512 382 33
279 510 25
323 642 17
258 40 17
289 164 18
783 251 18
508 468 16
723 288 23
647 126 17
320 255 21
205 20 29
248 483 25
319 302 19
187 394 6
677 514 13
82 239 8
208 84 5
83 622 17
423 797 29
733 294 0
143 390 24
216 631 15
260 744 4
55 356 26
799 466 18
503 722 14
367 514 25
8 564 14
3 609 35
671 465 33
790 585 24
181 563 13
196 110 14
782 382 20
300 567 22
694 123 26
134 416 15
65 242 20
37 84 19
177 432 9
308 401 21
558 482 23
219 295 26
204 760 17
378 153 13
42 707 24
10 505 16
559 534 14
225 79 15
525 231 19
587 531 -5
160 367 22
147 590 13
749 486 18
346 669 12
133 519 17
60 589 17
129 626 3
176 383 22
581 516 22
518 357 22
639 352 28
552 67 18
326 41 23
571 494 31
573 613 9
701 432 22
310 123 20
562 149 30
131 37 21
422 191 18
773 295 17
85 773 10
144 465 2
210 664 17
496 165 24
556 269 3
659 746 19
787 668 28
544 174 9
317 630 17
223 57 15
242 284 22
465 682 28
38 463 12
692 525 27
245 53 18
574 739 24
549 83 12
127 734 14
200 308 21
161 609 25
249 288 28
617 387 22
188 485 26
469 781 21
32 434 17
287 162 12
102 712 15
157 762 16
430 397 13
664 558 14
321 246 16
620 585 10
231 455 10
326 86 1
598 643 3
632 537 10
143 53 25
9 254 28
152 560 21
342 704 16
436 204 26
504 493 9
533 613 26
339 267 22
232 574 26
398 362 18
708 741 12
1 676 25
139 144 27
13 781 14
449 205 28
651 426 16
313 637 26
398 309 25
539 748 16
614 635 15
105 604 17
87 11 3
171 572 28
539 774 14
181 698 19
231 734 15
582 72 20
267 314 18
389 218 30
636 528 26
104 777 18
601 270 31
183 34 20
51 690 18
31 539 22
456 298 4
540 697 30
46 248 15
21 130 31
21 524 31
122 350 25
742 747 27
263 665 23
360 171 17
576 126 30
56 180 41
565 636 19
206 159 16
285 517 6
444 474 13
476 746 33
286 376 9
378 144 16
182 691 25
179 476 18
284 685 20
799 96 19
126 267 15
615 50 28
6 100 12
636 645 18
88 770 34
345 787 22
464 639 28
5 308 12
775 40 13
175 676 20
208 617 4
460 30 12
209 162 17
683 640 13
467 311 25
334 730 21
153 285 29
539 663 16
291 414 7
767 615 18
648 307 10
756 377 21
132 771 11
245 636 11
579 353 18
139 340 20
96 684 9
3 446 15
239 664 25
59 105 21
575 136 31
251 490 24
155 437 27
789 246 19
485 327 13
293 485 8
507 281 1
721 369 38
609 485 19
612 365 24
196 204 17
118 715 24
134 199 5
224 371 21
233 244 24
363 285 33
536 634 15
390 470 35
351 217 12
650 17 31
359 135 19
478 618 18
376 691 12
645 736 20
590 645 25
532 133 29
623 2 23
562 503 16
769 632 17
164 312 37
68 208 23
320 670 28
304 437 24
275 293 27
189 378 18
693 686 21
17 462 24
661 401 23
141 216 20
240 407 32
556 447 27
681 38 26
257 605 26
747 646 25
408 638 16
76 479 21
440 775 25
648 243 39
208 239 16
450 95 32
718 328 23
283 668 34
1 587 11
465 137 26
652 662 20
726 459 39
730 351 17
497 86 36
603 755 27
563 161 22
486 723 29
383 757 23
386 497 14
468 208 29
745 640 10
492 24 12
646 137 32
733 647 9
238 149 18
59 777 14
451 111 16
274 412 17
205 549 6
456 240 17
417 519 25
190 616 12
348 198 23
270 279 5
583 374 31
299 611 30
658 779 22
454 357 20
442 543 13
260 583 2
228 618 13
74 260 15
577 40 21
724 746 16
715 343 25
439 315 29
759 125 25
110 271 8
339 179 16
711 797 22
556 240 23
749 747 25
275 333 17
593 268 28
140 65 25
419 582 16
40 588 -2
647 374 23
699 395 21
448 26 28
439 410 26
278 122 32
504 745 20
0 308 11
227 587 11
12 439 27
482 97 5
631 542 23
423 236 25
794 343 30
238 274 31
612 704 15
64 537 20
451 139 12
717 138 13
442 122 -4
718 495 28
394 611 23
427 692 18
11 108 22
336 457 10
337 207 15
567 733 0
681 759 18
233 180 40
747 196 24
6 323 3
429 288 19
71 16 15
184 129 30
600 754 23
448 534 38
636 481 11
797 103 12
217 8 25
346 698 27
34 250 -6
239 198 5
553 660 22
433 342 25
535 520 35
748 201 15
331 572 3
166 91 11
600 625 17
399 506 30
535 583 26
745 374 14
422 43 15
281 14 25
390 597 19
519 28 27
180 280 7
686 468 30
761 390 18
99 605 2
389 565 19
499 46 16
782 536 15
224 484 25
385 289 33
92 83 20
359 373 37
305 799 19
645 628 24
175 249 27
358 224 30
512 263 15
407 533 7
291 771 24
621 700 19
505 655 15
158 596 20
492 481 17
568 122 15
541 125 31
104 525 25
26 254 17
426 90 25
778 643 8
697 43 13
192 243 27
445 499 2
636 302 24
696 64 19
70 361 18
493 658 4
743 600 20
260 528 18
395 459 16
331 130 16
310 646 28
416 468 24
681 510 31
613 466 10
412 185 17
235 778 10
676 145 10
522 236 6
76 785 26
548 588 3
733 246 11
46 331 25
132 344 22
441 12 20
86 532 22
678 124 26
685 283 17
562 514 33
58 655 20
709 448 16
763 76 18
147 151 24
455 125 6
439 653 18
304 420 25
762 680 13
480 47 2
715 753 31
285 36 6
501 756 13
554 478 31
190 503 4
525 197 20
234 361 18
168 697 -1
273 404 14
461 5 15
594 387 19
394 457 20
182 229 19
163 660 18
18 8 13
314 169 46
323 94 19
297 698 13
336 85 17
234 261 19
297 661 22
312 6 25
568 295 18
599 478 26
700 401 14
279 76 23
730 697 16
547 192 13
645 104 29
289 285 17
73 177 22
156 222 16
647 336 16
579 729 25
101 573 19
172 703 5
528 38 33
614 543 1
363 283 23
414 765 15
351 131 8
731 197 8
345 408 24
300 92 30
1 201 20
746 474 17
454 210 25
628 61 19
296 48 27
757 524 16
283 62 25
252 112 13
645 707 19
437 509 20
25 40 19
69 84 20
272 375 29
683 266 16
175 156 20
0 263 31
133 167 29
345 676 14
523 360 11
737 524 17
661 142 33
464 135 21
173 616 12
117 218 6
598 566 22
66 280 14
665 131 24
205 707 13
247 595 20
510 4 18
268 708 12
245 117 29
27 399 23
251 202 19
244 499 10
736 466 27
123 549 16
437 358 28
424 16 31
295 38 26
437 350 19
51 263 21
615 123 24
