400 5000
378 32 29
164 194 10
379 204 32
386 160 18
249 337 17
222 376 18
116 117 20
192 211 35
90 169 18
206 10 34
19 104 28
328 73 30
228 122 25
165 371 29
201 380 15
57 24 7
73 361 20
224 159 16
246 33 18
224 1 30
120 295 20
206 9 21
348 210 16
360 174 27
11 318 12
43 126 13
271 52 10
267 383 27
18 216 15
34 12 33
346 82 17
22 374 25
217 180 15
275 189 32
296 82 30
386 181 25
331 306 23
181 52 18
66 283 34
182 1 23
67 41 11
141 23 19
35 151 31
57 127 14
364 163 27
227 201 25
389 349 15
45 15 20
84 166 15
115 33 20
280 79 21
370 382 15
154 218 20
391 79 17
257 130 13
375 395 21
144 51 10
279 391 24
257 262 24
190 43 25
171 392 21
282 36 34
218 379 9
365 276 17
301 169 4
311 70 20
15 100 16
110 291 8
30 352 10
75 208 21
233 335 12
151 238 16
321 357 26
370 134 12
142 188 21
267 248 16
282 392 11
361 74 30
363 272 28
222 160 20
367 27 22
86 257 20
13 260 16
54 312 25
88 54 22
271 192 30
13 177 15
170 343 8
33 66 19
170 331 21
85 286 27
239 143 27
36 231 21
63 166 13
289 196 27
141 71 16
380 333 30
84 71 41
75 333 27
170 369 13
226 174 27
351 321 27
317 143 27
183 377 15
2 277 14
252 178 7
151 367 17
354 339 11
133 198 25
397 337 16
138 209 29
71 389 25
95 122 35
55 102 25
134 367 15
337 292 6
134 33 17
377 255 30
213 225 15
49 353 14
36 368 18
34 288 23
134 340 28
224 213 12
387 48 14
370 86 20
142 22 20
398 328 8
311 236 14
374 250 25
331 178 22
63 140 21
14 99 23
63 396 9
90 203 19
61 14 13
301 79 8
133 168 10
222 246 28
227 44 18
249 33 27
379 238 23
198 205 22
120 145 12
374 247 36
307 204 17
117 147 20
91 359 26
296 50 27
23 74 19
257 361 10
112 283 36
208 258 34
316 14 26
45 50 31
306 382 20
348 343 29
304 132 13
361 110 23
113 304 18
26 119 16
40 113 22
80 293 21
228 215 15
68 171 18
220 71 23
124 383 21
242 278 9
149 393 22
354 157 17
72 389 16
193 259 24
310 76 22
304 230 23
94 271 25
204 247 19
361 6 10
396 54 15
231 320 21
72 336 22
271 145 24
335 27 18
375 398 25
48 291 26
358 257 15
210 114 26
271 165 10
93 175 4
175 218 9
305 337 15
122 21 37
249 164 30
240 298 8
154 21 28
361 16 14
82 305 28
203 96 15
59 314 37
49 342 23
183 33 21
274 366 21
83 140 34
386 391 26
6 97 18
121 371 20
272 105 39
95 389 20
157 381 8
242 97 19
60 274 25
78 56 28
222 72 21
105 26 13
99 300 31
112 370 23
202 312 24
364 217 27
105 250 12
368 79 26
222 250 18
244 331 18
340 309 23
200 242 16
208 149 24
261 348 20
86 279 29
202 193 24
77 204 31
122 4 28
88 241 12
332 201 12
347 390 14
24 25 27
174 10 17
226 79 13
341 97 21
375 168 15
115 254 16
304 253 24
63 292 18
267 15 17
203 302 24
163 70 20
273 311 11
254 163 23
309 304 27
92 166 27
372 298 17
328 293 17
321 142 11
192 196 28
10 108 29
114 156 14
210 3 18
111 75 27
140 385 9
209 382 17
197 167 16
247 134 20
79 178 20
293 82 19
227 391 35
208 264 15
195 42 23
38 16 16
266 132 11
239 132 16
110 285 19
125 128 29
159 66 11
126 194 14
327 160 15
310 298 6
41 342 23
280 251 14
259 103 26
108 103 27
62 293 29
183 311 23
106 326 24
72 273 26
101 115 8
22 47 16
386 163 23
133 190 19
322 386 7
205 87 33
82 285 14
110 196 10
286 61 19
109 274 11
348 67 35
89 129 27
199 365 21
317 94 25
360 91 29
168 324 20
225 367 13
144 272 25
144 46 5
359 1 21
319 141 22
218 307 28
37 68 20
150 62 22
56 354 22
206 76 23
139 236 20
113 54 14
376 74 32
166 277 26
373 277 19
353 117 23
51 153 13
172 214 13
187 276 14
128 150 14
113 68 24
76 55 25
275 141 27
73 383 24
217 176 21
270 146 26
308 260 9
88 74 16
72 116 30
117 61 35
108 395 35
391 199 22
98 118 14
318 232 16
328 148 37
51 0 17
202 347 24
107 320 9
237 289 13
0 143 20
317 321 27
188 303 17
330 39 17
243 385 24
373 46 15
176 324 12
295 277 18
137 376 8
243 252 16
368 191 14
105 259 21
109 188 31
63 78 18
167 102 33
24 338 10
42 374 19
335 329 15
176 36 21
97 64 20
301 267 24
46 327 28
307 170 12
274 98 23
205 274 34
397 328 31
80 276 4
122 118 23
12 263 11
77 374 27
219 353 25
231 281 25
78 11 11
110 30 15
308 320 30
295 375 6
85 142 7
366 218 20
208 339 24
10 222 18
291 112 15
113 329 11
200 398 12
168 76 21
6 287 18
286 209 11
244 358 28
104 224 33
121 116 16
208 285 19
353 267 11
181 0 19
230 186 25
381 128 32
100 370 4
217 69 10
305 357 20
116 313 16
396 26 12
115 90 21
333 199 22
244 229 12
329 389 24
337 396 26
365 144 25
362 232 18
194 390 38
373 10 28
129 40 27
205 344 6
305 204 17
247 399 17
234 9 7
4 73 23
167 378 35
206 303 9
153 311 14
38 382 16
86 15 21
70 274 12
276 50 31
257 300 24
324 67 14
230 206 10
208 5 23
108 169 7
235 30 26
373 182 20
22 295 14
140 330 32
391 153 24
281 223 19
129 113 32
313 209 40
112 172 20
152 126 11
27 299 23
121 309 17
211 288 18
137 231 22
32 351 25
289 329 18
392 141 25
355 191 23
234 340 16
243 158 21
200 238 38
15 145 21
228 257 20
2 316 24
168 286 29
210 86 15
15 326 15
352 199 25
319 221 16
163 217 19
307 106 19
191 263 26
364 257 29
85 77 6
34 118 25
346 268 13
308 49 19
266 199 29
91 199 4
167 21 12
189 12 15
322 153 17
107 307 2
369 207 34
70 210 29
227 12 40
184 387 13
92 311 35
322 115 26
392 159 17
151 99 14
58 399 15
304 54 29
374 301 14
284 35 22
109 56 27
369 314 25
33 358 24
287 82 19
238 221 20
318 86 19
361 247 10
112 289 -1
147 192 16
129 354 26
325 54 21
328 281 9
211 88 17
341 103 29
154 362 25
60 260 27
222 296 18
216 162 19
346 250 7
191 262 13
23 157 22
112 249 10
136 119 -3
145 169 18
41 122 13
100 164 23
97 78 16
308 173 19
258 331 10
167 38 22
374 43 28
219 372 12
145 204 8
10 126 16
259 380 9
248 382 25
213 283 13
1 237 13
152 28 25
62 26 21
32 203 30
296 231 31
324 387 11
368 346 16
192 161 16
110 186 22
10 121 13
277 317 17
341 193 16
67 187 11
59 192 29
131 174 15
84 304 29
228 274 14
143 237 20
229 309 15
38 228 23
379 311 25
44 52 32
118 299 22
95 335 12
130 116 23
360 105 45
97 40 17
103 104 14
339 128 16
356 353 16
345 52 32
247 210 18
348 75 15
93 33 14
79 9 34
248 365 18
34 129 24
391 378 10
287 183 22
274 346 31
75 48 19
90 146 26
372 310 22
92 11 36
386 178 37
172 326 21
241 333 11
68 257 25
245 220 19
270 241 19
168 370 11
94 128 10
73 340 13
143 0 21
224 101 27
146 338 12
174 317 17
318 293 9
322 215 15
61 59 21
339 13 24
316 390 32
300 159 33
270 201 14
74 12 18
353 148 16
375 104 13
172 43 22
232 120 21
350 231 24
199 106 9
359 348 14
337 130 22
43 128 6
147 299 25
229 352 27
261 324 9
344 283 7
326 18 5
307 323 22
209 278 17
140 188 29
43 24 15
167 188 13
224 47 -2
191 153 9
251 374 16
137 13 14
124 313 14
398 93 11
64 75 19
183 53 24
312 108 18
77 206 25
277 286 27
89 285 14
59 341 3
253 359 13
328 362 16
212 371 21
324 279 29
23 9 21
378 350 19
245 332 21
282 151 32
366 20 38
332 145 22
163 233 18
276 79 4
335 374 25
354 38 12
136 359 22
287 157 19
154 282 10
30 110 17
16 97 16
29 339 20
157 14 15
3 201 13
92 374 20
273 191 11
53 382 19
243 295 20
313 160 16
254 4 13
211 87 28
289 42 23
182 253 27
6 353 22
131 292 22
159 338 20
18 26 24
267 151 13
21 386 19
192 47 22
46 125 24
185 388 35
270 292 6
144 346 31
176 233 24
299 363 25
171 49 20
382 170 9
22 195 31
380 265 23
130 12 17
216 307 14
384 276 17
353 160 9
340 293 21
149 334 12
1 125 31
97 276 25
384 35 21
346 260 23
23 242 32
10 71 32
374 348 27
351 207 19
133 169 24
261 292 25
282 192 19
20 387 19
165 337 16
375 350 32
163 93 20
42 284 25
370 61 38
85 64 34
146 351 19
148 202 24
254 259 18
93 147 19
61 293 6
101 241 30
97 225 21
344 330 18
95 214 17
268 69 33
219 337 23
118 210 21
2 10 25
351 314 11
361 217 17
360 184 22
0 251 29
254 12 21
176 45 28
280 69 35
88 385 3
127 161 16
20 360 24
252 334 16
85 266 12
73 212 26
83 156 13
282 90 7
342 378 16
296 3 18
179 365 33
204 175 26
97 317 23
259 96 18
256 129 15
210 329 23
348 292 18
168 270 18
201 291 27
335 151 27
113 232 19
101 345 23
64 42 7
386 225 18
315 183 24
353 384 9
142 334 20
105 196 18
394 397 21
312 354 5
15 342 13
267 27 26
388 348 26
117 7 35
107 150 26
292 317 18
272 203 21
385 376 27
40 116 26
350 275 24
372 349 10
215 317 13
93 260 31
387 198 26
87 56 22
227 303 20
345 394 29
349 141 19
26 65 22
223 385 19
51 326 11
18 316 23
41 43 10
339 350 32
296 350 12
136 195 18
38 15 23
16 223 20
353 378 10
263 275 32
180 90 15
365 374 31
84 331 20
219 189 16
111 268 23
228 51 22
15 397 23
54 387 20
102 273 27
136 120 20
119 214 31
60 309 6
41 6 17
397 352 25
353 200 26
113 297 21
213 199 7
46 25 6
146 178 28
10 7 23
389 220 22
202 224 7
298 161 20
155 84 16
351 368 26
126 97 11
41 346 19
291 7 23
230 384 1
102 92 24
172 117 26
169 291 14
16 399 17
171 333 21
21 82 16
170 226 28
302 225 28
62 109 5
145 135 21
271 295 25
329 278 27
356 394 23
153 21 20
129 388 20
74 121 30
89 10 10
141 54 10
122 182 22
334 261 10
271 65 13
86 159 7
103 9 12
54 167 30
35 365 22
252 130 8
132 185 37
26 169 5
270 112 30
52 124 15
69 124 20
220 272 31
74 258 27
101 320 20
156 157 24
144 378 28
371 159 16
122 334 15
5 329 27
328 194 17
206 219 17
17 334 16
227 103 24
218 189 0
279 61 5
51 310 9
149 326 24
286 116 13
51 1 12
357 104 9
95 180 7
223 88 21
340 336 15
382 109 16
103 73 24
347 2 28
88 386 13
204 163 17
368 147 23
368 335 17
147 278 15
192 359 21
269 69 35
288 68 14
273 226 16
224 4 29
101 57 19
206 85 10
318 112 6
76 244 22
19 75 8
339 326 19
54 263 11
48 194 5
13 198 18
270 17 17
280 8 18
300 7 16
178 229 21
360 358 21
222 362 23
68 311 15
138 238 16
256 204 15
229 278 32
117 374 18
396 186 17
101 326 31
360 73 17
140 162 16
377 257 19
259 383 24
298 243 8
249 200 19
210 307 14
138 245 26
143 198 26
80 219 30
18 252 35
1 279 15
291 113 5
238 152 15
375 229 22
69 218 15
380 276 30
129 140 24
70 367 13
294 140 19
295 217 7
49 140 30
362 197 30
231 164 16
258 374 35
311 235 16
2 46 29
62 260 21
358 68 17
37 130 29
5 207 35
16 291 3
30 74 18
176 385 31
135 84 31
39 286 15
58 97 23
154 37 20
225 40 0
200 70 -2
47 180 7
394 32 7
352 286 32
290 314 33
380 279 13
343 94 24
202 226 21
330 20 20
67 47 4
91 24 25
119 242 31
330 62 4
99 167 22
321 221 7
337 103 27
231 0 29
209 79 19
108 306 24
305 156 21
104 32 18
294 127 0
177 107 21
194 250 24
243 3 23
174 241 15
23 268 16
62 394 17
319 60 19
178 108 16
261 74 34
17 355 27
385 336 14
349 42 12
338 346 25
259 207 1
324 374 20
387 236 14
183 227 20
252 105 18
125 69 12
55 172 25
43 166 18
125 379 16
95 262 23
193 382 16
211 69 15
145 291 9
298 39 9
212 260 4
255 382 27
171 146 0
106 371 8
146 302 25
140 270 21
13 26 19
351 280 11
29 315 8
170 277 21
51 283 17
331 29 17
49 187 7
62 357 17
65 395 29
116 251 20
337 235 14
85 90 9
213 202 21
197 114 19
367 266 33
211 54 34
281 255 -1
246 73 22
326 176 17
112 240 26
247 340 22
269 354 21
146 134 20
98 122 28
330 226 24
127 190 27
238 134 19
327 192 21
305 298 27
193 209 20
270 351 9
283 10 27
149 283 5
374 365 28
300 197 21
32 262 23
190 167 15
248 150 17
251 184 20
73 194 21
115 39 20
61 336 20
50 69 27
50 234 33
126 53 20
5 25 33
22 12 12
335 225 23
82 314 21
19 360 19
296 90 26
77 164 8
235 191 21
199 376 19
162 62 17
355 371 30
158 199 19
81 343 6
234 271 1
295 199 21
9 300 20
311 24 13
27 86 12
39 372 17
325 376 25
361 230 24
380 40 17
18 158 9
244 150 13
80 329 8
397 101 25
283 252 14
128 368 7
96 308 14
100 20 18
98 169 20
397 295 25
103 278 25
205 150 26
142 182 17
353 63 18
369 39 15
46 289 12
276 359 19
293 15 27
364 113 21
213 321 20
116 381 34
30 10 12
280 298 22
395 278 42
164 384 22
316 388 26
292 324 38
147 49 17
208 124 12
75 112 28
24 226 11
202 114 14
263 319 24
318 142 19
209 16 18
196 22 18
327 95 18
201 157 22
301 360 19
29 21 13
73 275 19
32 393 15
366 350 18
381 198 14
55 202 28
311 44 28
56 235 3
28 172 21
273 262 9
51 123 3
301 130 25
351 62 23
197 54 36
244 24 31
133 62 31
362 177 23
151 216 17
354 193 14
115 182 9
33 127 19
185 330 18
202 146 8
231 7 1
56 202 27
365 248 11
303 281 16
106 165 24
317 322 17
56 367 22
240 128 7
102 187 21
160 59 12
226 361 13
16 153 24
146 194 17
179 387 -2
157 262 8
255 295 7
166 153 18
78 233 19
333 1 29
278 20 0
375 102 42
394 197 22
397 363 5
175 117 18
119 44 28
192 322 13
349 108 31
119 346 31
387 221 26
225 109 16
253 391 30
31 195 20
209 260 5
131 103 33
254 399 27
25 328 15
14 133 28
344 262 29
261 278 24
352 146 30
97 100 24
347 161 27
137 210 18
382 185 24
64 149 13
135 82 15
156 175 15
194 123 25
214 78 4
339 387 14
76 102 22
232 318 15
68 190 23
269 126 16
383 109 15
376 244 34
72 320 17
24 23 12
164 193 8
5 12 14
354 129 11
308 110 8
298 350 22
34 231 33
31 13 22
214 21 26
63 1 24
81 310 29
303 81 14
222 11 18
17 390 26
228 136 37
79 345 24
353 370 34
143 121 24
350 399 18
153 364 15
60 46 19
210 311 30
279 243 11
216 270 10
241 380 26
373 394 31
201 137 20
171 36 21
266 174 19
304 259 17
302 385 23
171 164 29
99 11 6
295 73 8
266 276 10
271 351 18
361 316 1
67 191 9
253 194 23
346 357 21
144 13 24
294 322 34
396 31 19
288 201 32
141 152 3
256 104 15
76 29 24
41 390 25
140 133 11
119 246 -12
322 138 28
37 222 10
141 178 24
309 320 10
201 364 6
381 251 24
169 143 30
206 346 21
347 279 13
353 7 22
115 192 16
308 92 13
204 346 24
81 151 11
380 83 28
236 57 16
341 301 24
275 34 24
32 350 17
190 263 38
257 170 13
190 300 23
88 363 29
63 234 23
76 137 16
134 105 29
204 291 11
193 165 15
159 316 21
134 188 17
274 108 24
328 333 5
20 320 31
342 79 26
156 239 24
372 82 25
338 97 21
191 285 25
53 119 20
348 41 23
293 149 11
14 11 7
131 341 21
95 172 28
211 222 16
2 346 23
219 39 1
110 353 15
45 78 35
222 115 24
21 160 11
241 172 29
365 364 22
134 34 21
107 383 19
150 266 10
268 59 12
200 24 12
309 246 20
81 362 19
128 297 16
191 61 21
97 300 20
44 83 19
324 122 5
186 142 4
129 273 11
298 284 8
229 108 10
221 291 17
388 200 26
196 163 27
315 235 17
264 393 31
372 151 30
271 377 17
325 359 37
118 78 38
241 211 -2
239 50 16
146 281 12
354 147 14
47 90 14
324 305 19
41 70 26
354 251 23
68 394 20
294 141 18
275 16 24
174 49 24
13 347 20
30 7 31
61 135 27
154 127 26
13 301 14
135 64 12
312 172 30
172 294 16
127 19 28
207 324 17
131 74 28
260 172 22
67 329 25
276 196 13
158 160 8
179 26 33
117 289 24
45 299 14
246 385 21
361 216 31
215 327 13
172 137 3
254 107 8
119 94 14
86 249 18
78 304 17
133 158 20
236 315 12
60 72 12
179 268 9
382 297 25
30 295 12
62 114 38
390 334 17
371 10 10
228 275 21
313 93 19
279 202 14
86 128 15
281 379 23
45 135 27
364 287 29
153 155 28
264 172 15
226 272 23
8 106 52
278 70 24
296 224 33
90 312 22
233 281 25
342 236 20
110 218 28
224 333 22
183 347 9
327 172 31
140 343 22
131 232 9
255 234 11
104 195 22
173 254 21
259 198 14
130 109 37
208 355 17
17 59 20
201 229 11
395 236 25
87 207 20
376 121 19
331 103 15
213 237 30
333 255 33
124 102 20
216 6 18
216 349 8
231 14 24
383 321 14
49 302 29
167 26 18
158 27 27
10 78 28
202 311 12
211 126 8
67 341 9
53 18 16
293 285 28
318 150 34
261 233 10
5 6 17
292 51 18
299 113 11
123 378 22
332 312 9
206 141 27
189 272 15
59 238 20
157 107 32
234 95 25
262 99 13
267 216 27
122 143 21
157 223 21
312 235 16
67 125 15
310 292 19
110 255 19
310 121 25
232 306 18
131 91 25
372 150 21
306 13 14
321 252 5
356 340 17
198 23 7
80 263 -3
197 142 13
394 143 16
377 248 12
369 216 30
217 350 26
314 382 16
117 332 15
72 96 21
262 239 22
117 256 8
79 23 1
263 385 11
0 38 18
14 359 19
399 208 40
292 268 21
183 368 32
64 184 24
166 351 25
223 181 22
214 189 4
76 81 30
19 349 20
159 332 17
5 55 11
263 9 26
108 307 21
32 219 30
131 379 11
92 296 23
238 45 19
347 121 25
254 247 26
69 231 18
281 169 27
59 31 21
372 198 14
283 207 32
251 306 24
379 102 9
293 228 18
203 135 18
114 213 18
142 48 20
301 351 3
285 367 24
92 77 16
159 340 25
210 82 12
187 317 17
10 360 11
309 253 26
13 126 39
146 109 10
281 337 29
172 76 11
68 122 16
64 351 20
164 186 22
150 89 22
334 6 16
16 257 28
14 310 18
90 366 10
143 37 24
265 153 11
354 143 21
398 222 27
99 241 6
130 218 23
200 12 8
314 377 26
72 377 19
237 338 20
347 243 5
271 202 18
246 205 14
224 399 3
139 14 12
234 82 33
313 306 21
318 198 17
374 389 32
307 363 23
361 265 10
171 72 11
183 128 13
379 49 10
288 189 4
353 382 12
49 337 29
215 244 13
272 233 35
198 88 32
144 249 31
148 193 14
396 24 25
269 117 36
317 287 20
373 333 30
55 340 10
11 141 17
93 153 21
221 339 23
243 246 17
311 4 16
107 108 38
245 117 15
372 56 32
134 154 36
96 199 11
237 20 14
369 218 25
24 68 16
161 277 17
160 349 11
132 399 19
293 118 24
121 383 40
20 294 33
263 304 11
275 134 14
306 301 0
17 162 30
53 21 23
50 87 25
42 269 16
299 138 20
322 195 15
169 49 18
2 322 13
354 169 21
131 354 14
259 32 23
58 379 14
343 183 28
211 298 15
175 145 38
389 250 23
73 337 14
306 315 19
209 304 16
50 9 35
72 375 18
9 386 21
376 320 10
393 138 8
211 161 15
128 378 26
53 83 24
229 219 12
243 125 21
171 394 2
94 381 14
143 133 16
207 63 26
327 251 14
154 115 28
322 0 23
39 269 19
139 188 35
371 181 30
246 193 15
4 245 27
61 89 19
137 275 25
303 103 18
48 314 16
73 121 24
4 105 23
353 287 31
56 30 14
248 396 14
347 187 25
248 67 7
35 355 10
85 218 30
116 61 20
269 153 24
331 277 8
18 11 8
320 169 18
378 71 30
211 361 22
4 293 49
153 29 25
107 310 20
133 140 17
326 111 23
335 17 32
387 146 22
14 313 25
155 41 26
32 147 34
163 379 27
334 286 24
38 324 25
27 237 20
189 17 23
163 6 9
313 145 11
334 238 34
101 181 14
268 286 7
6 271 18
167 161 33
396 310 17
294 147 24
224 256 17
214 243 21
102 295 21
49 65 32
362 84 26
314 116 28
390 28 28
173 318 22
29 15 33
375 195 30
86 144 7
155 385 19
317 204 22
55 25 22
213 6 33
322 334 21
94 124 12
361 33 26
95 279 20
24 21 -1
362 278 23
221 9 15
265 304 24
359 115 17
137 242 26
125 6 24
300 6 28
129 165 22
225 138 18
235 159 25
45 115 16
163 344 20
368 131 21
105 177 18
196 12 7
80 340 22
382 5 25
357 28 19
125 370 31
311 23 15
133 381 35
128 23 17
36 144 9
49 44 13
271 138 13
107 154 14
340 333 24
299 360 28
324 64 13
97 201 30
347 368 7
228 160 12
47 164 20
261 275 32
157 163 27
18 43 21
302 104 20
239 47 11
212 366 20
172 125 27
155 180 20
292 305 13
10 89 14
330 43 20
161 160 18
123 29 10
75 77 8
192 34 21
348 233 26
179 383 15
20 48 18
65 333 18
344 6 28
121 318 12
31 186 35
80 246 15
144 7 13
160 97 32
276 37 22
159 170 17
284 298 9
385 40 18
267 49 32
391 363 7
331 164 22
199 183 17
332 108 20
254 16 13
124 258 9
39 366 11
379 263 17
125 238 21
331 82 21
98 74 19
208 333 15
360 98 19
309 326 22
102 371 46
17 274 17
92 79 10
19 330 23
307 203 11
231 329 28
1 300 13
354 379 17
2 251 8
195 319 34
305 161 23
226 358 20
255 154 14
35 225 28
216 118 24
337 21 24
357 208 13
32 299 12
214 135 27
73 234 21
371 382 14
191 294 20
357 205 24
101 37 17
126 173 23
166 286 25
157 56 6
248 139 19
208 169 20
297 273 20
355 31 31
302 59 16
273 97 34
251 161 26
198 76 19
13 14 19
53 24 22
18 250 23
173 224 32
190 350 28
3 81 28
257 167 10
9 299 18
198 368 10
223 62 26
348 185 26
162 256 12
195 380 25
31 378 24
150 188 19
9 358 26
98 30 7
381 111 9
188 382 17
50 81 28
243 230 13
282 365 7
387 100 33
126 32 15
181 59 31
69 199 25
6 72 25
332 342 15
136 203 12
146 116 31
105 193 24
30 380 15
178 219 6
100 57 15
327 76 24
370 45 15
321 380 23
369 185 19
289 76 13
182 114 32
225 72 22
47 190 18
169 387 21
136 243 17
218 323 27
34 379 17
144 335 14
107 65 11
18 241 21
107 82 23
30 389 22
258 301 10
95 40 19
73 87 10
383 145 16
216 380 13
157 261 23
332 394 10
106 151 24
243 24 24
387 358 11
199 48 19
370 98 20
88 303 23
297 223 10
100 3 23
85 351 10
145 315 20
317 27 28
398 347 24
49 186 15
272 159 15
229 288 13
295 355 27
56 18 15
228 346 19
128 397 31
201 144 22
110 277 30
387 19 17
255 14 16
377 51 18
27 270 19
10 355 21
245 229 26
248 119 8
290 34 24
108 301 30
251 112 31
152 254 9
182 137 8
259 386 21
211 138 25
93 5 6
256 336 23
238 228 15
146 300 26
188 159 16
123 160 14
259 120 33
180 64 11
220 355 12
209 98 20
8 260 13
258 397 4
119 209 17
115 93 34
175 220 21
280 138 30
344 97 28
95 67 27
8 134 33
290 202 21
256 229 23
88 208 20
158 217 10
19 3 23
104 250 23
20 384 16
209 267 12
145 157 17
316 45 27
273 392 15
374 278 39
261 367 23
38 12 30
8 307 29
381 279 23
49 152 13
133 179 18
286 387 -1
84 123 23
345 314 33
344 79 18
388 7 17
89 126 30
77 149 5
235 28 14
269 1 20
395 29 19
226 377 28
24 159 21
192 392 23
171 100 13
231 6 21
339 360 17
178 16 23
322 255 10
287 173 7
260 339 19
55 24 18
142 172 13
188 77 11
273 6 17
187 281 25
121 220 23
339 25 25
290 366 27
223 219 19
171 373 27
209 86 29
167 287 12
162 136 28
390 58 22
306 309 19
191 4 27
337 70 13
379 203 27
81 384 27
245 305 16
12 219 16
339 45 12
35 267 23
11 310 10
220 349 17
58 179 14
294 384 11
122 110 24
266 149 23
395 149 18
25 301 18
250 195 18
338 334 38
54 216 13
302 296 17
368 142 12
72 271 15
380 148 34
269 88 12
283 279 24
49 237 30
