300 1500
97 250 20
108 255 10
142 183 16
230 83 20
206 209 0
258 147 33
273 264 29
38 291 26
298 13 31
3 288 16
288 72 25
102 73 28
235 222 11
66 13 12
289 25 21
29 104 12
141 221 12
265 69 13
118 210 23
265 2 15
63 83 19
191 146 18
241 189 32
138 139 15
188 234 35
83 223 17
298 118 27
190 187 10
168 228 31
174 39 30
148 198 18
27 274 19
156 232 32
253 46 21
279 148 15
146 242 27
42 29 15
203 92 35
188 22 10
179 282 20
42 21 15
43 123 17
60 206 14
208 124 16
85 87 25
227 69 21
178 31 29
43 51 25
23 182 11
33 24 20
84 263 23
106 29 18
253 281 27
196 259 35
206 292 30
48 77 24
116 14 8
288 161 21
202 187 17
149 170 29
50 260 15
261 243 11
297 281 23
2 179 20
74 78 14
183 292 4
68 16 18
174 276 26
53 172 11
203 131 22
88 70 23
139 57 20
83 236 24
290 268 33
71 257 16
289 282 21
185 76 28
178 112 19
130 217 13
76 96 34
239 108 19
297 122 22
99 138 21
186 205 18
211 210 20
40 149 15
217 297 25
271 143 26
100 284 22
230 276 27
273 93 36
195 138 14
226 66 22
290 30 27
144 224 7
107 38 22
232 263 16
210 75 7
285 180 30
233 57 12
231 219 14
64 293 4
83 202 12
23 140 17
129 126 17
137 92 28
212 155 16
197 178 23
46 79 10
79 265 37
183 282 13
12 81 11
71 237 13
36 97 33
141 54 8
246 99 30
148 258 12
152 296 17
59 100 29
61 287 20
130 187 9
97 187 21
247 172 26
129 72 16
288 222 20
42 108 23
283 189 22
233 96 32
59 213 17
69 70 45
130 182 5
276 162 19
174 31 20
90 296 24
23 193 21
179 216 37
287 153 18
17 199 27
127 93 11
266 148 22
3 171 33
266 153 22
14 124 19
167 245 23
163 21 25
101 166 23
172 76 25
298 272 17
184 251 42
263 179 26
255 211 18
288 87 14
58 265 7
93 82 32
17 128 32
136 197 16
270 153 20
291 235 16
291 120 9
121 68 17
129 185 12
28 52 20
132 130 9
175 22 21
22 125 11
92 95 26
208 34 26
202 133 16
22 198 25
205 38 16
173 261 22
212 16 7
160 159 23
198 258 18
151 227 2
188 268 8
263 129 20
168 116 21
180 88 12
259 67 21
258 11 24
274 16 20
71 240 22
73 52 15
274 79 13
262 119 20
78 145 21
10 110 23
190 226 5
148 105 35
199 13 32
35 225 30
190 295 23
248 134 24
62 117 24
46 185 8
66 169 14
83 97 18
194 285 8
265 251 21
299 95 8
96 241 10
67 180 19
233 84 19
16 183 33
257 36 11
227 114 18
60 167 9
157 198 18
91 137 21
262 77 16
165 26 18
209 85 10
60 240 21
105 40 21
110 198 10
65 144 14
212 85 8
87 83 23
53 174 23
239 263 21
181 142 15
226 38 1
118 207 20
285 195 15
95 135 15
246 106 3
88 233 23
181 240 18
34 162 20
67 287 30
99 195 29
172 44 15
74 255 12
254 180 17
211 218 29
141 165 25
141 0 20
228 206 9
150 160 23
295 132 12
66 41 12
2 86 25
269 11 16
245 105 23
245 112 21
174 279 20
121 129 10
32 194 20
190 252 30
19 63 19
213 117 20
33 153 8
159 179 13
218 117 31
252 127 7
288 19 18
164 81 17
151 20 19
285 68 4
101 235 26
3 225 22
21 261 11
63 211 10
58 65 15
160 293 12
194 171 2
82 224 11
276 200 22
286 243 35
115 186 17
35 44 15
191 174 14
290 205 21
269 190 15
179 225 23
33 117 42
8 263 21
88 44 18
36 25 19
39 174 29
268 212 16
136 273 12
213 216 4
196 40 25
226 232 7
283 74 22
98 175 10
251 255 15
85 53 10
178 264 14
207 194 26
82 21 12
5 283 20
31 86 26
0 27 17
161 255 20
46 160 21
139 12 27
158 284 28
79 110 28
293 226 23
54 108 14
68 61 23
8 146 28
170 84 13
92 2 14
181 189 25
41 210 30
64 82 21
292 105 15
82 291 17
280 199 27
93 211 18
120 47 32
27 234 25
214 154 22
248 209 10
3 166 10
153 266 22
275 158 21
51 19 26
72 154 24
37 66 19
211 221 27
0 4 12
272 275 20
261 229 3
209 32 12
111 247 23
251 6 21
281 239 27
284 182 11
123 88 20
2 81 20
28 146 16
114 198 17
272 82 14
92 93 2
96 204 21
232 158 17
157 116 12
11 216 21
1 210 25
225 223 29
225 12 9
154 14 14
267 16 7
281 230 31
105 129 27
171 252 14
138 195 -2
26 188 35
221 217 3
223 21 24
144 47 16
25 22 29
137 229 9
250 162 19
33 81 24
52 177 25
217 14 9
221 58 4
111 148 32
6 247 10
290 22 9
25 137 33
172 71 26
127 167 21
243 185 34
52 99 13
280 263 18
35 161 29
165 289 13
240 186 9
41 119 22
132 94 28
154 244 19
270 135 28
33 218 21
225 105 15
144 31 5
11 62 14
176 231 14
282 215 29
258 173 2
10 217 25
132 125 18
276 165 13
259 95 19
229 50 21
101 45 31
132 241 12
92 229 11
106 232 26
76 232 20
121 43 11
5 207 24
168 265 24
7 126 20
153 252 3
70 217 22
23 160 16
48 120 30
170 167 27
180 64 15
25 14 24
52 68 27
288 267 5
242 230 13
248 138 34
180 134 14
51 289 32
97 200 9
69 28 24
26 91 21
199 218 22
257 68 28
159 69 12
135 48 20
120 80 4
19 10 18
279 26 8
193 199 23
283 54 16
143 91 7
133 47 20
143 191 9
236 36 20
254 99 -3
78 101 23
150 108 26
152 157 10
59 264 12
89 226 14
276 122 17
10 125 23
226 90 14
188 297 17
3 143 4
108 29 8
36 279 17
278 123 23
46 145 3
37 85 24
94 102 25
7 12 20
71 135 31
169 130 28
175 230 25
283 237 29
186 184 18
255 71 35
124 158 24
289 273 29
195 2 12
256 61 30
6 205 24
260 254 19
118 148 13
162 288 25
148 103 25
141 208 31
258 148 18
127 255 11
131 30 12
201 161 15
96 207 38
221 85 22
182 270 16
126 16 25
248 84 8
236 202 17
86 185 18
219 15 27
154 223 21
260 288 21
23 60 24
190 48 18
95 177 7
3 238 10
96 219 28
135 175 30
246 256 15
13 170 12
7 41 21
136 191 22
281 11 13
295 170 18
174 232 21
41 31 28
230 0 20
229 181 20
139 298 25
39 161 37
116 250 8
164 62 23
291 14 22
245 28 31
54 55 21
30 208 12
147 271 18
114 15 20
44 157 7
1 254 32
71 164 33
244 9 24
10 210 10
189 69 22
238 93 27
153 139 16
119 172 24
95 212 29
148 197 27
247 3 11
175 263 10
91 156 10
226 237 27
51 105 16
106 27 31
171 282 21
298 209 19
128 158 27
40 177 22
179 101 16
171 208 13
164 237 18
99 41 30
19 259 24
72 74 11
201 95 19
6 255 22
54 176 28
245 135 18
6 134 16
99 4 14
113 128 16
23 115 37
65 245 22
185 74 21
78 259 26
60 100 11
137 94 12
63 214 25
185 281 14
110 124 15
58 98 21
276 89 36
296 271 21
52 147 24
161 196 16
201 265 14
100 221 4
8 55 23
77 103 22
151 65 22
252 209 27
175 196 17
27 241 23
285 277 23
159 186 17
87 172 5
293 58 11
96 134 21
235 94 12
23 268 7
53 20 22
200 242 34
70 295 11
2 276 33
283 76 23
225 58 31
168 200 23
34 272 25
168 112 15
233 211 9
239 170 6
90 51 17
205 299 20
79 42 32
146 149 25
297 14 22
175 44 16
79 280 14
114 55 12
36 116 18
295 139 8
294 162 7
61 74 7
66 27 33
187 129 28
4 153 11
158 290 27
97 252 13
278 59 12
221 28 11
117 129 27
230 46 16
24 248 18
290 274 18
195 37 18
3 153 18
226 248 21
153 5 23
121 70 19
33 124 21
225 171 29
196 148 26
139 288 18
100 236 -6
96 296 25
156 204 20
211 25 14
112 104 23
199 263 21
299 74 31
180 101 6
11 253 34
153 22 11
250 89 28
84 279 15
213 148 23
28 183 10
152 78 22
195 269 15
182 211 0
277 231 38
134 250 20
65 192 36
170 248 36
257 295 18
205 236 25
144 256 22
10 243 17
290 80 14
53 14 11
160 186 18
262 236 36
13 293 24
260 82 29
97 245 3
245 95 14
247 57 33
191 188 21
73 134 31
86 114 24
24 117 9
217 128 20
140 108 22
247 90 24
116 35 14
22 60 17
228 10 15
123 233 19
203 158 11
220 239 15
5 159 27
68 87 29
158 124 22
226 227 16
121 79 20
214 18 25
129 112 23
222 112 36
231 279 18
278 132 21
273 243 19
8 54 24
150 25 18
79 258 18
111 22 15
146 267 16
152 167 6
171 64 25
31 270 1
8 170 13
161 221 16
282 131 17
138 88 28
27 33 19
34 208 26
262 229 14
65 59 16
171 216 11
153 268 12
156 199 21
45 236 27
258 87 25
294 86 20
154 68 19
132 51 15
272 133 0
294 49 24
10 37 21
13 211 13
196 99 20
278 30 29
182 177 36
96 275 17
250 159 15
142 215 20
270 27 31
111 239 12
254 28 26
186 100 31
46 14 19
139 64 19
74 57 14
80 161 17
177 75 13
32 176 14
141 173 11
196 248 18
29 107 32
264 56 12
27 42 42
137 132 14
234 290 18
210 123 12
96 39 28
241 70 14
227 199 24
118 51 25
163 177 3
223 293 26
91 125 18
195 293 28
36 124 21
47 29 16
42 11 19
139 278 20
29 95 16
21 17 9
249 52 27
236 111 20
270 236 26
149 271 23
257 142 29
121 76 14
181 182 27
120 230 14
197 153 20
5 78 19
149 120 24
262 193 19
150 247 10
172 70 11
96 133 19
147 283 26
263 105 27
66 61 7
101 262 27
63 58 26
44 63 19
72 7 28
278 138 38
164 196 30
178 216 17
92 97 27
54 251 6
119 127 26
235 231 11
102 284 23
194 47 19
70 246 21
104 58 19
215 17 22
177 269 19
102 290 34
84 134 30
37 15 25
51 42 17
258 208 22
111 121 30
179 65 21
103 227 21
200 128 8
53 19 26
52 234 21
109 183 14
134 152 25
107 115 13
168 268 20
290 255 25
120 221 16
111 78 10
26 265 21
114 97 22
192 96 32
33 195 19
267 119 13
192 75 20
218 254 23
32 71 21
50 279 18
296 56 20
108 228 13
259 58 15
79 296 27
246 80 13
296 28 16
53 160 21
95 282 23
157 17 29
83 3 34
5 296 34
131 206 23
127 236 27
289 110 33
15 68 35
44 60 8
166 103 20
298 11 19
138 215 11
51 93 15
259 198 14
156 216 3
172 135 27
297 87 39
115 93 25
118 117 25
204 223 20
286 259 16
249 65 20
129 266 27
69 209 19
253 69 14
89 288 9
270 61 15
44 138 20
27 256 20
230 123 22
253 250 21
294 159 18
113 11 37
201 192 26
201 274 18
229 200 12
150 253 22
114 221 17
40 116 30
16 142 12
275 137 23
93 69 10
29 170 9
193 183 15
120 292 17
0 50 36
269 181 19
13 252 19
271 52 15
199 285 26
43 194 26
47 166 19
128 125 11
183 264 6
193 185 31
3 123 37
289 24 29
174 194 34
63 147 20
47 221 21
162 282 21
11 193 18
67 169 15
139 56 24
68 53 22
52 148 17
13 11 29
170 230 22
253 198 10
260 270 12
123 114 25
259 83 31
108 206 29
172 66 14
55 282 23
237 92 17
