500 5000
10 437 12
262 453 11
20 434 12
120 253 1
400 220 32
98 166 18
226 234 11
342 115 18
40 286 18
213 169 26
498 189 22
101 228 26
234 248 27
59 172 6
449 239 17
22 145 16
135 358 11
157 225 14
10 324 23
233 159 15
212 114 17
469 283 23
192 170 15
167 222 27
480 454 7
317 113 1
413 192 21
401 439 10
385 225 7
15 209 18
404 385 20
39 164 9
125 61 20
314 492 26
136 135 34
179 199 22
455 389 16
350 246 23
405 1 18
191 225 29
253 155 21
163 278 5
56 21 9
345 394 22
15 447 29
16 433 12
499 15 17
244 347 13
193 224 29
435 22 28
279 218 13
336 320 16
360 7 28
412 256 15
499 436 18
487 437 25
129 152 -4
453 282 34
223 15 11
301 304 9
467 362 20
324 148 20
110 241 12
142 307 18
413 226 26
136 467 22
359 80 18
354 297 24
370 489 22
409 82 21
168 256 32
410 283 23
361 117 20
34 330 29
248 30 18
213 459 22
22 223 21
142 206 26
432 28 14
226 121 26
58 218 14
70 4 33
157 277 12
101 373 21
40 464 18
258 396 34
421 34 16
402 1 18
381 418 22
206 474 35
411 176 21
156 288 30
245 432 29
59 408 27
361 61 19
97 217 13
238 365 12
46 71 15
14 444 23
158 204 9
465 27 3
355 221 15
456 118 8
256 167 20
42 17 17
426 428 27
32 212 19
74 253 12
441 145 18
135 478 25
143 226 30
424 367 30
335 196 14
314 36 24
104 496 23
150 231 22
333 144 25
188 407 26
141 388 24
402 44 28
240 353 23
326 410 17
219 337 9
123 497 26
423 107 16
465 360 20
283 490 -10
24 63 31
32 316 12
43 188 21
63 161 23
274 497 4
162 478 22
92 449 27
178 57 30
163 220 11
282 18 13
287 250 12
33 84 0
426 80 24
303 254 24
298 283 14
440 423 26
353 461 23
14 61 22
100 199 12
46 25 20
67 344 3
335 103 34
486 115 28
57 372 15
44 0 11
217 266 22
171 371 28
106 445 17
181 26 24
434 258 13
340 308 29
61 247 21
157 424 9
218 194 22
127 92 26
435 443 15
89 48 18
269 186 16
69 142 30
369 100 17
420 239 29
77 497 20
315 9 20
370 220 18
129 0 27
201 419 21
32 346 17
230 419 19
314 439 27
422 329 13
117 20 34
460 417 29
446 460 18
211 23 22
334 320 22
73 294 25
275 16 7
231 335 21
483 481 10
453 124 37
344 115 13
31 423 25
326 62 26
410 498 17
204 202 11
47 439 11
55 398 8
298 112 19
196 474 37
295 206 19
398 318 10
95 409 21
209 56 26
242 464 35
414 60 8
392 111 25
426 268 13
282 371 8
397 198 27
493 393 22
219 205 9
223 423 17
194 249 14
390 392 5
490 93 29
333 166 16
340 274 30
161 124 6
480 191 5
95 346 26
372 488 24
134 489 24
282 216 23
88 177 31
25 81 17
387 440 25
488 161 14
432 449 10
459 54 20
427 48 11
51 265 15
430 489 28
422 320 11
138 348 30
349 153 18
341 356 16
491 240 8
479 220 13
430 289 15
232 497 19
484 395 33
162 30 22
420 324 9
308 58 29
23 90 13
211 399 17
224 279 7
212 449 20
430 166 18
158 431 22
329 287 23
358 19 16
368 56 21
5 465 29
28 354 29
250 20 28
321 127 24
92 29 12
234 89 18
320 20 33
16 399 13
406 60 17
22 94 22
186 380 9
390 19 30
370 379 9
95 212 14
261 368 27
241 259 16
47 67 32
437 234 7
361 88 15
145 49 20
44 91 20
125 252 15
225 472 29
480 428 26
272 324 24
55 468 23
315 13 7
209 297 11
280 214 13
483 301 19
161 383 21
284 0 19
399 486 12
112 160 13
379 283 19
169 116 26
150 176 19
157 199 9
11 171 24
72 40 17
335 135 19
167 405 28
206 186 13
118 4 18
50 73 27
178 447 29
299 443 24
210 205 14
105 463 8
38 397 13
235 205 21
19 120 10
211 169 31
311 411 22
198 365 7
439 304 21
217 198 22
63 307 10
94 247 2
308 407 14
191 142 20
138 120 13
359 100 25
9 404 24
170 378 11
424 12 14
433 20 23
220 1 24
371 123 18
265 53 8
17 196 27
134 141 21
61 56 26
375 35 26
226 336 39
149 398 20
326 60 20
470 419 36
82 485 25
436 50 24
462 298 7
234 459 31
72 110 18
388 310 15
468 455 7
327 52 6
436 333 25
474 490 -4
28 12 23
68 147 22
245 348 38
426 397 26
78 439 18
79 398 17
434 65 22
184 458 25
115 291 11
241 152 11
188 152 18
166 462 22
453 18 28
0 346 10
177 206 18
428 364 24
80 409 11
328 94 33
405 356 38
387 85 22
419 188 22
11 386 23
86 48 13
440 353 28
334 165 16
295 123 24
425 163 18
304 24 3
252 74 17
415 493 9
447 264 22
26 164 12
462 369 9
433 181 12
35 437 22
124 408 32
183 447 24
177 154 11
257 89 15
20 336 9
90 337 33
188 426 8
442 217 14
393 489 30
410 210 18
151 12 17
452 394 14
65 209 31
362 108 22
240 258 19
34 445 26
277 338 21
160 171 16
73 171 27
189 477 14
118 316 22
383 24 31
331 178 17
234 385 27
277 334 26
233 133 26
464 446 19
430 36 19
91 479 12
134 443 18
136 274 1
112 403 6
484 220 8
68 383 34
470 49 27
429 396 12
165 312 20
226 105 17
54 491 17
129 165 19
25 86 15
434 40 28
292 93 19
431 2 15
197 121 8
114 130 23
440 156 10
205 109 19
262 243 18
67 463 10
203 336 21
436 484 13
128 63 23
152 264 5
265 299 30
11 317 11
389 373 29
380 379 18
238 322 19
190 265 19
411 224 16
129 222 24
23 79 21
242 89 18
473 208 26
6 406 20
25 176 7
186 217 5
422 466 29
495 321 28
465 383 13
105 339 6
289 303 4
325 226 22
274 46 16
264 90 -3
300 81 16
21 265 36
168 115 16
92 26 29
96 374 23
232 348 25
211 153 16
3 301 7
230 449 13
322 335 20
334 379 4
154 267 14
242 363 28
160 176 34
10 250 12
417 157 20
160 353 27
263 365 10
328 9 14
455 1 26
154 98 33
294 355 1
438 498 24
176 193 10
17 339 19
284 454 28
147 468 10
232 359 22
332 265 15
102 233 33
353 402 29
473 245 22
298 370 20
365 350 25
226 261 21
17 124 17
313 495 18
154 433 27
297 417 17
383 466 33
22 100 23
214 136 22
73 305 16
406 446 25
295 194 34
370 469 23
436 85 23
380 146 17
427 132 9
408 135 30
202 425 29
355 124 11
386 467 21
65 182 22
78 379 21
143 48 17
317 3 17
198 380 20
431 403 25
66 435 28
363 136 5
172 174 11
241 329 19
52 308 36
16 470 17
475 120 26
400 330 21
266 226 23
461 201 20
258 388 25
45 477 5
327 334 8
51 329 17
198 350 15
412 422 15
224 219 32
40 201 27
411 158 10
306 267 16
285 491 25
368 36 1
58 35 28
140 162 26
174 437 23
484 92 24
188 115 12
127 181 14
97 84 16
239 339 20
375 93 34
324 226 30
453 446 21
136 407 5
132 203 32
136 373 20
338 109 27
371 6 9
439 209 23
434 67 19
206 45 23
391 490 29
422 298 27
249 304 23
61 344 15
444 246 21
26 418 24
186 470 18
191 220 23
219 323 23
353 157 22
261 209 20
125 58 20
92 143 26
361 128 25
351 314 29
130 242 23
26 125 3
489 319 21
297 492 29
296 288 16
322 441 14
315 215 29
47 466 24
335 490 30
183 441 22
459 270 12
204 430 13
448 466 17
455 226 18
401 140 7
453 280 19
80 101 20
256 441 15
107 208 29
390 365 17
147 197 11
276 362 24
95 371 -1
80 453 19
453 71 29
456 191 10
282 393 5
49 17 12
469 336 17
435 118 2
265 44 26
18 122 19
405 44 20
143 110 9
40 36 25
231 214 13
385 192 32
131 226 32
436 423 27
358 310 19
126 403 13
245 292 16
139 173 24
130 126 29
99 139 23
162 114 18
444 399 24
278 276 20
425 71 20
113 184 21
415 121 9
43 381 26
427 248 34
38 190 15
81 233 16
232 13 28
110 331 13
274 439 30
354 240 20
350 406 18
419 368 28
65 340 21
250 60 1
238 444 33
300 385 27
49 266 29
128 227 21
231 41 20
445 162 19
66 462 6
290 192 22
384 272 24
442 131 20
53 182 33
241 150 2
341 337 9
497 404 41
483 105 21
262 354 28
227 375 23
142 76 4
172 93 15
327 67 23
407 337 24
460 158 28
66 365 12
380 77 30
74 433 22
296 333 7
139 174 23
133 479 18
444 405 27
16 371 10
130 137 15
132 463 14
193 125 36
492 477 33
268 147 18
387 480 14
139 227 24
334 130 20
199 301 23
65 410 9
148 140 34
256 87 28
274 3 28
495 368 25
475 265 21
19 498 9
254 98 26
51 252 23
74 441 15
292 346 15
393 325 20
494 82 34
31 421 17
459 81 17
325 53 21
307 288 23
176 423 14
409 469 33
18 80 5
97 308 33
118 368 32
104 288 15
496 212 4
452 352 5
268 169 24
162 388 6
356 413 26
127 424 21
126 399 25
86 311 23
136 62 20
120 154 13
492 113 33
165 307 21
69 206 12
165 269 3
364 497 17
488 283 34
164 299 35
465 296 11
495 370 16
136 36 25
130 383 19
71 428 21
223 61 14
190 305 12
391 442 16
489 222 16
155 74 34
69 317 18
369 14 24
346 163 14
233 406 25
218 30 22
176 90 14
380 178 24
394 148 13
276 368 25
342 43 12
153 271 19
309 295 25
251 68 27
236 169 18
227 419 4
407 430 14
336 49 11
130 375 29
397 336 -1
352 19 13
360 213 27
381 236 11
369 181 21
389 202 6
15 498 17
474 223 23
311 291 17
311 295 14
413 283 31
190 70 15
18 153 25
231 137 19
272 62 19
222 482 13
22 389 20
27 224 26
103 134 24
346 210 17
335 260 17
285 313 13
263 416 8
370 440 8
269 158 20
495 487 20
267 226 20
76 482 31
97 348 27
434 78 7
466 266 23
217 100 20
415 197 10
82 415 25
140 97 13
281 86 14
408 167 14
455 485 20
450 286 20
200 311 14
357 69 21
359 401 22
483 335 16
289 172 16
377 474 31
96 468 9
339 463 20
489 267 27
397 80 28
390 343 23
78 215 28
104 248 26
53 85 18
418 89 23
324 32 28
435 69 20
203 426 23
285 113 15
427 431 17
195 445 26
276 129 18
183 24 12
330 143 17
320 390 11
493 252 21
136 493 31
340 263 25
122 67 10
113 218 22
486 304 5
286 264 38
423 250 19
45 189 19
179 425 28
216 382 11
441 60 16
482 384 14
437 328 26
307 135 5
444 131 13
67 162 16
405 260 21
180 283 14
91 189 27
435 279 9
151 292 22
445 13 14
207 52 20
279 154 31
296 47 30
310 63 32
264 210 16
201 68 17
19 288 24
300 274 24
147 28 30
280 273 31
156 195 10
57 327 22
72 233 34
16 368 11
27 26 23
105 261 17
423 397 23
233 384 12
348 3 14
128 267 5
320 358 21
244 445 16
100 265 30
351 421 25
279 468 21
112 300 33
118 98 25
469 15 18
311 458 5
318 466 22
66 294 19
363 1 28
63 86 13
215 336 10
170 104 32
434 249 26
494 231 27
494 83 5
381 27 9
20 165 20
304 291 16
335 383 28
493 175 8
54 161 28
63 91 23
38 246 12
101 19 5
176 175 22
30 362 27
38 184 23
422 285 17
225 358 34
50 414 12
404 300 18
461 296 15
82 76 26
211 241 7
136 208 23
262 174 23
401 70 22
16 375 10
487 458 12
46 210 12
248 136 30
243 22 27
381 200 19
361 290 26
17 348 26
270 377 26
268 178 26
335 304 23
176 276 12
256 382 20
470 238 9
458 281 14
353 292 23
311 383 17
398 498 12
18 329 4
434 413 11
260 463 22
259 24 37
330 271 16
202 141 10
93 445 11
475 132 25
84 277 22
495 356 19
189 103 31
393 242 13
246 4 28
211 464 25
463 264 28
406 11 21
179 430 17
200 365 33
376 0 25
286 362 25
181 338 3
120 297 18
364 365 30
357 109 25
320 431 18
347 451 23
232 237 24
330 280 20
456 277 14
202 446 26
332 289 17
497 298 10
284 298 14
110 57 24
354 315 21
278 265 24
163 273 25
284 179 14
216 297 28
89 188 28
424 117 33
265 121 17
342 158 25
208 300 16
6 424 29
85 419 17
484 57 32
369 372 19
131 358 21
102 206 30
394 410 44
325 375 25
98 376 20
352 217 23
480 26 12
456 347 26
381 476 23
451 167 21
368 165 28
22 172 16
461 183 7
272 259 25
430 53 21
225 279 20
144 61 6
147 138 16
421 96 26
4 42 39
325 154 13
366 235 25
396 9 40
92 126 14
269 140 15
35 153 32
141 33 7
23 303 15
152 274 21
33 27 27
167 25 24
75 457 4
348 469 18
31 306 15
116 358 10
61 490 18
127 50 18
69 289 29
54 351 21
479 132 16
140 369 27
382 491 30
458 82 2
305 10 25
234 6 22
388 70 25
119 426 25
291 111 22
10 318 28
228 469 14
442 253 34
489 221 8
225 254 25
20 278 29
104 150 16
148 318 29
187 414 6
493 240 13
117 31 5
194 48 21
489 269 21
381 362 27
465 241 18
116 172 32
79 481 30
427 276 26
362 330 24
248 491 15
161 394 20
136 292 25
208 384 9
209 205 14
416 198 20
76 36 27
328 95 19
220 8 20
264 302 12
6 477 16
114 8 27
477 11 17
32 332 29
351 155 26
440 426 18
471 325 30
480 151 25
408 375 19
98 23 21
321 149 19
97 398 22
357 298 25
442 277 23
255 95 20
153 456 26
477 77 27
495 115 15
328 412 4
324 409 26
142 176 28
80 448 13
52 38 27
168 413 13
81 497 17
146 96 22
232 288 22
328 239 21
316 136 17
393 124 13
439 379 24
29 164 13
380 453 13
450 148 19
129 487 24
262 390 17
398 110 32
415 365 17
458 381 16
6 28 20
365 353 31
383 5 20
58 390 12
30 69 25
266 492 29
447 340 31
39 489 12
219 117 23
103 127 19
143 320 25
222 433 24
365 349 20
270 75 14
379 316 30
198 391 20
45 73 12
441 76 25
404 292 15
139 352 22
239 126 21
353 240 17
126 212 28
161 439 18
41 312 4
495 53 25
13 364 19
267 457 18
255 65 26
379 334 15
273 358 18
105 232 28
321 228 21
104 285 30
329 213 37
493 88 12
87 33 28
302 115 29
28 115 25
85 315 38
396 101 22
200 344 27
396 1 18
159 299 16
183 388 26
44 48 23
81 305 28
412 110 18
62 299 6
273 188 5
94 1 36
479 248 37
122 142 4
150 266 15
157 207 17
265 126 19
293 170 25
449 365 30
50 178 21
311 17 22
415 223 23
89 199 7
260 476 24
243 237 24
209 417 26
318 82 8
151 473 25
443 490 39
21 78 18
194 65 29
375 490 23
143 103 11
224 10 23
450 446 36
235 409 23
193 120 24
111 235 18
404 139 28
164 45 21
200 441 11
423 491 17
404 219 28
107 30 15
250 290 19
479 392 21
33 117 19
493 21 1
424 213 16
484 246 18
478 299 35
197 140 16
440 199 22
350 396 14
432 56 22
370 29 18
204 272 21
294 306 11
365 454 1
96 467 13
0 475 3
312 57 20
300 420 32
13 208 17
57 424 14
359 382 31
181 60 20
48 67 17
378 160 26
310 160 15
234 174 11
429 270 27
19 432 6
77 320 29
99 41 32
339 362 16
349 406 13
335 471 27
400 26 31
74 438 27
3 344 18
119 406 37
483 349 11
309 117 24
376 343 25
50 132 15
281 15 5
299 10 28
305 213 19
359 285 21
168 492 14
465 387 24
73 364 19
47 175 23
91 156 37
124 74 19
110 50 16
315 475 23
373 153 32
194 178 16
404 142 17
431 355 24
163 44 15
496 12 21
117 86 13
163 109 23
141 250 7
326 484 20
232 309 18
403 476 15
497 36 34
385 259 31
201 170 12
29 399 20
175 272 18
497 235 21
49 337 21
166 44 25
283 290 16
454 409 12
197 325 23
462 156 21
180 398 17
471 433 18
14 343 21
10 56 30
22 266 7
181 313 14
308 427 26
6 40 7
139 348 15
90 327 20
3 63 15
163 167 29
393 222 28
191 290 11
29 27 27
290 5 23
351 70 27
31 202 25
127 386 26
472 417 14
112 410 14
331 232 23
260 192 29
401 166 24
244 475 7
352 79 16
9 105 23
447 300 13
454 193 22
67 421 16
15 499 27
416 244 35
275 444 18
357 309 25
322 113 25
255 161 10
454 229 32
154 256 33
304 133 17
107 393 18
304 96 27
312 62 38
410 457 26
291 456 10
447 247 20
460 72 14
263 29 31
196 6 16
127 44 24
169 177 22
435 173 13
12 485 36
376 452 31
71 294 16
169 344 17
98 221 19
480 11 15
426 250 23
48 189 29
349 416 10
465 463 27
277 424 20
430 276 27
334 432 12
31 138 15
6 272 33
415 204 26
143 184 24
111 331 25
150 111 25
372 435 30
192 247 11
385 497 36
171 144 8
266 424 13
368 48 13
33 198 22
372 457 13
82 95 23
385 345 22
41 252 6
381 232 17
33 20 17
394 12 6
158 485 18
109 291 28
29 151 11
50 136 10
398 131 18
151 195 28
481 50 19
45 302 18
397 89 24
161 471 26
428 74 11
424 209 24
424 409 19
328 151 27
142 25 25
1 477 22
318 406 14
269 306 41
121 70 16
108 383 25
290 435 28
181 316 29
323 328 6
495 97 29
392 398 29
387 419 21
16 309 8
463 44 14
88 149 21
166 376 8
71 221 22
463 91 20
1 418 19
334 209 29
408 144 5
494 336 17
149 427 16
341 471 17
431 189 20
352 53 17
227 67 26
344 190 26
335 331 19
48 170 13
318 139 21
312 210 16
188 301 11
287 311 14
411 479 24
396 247 7
255 330 31
189 368 9
111 216 12
58 451 13
135 376 25
185 379 16
355 427 23
166 194 2
64 271 13
9 492 22
188 303 16
162 392 19
425 191 19
29 342 14
492 383 14
493 50 14
341 193 13
264 363 26
272 85 21
35 229 15
175 492 17
219 462 6
355 94 26
18 431 21
361 17 33
136 217 16
495 248 18
430 399 8
175 389 5
324 188 23
277 263 21
271 219 12
92 196 25
342 411 24
304 314 15
121 463 16
236 422 26
73 67 18
193 65 16
414 342 7
90 252 15
1 40 28
172 276 18
264 146 19
492 8 25
148 287 30
397 170 19
42 275 22
86 69 18
355 289 5
265 448 17
98 333 39
459 63 27
14 3 22
411 228 14
263 288 10
326 30 24
462 250 20
246 164 15
36 126 14
492 38 28
404 234 23
444 335 31
58 274 25
202 97 20
221 107 29
176 317 23
136 492 24
451 258 25
186 130 20
78 256 18
371 14 9
270 64 24
430 377 7
165 227 21
222 58 19
310 39 14
119 493 19
151 201 4
260 315 16
104 8 19
253 361 15
60 260 29
290 134 22
397 211 20
412 264 12
178 423 17
303 433 14
456 123 30
249 385 18
377 371 27
286 381 30
421 222 30
377 106 22
168 284 21
360 483 32
403 424 16
414 158 12
106 241 14
24 372 22
289 5 26
371 411 23
91 48 27
199 75 21
319 460 19
404 144 12
450 99 11
384 451 16
42 22 21
30 122 23
413 258 25
440 82 13
474 230 26
77 167 20
123 112 28
476 206 18
433 250 19
281 480 14
339 492 22
208 209 36
410 36 19
114 47 15
357 462 19
263 393 17
255 408 25
173 155 3
351 485 15
353 179 12
178 69 25
61 445 22
490 370 22
316 449 15
87 290 28
102 313 20
297 386 29
441 141 19
341 8 4
205 343 16
80 56 35
116 371 21
472 378 19
472 192 9
399 362 16
365 375 21
479 258 13
220 278 16
489 487 31
177 168 12
279 333 26
484 288 17
439 53 10
132 214 31
311 54 18
113 267 29
38 346 12
389 302 25
205 164 11
451 22 19
279 298 17
441 276 18
121 366 11
36 381 32
64 184 24
92 94 17
42 259 11
347 466 18
211 321 24
484 250 12
422 360 24
63 28 12
124 31 11
342 345 16
356 156 17
440 163 22
191 332 25
214 310 9
472 275 4
333 332 33
221 271 -3
10 462 5
487 152 20
444 22 10
133 446 40
200 73 7
178 312 12
328 292 9
182 256 12
447 240 18
96 412 7
471 422 2
129 196 35
127 54 16
360 90 12
351 384 20
52 37 21
69 52 5
183 332 28
337 89 17
229 204 31
410 53 17
319 222 29
33 453 -6
384 323 11
450 102 19
214 480 26
336 174 29
46 133 11
164 498 7
4 251 22
52 168 27
363 76 23
366 422 20
356 430 21
74 419 18
114 126 8
166 31 9
440 387 27
299 247 25
346 305 18
350 126 18
54 408 12
194 30 16
300 79 23
195 150 18
117 403 11
480 126 11
63 493 26
459 230 28
84 403 11
216 420 27
263 24 16
353 190 18
301 197 17
73 0 18
377 122 11
94 432 28
257 369 19
42 426 9
278 189 23
230 262 27
260 465 10
276 209 13
117 18 18
462 254 6
321 32 16
336 304 24
327 264 13
172 3 20
401 232 0
415 116 12
314 377 30
432 266 38
455 2 11
168 89 22
343 34 18
376 493 24
75 409 15
207 464 30
238 391 20
303 385 20
464 460 17
107 246 21
157 117 11
151 320 18
390 137 14
495 497 23
398 128 20
104 235 14
384 344 19
214 268 13
19 289 24
316 313 32
149 426 30
146 201 24
373 335 18
210 348 36
20 307 26
2 230 14
234 175 25
185 59 32
243 490 19
29 236 41
143 195 20
46 211 12
245 428 25
229 259 17
434 236 8
368 498 10
