900 9000
188 470 9
635 861 16
605 555 11
611 492 32
746 259 31
216 601 6
91 807 18
63 606 17
604 199 21
311 235 21
759 498 22
428 227 32
640 217 21
39 45 11
488 46 21
119 768 25
430 225 19
156 38 13
730 7 18
271 720 31
287 626 22
350 76 6
674 526 13
207 557 39
87 854 19
582 67 17
524 202 6
459 604 10
368 302 24
840 706 21
77 739 36
93 324 14
501 845 14
743 201 20
454 792 22
450 792 30
356 353 26
475 763 38
132 168 23
853 270 21
79 696 20
533 822 15
43 537 40
311 87 19
854 864 24
752 319 24
232 215 32
833 408 20
150 575 15
765 143 14
646 593 22
465 398 21
788 725 -1
289 350 20
684 891 14
780 4 27
684 734 21
883 76 33
477 783 32
100 24 23
552 476 40
826 623 32
586 812 20
77 634 12
407 29 23
483 23 16
622 894 19
67 256 24
592 533 14
141 432 23
390 854 14
667 817 18
317 878 26
287 724 29
821 237 0
348 740 23
204 240 30
831 443 25
710 71 7
144 711 31
641 119 24
500 13 4
688 340 20
754 488 34
97 704 5
241 870 21
336 498 23
209 837 16
568 686 8
643 461 10
830 869 13
294 614 18
750 405 22
837 268 23
513 378 32
122 130 11
618 3 16
177 683 18
50 487 32
868 539 39
203 333 35
751 145 26
549 488 26
350 770 18
354 570 26
330 687 12
208 146 17
631 460 13
235 478 29
141 515 12
264 894 34
3 100 27
445 597 16
587 807 20
866 59 5
460 756 11
408 53 16
176 763 24
189 651 28
559 505 28
792 100 27
595 501 23
261 685 19
502 574 12
303 845 25
497 194 24
266 813 28
869 342 17
560 358 31
551 389 20
330 80 9
352 573 22
235 346 17
836 359 17
495 720 16
608 624 25
493 698 22
338 27 26
609 226 16
559 87 19
750 611 17
729 23 2
81 611 36
213 413 24
609 367 26
384 320 29
428 738 11
394 595 18
39 698 21
274 726 26
95 816 15
201 617 26
494 564 25
307 209 21
686 159 11
467 34 28
214 684 16
805 107 19
412 174 17
227 389 18
868 790 12
94 346 21
61 248 17
853 319 22
662 837 16
438 80 19
18 48 18
833 874 6
675 823 19
833 363 20
846 783 16
9 138 8
811 402 31
162 3 18
693 476 26
1 677 12
757 250 14
91 793 16
680 7 18
43 622 12
520 210 14
182 244 26
806 344 6
892 448 29
81 689 15
854 782 16
307 769 23
679 598 3
265 355 7
127 889 15
711 82 25
653 521 26
469 722 17
53 688 12
580 379 34
612 872 24
240 551 35
851 609 8
440 208 20
610 255 15
213 676 7
802 333 15
426 847 17
598 743 15
610 73 26
170 868 14
178 712 24
36 217 9
132 90 16
881 826 26
323 641 37
182 294 13
395 108 32
57 268 18
263 372 17
295 660 20
135 430 16
655 796 2
595 0 28
655 538 35
825 866 25
668 675 33
706 152 20
610 307 11
355 856 21
510 399 27
829 21 24
338 54 16
216 189 16
622 373 12
294 896 16
718 558 29
443 567 22
247 760 18
420 785 19
609 504 27
205 292 26
104 225 21
310 140 14
649 469 16
411 14 10
437 763 14
393 4 22
200 795 7
348 7 17
821 123 20
111 691 16
696 540 17
349 605 6
283 775 18
720 565 16
426 773 16
69 828 22
288 352 20
154 687 15
177 815 29
468 567 15
824 894 16
690 702 17
696 695 22
196 466 30
121 259 15
233 183 13
343 379 26
879 449 29
659 723 33
820 462 27
879 210 19
252 408 14
748 123 18
899 117 35
334 848 12
14 617 13
352 441 28
441 40 19
282 755 20
425 612 27
655 47 17
839 692 24
245 208 13
776 607 23
735 266 21
455 276 11
581 451 11
455 789 21
153 642 9
258 544 7
508 83 29
14 857 10
414 68 10
475 798 28
553 772 17
210 550 18
714 735 19
227 850 25
778 783 20
634 798 22
629 544 28
213 76 21
421 422 19
880 263 25
689 761 15
759 331 6
497 533 4
825 597 15
613 162 15
30 106 23
10 516 29
648 631 19
827 377 9
470 689 32
32 527 21
824 637 25
503 549 13
540 134 15
191 370 18
843 501 24
306 887 22
819 792 16
572 198 16
65 598 27
627 772 -8
500 886 29
512 552 10
657 126 17
526 791 19
706 194 23
98 879 31
844 643 14
105 739 25
717 655 20
87 348 9
116 189 11
85 81 10
261 588 12
771 460 19
710 687 19
548 4 13
3 471 19
326 43 22
50 644 22
545 782 5
263 244 23
656 871 26
898 778 0
13 397 19
549 816 17
614 719 5
261 339 19
586 131 20
475 877 12
744 366 18
786 64 30
78 172 17
835 400 27
374 818 4
93 569 27
103 649 19
393 114 24
113 355 20
849 230 27
892 792 13
115 546 25
774 684 23
543 453 30
848 624 19
689 449 28
326 354 21
85 23 31
384 553 15
644 268 18
821 316 19
512 168 34
844 312 13
11 554 22
542 569 -4
389 263 20
189 342 18
530 47 25
339 476 26
67 245 24
814 303 16
819 174 19
212 176 19
340 255 25
403 65 13
435 548 20
125 881 25
112 858 13
892 570 30
266 777 5
84 457 19
523 300 25
339 713 15
561 396 22
639 25 19
229 429 26
607 884 18
862 293 18
896 660 21
31 858 22
880 157 20
785 603 17
477 717 12
566 735 23
381 80 33
870 376 21
669 442 34
422 444 15
334 373 20
29 747 26
129 491 20
387 690 13
618 634 19
31 82 34
346 752 53
853 295 15
599 430 20
604 527 31
140 383 28
731 185 26
179 526 3
380 690 14
327 392 9
830 107 25
583 760 15
667 760 15
796 863 17
88 390 7
307 578 24
686 278 10
567 597 26
610 617 11
685 555 32
364 23 26
633 813 26
330 165 13
200 573 22
716 115 13
517 445 31
72 574 26
557 748 22
425 26 17
588 850 22
33 187 19
80 819 10
189 280 33
899 452 19
649 199 24
455 563 16
410 546 28
440 98 18
547 107 20
734 225 26
637 68 10
546 43 14
775 46 16
676 634 17
230 370 2
218 753 24
440 717 15
411 639 23
704 108 22
212 378 14
267 220 25
679 580 22
322 802 12
519 886 16
750 194 20
298 764 13
660 497 23
339 807 16
632 788 21
466 498 25
444 594 25
208 121 21
185 782 19
843 689 20
295 832 13
355 698 25
353 584 17
160 413 30
865 170 13
530 761 10
151 192 12
660 224 27
424 189 26
381 30 13
491 470 21
802 700 24
12 257 13
783 31 17
639 325 8
206 698 25
885 757 17
1 339 19
759 696 17
837 69 12
551 775 36
469 392 31
306 767 8
316 235 27
831 439 21
569 831 19
318 520 23
639 768 12
776 697 38
698 601 25
693 592 16
81 716 31
320 238 15
675 740 24
418 397 30
740 626 7
613 870 9
28 222 24
616 728 32
833 92 13
755 539 9
527 534 28
656 136 16
32 307 12
310 364 23
474 331 23
644 825 11
177 607 22
258 454 15
867 352 7
456 351 31
133 205 24
620 125 24
852 64 13
654 828 21
217 99 19
270 450 12
465 202 21
434 733 32
396 474 22
410 875 26
487 359 39
402 61 23
296 118 17
428 285 18
867 708 -1
37 570 24
455 736 18
111 110 11
10 29 16
185 757 14
206 155 30
104 346 17
877 587 24
230 66 28
191 81 22
55 776 19
86 862 20
242 84 23
528 887 23
588 293 24
515 815 19
403 677 13
782 136 21
465 620 10
615 748 21
500 512 26
842 50 16
670 482 16
727 85 21
610 314 13
565 62 12
897 292 16
84 243 18
174 295 7
545 716 22
376 122 20
827 877 11
357 397 12
302 869 20
334 92 26
604 399 19
592 160 2
520 196 29
594 191 20
679 636 22
95 318 23
485 142 24
59 551 12
21 152 28
43 408 11
790 136 6
875 842 19
558 234 13
441 14 14
729 491 18
869 152 15
130 671 12
758 227 24
282 883 19
484 310 31
513 247 25
726 12 18
517 553 11
771 569 22
267 41 17
204 501 33
711 781 21
427 199 23
114 796 15
29 639 14
862 307 23
504 220 16
380 511 18
50 823 18
47 767 6
307 0 1
527 181 19
808 617 24
682 332 16
684 727 22
534 579 16
459 470 18
739 63 16
109 290 23
153 401 37
753 646 15
162 104 8
666 127 12
887 129 35
822 899 13
580 714 16
332 248 8
7 664 31
675 664 27
462 122 17
499 745 17
784 408 32
185 561 28
185 376 25
241 74 0
436 469 26
227 766 16
643 778 26
845 424 31
882 802 32
833 831 29
220 11 11
191 457 25
530 345 24
610 289 22
93 73 33
197 536 16
394 440 26
133 437 21
775 379 6
29 666 23
14 387 31
115 804 15
90 470 30
50 726 24
738 376 23
675 738 21
553 450 20
660 761 18
664 17 15
149 199 35
249 759 27
286 378 13
112 196 19
888 650 16
121 158 9
333 193 16
178 774 22
175 507 13
71 437 19
361 530 22
874 588 11
503 166 29
810 367 20
36 854 35
169 831 13
47 557 10
640 831 30
796 585 22
28 34 9
621 627 11
28 711 22
244 48 28
851 255 28
237 689 21
148 865 15
870 547 24
294 93 26
780 283 26
75 120 24
453 839 21
847 161 21
630 591 43
156 863 2
683 861 32
280 140 7
668 704 9
788 344 17
223 712 20
365 599 28
797 704 18
154 881 11
572 89 24
643 289 23
143 722 1
254 461 28
127 470 35
639 12 31
174 554 18
886 430 28
636 682 20
36 179 22
670 319 37
711 699 14
498 500 13
545 478 20
548 585 24
736 182 22
144 453 11
313 16 8
631 211 7
405 71 20
852 733 21
312 832 36
574 861 18
187 283 13
482 242 18
413 575 21
127 496 22
71 117 20
602 19 7
627 177 12
764 328 15
507 448 27
512 206 25
464 784 1
323 706 22
462 761 29
478 852 31
592 432 29
100 559 29
374 178 21
861 168 27
560 616 14
836 662 15
805 622 21
566 423 20
870 126 14
13 818 34
144 589 16
469 833 32
71 500 17
46 220 15
415 826 18
837 576 21
203 274 28
721 477 27
229 468 17
700 304 7
458 453 15
5 146 14
521 268 8
177 550 16
517 567 22
419 340 19
843 802 21
21 40 22
533 147 26
587 701 13
735 86 30
664 219 7
17 51 22
611 894 30
598 179 16
636 751 40
743 586 16
815 255 15
119 192 16
605 810 11
232 36 36
202 596 14
824 314 14
382 145 23
752 622 38
191 90 18
808 497 16
184 507 14
657 18 33
341 871 34
453 279 10
890 511 14
439 227 18
629 437 20
442 572 27
430 388 18
205 371 24
624 824 29
874 225 22
177 168 9
698 586 18
502 458 23
23 379 10
448 261 13
651 473 18
136 52 17
473 704 20
732 247 19
480 116 25
794 200 24
431 855 26
78 546 23
406 896 16
652 384 18
866 691 15
450 798 22
192 649 6
152 696 20
797 308 19
859 83 14
393 606 16
97 720 15
332 252 9
861 853 8
791 817 11
884 471 17
540 70 8
762 725 3
433 416 13
518 493 12
251 74 11
294 733 16
738 81 28
493 312 7
652 303 17
259 181 15
108 870 -2
549 251 6
181 337 28
880 879 5
708 228 23
549 363 23
181 101 28
236 684 19
702 840 8
422 292 24
808 0 14
459 437 17
398 286 13
651 492 26
848 704 18
807 832 4
551 150 21
866 370 20
181 413 24
718 886 25
75 642 17
709 220 15
545 595 22
147 675 31
274 198 15
720 761 22
547 136 31
864 436 17
874 783 17
369 710 25
396 478 10
312 304 20
872 438 32
851 685 18
165 407 12
870 140 22
65 432 24
473 525 25
698 683 28
555 333 19
25 94 17
193 811 28
258 431 16
260 589 20
657 122 5
183 481 19
616 893 16
470 395 20
232 171 25
235 613 5
510 446 5
462 347 21
895 609 9
790 361 23
131 95 26
391 679 33
24 338 23
179 731 21
802 461 -4
127 588 11
446 298 23
600 838 10
508 148 13
809 223 10
195 829 15
253 692 15
845 808 26
15 213 19
449 339 31
312 595 26
446 754 14
536 409 39
847 798 17
854 834 18
131 275 7
650 801 23
668 178 21
111 609 30
727 336 18
760 44 21
58 176 18
592 843 28
19 710 12
747 415 31
514 108 21
13 373 17
473 680 14
795 616 24
167 266 15
363 496 27
83 282 11
104 17 7
803 376 22
429 120 26
537 547 13
582 308 14
524 61 16
758 302 17
258 16 16
151 180 22
899 386 22
751 483 12
774 341 18
234 56 14
830 178 5
300 229 25
831 746 28
604 103 23
880 858 4
636 668 26
587 208 20
321 786 22
312 750 30
215 80 20
884 487 33
270 58 16
50 329 18
82 843 22
887 402 10
118 714 32
556 358 19
174 308 7
623 701 22
683 781 29
48 451 25
784 36 11
30 498 20
783 185 18
248 852 19
774 36 19
733 769 24
710 512 15
18 248 32
121 696 10
384 685 16
261 761 13
681 412 28
541 67 6
220 517 29
359 28 22
327 572 16
543 403 24
49 728 23
411 49 22
584 820 16
879 49 10
247 748 13
398 787 10
2 829 16
327 284 12
850 717 18
775 566 13
827 227 23
168 39 10
26 757 10
337 114 17
303 268 28
561 210 15
352 169 15
709 251 8
522 336 17
348 882 25
53 854 26
325 799 19
171 414 24
654 533 27
81 877 14
98 570 27
192 530 17
67 25 7
352 849 24
701 87 34
607 625 19
7 491 25
408 602 23
460 53 10
280 171 6
105 649 16
797 558 14
817 789 25
806 766 11
137 694 19
496 404 14
233 242 26
148 257 11
818 859 16
860 663 24
256 78 14
852 582 18
843 202 16
6 40 13
69 561 17
308 891 12
87 334 2
207 144 34
255 575 14
602 525 19
2 357 26
62 575 25
98 246 25
218 278 16
575 614 23
42 143 18
573 105 4
732 428 25
535 815 4
505 781 18
193 826 8
63 638 21
844 327 11
635 475 5
519 482 27
218 889 17
82 251 19
603 292 17
377 653 21
49 332 9
373 127 28
565 544 24
876 571 18
681 604 24
33 762 27
540 832 26
276 711 22
407 838 34
347 513 18
79 249 18
737 273 5
212 115 26
214 170 15
860 809 23
461 567 13
862 251 27
674 344 25
806 90 21
172 236 29
717 290 24
686 887 11
612 242 14
26 293 21
398 262 13
265 222 18
312 149 21
477 329 21
184 871 17
581 247 21
126 28 18
392 15 39
657 193 23
439 528 22
789 322 18
47 722 10
301 52 31
573 428 33
533 116 7
795 607 24
212 822 23
663 128 6
61 371 15
611 317 25
677 289 26
475 43 26
105 534 32
806 182 18
850 232 9
70 848 7
868 357 15
312 806 13
763 489 18
759 129 18
767 778 26
253 273 7
363 748 30
738 546 18
726 432 16
392 28 22
769 465 6
663 752 30
752 619 17
344 594 14
311 710 0
287 751 1
152 334 19
632 741 18
68 794 6
514 273 7
614 24 24
67 719 8
596 791 19
664 450 6
125 733 38
775 449 9
589 631 24
121 514 21
768 433 10
674 3 10
90 702 23
113 42 18
790 55 22
43 503 17
532 595 18
861 87 28
501 509 4
208 651 13
573 277 3
317 831 17
2 625 30
659 376 1
679 534 17
214 351 24
821 362 14
349 712 34
94 91 24
491 856 16
9 197 15
379 464 26
580 574 16
471 523 28
501 440 8
110 235 19
211 315 14
663 476 9
668 422 15
753 362 7
650 374 13
315 683 28
443 758 23
354 859 16
871 743 12
112 557 5
862 389 12
685 332 18
73 596 -6
881 731 27
19 668 18
819 207 15
517 641 16
814 309 28
713 874 20
367 533 28
725 888 12
661 61 21
721 592 18
307 293 12
747 100 28
0 273 19
146 294 9
596 184 17
809 628 13
383 429 11
379 77 23
645 254 14
504 204 9
489 791 16
109 599 19
186 681 23
269 713 25
826 808 26
607 872 18
374 87 20
83 297 5
842 29 13
173 290 13
309 706 22
402 484 17
247 771 12
833 179 26
772 875 17
615 595 18
124 551 25
358 550 20
329 882 23
64 654 7
44 698 20
449 636 22
168 25 11
507 232 6
403 389 11
779 691 21
880 152 9
576 274 5
90 813 29
268 246 18
166 315 12
779 571 31
625 671 14
290 142 39
331 769 31
160 364 28
700 443 16
574 539 14
860 63 4
161 557 14
195 853 23
720 307 15
546 178 21
192 879 34
336 832 26
407 453 18
483 412 24
875 103 25
180 93 30
620 459 32
848 32 31
883 619 22
150 41 30
268 142 -3
134 479 23
625 85 14
806 403 26
541 191 14
711 192 22
262 741 18
8 799 20
129 734 21
748 526 38
785 68 23
435 248 24
666 387 32
770 241 12
180 719 19
474 427 31
595 834 13
832 728 29
527 860 1
446 381 27
222 443 20
393 740 27
512 374 19
452 178 15
491 1 21
120 794 16
684 887 23
687 275 13
812 699 5
698 72 7
673 811 20
800 203 38
273 178 23
302 374 14
243 499 2
151 504 16
750 624 21
587 1 14
798 675 23
77 616 33
593 15 27
3 433 23
812 59 19
578 436 20
126 411 21
80 332 19
300 565 0
647 212 13
501 557 18
517 121 19
714 240 11
549 114 19
656 151 13
46 106 15
699 388 17
430 559 38
829 587 20
269 666 32
689 559 16
88 470 23
713 784 21
624 229 31
527 292 20
705 796 18
301 56 10
693 634 30
443 35 12
788 244 11
303 408 11
149 726 12
308 304 24
741 319 34
633 747 28
212 439 16
301 832 18
592 1 7
800 171 29
465 32 20
93 294 15
306 1 9
432 461 27
817 322 18
283 526 24
611 352 16
715 221 15
878 22 19
26 516 19
104 423 17
687 635 39
568 667 13
383 804 37
609 654 15
412 428 25
452 227 12
586 533 29
284 194 17
559 685 9
689 874 19
816 24 32
896 207 31
436 334 13
186 524 24
565 81 34
322 650 36
580 556 0
610 302 10
351 838 15
854 346 11
438 727 15
289 500 24
473 775 21
81 552 26
487 336 24
276 292 17
418 601 18
337 168 39
552 784 22
612 89 18
841 13 22
436 221 24
807 85 16
295 693 -1
223 861 20
654 134 29
67 281 16
850 464 27
563 65 15
550 359 38
611 865 10
539 19 -4
297 459 9
686 240 25
226 162 21
340 884 24
58 558 23
540 602 25
522 651 5
140 171 20
193 346 21
475 670 23
875 445 20
720 246 17
353 141 37
837 6 20
562 673 10
561 874 22
307 662 21
760 803 25
355 720 18
495 114 21
792 34 13
106 623 7
28 820 22
390 117 10
618 808 19
408 97 22
756 537 22
458 164 18
478 595 19
885 148 27
431 894 13
113 410 19
870 686 23
255 794 6
816 319 33
401 673 15
413 677 16
543 299 35
338 25 27
385 337 16
625 829 27
113 891 17
334 448 24
727 106 23
553 227 25
645 555 4
411 9 18
346 649 9
200 347 16
877 647 27
116 336 27
548 279 20
460 629 22
291 328 21
823 725 23
153 112 23
35 466 20
883 554 34
895 130 8
657 517 25
501 443 17
370 330 8
227 826 23
580 573 16
662 511 30
143 64 16
644 219 14
509 146 37
219 392 8
288 189 11
681 4 21
637 760 11
765 498 20
817 153 23
357 451 20
40 403 15
530 755 25
703 81 30
748 407 18
537 573 15
59 134 33
610 681 13
722 163 9
178 482 27
138 595 19
614 96 32
379 881 -3
660 560 18
454 71 27
567 378 15
514 356 27
505 92 24
437 455 17
834 796 27
317 292 24
203 223 12
784 336 36
56 787 11
662 297 21
580 807 31
680 748 14
775 551 5
214 675 15
171 109 11
764 597 18
140 167 18
411 634 12
102 388 16
135 859 25
164 423 22
25 755 22
262 619 22
20 434 26
111 104 26
540 830 14
504 64 13
615 24 10
265 224 16
509 29 26
300 441 9
833 307 28
545 79 22
655 288 19
579 701 19
46 173 18
708 205 11
704 140 11
359 241 24
42 461 24
741 87 9
558 38 27
6 705 21
818 342 19
667 155 19
583 772 19
544 577 14
306 434 35
309 221 24
143 336 34
360 326 18
543 567 28
437 537 14
428 576 20
239 45 10
550 877 9
249 524 24
128 703 15
173 26 32
733 342 6
184 527 27
852 94 12
324 676 16
189 354 12
524 746 12
648 280 21
214 501 34
688 100 20
245 238 28
166 852 15
314 392 20
300 359 22
248 691 23
444 273 12
874 416 20
116 693 27
41 849 28
762 749 21
881 861 39
696 507 18
261 617 33
829 730 19
680 435 33
407 337 20
145 70 9
293 603 34
535 442 15
3 429 28
670 508 21
620 233 25
725 33 18
13 159 6
777 123 20
85 57 6
614 700 25
504 24 27
688 199 9
433 625 19
81 500 14
668 787 26
750 204 37
744 243 24
274 456 17
404 536 24
862 456 32
385 771 29
331 530 27
747 375 12
100 423 19
871 175 23
825 552 32
323 306 27
143 248 22
149 531 25
744 248 4
389 532 31
848 691 -1
660 75 8
4 219 30
233 387 25
22 130 28
314 112 14
58 0 34
554 174 33
448 802 19
389 390 21
878 828 14
1 390 12
400 708 17
793 765 21
391 280 31
637 776 13
263 632 18
897 76 13
369 269 16
803 841 14
606 852 33
765 804 12
732 537 27
609 74 28
73 680 23
531 456 13
679 537 33
232 798 16
416 236 26
428 179 22
578 293 9
320 556 26
679 511 19
456 430 21
881 638 20
420 515 27
102 392 27
820 692 24
255 592 24
861 518 14
777 597 25
839 132 25
391 36 -3
40 359 14
532 795 19
313 316 13
29 771 24
872 150 25
137 30 22
195 226 22
525 709 22
120 204 19
655 650 6
606 146 37
679 789 27
587 606 16
854 588 32
684 326 23
590 633 22
745 543 8
319 99 21
83 345 11
759 300 35
804 245 25
6 567 24
832 801 29
381 661 13
520 679 13
409 19 15
107 0 16
297 783 24
93 278 18
498 477 18
455 542 18
231 872 14
355 453 22
174 694 27
791 688 13
364 396 27
299 863 28
107 143 32
756 894 22
274 208 5
571 401 20
250 214 16
315 32 -4
55 214 21
507 71 27
431 765 27
796 413 21
618 368 18
103 65 9
539 427 13
155 291 13
213 194 34
295 395 6
490 59 23
318 530 26
486 722 12
104 371 12
430 628 21
41 795 25
712 624 19
303 341 18
231 804 16
157 594 25
341 788 26
443 745 30
102 554 18
432 135 20
375 183 18
529 680 21
671 859 14
73 159 20
823 885 27
714 381 19
897 154 13
728 852 12
410 554 21
85 779 24
637 422 17
26 880 25
764 641 28
719 14 30
621 271 9
125 424 15
374 539 5
790 745 26
350 510 26
426 76 19
0 846 19
148 111 9
260 24 25
397 394 9
279 313 25
159 455 21
138 101 -1
497 540 21
416 787 14
339 594 16
318 537 17
765 196 28
309 418 19
189 68 19
724 215 20
193 127 19
257 330 13
356 802 21
897 692 24
407 538 10
190 42 12
404 769 -1
446 648 26
882 506 21
809 148 24
680 426 23
491 652 23
239 751 5
399 242 17
565 85 15
374 439 19
268 812 28
170 371 17
278 824 20
237 58 19
132 852 24
606 649 25
10 409 15
126 90 19
836 164 22
512 614 19
780 136 22
8 147 34
482 694 22
334 808 20
462 733 22
856 331 24
205 406 13
829 228 17
48 491 35
480 276 21
380 437 14
820 763 12
678 42 18
527 895 28
383 121 14
103 54 16
794 319 26
199 522 18
52 520 28
208 417 31
274 67 16
404 181 28
323 451 21
192 589 24
803 334 26
648 867 28
768 617 11
809 352 19
106 567 22
714 262 26
714 663 22
393 163 16
338 761 19
64 95 6
272 16 26
310 107 16
295 180 10
135 232 17
556 57 27
634 348 16
275 438 30
882 400 28
3 81 18
132 496 11
71 701 7
193 671 15
869 721 19
318 106 16
306 580 21
752 645 19
4 576 18
629 874 -4
555 832 12
526 828 22
853 310 11
852 588 14
134 803 36
655 183 23
278 808 3
894 665 36
850 62 27
545 142 11
368 251 14
100 328 14
146 333 24
353 400 23
508 346 16
334 665 20
542 166 3
51 678 27
533 156 14
286 654 25
490 37 19
424 566 19
287 370 20
366 637 11
631 389 -7
745 568 17
148 203 9
604 479 14
561 706 22
164 794 10
591 831 35
336 260 8
210 559 21
61 383 8
113 703 17
565 92 21
636 724 8
813 644 37
817 881 21
881 619 27
155 457 8
444 527 11
888 862 8
862 322 19
568 643 9
622 34 7
773 434 18
626 433 15
367 484 24
162 185 18
50 467 16
134 473 19
199 119 24
511 381 20
781 680 32
793 551 10
254 246 25
851 141 14
700 841 14
869 672 15
303 316 19
510 749 21
587 364 21
270 289 11
777 756 5
882 639 19
700 482 12
606 326 20
575 751 32
677 243 33
476 472 13
419 319 18
236 619 21
139 40 13
809 174 26
344 316 14
666 168 24
710 401 26
576 390 34
532 107 22
885 710 32
784 3 22
673 612 31
150 717 20
652 16 15
680 752 19
511 138 15
425 547 12
312 421 31
310 885 10
338 567 19
274 300 25
496 459 8
108 717 11
825 59 11
439 138 13
596 154 22
889 55 18
497 423 27
351 628 27
194 304 19
819 703 1
195 568 15
727 454 7
537 17 14
200 30 38
325 70 26
208 465 29
151 45 14
870 15 14
753 611 34
405 23 1
643 508 31
185 61 21
65 156 35
827 65 0
455 818 13
81 214 4
127 269 22
338 9 11
608 723 29
55 835 6
852 690 15
758 296 20
115 141 14
885 681 11
446 570 17
729 598 21
642 791 28
345 403 21
748 741 35
627 103 15
135 827 14
664 716 10
803 218 8
674 692 23
352 736 9
806 592 21
491 150 21
243 193 30
344 128 18
810 578 7
594 726 14
227 316 29
237 24 20
618 164 20
742 359 13
241 797 2
623 305 20
