300 1000
205 218 17
1 177 20
118 209 26
145 17 26
82 227 12
273 241 29
154 229 15
274 217 16
66 179 19
15 223 21
63 143 11
27 51 15
148 240 20
7 294 25
245 255 10
231 141 27
173 33 20
196 230 20
252 137 15
223 291 31
70 2 30
188 79 31
83 235 25
265 258 10
41 45 29
211 183 19
229 83 20
10 72 6
286 111 13
181 169 27
124 288 13
139 210 15
34 288 23
19 92 17
157 204 16
0 76 41
222 273 9
286 292 22
12 184 28
98 236 33
36 175 10
235 92 22
156 168 19
223 152 13
23 28 8
104 13 4
251 240 21
156 128 19
47 50 16
219 148 8
268 255 16
163 102 22
165 287 20
111 82 28
200 214 36
198 232 25
211 249 21
255 299 21
131 256 13
229 143 19
17 132 28
175 101 12
72 160 19
275 119 9
276 214 32
250 154 26
268 141 18
70 134 13
141 226 27
70 166 20
1 41 13
147 116 30
28 62 15
277 4 33
43 202 19
154 247 32
135 117 25
77 153 31
23 48 23
107 259 9
83 39 20
74 253 19
208 106 14
34 165 19
134 151 19
139 260 21
162 288 18
247 266 26
26 239 7
76 123 8
194 278 11
284 40 37
228 122 23
208 5 2
228 69 26
32 135 20
223 177 22
284 82 24
208 90 22
200 91 21
135 272 4
172 80 21
74 112 7
88 281 0
11 112 33
72 5 26
162 152 31
146 69 32
203 243 33
2 89 22
132 196 10
159 269 11
177 96 20
28 89 32
78 284 7
237 76 23
8 26 25
210 279 19
214 7 24
277 45 26
165 133 14
248 228 19
105 293 28
240 220 21
90 208 23
207 3 14
189 30 1
240 81 14
33 293 23
183 101 17
248 252 0
154 194 17
15 114 19
38 89 20
251 123 25
222 233 16
169 131 2
236 2 12
36 261 15
238 298 20
115 76 32
233 197 21
235 285 31
163 41 27
57 138 23
283 55 12
291 5 12
223 224 19
204 112 29
143 16 22
194 272 31
89 108 14
272 298 30
260 267 25
139 250 14
287 56 19
227 236 14
98 12 14
88 139 12
231 110 23
1 65 21
122 38 28
235 221 17
92 77 30
53 234 17
136 265 12
97 107 30
197 6 14
207 60 20
162 280 18
122 74 17
265 7 15
195 286 22
64 95 22
227 263 22
282 139 15
132 298 25
138 271 22
140 18 20
88 293 9
172 206 31
33 89 22
261 79 43
15 18 10
190 105 6
286 294 28
235 141 30
276 206 20
179 77 24
4 20 16
272 293 15
247 25 19
265 230 17
102 8 19
26 174 25
200 212 30
144 284 11
283 181 22
146 189 6
212 239 18
249 12 16
92 225 20
160 47 15
234 201 35
121 118 8
35 278 22
80 201 20
196 276 6
163 173 6
153 208 28
47 294 11
42 27 11
34 14 7
56 249 21
60 22 36
206 153 20
293 203 29
243 12 14
24 89 14
218 174 45
210 264 26
216 2 18
147 67 37
178 110 28
93 144 22
78 296 20
267 123 13
279 214 24
163 109 27
287 209 31
115 66 20
233 217 10
273 98 24
65 13 7
236 256 2
261 178 33
16 87 19
291 0 32
273 274 6
159 99 2
284 231 13
235 94 30
62 219 34
223 154 28
242 295 28
62 95 5
137 37 12
234 257 1
22 46 17
40 127 17
243 173 16
161 214 22
249 89 19
277 164 19
159 152 17
55 47 6
118 60 16
199 133 3
208 12 31
93 264 22
248 115 30
193 240 25
185 79 23
236 275 18
100 248 15
8 272 21
173 12 31
125 142 16
23 177 17
42 28 23
92 243 19
269 195 25
224 49 11
250 290 29
207 192 40
262 136 33
285 296 34
48 55 24
80 163 19
129 64 21
38 3 21
293 270 17
269 94 24
235 23 22
283 88 9
51 8 26
168 224 19
204 89 4
89 214 21
9 248 28
143 149 15
154 230 18
272 106 26
60 129 26
231 227 15
248 21 16
23 136 24
216 94 -2
33 265 23
258 228 24
136 129 16
13 253 30
94 80 37
65 116 18
203 44 24
216 253 17
233 198 21
231 43 18
217 283 29
295 123 18
289 164 22
253 74 13
76 72 11
119 7 26
122 206 13
179 95 33
218 264 28
97 276 28
157 162 23
242 129 20
192 68 26
138 12 20
83 62 18
219 298 17
264 114 22
1 96 11
51 79 32
230 108 27
8 212 27
65 39 31
265 89 27
217 226 22
91 83 26
103 73 24
274 60 25
297 31 18
283 103 18
29 279 14
59 235 10
221 134 32
61 104 28
247 229 33
210 122 21
70 65 19
52 24 8
242 167 25
193 28 25
44 262 28
84 156 12
151 57 18
116 89 13
136 264 20
242 251 16
178 26 37
187 279 19
99 206 18
263 179 11
298 229 14
219 211 25
263 288 8
8 203 25
198 176 25
278 61 17
67 150 16
11 43 28
182 37 30
210 295 12
12 40 18
69 266 26
286 207 16
64 82 10
46 269 6
39 223 8
264 234 21
230 241 36
5 190 26
43 289 32
215 56 22
50 133 23
42 204 24
125 5 19
121 255 25
196 202 18
260 110 26
79 271 27
34 214 13
64 66 23
66 75 25
173 18 30
251 273 17
114 20 -1
37 79 24
202 12 8
77 152 30
270 80 5
274 148 26
183 116 22
194 234 18
130 212 22
293 73 5
253 245 24
75 246 24
111 58 24
256 96 11
216 87 33
274 260 22
297 59 26
50 0 28
35 265 13
239 158 27
119 206 13
266 221 13
47 40 33
91 129 29
282 14 28
37 68 30
179 147 30
78 276 11
182 284 19
195 232 19
267 220 16
86 38 23
40 258 26
114 5 28
106 205 20
286 230 27
264 25 19
275 191 11
281 35 27
178 231 17
134 298 25
167 101 21
169 5 39
89 22 21
108 13 23
162 11 31
98 13 19
173 57 26
142 261 16
122 95 -7
139 18 20
188 289 40
44 62 22
110 168 14
66 214 20
182 172 29
269 156 17
81 179 14
226 175 26
279 32 39
175 38 17
20 229 20
31 94 17
29 180 20
59 141 6
148 125 34
189 13 33
254 270 28
246 3 11
47 212 25
225 204 8
206 92 14
282 100 32
130 175 39
51 203 7
197 3 33
74 267 37
16 6 19
259 24 10
191 110 11
71 81 4
56 275 22
34 81 25
279 97 28
151 236 10
112 217 6
158 148 23
12 93 18
267 71 13
189 154 16
92 11 9
167 283 20
290 47 14
44 185 25
295 278 23
9 174 14
29 44 17
110 29 20
199 72 20
115 0 8
65 177 24
266 140 9
86 164 25
20 277 26
141 46 25
224 201 22
4 260 17
140 71 20
14 80 15
90 98 8
104 282 17
249 253 26
269 0 3
140 209 21
28 191 15
103 177 22
219 98 14
14 188 20
10 36 15
239 1 26
223 126 17
270 196 30
279 291 18
226 109 23
114 295 13
203 26 11
165 148 29
128 63 15
261 37 20
257 85 14
1 206 30
176 184 5
121 234 18
193 99 20
202 59 16
182 244 21
167 282 18
150 192 8
14 119 25
259 228 4
82 278 27
139 58 30
147 209 23
252 182 29
162 53 4
188 89 17
43 212 29
14 191 21
299 247 11
231 246 15
227 242 -4
153 86 29
242 116 18
94 137 25
202 110 20
85 199 25
179 297 20
256 124 32
146 150 20
92 146 21
74 86 13
84 6 2
118 88 34
150 169 7
287 249 33
149 163 17
206 215 18
58 75 23
11 39 19
175 90 29
256 73 26
148 147 34
23 234 24
114 89 19
92 47 18
108 234 25
212 265 27
167 106 10
163 280 25
117 175 26
131 48 11
42 188 25
140 225 26
117 267 22
34 23 22
267 68 15
93 283 13
250 37 30
129 102 7
7 240 25
212 204 12
253 208 11
153 244 24
239 105 17
242 80 14
3 15 25
132 189 21
26 10 18
216 50 10
83 220 16
219 198 23
246 10 14
27 20 19
232 18 14
92 43 18
97 230 14
298 245 15
102 90 27
163 147 17
242 125 30
286 206 40
229 80 26
279 283 18
14 79 16
220 134 6
89 239 19
99 141 40
216 80 25
297 176 16
237 226 11
121 40 19
136 138 30
139 279 17
194 247 5
263 197 16
147 126 22
249 232 19
86 17 26
252 217 19
8 108 5
132 4 27
9 34 19
292 168 18
106 240 31
297 48 18
206 40 34
19 44 17
289 205 10
160 283 30
188 126 8
259 212 14
159 82 13
98 67 31
117 158 32
139 19 22
41 294 15
135 188 3
70 274 20
15 122 17
256 120 12
153 223 17
260 227 16
234 282 9
291 276 14
268 9 12
170 37 14
273 124 22
40 28 13
22 71 20
267 154 20
113 18 23
111 199 16
118 68 15
290 66 21
75 177 19
177 155 18
170 147 22
103 43 21
113 28 13
138 84 22
236 58 21
139 222 23
2 83 28
166 158 35
106 207 24
233 177 28
249 26 28
233 238 5
35 169 9
183 163 21
39 274 6
41 189 19
165 191 26
25 298 7
154 225 18
104 17 17
86 261 17
296 90 21
22 127 21
125 295 11
117 90 11
105 250 12
90 48 20
253 43 22
277 73 28
243 66 31
220 130 13
269 164 20
247 40 16
86 284 30
210 110 20
112 46 29
21 172 28
224 166 20
231 94 24
32 207 30
52 278 24
27 110 21
44 94 10
168 229 -4
246 85 24
99 111 21
117 132 33
154 47 21
82 118 16
253 234 31
139 142 9
6 48 17
81 97 14
97 20 27
291 151 17
4 122 32
152 104 9
295 65 23
236 265 28
61 163 25
203 38 28
272 74 13
124 94 12
165 18 13
111 284 22
297 67 15
231 262 19
269 249 25
64 122 22
206 52 30
25 179 6
133 184 8
155 246 26
280 15 31
267 286 15
42 251 17
231 18 22
31 176 26
104 293 4
63 282 15
225 162 31
164 161 26
105 238 24
97 299 10
158 106 12
167 196 23
19 171 13
91 88 29
176 185 28
131 87 17
132 122 20
71 9 15
22 213 28
126 57 33
101 68 24
161 165 24
242 200 -5
221 0 10
4 9 13
245 30 18
87 258 25
128 87 16
195 100 39
43 218 18
206 211 26
84 199 18
53 199 22
103 68 26
0 115 11
145 77 17
130 228 15
237 150 13
79 237 13
97 187 15
233 153 18
54 145 21
4 149 20
125 262 10
180 279 14
22 177 31
2 210 13
218 202 21
30 183 20
133 81 29
63 12 8
20 104 18
76 87 23
239 248 28
292 93 29
200 198 19
280 276 20
224 268 14
60 283 20
284 251 17
265 92 18
33 267 20
3 214 14
282 292 34
31 164 32
242 286 15
