250 900
61 84 25
36 174 29
144 28 20
198 162 30
15 214 22
172 97 23
137 240 14
227 196 21
143 58 20
151 49 20
124 51 20
98 172 22
31 16 32
227 201 19
39 50 9
174 139 24
113 60 19
97 96 20
119 87 26
18 190 28
101 67 19
239 205 10
127 132 25
111 37 7
52 88 24
195 192 13
248 246 22
81 90 35
30 34 32
37 58 21
186 108 18
170 128 22
161 131 25
184 34 30
249 183 20
22 206 19
200 190 31
30 99 17
224 225 21
108 201 14
213 76 11
47 238 6
239 76 22
241 138 29
168 108 12
235 9 22
199 211 29
145 90 18
180 100 27
207 72 16
156 163 27
233 195 17
96 126 20
225 170 19
160 4 24
97 3 15
156 223 20
130 72 17
26 0 34
134 21 20
73 219 7
21 192 25
32 47 33
202 153 13
192 104 16
189 154 24
128 36 15
69 204 33
206 34 20
220 206 29
87 66 24
154 30 23
245 74 33
114 168 19
65 8 17
50 9 31
92 28 22
100 200 18
3 124 9
74 172 25
199 6 33
142 180 15
35 130 24
133 67 15
165 131 0
233 172 0
160 68 13
84 132 24
220 22 12
223 99 26
119 24 20
39 164 25
130 212 15
194 83 15
77 227 18
62 170 22
114 74 28
36 78 19
164 210 13
103 203 11
95 223 21
11 72 5
131 148 26
181 241 32
241 43 8
28 54 40
211 36 36
132 106 22
127 240 13
212 197 22
236 103 25
142 137 8
29 4 14
172 9 16
2 50 35
25 53 30
222 30 26
111 14 21
68 46 9
10 46 18
9 117 20
82 248 26
217 85 28
204 234 22
117 141 9
233 80 27
113 102 3
167 116 25
226 129 5
178 54 8
26 165 1
222 64 24
101 42 26
25 15 19
28 194 11
101 136 27
27 89 22
43 139 11
167 152 3
79 167 11
223 58 11
72 213 20
137 57 36
52 248 19
70 138 26
106 225 27
208 44 19
152 29 26
172 23 26
130 203 17
197 43 25
67 91 24
247 21 18
198 196 9
141 127 22
91 42 38
96 12 18
123 160 30
202 127 22
192 131 10
33 161 7
67 56 23
247 167 21
4 124 21
195 9 14
47 192 28
192 175 18
178 247 5
121 19 21
216 123 20
24 81 13
156 100 22
174 137 24
105 43 14
184 161 33
127 135 30
177 149 15
79 197 22
154 14 11
145 12 14
7 45 19
82 122 2
246 58 20
53 8 29
150 216 27
52 145 16
249 143 18
0 45 14
152 78 22
76 44 26
12 199 28
165 168 17
191 234 26
42 86 -1
245 77 31
229 182 14
9 36 26
192 226 22
176 128 8
90 130 11
146 216 19
151 188 20
165 13 23
52 225 19
187 1 34
31 150 30
184 179 24
79 219 8
67 213 19
115 111 20
173 239 25
137 33 17
210 246 15
77 2 14
227 84 11
175 157 16
21 239 23
224 28 10
40 203 32
123 0 7
220 98 15
43 122 31
30 97 36
17 33 36
126 114 28
144 138 37
187 7 27
78 52 19
138 115 20
53 218 8
44 31 39
50 151 15
36 163 25
16 130 16
102 10 18
236 211 16
124 214 22
23 149 15
187 99 20
234 16 42
225 28 20
75 144 21
89 34 24
160 67 16
89 199 18
85 215 17
249 155 30
98 244 15
73 159 24
177 226 11
239 209 17
10 99 12
103 139 18
103 167 21
226 165 15
102 93 8
189 71 26
218 232 12
32 180 29
223 236 23
114 135 17
203 55 19
205 32 10
130 234 25
112 235 15
77 224 3
114 224 29
117 186 29
165 240 14
88 145 18
182 194 18
38 47 26
126 192 21
101 98 20
110 177 16
7 77 22
48 141 17
93 103 16
218 12 13
214 202 19
61 30 29
22 181 24
168 52 18
231 66 18
53 81 15
117 169 25
138 30 12
137 46 20
63 133 38
185 85 12
21 224 13
87 101 9
162 170 9
90 179 24
143 197 27
30 48 19
164 58 23
171 106 19
12 1 26
83 228 14
50 166 7
194 121 21
23 160 20
229 224 24
219 99 0
245 214 9
12 193 13
155 7 22
190 113 12
178 103 19
88 243 12
138 230 20
105 244 7
91 218 22
131 20 21
159 211 18
10 55 17
230 163 6
114 160 26
95 161 19
78 115 12
168 80 20
168 119 10
216 121 20
215 53 14
188 148 28
229 177 15
33 22 26
97 175 4
197 227 16
176 47 18
128 12 18
101 110 11
69 137 32
199 49 11
59 18 23
176 92 27
201 21 10
239 247 20
176 99 29
74 23 9
6 22 18
26 200 15
56 126 21
37 12 22
136 29 8
26 167 11
88 152 34
169 111 24
94 150 21
43 81 22
227 107 0
163 177 19
227 59 27
191 182 15
244 18 3
49 80 17
27 2 13
175 247 7
83 54 16
230 146 18
227 173 4
68 120 24
18 248 12
177 91 8
78 129 9
10 249 17
90 235 7
1 94 23
0 90 23
149 41 18
181 131 9
14 7 23
180 178 23
2 30 13
9 56 13
201 71 15
157 169 23
146 195 22
246 132 21
102 55 35
49 116 7
20 194 12
71 93 11
90 196 20
107 15 20
33 219 15
191 160 14
38 96 21
52 139 15
32 225 16
200 53 27
176 46 13
193 95 22
69 126 12
31 190 14
78 42 8
4 42 20
130 37 26
70 27 29
5 103 6
29 117 22
183 17 24
85 72 9
216 170 16
207 168 24
141 139 8
108 53 26
104 81 20
225 2 19
133 176 18
42 196 28
57 15 28
221 212 18
234 211 33
208 68 29
193 122 9
121 199 9
100 130 5
179 225 26
57 27 11
106 206 28
106 216 17
30 53 23
41 127 27
22 211 23
82 221 30
59 227 28
221 143 10
11 125 22
205 179 13
65 152 9
214 25 18
177 231 8
112 91 19
57 220 21
138 6 36
205 161 12
101 173 24
130 202 19
87 225 22
241 191 21
176 199 26
15 219 20
52 127 29
245 234 22
208 145 3
39 178 12
18 53 17
191 225 23
245 160 14
125 72 25
2 177 27
210 102 32
157 119 31
61 178 31
47 199 24
162 184 26
92 115 33
21 212 30
176 135 29
200 89 22
138 3 24
68 230 15
150 95 9
32 89 14
178 215 31
125 119 33
70 209 6
224 31 23
140 181 19
191 235 22
101 247 -3
122 227 12
154 171 15
144 200 16
130 50 11
125 224 19
249 215 20
206 43 29
219 173 18
187 217 30
67 219 20
206 160 28
25 203 17
83 64 15
121 226 30
177 110 12
246 28 13
185 123 11
147 166 20
217 214 18
117 206 21
135 199 10
9 18 24
52 236 23
48 230 18
93 167 33
68 107 28
36 26 19
122 23 10
154 200 33
200 74 25
86 107 16
210 242 26
29 140 17
119 139 32
3 165 17
142 17 33
6 183 36
108 227 8
23 226 18
247 67 25
112 155 19
65 122 40
188 202 17
10 229 12
217 173 4
237 78 23
46 22 26
160 103 26
153 25 11
226 125 24
150 46 12
171 50 16
223 93 16
126 199 26
220 71 38
178 165 38
148 157 30
187 37 17
221 95 29
78 172 12
99 120 13
128 131 18
192 32 17
101 202 9
214 103 19
162 212 10
114 23 24
169 201 24
62 44 21
68 184 26
166 209 27
69 212 19
34 99 25
85 153 17
72 237 17
95 53 17
88 108 28
31 183 18
144 157 16
233 249 10
157 78 18
99 70 16
43 112 19
46 53 25
108 198 12
108 46 22
230 192 23
85 245 21
62 20 15
3 211 14
204 112 9
157 35 15
207 104 30
224 242 28
189 190 8
139 131 21
107 22 21
204 197 32
122 7 6
201 88 12
108 26 9
246 10 18
225 130 29
208 15 9
196 85 20
168 96 12
89 106 32
149 76 27
63 22 22
58 151 26
223 80 19
186 53 12
177 33 28
219 189 15
132 84 17
97 225 30
245 180 16
235 237 22
25 198 26
33 187 25
18 192 23
52 60 36
101 92 25
114 3 31
5 169 17
126 68 17
142 16 12
89 169 19
99 173 26
228 206 14
156 20 18
26 93 28
31 72 22
42 92 21
164 168 8
246 69 24
226 151 18
36 107 24
57 215 12
12 167 10
212 213 23
111 204 11
237 216 32
236 219 8
215 69 22
85 142 7
73 61 21
99 135 39
177 94 30
133 52 20
220 201 2
147 0 29
2 40 21
79 207 18
18 122 23
61 161 15
15 80 23
149 75 11
92 47 13
241 62 39
207 59 7
144 101 18
83 51 14
171 79 18
22 149 20
231 181 27
109 16 32
240 167 29
49 70 13
171 44 12
161 80 6
234 73 7
152 132 13
69 173 21
196 77 27
123 113 18
168 26 29
38 22 18
223 8 19
27 148 28
151 134 16
248 137 18
70 216 22
67 71 23
247 173 12
125 30 24
189 49 12
221 49 27
218 102 26
68 105 19
50 14 17
132 170 30
155 148 25
91 242 26
92 209 9
144 202 11
235 96 26
246 48 24
104 229 34
113 142 19
28 124 14
178 122 18
90 42 20
125 243 26
152 58 19
217 95 31
212 16 23
210 24 17
58 226 9
6 67 8
80 10 16
37 216 19
37 205 19
51 126 22
209 156 25
90 183 8
224 39 21
153 143 21
59 167 12
245 205 20
230 129 14
2 71 19
40 61 17
213 117 29
130 222 12
131 118 18
205 199 18
34 24 17
178 34 25
164 149 13
82 182 17
225 182 29
185 244 21
46 128 28
