600 6500
361 139 24
267 103 16
487 300 25
361 376 -9
183 175 15
235 279 19
473 266 23
502 170 25
336 149 21
245 501 18
336 292 14
102 169 17
411 174 29
184 18 17
206 5 6
118 540 18
358 45 20
244 86 20
407 562 14
25 447 29
431 339 12
469 114 10
543 216 19
1 418 12
515 381 24
27 182 26
87 260 30
169 278 20
17 310 25
571 331 28
316 563 28
180 240 21
360 481 7
507 137 29
152 500 14
36 60 13
118 99 32
173 429 28
542 449 20
346 110 23
394 477 26
420 311 19
234 17 29
134 22 14
113 229 10
536 40 9
462 213 23
363 491 27
377 145 35
149 54 11
255 336 26
6 560 34
597 103 19
168 295 20
552 83 12
417 570 37
225 419 11
520 203 17
193 105 35
430 198 16
214 252 24
595 150 32
375 231 28
569 251 28
40 425 26
183 172 21
191 418 13
43 508 23
314 13 10
554 290 26
366 99 32
459 531 19
510 230 31
92 15 29
153 128 20
124 116 20
35 322 20
102 315 20
326 150 -5
381 354 20
67 590 18
349 133 27
332 78 16
240 377 15
31 213 7
452 291 16
348 111 27
420 462 10
251 421 5
585 126 23
586 357 10
292 373 21
113 382 10
538 201 23
219 467 20
327 191 19
13 233 20
361 495 10
398 333 9
217 76 20
126 0 8
82 250 11
296 302 35
212 120 30
123 582 19
87 167 10
374 402 15
391 71 28
448 180 19
107 509 30
337 569 23
500 127 36
426 574 16
527 591 18
7 426 16
81 343 16
551 556 28
308 51 26
230 272 19
324 470 24
385 454 26
346 370 9
474 453 42
456 411 2
378 585 21
318 240 14
120 556 6
36 319 17
386 379 27
44 299 12
117 455 15
234 20 20
516 556 27
465 138 25
369 401 27
584 308 13
50 365 13
43 514 22
149 52 36
412 311 28
122 177 12
244 469 22
139 536 16
224 279 30
254 386 17
584 387 21
428 17 22
284 247 24
319 546 22
72 557 17
461 358 18
102 479 24
117 394 34
402 410 21
220 373 26
474 79 33
516 567 17
509 404 20
508 271 9
267 59 32
474 384 29
501 127 20
135 429 16
525 84 16
380 374 29
229 318 9
454 334 9
198 499 15
335 315 20
184 64 27
55 1 21
132 317 16
1 84 24
430 362 21
431 446 16
554 482 23
95 239 26
128 282 17
498 43 18
217 66 34
265 208 23
136 383 31
319 555 33
440 305 27
9 223 22
104 41 10
264 538 14
383 598 9
283 148 30
334 268 14
403 101 14
227 247 17
241 174 16
503 22 11
292 439 8
270 443 22
569 50 20
236 118 17
418 301 7
421 43 28
554 95 41
588 335 15
412 174 -6
541 458 13
432 294 9
588 344 1
463 388 15
306 572 5
296 212 10
282 49 14
212 268 12
396 533 28
245 547 8
223 584 10
274 402 21
567 295 22
571 503 16
495 377 30
312 462 25
77 559 26
348 393 5
193 311 27
387 312 21
573 516 28
467 522 11
164 151 20
364 249 21
358 301 20
118 499 18
16 555 21
273 198 26
361 460 35
59 244 18
450 360 17
523 475 23
349 486 17
280 401 33
329 381 13
177 524 19
517 161 23
8 242 15
465 179 9
394 327 3
321 566 14
585 372 12
71 375 20
145 417 10
536 506 31
193 331 35
557 68 15
599 369 15
427 316 27
195 133 45
207 540 9
88 163 19
129 369 19
99 538 36
307 102 24
561 593 22
25 100 31
218 323 31
289 509 10
506 435 22
362 180 15
124 272 20
222 182 19
103 161 20
161 3 16
147 82 16
401 277 22
90 237 12
166 230 25
225 537 14
49 350 18
198 142 27
350 475 25
241 38 19
331 119 5
389 446 17
289 333 30
301 474 27
208 324 19
465 235 23
580 522 23
360 44 5
44 465 25
174 256 13
567 364 24
341 126 21
592 391 18
202 224 4
532 369 19
340 261 24
446 92 19
163 207 25
129 452 21
194 563 7
557 264 22
316 429 22
491 328 44
93 118 23
53 354 29
582 136 5
141 410 14
525 275 32
369 178 28
75 360 13
354 40 30
578 403 19
227 488 31
339 130 23
187 385 31
425 461 11
323 235 16
193 553 23
567 593 16
126 119 23
165 503 21
231 405 13
416 496 15
271 537 14
223 358 18
366 573 26
67 391 11
107 383 31
59 448 10
81 417 12
74 63 17
204 163 12
251 142 19
3 395 18
250 65 29
488 487 10
238 336 14
293 330 12
114 180 12
378 430 24
106 16 17
234 324 11
542 254 16
365 583 16
472 317 22
30 324 21
330 338 21
119 319 22
448 207 25
87 240 28
362 13 20
123 6 23
161 527 31
314 172 37
584 283 26
130 15 17
348 473 17
596 313 15
195 364 24
182 327 21
245 247 22
38 543 22
259 15 31
167 17 21
352 562 28
510 302 36
507 315 12
58 10 17
111 415 20
199 175 16
367 398 13
231 574 32
170 256 24
428 108 18
543 219 15
346 534 15
40 374 18
381 369 26
110 449 15
420 560 8
210 6 19
402 104 30
5 394 19
565 433 17
51 197 15
428 381 28
241 345 6
99 415 7
176 9 25
13 510 17
543 279 26
154 405 24
323 598 39
137 75 6
298 493 27
439 512 26
112 65 21
502 141 19
509 385 35
249 553 19
361 452 10
517 409 6
574 167 19
274 400 28
347 325 8
514 79 23
584 358 15
82 96 27
414 124 17
205 33 25
254 60 23
108 412 -3
163 540 24
36 464 16
359 269 14
295 153 19
161 272 13
365 577 20
193 271 18
301 551 10
503 111 33
155 510 18
0 151 16
593 370 19
261 593 15
47 394 23
560 97 19
112 397 18
6 450 15
226 517 25
113 239 17
472 104 16
450 477 24
259 240 17
61 339 30
217 380 23
213 446 3
149 454 22
124 28 14
484 466 22
146 492 25
525 455 12
64 537 25
401 22 22
470 23 16
210 89 24
419 260 12
529 592 16
586 312 0
113 275 6
280 275 13
346 571 27
243 184 11
571 421 25
11 592 7
164 383 24
591 373 8
433 406 14
78 63 23
238 292 38
584 131 13
181 5 13
499 56 15
0 239 15
213 237 17
445 98 19
4 468 20
54 209 23
567 325 18
230 227 9
339 560 11
560 295 13
598 226 9
596 569 10
255 365 34
34 573 13
401 145 12
87 129 16
305 310 26
520 29 21
462 262 29
110 261 10
587 289 23
481 539 16
83 552 16
252 323 24
252 184 22
332 452 19
326 280 15
596 190 24
344 215 19
30 579 34
524 140 33
322 392 19
418 49 2
197 150 -1
53 303 14
403 281 20
540 41 17
48 346 25
41 527 10
475 8 31
273 419 17
350 273 33
470 93 24
560 490 23
173 364 18
379 372 19
386 197 33
495 479 8
446 219 25
233 265 14
457 400 24
270 516 17
375 112 18
22 132 29
524 60 27
179 278 27
463 408 26
504 98 24
201 48 20
42 5 38
508 486 14
583 358 30
532 346 12
196 138 15
266 77 9
323 99 12
472 117 28
295 51 16
395 414 11
300 79 21
545 345 32
593 421 30
554 80 -1
583 326 11
41 463 1
432 532 24
586 173 21
371 540 13
419 192 27
20 533 18
229 20 21
558 295 13
337 364 22
530 357 16
44 351 24
175 378 12
125 372 19
418 543 14
428 213 38
260 3 11
107 103 14
449 217 23
294 120 23
325 421 20
28 256 27
94 238 8
261 424 11
535 13 17
75 309 18
305 396 19
51 349 15
49 96 23
307 496 23
417 234 27
454 545 32
309 260 17
336 209 7
542 408 11
166 216 21
44 342 13
67 369 17
454 6 7
423 463 14
321 170 10
231 72 -2
393 352 23
410 253 13
476 238 20
16 111 12
20 556 18
563 43 20
570 309 21
479 174 19
365 253 14
203 34 20
227 515 25
174 39 17
45 408 28
549 98 13
260 350 16
321 336 34
464 90 27
507 91 23
309 10 10
506 228 22
141 447 12
361 374 28
475 532 -2
284 1 26
44 444 24
152 348 25
261 471 18
557 502 20
208 376 17
95 261 11
442 150 14
399 91 25
352 466 20
186 541 17
125 405 31
417 139 10
182 105 22
54 81 19
432 549 30
176 576 16
242 377 21
341 451 21
555 321 19
190 128 10
345 405 20
474 539 17
15 318 25
338 264 32
75 271 22
484 119 28
352 311 30
113 437 8
458 169 26
283 480 19
31 485 10
63 73 18
510 583 21
257 192 32
460 101 13
135 114 20
210 374 24
65 599 13
277 384 25
38 380 34
387 436 16
150 384 18
260 409 32
540 429 29
30 326 12
575 421 26
477 421 13
596 54 17
411 345 28
295 263 27
111 592 23
553 32 23
79 361 14
411 392 34
504 206 33
279 0 42
423 134 19
456 363 18
305 371 17
269 250 17
471 5 14
304 231 23
53 245 24
88 27 28
201 261 30
555 551 11
512 522 23
281 393 35
509 387 25
8 21 29
70 480 12
471 231 28
513 27 20
496 187 22
343 552 12
307 62 29
404 108 16
171 104 17
298 375 8
263 123 11
417 306 9
489 355 33
446 199 19
70 38 12
412 332 7
285 349 17
442 326 16
181 592 26
314 46 20
33 477 34
389 119 19
349 234 16
545 445 18
105 52 11
4 406 18
531 189 15
120 90 29
286 303 25
71 484 12
403 65 16
581 580 19
49 109 13
52 158 25
412 7 19
121 298 18
150 439 4
41 356 16
583 217 10
356 23 27
575 374 21
508 218 36
595 429 36
412 594 17
511 187 10
243 587 21
187 99 23
160 240 25
511 422 3
124 30 20
168 220 23
149 117 7
275 441 18
415 246 17
421 172 26
541 195 10
472 468 23
305 264 22
103 380 19
297 399 30
504 76 29
456 370 24
517 487 34
390 274 3
320 93 16
150 576 17
335 18 21
101 52 22
362 19 12
405 19 16
266 431 16
295 202 17
177 75 28
326 321 26
398 536 15
330 96 22
560 118 17
578 222 37
373 490 28
427 81 18
235 540 6
323 106 27
279 495 24
162 184 16
325 319 26
519 130 4
481 531 17
344 39 8
215 316 11
206 484 21
15 422 34
560 20 -1
490 79 17
493 13 24
309 558 19
334 378 30
476 109 17
52 328 36
73 231 20
340 36 18
476 426 25
428 397 6
24 123 5
463 396 30
174 505 20
159 409 27
276 151 27
419 107 6
380 288 17
50 280 23
434 542 23
195 85 9
483 409 25
407 471 13
443 548 14
30 50 22
393 474 24
292 247 4
361 196 21
115 312 13
38 524 19
362 542 18
414 78 19
364 373 33
244 347 22
539 73 18
440 165 18
255 112 14
441 489 23
539 380 17
544 261 10
58 268 3
334 220 13
12 103 12
375 501 26
159 171 14
263 542 10
338 542 10
226 549 14
136 412 15
77 91 22
290 276 33
38 361 20
215 499 11
363 497 -2
23 159 24
459 435 9
126 78 13
434 311 24
364 235 27
315 344 10
194 148 30
406 315 26
39 93 17
236 161 28
72 152 24
382 77 28
246 89 10
367 10 15
539 481 17
252 82 27
469 14 14
434 499 28
84 34 20
456 200 22
545 536 10
545 12 21
150 158 30
120 268 22
274 195 25
575 461 13
431 90 17
437 36 17
268 276 28
351 420 17
449 558 16
207 257 12
256 160 2
333 349 22
147 580 23
262 576 24
383 280 36
573 390 27
92 419 22
146 574 30
312 207 25
589 440 15
285 286 28
217 256 16
221 333 22
148 440 14
208 131 23
403 1 27
450 338 22
376 106 16
528 357 26
125 127 10
577 592 27
152 43 25
510 155 7
567 13 2
219 47 14
251 511 22
230 382 26
62 113 20
589 174 14
386 74 9
345 56 34
322 420 27
509 317 21
374 100 17
8 307 20
591 142 20
151 463 18
207 163 28
267 562 19
591 511 33
158 46 20
310 41 13
208 251 14
192 14 7
595 17 10
331 515 12
305 104 19
428 497 22
385 518 13
519 105 17
316 224 30
599 333 23
275 504 14
374 91 8
294 497 26
420 175 25
8 280 10
240 491 13
356 361 13
295 294 13
86 428 9
384 342 11
356 18 28
349 7 19
100 19 21
338 557 21
529 221 24
239 519 22
573 185 13
373 486 11
61 274 18
373 475 19
594 222 14
369 525 30
413 155 5
133 313 13
84 265 11
89 585 22
393 489 18
80 347 37
121 17 17
47 199 37
343 117 29
181 172 12
556 175 20
205 197 20
232 436 26
139 574 27
428 507 19
295 165 8
155 29 15
265 260 31
562 492 18
444 436 18
193 343 18
164 570 21
241 356 7
242 581 17
557 37 11
394 446 16
288 251 24
227 594 30
352 243 26
438 232 24
552 599 19
449 354 22
322 306 13
441 569 15
399 376 23
205 544 8
483 223 15
208 468 20
478 79 15
101 134 23
151 162 17
58 398 19
336 388 16
183 305 18
319 547 5
358 125 20
168 519 19
242 287 11
245 3 39
578 187 25
24 402 10
125 243 17
149 562 30
407 91 22
508 533 19
158 77 8
183 449 35
12 448 14
193 265 19
243 281 18
241 437 12
371 198 8
493 429 4
460 551 16
568 285 2
242 336 12
131 281 5
266 316 29
510 185 13
81 227 2
61 454 33
98 292 14
373 450 10
431 258 24
470 507 30
399 1 29
45 147 15
186 457 19
437 27 15
58 118 28
165 197 29
41 412 18
44 17 24
489 421 21
359 126 30
96 527 35
540 229 16
362 570 14
582 546 27
101 74 12
422 93 31
527 146 33
178 462 14
228 226 30
403 477 18
148 381 19
435 592 8
534 74 -5
354 61 23
379 120 23
483 306 23
353 170 30
243 239 23
115 286 28
304 387 32
547 158 32
475 501 5
296 291 16
349 511 19
130 370 31
535 342 30
40 64 21
109 139 37
178 118 22
427 98 28
189 107 5
254 280 16
454 383 7
241 336 22
157 266 19
371 410 25
503 540 19
464 489 10
382 193 31
307 52 29
397 161 13
364 376 20
168 70 26
567 328 18
376 123 37
437 558 18
179 532 21
22 425 33
448 199 18
102 148 12
278 382 19
467 145 19
42 298 28
228 133 27
471 40 4
289 383 17
253 575 37
327 369 24
532 264 14
19 221 24
24 108 16
260 8 30
429 453 22
454 295 30
539 589 22
227 509 33
368 442 32
216 188 25
353 33 25
522 539 24
553 449 20
79 545 4
429 52 12
440 450 20
317 237 21
10 468 22
10 442 15
67 416 16
39 193 24
22 357 20
508 335 23
375 216 7
218 588 11
548 401 16
261 143 22
190 217 25
531 361 26
119 69 25
99 574 12
11 483 15
343 131 1
441 122 16
336 277 19
177 205 11
37 44 6
387 25 20
100 243 39
7 319 12
90 554 15
0 297 26
69 305 26
298 333 20
76 414 25
55 103 12
339 312 19
140 183 -4
575 94 25
305 560 27
501 248 5
80 10 16
439 252 8
446 80 9
503 527 23
91 456 15
338 284 26
33 432 31
166 154 22
195 186 31
582 393 17
325 120 23
76 559 8
133 82 18
369 430 27
251 440 5
390 105 19
285 176 26
33 105 14
326 532 11
402 226 23
122 460 26
196 551 2
128 1 21
387 110 17
446 71 11
73 352 23
397 589 19
264 175 15
489 409 37
394 573 23
49 79 14
428 286 8
310 62 13
53 225 27
332 544 17
485 422 14
102 233 29
126 50 37
29 583 26
233 474 25
221 14 26
400 238 18
239 438 23
131 193 17
387 276 18
329 69 29
416 287 24
323 415 24
283 550 24
78 385 17
444 267 13
303 530 17
15 322 17
390 119 16
14 82 15
197 582 22
521 258 19
56 197 26
504 69 30
405 295 33
524 542 14
17 200 19
210 225 39
222 312 32
180 83 24
64 580 35
281 380 12
81 165 20
473 472 14
259 422 24
422 231 30
283 31 13
91 195 26
263 411 21
101 105 32
45 544 32
491 137 27
375 133 4
281 357 20
491 74 17
29 552 21
469 25 17
574 488 22
489 378 28
405 86 27
467 519 21
283 428 29
304 378 20
105 532 20
397 378 27
345 20 10
98 281 5
458 120 25
415 434 21
173 582 7
60 338 6
268 80 23
6 361 14
513 33 34
183 433 30
375 179 19
515 219 17
527 201 14
49 463 6
85 377 15
79 182 25
564 430 13
588 379 19
571 123 15
8 48 17
523 41 25
332 388 32
374 435 16
223 150 27
116 44 34
511 546 20
128 524 24
300 314 19
67 278 2
109 352 14
542 295 16
193 467 34
149 0 24
57 39 25
276 218 1
145 34 18
441 39 18
502 588 17
555 14 30
232 335 4
401 455 25
354 152 14
440 396 22
352 44 35
435 443 15
368 243 16
82 505 8
495 216 16
501 17 12
121 599 22
302 349 20
495 452 7
496 371 9
230 231 32
4 35 24
337 134 15
191 574 27
528 419 30
356 303 27
241 420 17
103 511 21
388 348 14
385 17 12
491 144 14
306 551 19
561 299 47
206 236 25
552 362 19
102 323 20
388 81 17
565 254 18
346 426 20
584 117 34
227 381 21
427 239 13
360 298 19
239 261 14
78 223 20
121 256 33
133 154 21
557 251 12
406 185 16
249 67 18
1 359 25
470 336 28
410 62 25
574 23 13
351 76 13
519 439 15
497 349 28
104 105 13
557 394 22
464 430 20
417 596 16
314 546 18
67 47 1
585 260 31
62 304 30
577 120 22
164 323 25
253 499 31
87 415 13
75 216 24
353 8 28
176 77 11
442 386 19
448 367 16
25 77 22
324 296 17
454 294 19
0 319 25
515 425 25
83 268 16
314 295 15
94 137 20
395 369 20
458 394 21
78 146 16
67 577 19
444 87 22
135 231 16
102 562 22
98 528 19
246 37 18
260 87 0
47 55 28
98 6 19
274 423 19
442 69 20
284 496 14
511 345 17
134 373 22
563 256 16
377 563 14
279 89 29
218 343 25
506 291 11
360 99 10
200 405 31
113 208 16
335 168 11
314 588 22
163 20 35
197 440 34
210 454 23
166 558 16
42 393 28
71 443 16
588 13 15
157 439 14
305 486 18
452 152 22
192 211 24
508 439 4
100 385 42
147 378 18
518 546 45
363 96 16
157 16 26
287 574 6
120 96 23
348 403 25
490 173 36
150 392 19
329 207 13
570 147 9
477 595 18
399 64 19
217 282 1
52 113 23
474 48 17
204 199 20
294 557 22
543 79 21
562 214 28
110 502 15
364 163 13
270 60 21
141 414 21
61 186 26
398 332 21
577 379 30
365 418 17
566 30 30
255 352 21
318 529 30
317 593 16
424 33 21
432 175 19
163 222 11
40 16 30
215 149 22
262 525 23
537 524 21
450 232 21
400 147 19
293 547 17
533 128 16
238 320 21
44 123 26
253 597 27
596 303 38
250 105 28
452 77 35
141 97 17
484 166 9
406 594 18
360 216 20
91 435 29
282 237 25
181 14 18
229 518 9
152 67 19
439 494 13
225 20 16
95 11 23
497 27 25
574 475 16
481 239 16
411 555 14
453 116 14
22 292 18
573 565 14
126 502 18
535 482 2
441 66 10
169 97 7
305 44 18
447 544 20
184 2 41
99 207 17
334 50 19
423 400 26
335 555 30
233 239 24
383 367 31
90 374 27
290 59 7
251 283 28
82 112 17
306 592 7
412 207 9
348 323 16
268 140 19
523 507 20
227 55 11
137 384 14
408 463 19
452 141 16
495 415 23
220 376 -2
404 67 25
449 424 24
302 236 34
23 254 13
478 128 25
379 556 21
159 218 15
252 168 14
418 188 14
179 333 20
214 562 22
116 231 6
391 180 3
341 358 16
302 188 27
427 216 19
459 240 17
586 174 16
321 297 10
307 95 30
421 572 12
302 58 15
185 73 21
175 463 29
378 396 22
584 5 17
295 103 35
35 225 8
8 300 22
109 424 21
574 75 24
395 580 17
574 34 40
375 534 25
308 322 24
499 321 33
363 339 35
231 476 18
155 342 22
145 408 19
305 491 30
208 117 17
121 266 12
20 172 17
49 201 13
337 58 10
35 306 19
451 154 31
185 415 38
178 234 20
504 5 29
71 248 38
95 553 26
351 453 16
265 0 2
355 58 15
165 208 27
317 451 14
417 53 23
53 174 22
55 459 15
537 35 21
171 504 19
544 99 4
182 9 -1
203 346 26
552 286 23
240 525 10
460 170 38
125 432 7
559 425 33
493 218 12
481 391 29
72 194 10
65 562 13
88 11 14
362 461 20
87 41 20
377 233 16
466 316 21
2 142 1
589 262 14
113 35 26
252 367 30
323 582 28
467 594 32
147 68 22
334 548 3
556 407 23
156 224 21
488 270 14
77 250 8
243 57 10
137 183 30
105 24 18
68 228 17
7 443 14
280 433 19
247 337 19
179 28 12
78 490 7
511 9 -5
223 524 17
186 384 10
380 336 32
203 77 27
564 278 14
318 442 17
247 311 25
202 568 12
490 371 21
490 543 12
327 199 17
84 210 7
328 94 14
191 480 20
251 427 24
517 550 19
182 126 31
537 502 15
291 511 26
112 235 28
347 561 26
139 379 23
318 138 17
343 399 18
40 400 21
478 421 15
488 408 20
101 305 24
244 92 27
442 561 13
459 501 19
567 259 24
566 555 21
458 383 26
340 534 16
105 117 19
56 563 9
567 197 10
541 302 10
166 281 28
33 344 15
460 261 14
210 277 8
69 288 31
71 183 17
101 594 25
491 225 31
182 581 24
309 391 14
364 474 18
452 364 45
163 406 27
442 405 28
115 411 16
257 414 7
332 124 12
293 84 16
279 431 20
140 84 23
127 590 21
120 208 17
483 19 26
300 43 9
353 36 4
60 192 20
330 71 18
127 126 29
291 462 35
294 454 11
463 28 28
508 587 27
399 30 17
485 544 15
44 43 15
521 557 25
337 348 20
176 250 26
555 236 30
210 19 11
150 398 23
250 34 17
201 386 -1
146 251 17
413 426 17
312 32 11
316 306 9
478 44 23
299 383 27
587 332 -1
383 258 22
172 248 26
433 197 8
39 186 25
460 275 31
380 341 15
19 484 21
124 422 22
213 278 24
308 582 12
243 69 27
480 318 18
518 419 14
2 167 30
37 521 20
508 3 26
406 277 22
487 250 23
487 517 16
210 119 23
118 439 15
159 215 12
35 59 19
497 261 22
434 595 15
127 576 37
466 592 28
251 332 17
310 301 14
472 131 6
477 349 32
347 200 20
101 557 14
327 551 21
171 274 24
475 161 11
302 35 25
240 456 28
87 55 18
127 40 14
170 409 18
12 64 17
249 271 19
344 430 17
573 574 6
200 62 22
489 215 25
572 215 20
325 219 38
320 580 32
248 380 20
239 64 19
93 456 23
541 501 6
257 388 32
64 114 9
474 462 19
142 554 19
465 309 21
520 104 19
364 299 8
49 398 12
382 392 22
367 64 21
497 218 22
587 160 23
528 32 15
278 554 23
268 542 19
164 460 19
371 431 18
49 539 26
541 27 26
497 158 20
508 552 20
595 478 26
165 175 15
372 146 5
95 583 13
429 260 21
482 8 14
437 38 14
19 450 13
46 87 23
126 72 9
440 94 22
59 317 11
268 366 11
487 34 22
468 223 12
128 523 6
55 329 17
554 452 18
427 466 23
500 415 18
425 130 21
206 234 27
192 595 38
322 108 36
47 344 13
200 21 20
92 186 13
103 40 5
440 113 28
522 108 19
250 562 30
146 416 23
50 438 39
277 520 17
532 206 20
186 32 11
268 82 13
134 124 22
497 172 21
515 523 21
412 281 14
153 424 16
452 590 20
236 92 8
13 102 28
567 283 20
489 567 20
448 179 32
183 438 14
165 509 10
509 369 1
454 379 32
550 242 31
550 594 19
164 445 22
18 119 24
8 207 14
110 82 36
317 120 20
389 142 0
266 409 22
168 350 23
62 118 11
379 354 22
332 21 18
117 503 23
207 149 32
221 90 14
315 217 19
552 257 8
302 102 13
358 232 22
346 594 33
41 449 18
552 273 17
226 555 15
185 374 15
27 469 25
564 262 29
53 97 10
449 352 19
199 169 13
409 227 22
11 182 22
282 574 22
305 513 16
306 27 19
389 21 15
304 185 37
103 353 23
246 83 14
166 296 25
338 391 13
277 344 22
278 333 14
363 134 18
428 236 15
41 338 15
499 285 26
88 93 28
38 140 14
459 319 30
435 237 21
421 380 20
525 484 5
150 93 20
536 242 20
533 189 28
65 137 13
517 447 12
280 443 18
594 450 14
423 102 36
179 69 25
162 66 25
311 522 4
390 216 20
330 166 25
84 140 10
303 487 15
516 36 28
380 428 13
92 295 15
395 592 21
9 279 30
181 127 15
434 462 24
559 87 28
82 332 23
70 512 19
220 407 36
300 148 16
246 152 6
138 343 18
128 532 23
486 479 18
501 548 27
22 577 18
18 305 32
134 17 22
273 50 19
448 434 16
351 215 16
327 447 18
580 162 26
423 11 21
38 207 23
213 253 22
218 400 13
387 409 31
255 174 28
523 219 13
382 561 20
68 19 17
137 578 17
355 33 17
557 256 13
307 570 27
234 183 23
471 527 30
591 466 13
509 149 22
392 33 40
90 239 24
346 59 15
58 590 26
107 117 17
38 449 35
60 89 14
253 228 14
204 447 25
490 393 7
399 325 28
84 435 36
276 177 18
278 424 16
419 117 29
461 430 14
217 219 9
4 378 9
169 139 34
470 76 19
570 116 21
460 356 16
434 41 22
192 544 16
366 554 24
396 506 17
295 562 24
477 109 16
434 485 19
34 163 20
441 450 22
573 8 28
247 553 25
405 574 20
319 22 9
198 535 7
262 477 16
69 134 30
223 465 23
552 106 9
290 271 16
446 411 10
494 293 10
325 28 16
180 243 19
229 21 15
111 494 8
95 562 13
326 278 30
411 172 19
377 555 21
490 412 33
198 237 24
191 146 12
373 11 29
255 594 14
382 390 6
566 83 21
452 300 18
201 359 20
340 348 21
233 376 10
349 348 18
314 134 15
523 274 18
18 88 13
568 484 15
330 344 8
459 124 12
540 348 21
556 7 4
493 279 -1
235 537 28
146 420 22
246 378 0
108 307 26
481 203 10
382 489 13
45 417 17
171 452 27
531 137 27
154 452 28
104 202 16
532 123 22
561 285 21
466 469 25
213 328 25
257 184 19
304 190 24
376 97 17
108 356 13
164 571 17
490 120 23
65 226 9
252 42 17
100 75 15
579 227 16
190 575 15
481 528 23
320 383 8
394 351 11
57 353 16
582 311 21
231 283 24
524 387 17
333 150 20
358 489 6
214 169 18
343 137 30
28 221 21
24 72 14
374 183 22
218 18 8
398 405 28
222 501 18
125 308 19
203 261 18
412 553 19
197 207 4
279 72 38
86 553 19
16 391 16
186 140 34
579 548 11
566 163 30
60 97 4
479 131 10
503 107 26
489 570 16
144 440 14
153 375 23
544 279 14
299 62 30
155 321 18
397 394 7
491 314 23
93 203 25
552 487 30
147 76 20
9 536 24
441 220 23
11 500 20
82 336 21
415 213 34
211 394 21
63 306 18
470 426 -8
588 427 19
428 505 9
568 166 23
254 57 32
6 463 24
148 62 23
249 211 17
345 209 28
195 382 14
277 276 17
581 432 25
587 89 18
81 223 36
43 442 24
501 431 10
284 32 16
280 493 23
453 415 28
