3000 1500
404 2718 17
939 2812 28
1107 370 29
2315 1940 18
2732 1749 17
1862 48 18
520 78 26
1696 2932 18
934 524 18
1728 195 19
2554 1321 20
1314 403 22
2110 2545 25
2087 283 12
1696 2104 10
2566 1606 27
453 2951 28
932 2427 11
25 1498 22
2036 2720 14
546 2890 18
643 1834 18
331 894 16
577 852 31
1753 1179 19
2033 1232 17
10 1722 1
1003 2007 33
2241 2073 9
576 2593 20
2702 2710 23
396 1451 11
454 397 16
1287 2999 10
2561 536 21
2766 1049 27
2442 1003 25
1871 270 19
630 2507 20
1449 448 19
2302 229 12
1483 268 30
1896 1750 14
647 2566 9
530 1920 9
1226 1142 24
2226 2183 4
1273 1900 23
2098 2570 10
1649 2127 26
2960 2984 31
2729 2941 27
1469 40 17
767 2328 25
2933 1025 20
2862 1374 29
224 514 11
2218 2767 21
1549 846 39
2568 1092 22
2855 1359 12
2928 121 24
595 46 28
252 1378 27
517 2456 9
448 2241 7
152 2969 16
2489 2133 5
1812 2487 32
2178 1751 19
2898 1938 20
9 2744 23
1571 2252 22
1266 1441 17
1858 1170 25
2806 2364 11
2271 134 33
2641 1030 29
1562 1553 7
1788 811 16
2430 2208 13
1603 579 24
1254 2699 6
990 1450 17
96 358 24
2583 1621 22
1328 579 44
305 323 21
2713 2123 29
2105 1363 25
1691 1017 28
149 1335 17
2196 544 14
2391 2389 12
634 2751 16
1831 2325 8
1970 146 26
1576 1969 7
2037 725 17
391 1856 9
963 2423 28
163 662 26
1239 1938 17
2437 37 24
1447 832 6
1471 96 16
1315 471 20
1495 1657 14
2699 2438 1
2874 1466 28
2035 269 33
1859 905 22
905 2080 10
1155 1601 24
2930 732 44
1784 584 4
138 1344 14
1368 994 11
515 1853 9
1348 2795 15
2130 1350 25
2991 538 24
415 104 21
1561 2447 26
2736 1017 9
1235 1481 30
568 411 22
2923 867 19
1469 2731 17
2284 2409 16
1274 2813 28
949 601 9
1301 1521 12
130 2778 25
2148 1459 20
650 643 25
406 1853 7
1565 2821 18
2681 1335 23
1911 1415 14
413 2955 37
249 307 16
2313 725 34
1981 1053 26
2664 1144 32
809 1677 28
2853 1013 18
1591 2275 13
1181 1984 16
1616 2842 20
2849 2316 29
2106 1998 30
2016 122 19
2948 1830 24
526 1911 13
1620 1171 28
703 984 35
305 2859 8
2670 447 15
2038 44 31
939 2322 20
218 1367 15
1399 643 27
890 1113 19
2445 2547 15
488 2079 29
1325 1371 23
1147 760 27
2222 2813 25
1769 2136 20
1306 2637 18
2786 1186 14
2158 1153 13
2320 1666 26
352 1129 19
2838 865 23
89 1536 27
1139 1256 15
1059 240 21
2209 1206 21
1132 1069 28
2083 2351 17
1859 1593 4
2378 709 18
924 676 13
377 1087 23
1246 2234 18
719 1659 29
1275 157 20
249 172 35
2649 1743 30
14 604 15
2212 69 26
1434 2210 8
550 821 30
1408 1566 26
1493 1247 19
1614 736 34
1997 2961 11
1043 2381 25
411 40 37
2387 714 33
2243 908 32
2824 2846 1
743 391 21
608 4 36
176 2574 22
708 1910 11
1740 894 29
2860 627 23
1232 2799 30
2117 1891 8
1494 1481 20
139 611 29
1469 1875 20
323 1411 25
1146 549 20
1713 658 9
464 232 13
2236 1001 15
1797 680 23
2663 151 18
181 2811 33
2959 868 26
1643 1806 24
1365 2841 17
2976 2714 19
287 2273 23
2398 2100 25
112 2723 21
804 1011 15
124 1861 23
882 2883 22
857 1813 10
2278 2570 20
618 1527 31
2579 1352 15
2057 2070 25
2147 2835 18
2472 2048 22
1179 641 16
1984 561 23
2375 1437 26
2089 2384 37
1213 1033 17
2720 877 20
1840 1450 21
2463 53 24
2910 2663 18
502 1284 26
2947 1214 24
177 2147 20
2976 26 31
2678 2650 7
2672 1311 18
1813 1406 16
271 956 10
1424 1180 24
2763 1463 26
2562 395 22
2045 1211 29
2582 2359 22
2308 212 36
50 2725 6
2236 557 18
1560 710 23
2775 635 15
239 757 21
2495 2468 11
516 2696 20
35 2868 11
193 2301 42
10 369 28
1484 587 30
2046 2979 15
1179 378 9
1632 934 28
1624 869 5
2452 2119 21
2354 564 17
903 545 17
429 1379 15
2711 2720 23
830 2779 28
2281 250 3
657 2479 20
2737 331 17
769 473 18
204 2514 31
1621 2370 15
1011 2094 23
2694 181 29
213 2574 10
525 2183 16
2313 64 9
569 130 24
2067 2562 26
2324 2876 11
1626 2286 30
1650 1270 16
2326 2764 19
2193 2681 17
1730 1048 16
323 743 28
1346 1737 8
572 2665 16
389 1071 21
2448 2486 17
429 1855 16
881 186 16
939 1470 16
902 2448 29
2779 1029 29
2170 939 16
60 2039 21
17 2004 17
5 433 22
1470 1360 15
1449 1810 33
1265 686 22
2162 292 9
962 2270 5
2198 2169 33
501 1904 16
1085 1350 20
1218 679 6
1698 2389 27
1615 2926 21
425 2127 9
1682 2999 13
2836 1706 21
2322 1157 24
968 643 28
2074 1718 16
2947 2649 16
2717 2889 10
1077 1280 18
1329 2720 17
2329 2026 19
816 1195 16
198 965 35
2113 191 29
2778 741 20
879 2848 24
2636 61 10
2917 488 15
2200 1215 15
1266 1399 24
1462 1879 21
1424 2941 15
286 1984 25
766 1404 17
1345 1141 9
1601 1927 25
2296 1784 43
2674 1571 20
884 2093 6
2126 1720 12
1497 2455 18
2616 2386 14
2638 2891 19
732 1380 26
2541 1599 6
912 871 17
2479 2863 15
2820 2370 15
1494 1132 22
87 189 14
418 1676 20
1588 1179 20
1815 1780 23
2963 1064 15
2752 1285 23
1971 287 20
2349 2460 23
1798 1119 -2
2719 1222 11
570 2083 14
2086 2917 15
2049 566 20
905 1703 25
807 709 2
2825 842 20
533 2758 10
2393 1328 25
2690 417 18
424 987 23
1307 2019 19
882 81 16
2166 1820 14
1089 2991 12
2706 2986 13
2133 386 26
1088 1177 18
2255 245 16
1861 2079 15
1841 194 7
1870 1205 27
1453 1402 17
1425 2575 17
939 2410 22
1718 1851 8
2829 419 0
113 2724 24
1816 2290 20
2402 1243 32
1404 2590 31
1489 2172 20
121 715 -1
2915 49 6
1752 2645 22
2900 2601 14
1992 1958 31
2345 1845 14
1843 882 49
2244 522 22
2925 2343 19
967 2588 29
1741 1670 28
1731 2523 15
