20000 300000
17959 9715 11
658 14227 25
1634 19074 15
19346 6666 25
7214 5072 20
362 12061 14
17623 11953 16
15774 13887 27
13614 17997 16
13116 15511 16
16915 5048 20
14708 17540 14
4504 14897 29
11478 2368 19
14180 2175 17
2136 7297 30
18477 852 22
1358 13685 27
7644 11052 27
18351 6115 23
11757 940 3
18294 13646 4
17195 1797 9
18398 14963 23
12408 7600 6
7973 15847 7
4386 7920 20
4425 7675 21
10255 17173 9
16333 14522 21
14226 11829 23
13748 16071 18
6674 2099 36
3013 14274 14
8827 13681 17
2375 6669 28
15035 15973 34
17087 14611 21
8917 15869 17
15367 7240 22
5932 1922 24
8464 4477 12
138 16680 34
7809 15371 11
13359 3980 41
19382 2539 10
8248 485 13
17192 16232 23
5709 12074 30
19711 2675 7
11833 12793 15
16318 5596 28
2591 11031 27
236 18607 26
1903 15766 22
16465 3440 10
17838 6008 21
7070 8300 15
6762 17859 20
15183 688 17
1246 13765 15
12728 16303 13
8646 6436 15
2342 3309 22
1667 3736 16
15069 15848 22
10885 5493 27
18554 2436 14
7005 17237 26
986 8224 23
17821 17604 27
9963 13067 21
12701 17844 25
130 10674 0
5604 641 21
3190 190 21
4271 4529 15
6850 2321 10
8779 16307 20
3553 5224 10
1141 1185 10
17937 18392 4
14785 511 13
19472 5650 20
2192 11483 14
14626 7488 18
5815 3021 11
2280 15047 19
894 16854 18
14793 7974 5
10494 13122 29
16012 14483 23
3810 14312 25
10908 15682 5
11131 16871 13
2254 5744 21
16384 2622 26
5199 11350 -15
17802 17642 1
13301 7498 23
15292 13042 35
19893 6242 20
13839 16776 20
8548 2123 17
19947 18056 17
763 13070 23
17035 17559 30
6609 11340 39
6717 12678 10
13540 3460 22
14847 205 19
16752 17706 27
19139 1554 13
4853 7247 10
13995 6754 17
3988 2749 24
9005 19348 17
498 2809 24
1935 7435 33
8020 289 24
12363 15890 34
10081 6542 22
15148 11039 19
7587 1809 16
12847 17234 20
10565 3446 22
3619 15125 20
7925 16549 28
8104 2395 27
18371 11102 12
5011 2306 10
6976 1786 19
4264 1683 15
6272 15407 2
13950 12734 39
1368 1962 27
12638 14593 31
9247 15699 19
7268 12032 5
11537 3150 18
18940 267 5
2791 8662 21
3525 13788 24
7071 10786 21
10097 13144 25
8698 3266 19
11939 15819 30
16984 449 25
6829 16536 0
5482 19714 13
15077 14612 32
1942 6783 26
15955 12953 26
4090 5638 12
4228 2704 29
10344 12068 31
15751 16197 25
11757 10625 1
8541 1546 15
12184 8381 24
2617 11581 21
13308 6033 24
10784 4326 25
9451 9106 15
19986 71 15
1000 965 21
12569 3371 9
9824 2359 17
17543 8131 6
10186 17056 23
1351 18557 -3
16919 15639 14
1322 2145 35
16852 10302 28
13568 11796 29
19000 9256 19
19551 5787 31
2511 4813 24
11979 19369 11
4460 2726 14
14614 2805 27
14306 7105 13
10790 18081 30
16012 8745 14
5992 9687 27
14165 15236 12
10686 15467 19
17038 16466 23
15827 1200 9
11963 2325 12
11748 8599 12
2972 12598 18
17038 5024 10
17146 1832 16
18491 18323 19
13335 5033 19
5865 19075 21
16789 5647 17
6371 4621 22
792 2221 14
3276 3256 14
15335 10990 22
18292 6997 11
11306 6870 19
15328 9055 22
18157 3078 8
1062 10041 6
18780 14806 27
10254 916 15
18148 7995 9
754 19848 12
9624 18880 16
15198 16247 21
9385 15886 11
3440 16879 12
11212 14630 30
14124 2559 10
2980 17790 15
9765 12224 23
12845 12539 21
4581 19042 13
19309 19247 26
10159 10179 29
14245 12505 16
3277 619 38
5811 8247 15
13955 10410 18
9362 13910 16
18179 2424 32
6576 11027 25
4615 7576 18
3051 3684 9
18005 5206 13
5477 18546 25
18176 5195 19
8513 17666 24
2960 4813 22
7611 17763 26
17613 18878 27
1961 10990 13
8323 2631 16
10221 8454 18
1188 1218 8
14157 17023 5
14934 15835 21
14194 11260 14
16852 3950 11
8464 228 19
2711 16881 20
13322 19399 19
11145 9374 19
16728 10252 14
9315 1563 12
19411 9015 21
14292 7129 19
12727 11618 29
2203 5009 16
10850 13574 27
16776 6407 16
17138 7090 21
4286 4585 11
16939 16655 14
4404 9039 32
10542 1220 16
14286 6074 13
8098 6286 30
10920 16278 22
7919 8068 8
6957 13378 25
5769 15085 20
18006 1822 11
10064 16882 23
16909 1438 17
18994 12121 11
10231 11168 14
7737 1361 6
8804 2985 26
2506 19004 22
16861 16810 24
515 7047 14
2093 12588 17
19846 1264 29
7695 17123 15
5108 12302 29
14002 18411 19
10483 15186 25
14198 9130 6
4202 17416 9
4365 12947 29
6271 16341 18
4250 4639 19
415 16216 17
6548 17363 6
9430 491 39
6724 10238 24
8114 4864 25
19138 1337 10
8292 7174 24
2235 2631 24
17086 15587 15
13038 6740 18
18197 14233 22
9 6968 26
1568 17699 18
16816 5779 15
14710 4438 18
19126 4336 21
2516 16930 32
19170 4195 28
2388 7089 18
1195 6957 14
9239 15236 35
2332 9140 21
4444 12538 35
3728 5293 13
1061 7819 23
1718 12116 3
9304 4102 15
19437 528 28
18716 19481 16
10857 5042 13
10167 14279 11
5260 883 23
18902 2384 18
5325 12475 35
19269 4654 23
19092 4246 23
19890 1044 6
13723 1630 24
14542 14223 18
15278 18582 30
15179 4807 33
13003 4235 9
15038 2972 30
15011 9715 28
19646 13706 24
5430 2607 18
11907 19047 17
14232 13149 31
2329 1472 10
9886 14170 22
4867 3215 20
2751 18007 1
17274 18339 20
5205 5442 20
6447 12502 12
11689 10784 19
4390 6616 25
3033 17643 25
9720 6039 7
10082 14739 17
15334 18231 17
12506 13981 17
2429 5296 46
7753 15353 29
19147 12983 21
14945 6260 16
19085 11983 12
534 12268 13
13676 10172 18
7268 956 12
19104 1818 24
11980 16855 18
18554 7338 12
17281 15132 24
13772 19814 16
7752 19442 16
16359 9089 0
11448 4747 17
5956 14060 40
11095 11028 12
1185 13226 8
4639 19969 24
1969 18000 18
3608 12910 17
12556 12369 28
2919 2079 17
3315 2121 15
10914 19855 16
7749 10598 37
10784 439 30
5767 15790 23
9928 5049 3
13149 0 28
13171 14304 20
3312 9778 26
11148 12002 25
9641 19000 16
9903 12767 17
16531 11678 7
236 19840 18
9372 8458 18
17536 3606 18
1653 12709 24
9840 7454 20
3191 12364 6
8688 12885 13
17285 7826 22
17347 17388 24
5392 13808 28
18573 8875 28
18603 2648 9
2555 11792 17
15898 6458 25
526 19264 12
11333 4161 31
10327 7245 16
6067 10771 15
15324 7281 22
16079 10000 23
3313 3378 23
9285 11056 34
7712 574 34
6213 3495 14
10451 13010 9
12565 5256 30
7829 19588 17
13146 18103 0
14353 14791 14
19752 9889 18
12650 16400 20
7917 4998 22
15505 18364 27
19739 1122 7
3629 1299 12
19398 17031 13
6100 16711 13
7652 3173 20
17295 13364 9
843 4740 25
16864 8057 29
17598 12071 16
16674 13115 13
16228 17694 29
10341 1910 6
12749 15039 18
14176 3408 23
15688 19170 36
19612 420 23
3030 12942 22
16532 18500 17
9316 96 16
1447 15195 29
5635 6502 26
754 19120 31
1349 5149 37
11164 4264 32
10761 8413 18
10925 8439 7
17354 12224 34
16981 14585 32
7146 3182 12
18262 12734 19
1834 9780 23
7714 16966 23
3049 3102 29
18697 16794 26
6769 11334 23
4064 2198 25
19743 18964 24
6173 9776 24
12663 5963 22
14151 18763 13
11135 11913 19
17324 13287 11
12448 40 13
5331 10730 29
11276 5334 20
18789 17527 6
133 10954 15
12681 6921 25
9888 10726 10
17188 10814 29
13895 18727 20
385 10861 23
582 5241 9
19605 13455 -4
18368 10485 23
1594 9354 24
12399 12159 19
6397 1805 17
2480 1714 21
919 13102 23
1034 12140 30
14079 1847 20
7802 7922 7
6709 8232 23
8328 19713 16
15284 2820 20
3989 17341 19
17076 9586 19
10588 11165 12
14891 3872 16
15816 1968 30
2474 15364 18
17663 11630 21
2130 3343 19
377 16920 26
6851 6212 22
13071 17068 30
3339 25 30
16651 2912 20
14757 5395 18
16261 11861 23
9343 10243 9
6969 8425 20
8695 2978 23
17348 10738 19
9406 3636 17
15783 10560 15
3128 11655 19
1442 12733 15
19066 17618 31
3545 16494 23
682 3256 22
6194 8240 24
5026 14980 25
19029 18653 6
12296 1329 20
11198 9465 34
6210 14747 23
16158 13435 30
18651 6046 30
15417 17388 19
4168 3993 9
6113 19431 24
13805 5266 19
12266 4001 12
10913 5629 38
9418 11206 43
12333 12117 -4
15703 4033 8
8237 9759 20
15979 786 16
1619 7130 18
15730 18833 18
7305 7031 31
13534 11046 6
11455 19443 25
16428 2747 34
12203 4143 11
9931 11089 26
12230 11411 26
14197 19470 23
8779 16970 23
19697 18442 10
7779 13898 28
16617 1623 22
16698 5403 24
250 1792 24
14576 19844 19
8098 3986 31
18058 16585 25
15511 10362 22
13532 10069 30
4244 5896 27
9485 5886 27
11349 18501 37
7348 17440 20
17560 19956 30
2481 8717 24
98 19574 28
8231 6022 25
17389 5851 27
18824 15835 32
12908 5561 16
6687 6671 37
5518 13188 14
2870 11529 21
3701 17751 24
836 4780 23
6923 5228 13
19793 16873 12
898 6197 28
2679 1336 18
13384 19617 22
9186 16859 24
9040 9110 17
17296 19360 21
2864 19446 29
18383 2836 31
18578 6294 33
6377 17870 15
14819 12618 10
10136 2401 14
8340 8298 14
13967 13228 26
4673 7458 24
8663 10776 10
11946 17230 20
13773 16598 18
6322 13031 18
14495 1925 18
2654 13756 28
10156 1802 30
12467 14715 30
6504 983 5
14331 13095 13
4372 2886 29
9121 12384 20
9481 14717 23
17232 7296 23
5902 8170 24
5207 18298 20
16578 4404 27
11762 13099 33
9435 16224 4
3886 19210 6
6156 12395 33
17007 12157 15
17660 10841 19
6299 2320 7
14488 9408 6
10397 13934 22
18126 419 12
12195 17886 23
10888 1091 24
6430 6280 13
18591 14260 15
10481 7171 26
14948 7122 16
6880 4160 21
4265 18965 19
10244 15298 16
5606 10929 13
13919 14220 16
7384 6447 21
6159 11732 17
6874 19030 17
18395 16958 9
11253 19412 16
6284 19194 40
14055 10686 13
18703 12405 11
1612 18393 25
7630 17713 12
275 12414 27
16779 12997 11
1096 18662 26
18058 4998 21
18433 9989 12
17007 18319 22
17890 6343 36
14859 1257 23
8407 17846 14
11855 19048 27
4959 19170 33
19266 18654 29
15122 19599 17
15729 6437 22
13750 3948 14
5099 5328 10
15351 16758 19
3784 56 21
15994 5777 11
19285 15399 24
10944 10644 10
5468 5647 32
2080 16626 28
9741 11712 15
1385 8471 22
19238 5767 17
53 4844 9
10343 3634 17
14772 15318 25
11993 17911 18
6782 2910 9
18914 3268 6
11309 11690 27
13147 11213 22
7562 7709 8
10134 18857 8
10284 3574 4
11544 5461 25
16187 10965 7
10253 19603 1
8735 16157 21
6169 15201 2
10481 15161 15
5444 10904 7
2748 7615 17
1241 10857 19
12860 2831 22
5698 7713 10
19969 5459 27
2541 614 26
18445 17439 17
19785 8633 22
15761 19375 10
4233 2323 18
14088 6303 10
11380 4933 18
8332 328 19
15857 14284 11
9352 5250 9
12462 2103 25
16677 7358 21
9912 7487 12
4454 2139 26
17212 19687 21
3509 13348 23
6791 12615 31
7840 10528 22
4869 7053 30
7257 4022 17
19677 5899 29
14511 12049 25
2546 16136 31
3950 8420 15
2207 12954 13
1995 12025 20
18801 3228 18
9762 15758 14
10694 14418 26
13171 19727 28
9841 3796 30
1213 13857 40
12539 15614 23
4741 4594 14
6965 3188 26
17855 1567 17
19934 15319 17
2406 1820 12
3272 7391 11
17123 12039 18
12530 15162 25
151 8031 17
8024 13248 12
13680 18253 23
13253 2196 22
1997 11998 24
4613 9388 23
5724 12727 16
7812 300 30
2048 13192 19
1916 15890 23
16904 14769 28
18159 6784 7
17765 12971 18
8722 18239 9
4330 6699 9
9898 17477 2
1241 5765 16
19617 18510 15
2462 13234 6
19147 4278 14
10680 16265 20
17501 6151 5
4652 13979 19
19863 16285 14
14304 948 9
4265 11291 12
7708 6201 9
16823 12655 24
5933 14166 15
19513 3728 29
1147 5026 17
9852 18670 21
18691 3509 18
432 11753 17
6991 9602 17
18143 13924 16
6539 9236 25
6569 13931 23
19619 19187 41
5917 12085 21
1928 8190 7
5469 17252 19
3019 18161 8
2430 17057 12
6880 14622 29
9925 10242 16
8045 19449 24
1812 1425 20
2949 19459 25
4755 7064 28
1642 9916 13
1404 17206 19
4802 13526 13
12845 10182 15
4690 13147 22
9495 17354 10
4101 17585 23
16574 850 25
8003 16759 20
2678 18164 27
8370 15929 16
9049 8857 19
14735 9419 14
8010 7774 18
2009 13256 33
13059 18148 10
662 9572 26
2723 18082 29
15689 3619 17
17504 14594 14
4770 5853 19
6830 4686 15
1719 17511 15
1972 15450 9
11644 12432 26
18665 6118 18
8296 8415 26
7480 7387 17
15350 6008 11
11388 16747 33
16641 13558 10
16132 9362 22
5190 19824 7
13680 13113 18
18198 10760 24
15969 8855 15
2323 3733 13
8740 6986 16
14274 13616 23
7841 9446 17
15570 11469 20
15920 8215 23
16370 10745 10
3293 7476 17
2582 1532 5
15877 16827 18
11922 14423 11
7286 9335 20
2140 2885 24
9267 7740 21
9770 3440 16
2531 16741 13
8846 1991 24
3096 1773 23
1003 5329 20
3693 15377 37
6425 9336 22
15244 3291 16
12242 13276 32
3538 16444 19
5872 7803 5
5389 275 13
17362 12139 18
7804 3494 18
10231 17243 16
17490 7206 18
4896 14103 33
10803 17133 4
13618 15523 27
5493 15712 3
7857 14172 16
9184 8814 19
15654 17404 23
17294 16624 16
3448 15794 29
6005 1574 13
9870 17051 6
16668 6493 10
14412 5167 16
3907 1679 17
7074 16233 32
7581 17831 27
17926 16125 35
14576 6745 14
15980 17081 15
6965 8934 30
5547 6375 7
405 4597 17
14718 9639 21
13773 15097 20
11360 4311 19
6346 18223 12
3694 16428 11
4621 8990 32
6697 14328 21
15400 566 31
5457 7876 16
9311 18835 24
7242 3508 18
16616 8218 11
558 6667 3
0 19947 38
15884 6617 28
5004 13672 15
6672 323 24
6797 12631 20
19572 7241 28
16506 8585 11
459 17192 21
13627 7731 16
11646 15625 19
16317 13761 16
19068 8392 18
14401 19621 25
7005 15372 27
2450 3369 3
1925 11354 13
6770 778 11
1105 16488 23
7084 18912 22
11484 10627 12
18776 9462 14
3278 7169 13
16823 1616 31
16336 18351 8
10859 8929 11
5295 1276 12
12896 5508 14
14300 11630 20
12787 5338 27
491 9319 26
15987 19915 22
19509 3490 20
2848 13547 17
2852 16783 2
11133 2026 28
1911 2636 15
6526 7299 12
7070 5917 19
7506 2575 21
5616 9864 27
16932 5593 24
10952 14384 20
2224 9009 22
7884 14084 23
11940 5206 9
5038 12916 27
19666 6279 15
6280 10651 33
18393 10906 11
17080 18692 5
12227 11021 24
13803 11650 20
5283 9001 22
5876 2084 40
10149 14116 16
11364 5617 17
16198 19486 27
9136 3753 36
10133 16289 15
18190 9736 15
12851 3968 35
11032 4772 15
14419 13050 18
18055 1740 4
15578 8725 18
1880 17448 20
7839 15589 17
2211 12698 18
6090 19106 26
6854 2798 20
1752 1165 20
13106 17489 23
1277 3328 4
17638 8728 19
13372 4388 31
19041 12404 17
6501 11176 15
2419 6656 26
2374 5677 24
2730 13573 22
11466 13517 25
16223 14788 17
10439 3044 16
2082 16363 15
15302 5095 17
228 19138 17
3750 12693 32
7196 970 13
14004 5914 28
18583 853 17
1119 15750 26
10280 1230 31
9648 11286 9
7818 6102 28
6622 1526 9
16818 7322 25
17154 19427 24
8608 7374 24
13738 14221 19
1842 16120 15
19822 11428 20
18374 13254 30
9634 5255 24
15138 17698 10
13622 378 16
14958 3154 12
7630 11243 13
17622 13653 22
4319 434 26
9345 5878 24
2721 15274 19
2197 64 27
17754 19694 30
16342 15244 16
15544 11770 18
17293 11686 25
4760 4698 24
18474 6420 13
19914 9894 13
2075 7223 26
5009 19806 18
2707 7624 17
9088 15437 15
18436 7197 14
829 4647 30
7012 18563 13
14528 6540 19
15627 3363 16
9813 4869 18
5427 19327 17
4565 12836 21
9527 15827 14
17841 15558 11
18836 16534 15
14151 16785 23
2186 16952 20
2570 16632 16
14682 7331 36
16957 12436 29
7369 188 3
3000 6890 31
16794 4523 8
12212 18346 13
3053 13579 17
7804 2192 19
12704 14381 23
14230 19496 13
15105 14201 20
10132 4807 19
14400 9519 25
408 3408 22
3886 17064 14
3636 109 23
511 10074 30
4464 5971 27
327 15730 27
15203 6464 15
19797 19605 24
1855 13852 15
7091 17599 19
19059 18312 13
16030 16508 24
10267 808 31
15174 14409 27
16630 13683 28
15733 10431 9
141 13948 31
18733 3744 13
16286 2211 29
13854 15799 26
6613 17629 30
442 19021 20
8656 12137 24
406 12067 18
7548 14067 16
13032 6708 12
3835 14604 19
234 19958 13
11392 17813 16
13013 12247 20
720 10003 0
3238 17377 26
15586 6041 21
13749 8837 32
19505 1202 12
8066 16265 12
4901 14821 2
11037 14703 25
7254 19637 26
8131 1646 14
164 969 20
2900 4502 22
12832 15858 24
9586 18865 41
13743 2410 28
12064 18116 21
9671 3063 13
12771 1933 16
10672 6758 20
6180 1508 14
19653 7538 18
11372 6171 13
17584 17340 17
1191 18880 25
11792 946 25
13921 1688 22
2550 18794 20
10891 16291 23
18306 4389 31
1846 16476 20
11019 19950 7
6390 7064 28
12340 9306 30
17663 675 37
7031 19848 14
2059 17480 34
2942 1984 3
8338 9384 16
17668 10389 22
10097 1407 29
19063 4357 24
15587 19139 23
793 19541 19
4980 15258 18
14790 1525 10
19191 16791 20
3712 13246 23
6471 11380 19
15165 10419 21
16874 6322 13
14844 317 20
5109 621 10
11585 12177 20
15836 631 5
3994 4091 32
11656 2721 -1
6089 15394 15
5986 304 24
76 12750 18
16850 6680 22
14981 11606 21
8052 16102 19
264 13852 13
578 13665 9
8703 13065 27
8787 9997 16
9735 17008 14
11813 1093 13
17037 17199 38
4340 4607 13
13714 16043 11
18059 7192 27
11027 17195 14
10445 17644 21
9808 11458 21
1649 18390 15
5031 8899 8
5838 15494 2
10902 17586 12
7759 1004 33
3644 5542 12
14659 2864 11
5065 9750 18
152 2065 22
4095 5956 -2
7744 14474 29
1715 19097 11
15278 16783 28
17930 1388 25
4793 1391 28
4093 1274 16
12888 18833 13
1589 7180 17
14042 3554 11
16792 14323 20
6709 962 22
19057 2252 22
9239 17963 4
16715 10832 5
6651 14659 6
8959 5204 14
17334 9861 25
13025 7301 29
3695 914 15
8942 3837 19
13687 4626 19
19777 13404 29
19523 10437 18
1706 748 28
12618 14536 17
3626 5441 24
685 15339 9
10974 2286 4
6013 19650 19
1901 19829 19
1975 11322 18
16924 6090 23
19439 10037 8
14678 1106 33
19463 7467 18
13171 5751 24
11790 9439 17
19555 3684 27
774 14714 18
8873 16629 19
818 2048 27
19164 8398 14
6766 1307 18
19657 8116 7
14593 2573 16
659 11764 16
2108 13207 15
12581 2727 9
14548 730 20
4781 1881 40
18808 13874 14
601 5967 21
7606 5131 17
7540 9880 13
15896 1286 14
8471 2251 27
5915 8679 31
12330 15362 22
4377 18308 17
16139 12000 10
709 4734 20
9482 14668 24
5418 16763 17
1146 7052 15
19814 13865 8
17039 9427 36
14557 10292 24
1323 19482 11
17392 13535 29
5669 294 16
5982 18591 19
10334 17109 17
9147 13991 13
14165 9452 28
15277 11694 22
5548 14088 19
16527 10959 16
4932 3064 22
4634 8256 21
2305 2584 -1
12776 828 27
5621 19148 16
2764 18513 13
17719 16883 10
5967 19203 20
14233 15758 17
11259 15583 9
5746 8160 26
11388 10129 14
9318 3885 20
16095 7242 2
14703 19548 34
12900 17621 10
10193 19305 24
18927 7701 13
12610 8057 23
12582 1034 22
3850 16377 22
9104 15082 25
8898 15300 28
15607 8009 14
19672 9755 22
16839 11731 17
4521 6220 25
6220 18319 22
12422 9421 8
10135 17819 24
19503 17151 13
10521 4372 20
3546 9485 28
3910 3725 26
18988 15628 24
8728 1202 18
15257 9922 16
1999 10089 17
6170 7860 31
10435 16116 15
8037 10868 15
3953 2172 33
11772 12985 9
8906 9706 21
8481 14015 30
12696 9821 22
5512 17244 26
6152 4815 4
18649 243 12
18312 17906 24
14957 12271 -6
2345 14069 20
3278 3398 2
8734 7941 32
6784 13127 21
12568 9006 20
18424 14860 18
8192 4446 8
3790 8928 22
9609 7599 16
12119 6924 21
11749 10452 9
18648 5414 15
19307 16541 24
19209 16589 13
4914 18194 20
10965 4713 17
7603 7253 24
17784 16046 21
14377 7139 25
8479 15447 25
6269 6216 18
16587 7062 12
4684 9351 7
2313 17327 27
2185 177 8
18762 17165 12
14497 18046 9
14039 9137 23
770 10594 14
12103 2247 41
703 17954 10
3124 1646 7
8076 7079 14
14487 18435 27
16892 5869 13
18760 6596 20
11862 16032 27
15788 4272 26
19544 12777 22
14716 7929 14
5728 12139 27
8480 9051 18
8590 3204 20
2260 16891 12
2596 7787 15
7716 7914 28
17225 3697 18
12463 19265 11
577 18210 4
10310 18596 19
15414 11427 20
7662 1185 13
19186 3571 13
11129 176 18
14498 12396 19
2481 13777 22
11252 19072 24
10125 14835 11
19641 1822 10
19993 4073 9
1859 19020 25
5970 16724 16
11911 18700 18
14535 350 21
6172 13177 17
8537 18650 9
10554 15944 18
14043 14759 23
13797 391 18
5869 9355 23
16518 7959 28
15947 3528 15
9676 9537 14
13441 1185 28
5658 13121 28
17438 11289 31
14061 18347 27
17154 16502 11
13573 13679 40
1406 11338 23
13380 4954 21
7639 16720 20
16974 5710 10
8067 9548 17
1863 10922 9
13674 4365 8
9213 19504 21
11146 1230 17
4955 4584 20
18273 3086 13
15883 14936 17
19637 2074 27
7359 9357 25
7111 17314 17
11835 4294 10
8105 15753 20
7558 1266 18
15030 19284 29
2101 9217 33
679 228 19
19457 3547 17
6501 3487 3
18625 19937 24
14541 16154 19
13458 9233 25
8877 18129 15
14098 16673 22
10148 10987 25
9152 6657 5
18053 10072 17
2319 10548 24
2342 10083 20
8952 8298 27
12101 18453 17
2434 17429 28
13994 7137 21
6102 14472 9
6849 1227 19
1399 19714 24
16639 4728 22
12934 328 30
6658 11714 25
1072 18426 18
17814 3510 26
5552 15592 23
9954 19420 16
1826 14651 24
7643 12966 26
10020 15511 20
16684 12336 14
12888 6616 19
18160 4223 16
12576 8246 17
4882 484 19
19208 11230 15
8970 7178 28
18748 3081 12
3104 17280 17
1160 17891 34
437 9443 14
9552 2609 28
14878 9173 27
17210 849 9
5957 2822 15
19630 14875 23
8450 7536 32
9812 9409 22
16643 14996 24
13273 6673 33
1989 17919 24
12713 16239 32
7383 3273 17
7862 10781 24
17598 8627 10
2255 19190 15
12587 390 22
5433 14350 19
870 8103 20
14690 12294 9
7207 10075 22
12613 6583 23
816 9596 5
16826 19002 11
10936 2842 14
17190 2237 18
7345 8728 30
8339 19843 17
13053 7683 20
16939 19821 15
1650 6676 17
7515 18067 22
183 17293 22
16506 17751 31
527 10553 20
12034 11617 37
1578 6215 19
2739 2474 19
5590 19738 19
18456 15478 29
10309 1416 18
930 7079 21
4408 4051 32
13670 8033 15
18020 4662 19
12392 3403 16
6644 3643 10
18541 1255 15
7325 12442 28
15189 9779 25
15771 8697 20
1792 11531 12
15507 8889 25
9957 3980 23
19621 11368 15
2004 765 25
10773 7265 14
845 4999 20
13701 1375 8
5269 9454 26
844 1352 5
11248 1938 28
2642 15273 10
15557 5801 28
3432 15901 16
9967 4619 26
376 10031 11
16559 12696 24
2473 2625 25
4413 16139 15
11741 18471 23
7761 12217 31
13573 7774 6
14790 2771 18
8583 7342 19
15647 15766 21
13400 17621 14
13201 2347 14
10169 16133 22
7003 9621 21
11219 3356 16
4540 19793 29
16177 13088 27
18089 8130 28
116 4525 -4
13691 7454 28
4549 11689 13
1031 4635 7
7700 10899 22
15333 2670 21
18913 18128 11
7558 11658 22
13767 15639 13
8714 4802 28
13986 8107 15
11169 3552 14
16414 6035 24
696 1331 35
2096 5364 13
16263 19163 24
6359 10865 17
538 1921 21
243 12904 16
4115 13903 15
2821 4020 22
6404 2512 18
10798 3466 30
4877 3495 17
13045 18596 14
16928 2314 10
18075 11941 23
12178 5268 27
18956 7516 21
4345 11649 16
3179 15907 19
1951 2772 19
6119 1586 25
1089 19954 26
11548 12572 23
4102 8413 11
7503 18946 28
6076 18108 2
11089 8838 23
17692 14636 20
8929 7980 19
12612 1078 33
11154 12558 35
16074 11579 26
1165 1457 16
19620 5427 33
3948 17187 23
2485 7277 15
10577 3148 5
17267 5537 13
18911 1651 7
18085 16720 9
19964 19924 16
14148 1126 17
4239 12200 18
2874 12602 19
15170 19074 24
12276 5889 11
2615 4499 27
17096 13843 6
5463 11631 12
12084 573 24
5041 4351 34
2174 3879 20
19001 18646 13
13531 19427 15
5476 2530 13
5174 17933 25
14954 6092 20
10600 7210 18
15012 86 31
10177 17387 19
846 1692 19
18526 3241 9
198 5686 29
11984 5480 0
18251 15570 6
6202 6070 13
3806 13851 17
8723 5130 29
12547 17462 18
17888 4135 20
7297 6530 19
19355 15224 8
11613 8661 32
622 11411 37
1635 9475 26
11320 14616 18
2717 19448 16
12678 1873 19
3896 2458 15
6554 13617 8
11334 15498 19
3422 1880 16
19034 13612 20
162 16253 9
16076 2183 11
11953 1486 21
3998 17965 35
3734 4627 18
7472 14140 15
268 2367 8
