50000 100000
20921 38417 14
5663 46323 13
41150 43065 19
29799 36203 15
28582 3152 16
16513 28300 13
9406 29348 23
22120 15155 15
30695 18392 11
26121 25145 26
43193 27251 21
24144 20192 6
29527 16156 9
28203 38903 17
12900 48214 38
6234 7890 21
23960 39562 30
33281 8960 19
37950 3604 15
17935 43924 13
11795 18468 16
49114 18573 6
38071 21357 16
4635 41376 27
29197 31084 33
24608 21197 31
16993 30718 8
10473 6836 17
19723 48280 21
30382 6676 21
4610 2850 17
34587 20904 25
10731 35591 21
3722 18335 16
11285 48235 16
34269 20431 21
35427 11531 28
40626 0 24
14487 43259 19
23851 17818 21
2811 19422 13
27352 18866 18
23070 43957 22
10092 42405 15
42386 8793 20
25276 48284 20
15532 44992 14
19151 19543 28
5135 48328 26
27406 41619 24
11908 3304 11
13893 14230 27
30997 30627 15
8960 14927 15
34525 3989 21
11678 28056 31
40985 18230 16
38677 19623 25
34095 17848 21
27470 47170 16
47659 42588 15
24709 5533 18
49440 6846 16
7940 3798 24
43395 1877 26
27305 26635 16
26483 46542 20
48241 30695 10
44123 39311 17
14302 46830 30
11964 25993 23
7519 156 20
11507 29584 17
11165 22539 16
33046 1413 26
2245 12920 19
8463 43776 21
82 49613 5
46161 45022 29
14879 34204 10
1020 22184 18
17099 10258 27
31429 43310 15
49030 32534 19
48884 21739 32
31841 21166 26
39436 34249 15
30802 47671 1
13106 29762 15
11512 41529 38
23280 18522 14
30860 11903 23
29982 48970 23
26265 22607 26
31236 48277 23
15227 8521 30
23551 21191 21
47747 48743 19
24444 9062 25
15296 49372 23
33083 38579 11
42086 43783 24
47084 20423 32
14299 33071 26
28757 20152 21
24788 34533 18
43273 16515 19
9084 43479 19
41473 12529 14
46862 44313 32
22951 19124 19
47093 21627 18
18870 6408 17
29974 16514 31
30566 45208 22
47134 12211 33
27271 29164 24
22096 14050 15
20006 10238 19
27520 15955 18
4125 15821 21
18506 7178 19
10956 47591 30
12609 1129 12
34430 31188 26
44991 26797 10
35306 10756 27
15414 30963 11
37410 26816 29
12 11649 8
7506 16002 24
40852 1887 30
33918 9022 33
10061 21222 10
49729 44510 33
40827 34165 12
5699 48756 33
31615 46667 27
6869 37765 20
46347 36349 16
28726 48788 11
22865 17799 29
27351 16347 18
48375 30369 9
37469 17181 9
2051 43151 37
24220 30041 15
43152 11578 20
13437 37543 34
24007 49049 21
9080 22714 27
18118 27693 17
35914 19678 40
45934 40275 30
24552 37711 6
49080 3636 42
28177 21536 22
26786 38404 24
47013 48479 18
34330 48522 22
36106 16035 19
4297 4702 26
3281 13130 19
16780 17619 19
14653 17418 2
38408 1185 19
10575 44461 16
17724 41849 8
35670 38343 12
45665 38507 21
42264 23202 30
49332 10909 12
43346 41546 10
45660 7299 18
8685 10919 15
49869 9040 6
33687 11738 15
34201 38001 29
28316 44976 8
41151 630 9
831 11711 17
38524 46868 29
22879 43893 19
19767 42614 2
48582 12284 17
46459 11053 20
48148 5069 12
31103 25943 22
26017 44768 20
47392 40568 16
7334 12982 33
41920 13011 11
5000 23793 3
18154 46247 21
17931 26400 11
37688 11070 20
10063 19984 30
41120 32163 22
37248 23697 11
19078 29674 24
27497 33835 25
3571 13874 12
3865 39937 21
28561 3844 11
35826 7394 23
26429 15250 22
5668 41669 21
3331 4683 17
1158 170 11
47493 10019 24
3309 10221 14
35828 33773 12
17683 31396 33
40831 6754 4
49116 24581 20
25846 39888 30
40403 35208 9
26660 10974 -3
36566 19370 16
20746 48023 8
29400 43279 17
49892 35417 18
7206 858 18
6770 37130 20
19830 4854 17
37045 43722 45
16592 35911 31
47378 12693 25
12848 17934 17
40655 31375 18
42321 15683 23
9172 34999 33
23106 46650 24
15692 40230 19
32885 33217 20
14193 11231 10
20955 39677 24
18690 31566 26
20696 28626 23
15919 45307 4
35925 42858 3
1723 5782 21
24872 14810 15
22345 27722 14
32797 35986 20
10208 22715 17
26192 30347 18
36375 28106 32
29056 48504 21
29880 23277 18
38638 18903 15
25152 7145 21
12651 46127 15
22141 31850 34
48909 10114 2
3159 31968 6
23802 44973 8
43558 580 19
40439 44081 19
21469 35838 34
14384 5183 14
12313 35836 11
17973 15425 12
16545 41618 24
36981 44520 23
41940 41370 20
26749 42811 17
47832 30760 11
7189 48897 17
14767 17983 15
46862 31047 8
22001 47608 31
19437 7700 15
44427 25526 26
2790 31582 16
16314 45846 18
10572 45272 11
16 19551 22
25733 11116 20
33644 24801 21
22220 1168 13
29749 43336 13
20921 7444 13
30578 14320 18
22529 8192 14
28333 47323 11
22261 11593 18
28502 14328 13
34000 39675 23
48973 22069 24
42806 15822 25
41410 29226 16
43485 19679 10
48391 36696 32
4844 2530 15
20769 31576 15
23903 5767 3
44706 34374 23
43332 4576 15
48887 10010 34
30583 45134 21
350 47177 11
32646 5525 37
31489 43636 16
750 46335 26
33681 7700 12
25259 6917 25
36335 11262 33
36845 6421 22
19181 38206 22
43461 15147 24
20720 7676 20
27288 40234 21
39713 38475 6
36938 34210 1
36359 35527 30
19380 6201 18
8173 49460 32
38463 42644 23
13810 36292 6
26470 36957 18
23652 43823 26
45351 5899 19
40099 28841 15
29842 18895 26
4404 13521 21
49624 34435 21
667 6782 15
37500 15147 23
5199 45490 16
10725 13397 26
19508 26312 30
2868 15756 3
13614 3967 12
15631 47304 17
31 41405 32
3015 29901 17
11826 26717 19
25991 20660 19
13744 42060 15
29281 24809 29
17550 45887 10
22551 37217 21
12898 2964 16
34180 23999 6
15270 44270 28
34853 2708 15
32840 26401 34
21441 15328 18
37249 24455 36
17046 5908 29
17336 12449 7
10791 48465 16
19559 37749 24
5168 23967 29
10534 13978 14
31034 45313 26
31437 36311 17
26140 13505 14
30174 43925 29
14524 10042 34
47641 30387 24
27957 38067 20
22099 27772 21
46656 3162 35
2658 10070 16
6937 41976 15
1102 2239 19
28192 30513 25
24305 5792 12
26436 33507 20
45415 21435 22
28185 45619 16
26655 42351 10
9267 45317 13
25767 17264 22
15352 41027 21
14755 34609 27
27874 28770 15
6022 7115 13
3674 2706 23
13926 1797 4
4557 29740 20
11756 33900 22
47387 30371 21
6471 16365 27
36736 6960 22
36333 31358 28
14994 42205 30
40513 36358 14
45962 8327 34
24561 5165 15
42777 16353 32
161 17085 26
131 12046 26
6891 4371 26
20556 29649 21
46694 47265 40
11946 16696 25
26646 30855 26
32210 37571 20
29052 22071 28
8691 39655 29
39029 48922 12
35158 38812 20
10755 26641 10
3337 24939 27
18289 3446 16
20252 23435 32
34305 27032 27
4125 3914 19
19985 10509 19
49590 32928 19
48153 32626 23
2497 19986 22
3582 16851 20
8965 7629 13
8483 11385 26
39326 2721 36
41840 27737 20
47944 47238 7
21675 42482 24
46016 48864 29
13840 34749 12
48025 43148 32
49290 34909 10
32052 36530 18
342 28782 17
8774 47442 23
49734 38200 30
38981 42857 42
26300 12523 14
1723 2171 -1
3503 5666 24
17236 29368 1
32480 21196 21
1359 26634 19
363 26221 24
25546 6955 16
14108 23483 9
28846 2621 20
39422 32150 17
15831 36492 24
39770 36449 22
47904 49798 17
11478 36483 14
35825 1675 36
9901 1221 22
41818 25139 25
21830 43144 18
14143 7676 28
43369 5305 12
11304 21438 10
42515 4845 14
40080 17836 30
40367 5619 22
21569 38674 16
23997 47606 31
38472 49222 18
19646 17786 16
7975 10760 17
35157 48988 20
17837 14387 19
5447 28869 10
27551 49612 -1
34091 11733 6
19059 36720 19
24587 25017 19
45583 29703 20
38209 29046 12
17454 44421 15
36134 31628 26
13650 17656 22
7957 9529 23
21349 9888 19
33018 9807 20
4901 28037 31
21692 38193 18
14741 12962 23
4032 32194 20
27803 44885 23
15887 11662 19
25726 37462 21
44790 34185 21
39688 30584 18
38400 42596 24
19700 13334 23
31710 9449 24
37280 36984 17
24614 39632 17
20710 29102 8
3457 44147 22
39274 10887 11
5441 27329 23
25887 14072 17
44458 24467 13
21855 2735 33
15298 48440 19
49022 20117 23
12437 32459 36
2659 23764 23
25054 14866 30
32910 31577 22
10581 6714 11
47092 27920 4
14038 48932 37
773 26055 26
249 40253 10
3729 43539 14
6168 44592 15
8232 20559 21
24031 42030 6
42236 30916 27
48316 38357 16
47826 37187 21
11071 11819 22
44273 43158 10
23238 18537 24
7414 40900 19
653 26914 31
1207 17638 20
46552 42286 10
42284 42478 13
112 18567 25
28203 33476 9
7136 14404 21
31007 11881 22
30656 36720 21
11970 33543 19
18232 17470 31
31231 13373 9
22649 33566 29
244 3306 25
19809 48862 26
47914 22953 27
20916 6862 5
35568 32380 22
8476 45900 13
27010 2490 27
42299 4263 9
9605 30787 16
35171 222 18
10659 41994 15
39209 16798 10
21557 11505 14
5874 33226 14
857 33135 32
48503 36386 17
5036 9273 22
5409 4751 29
13792 1451 26
21804 23794 24
9655 48126 29
42776 34042 9
17317 578 25
13811 39628 30
25281 25490 21
28047 17275 5
32708 19061 12
10882 30149 22
22715 1542 20
48152 28399 23
26130 12870 17
1067 44829 17
1603 37617 27
2512 37862 19
5266 8363 25
33179 28128 15
33884 3654 13
6077 29679 38
20656 14852 32
16490 36943 28
36353 25487 24
44821 20170 27
27425 11163 24
16406 35281 13
46375 9095 7
967 39280 19
41897 11818 12
25218 7532 24
8498 31847 24
6404 37589 26
49981 15883 24
40677 9448 10
35738 39556 22
22391 1071 18
15555 21800 24
49027 32364 13
10728 49246 27
14084 46163 17
14464 45417 19
49797 4281 10
11241 23366 15
1932 48190 29
28545 45385 19
47898 23978 25
5435 34838 28
47760 32717 14
22280 37127 34
2866 6599 18
25698 20337 18
43635 20483 17
20563 7156 23
44634 17430 15
38502 20922 18
35822 42366 10
24060 31652 18
20522 3797 17
12691 6609 28
44345 16492 26
9184 4361 21
39166 41540 25
30713 25371 28
45131 28879 8
9440 49816 8
48384 14549 10
21254 19710 17
30028 4138 27
9454 46082 21
20105 5483 20
25009 34590 13
8788 15743 7
16334 6606 8
31165 15884 12
21313 19685 6
16224 37304 15
19888 3897 8
22975 5616 5
31646 18164 7
6463 43404 29
33629 41354 11
48727 49742 29
40916 2825 12
25616 10050 33
28121 3418 4
38214 6494 21
8247 23487 33
4597 29297 18
3209 13701 19
45772 35365 16
26748 11553 15
19939 34791 19
45452 12314 12
22871 43150 18
2893 24657 30
31594 2024 21
25238 36945 19
8554 35022 13
31802 36108 22
48048 12552 23
36323 47654 26
41353 37762 32
16838 27419 18
6716 2824 7
20809 26902 42
40268 26012 17
34893 25480 20
29854 30881 16
7276 16155 25
2616 18707 33
11965 46793 22
39541 16404 19
8665 30033 15
38600 26993 15
3692 11902 18
40790 35288 8
18191 36094 20
46015 32055 23
13913 31372 22
15270 28535 32
11183 23697 22
48015 47406 29
16451 42960 29
17122 44079 13
31661 39064 26
48952 16773 30
4163 10498 22
45611 5430 12
39838 8655 14
16185 49857 14
17099 16716 7
36482 10178 38
27863 36703 19
34978 49339 24
21473 13568 18
18045 32641 9
30358 36590 30
42080 27893 29
21194 9502 22
11259 4207 24
46779 30981 1
40735 38254 39
40008 36655 17
5645 30381 21
16150 49069 19
42306 23001 14
18166 11398 21
40881 333 13
85 18698 18
5025 37580 37
7887 23057 21
4251 27095 17
1330 16623 13
47207 6054 20
4607 30961 20
49187 49403 18
25720 39855 10
16171 6244 24
45651 32810 18
8001 9832 16
14948 396 25
16886 16134 18
18006 28492 14
37870 36347 17
37475 43049 23
4256 28010 27
4535 28060 15
4643 4387 11
38976 49352 5
18978 27262 18
37344 24235 21
9160 2719 11
1801 31292 21
36980 18129 23
16223 35245 17
37654 29933 11
26906 20807 13
34063 21602 18
8352 43714 28
18277 41371 18
21710 18796 19
34188 1358 20
46304 10047 8
46008 6536 32
5670 40447 26
8262 9001 15
31095 28036 13
31441 13982 22
2939 37331 26
31528 49394 16
30416 29074 27
32636 2328 14
8038 18385 14
25536 38479 7
22973 5772 19
2761 39790 9
19099 31397 27
33096 33690 11
48719 12846 13
27843 24255 15
6775 13726 30
48411 11973 14
18583 7639 23
8975 44159 15
38044 20043 13
27553 46899 44
45431 37578 22
15636 13614 18
34856 32942 17
6188 31383 20
1011 15420 21
8977 44032 12
43470 9442 20
13883 37478 1
32849 30152 13
46903 32814 18
8516 11697 19
45968 7992 -7
42483 48888 15
49718 21725 29
17037 42357 18
37898 35683 27
5456 3848 40
17119 46981 24
20495 11818 24
16830 31283 23
26906 12133 20
5633 20268 26
2069 47650 18
21169 25410 32
31769 33359 15
47344 6904 27
45744 37064 13
30694 48972 20
20107 14664 26
20505 26083 30
39726 25493 5
34090 25785 33
6250 6492 6
28734 5794 11
12588 19782 22
29759 15357 39
26834 27829 20
38 42388 20
27197 38135 26
23503 11944 9
3567 7172 18
26768 27948 2
40827 40815 34
43404 9848 14
47083 36665 34
20268 27352 21
28800 33566 15
5870 19849 18
17429 40916 11
26480 22532 29
26011 14831 3
5755 22619 20
33621 8535 15
9028 9308 0
22424 23887 18
16279 20749 21
23357 15843 19
34716 14511 35
8251 36343 21
16136 31833 3
48982 19247 17
39028 22926 18
20034 31193 22
5294 44931 29
41843 30598 26
17761 5153 20
21208 6126 19
17941 42102 26
17811 41014 9
23018 298 10
6840 21498 32
7329 38651 20
35323 19542 34
32590 15590 24
16671 41927 25
23504 19104 17
38493 14613 34
25572 1099 14
20441 42417 29
20783 13686 25
28483 6253 41
15097 16270 16
9486 3730 6
40403 41083 13
5414 22326 7
47081 31606 25
30552 44195 28
36112 33353 20
35060 40950 26
45647 44430 7
41635 36185 7
44131 7277 18
18430 35214 23
31735 39861 21
17216 29712 25
24251 16416 23
5927 3830 14
42704 7745 27
4195 13106 13
39865 38518 19
46389 17420 22
12187 14647 16
17809 42489 4
15645 1383 26
25996 25623 30
25224 11088 17
35053 24576 6
47544 6985 10
46607 44164 15
4281 4289 19
29901 37329 14
4747 40530 11
24485 35436 19
33934 34592 12
29942 28407 18
44795 46084 16
15019 20593 20
41652 15654 20
33269 45709 14
45180 48290 14
30991 37901 18
46789 37965 11
9485 32420 10
13175 27545 22
31483 24447 13
43691 31109 9
32599 29556 35
1648 181 8
34176 15234 15
31178 2550 23
7576 19140 28
4014 39344 2
47332 22014 9
39172 35365 11
3687 33918 9
42405 37288 2
32338 10981 19
23504 28734 21
37736 48300 24
7124 12798 26
36946 36386 20
12005 3819 18
1420 20150 21
1089 48455 24
28845 41901 10
9614 34837 19
48475 23076 18
14051 15198 24
46503 36586 17
26323 47275 26
9589 22241 19
40375 34198 26
7268 44279 22
22940 36092 14
15613 30137 8
1880 42568 24
21100 49058 26
22239 2203 1
11735 30233 6
28354 30436 19
46791 9486 34
47318 49379 23
17606 42623 23
48440 9232 9
45054 28341 25
23348 4608 17
31284 46887 12
39599 22693 21
8965 23755 25
4221 40970 13
42572 6114 12
17155 32595 18
48390 48229 11
955 13423 17
49825 3558 17
35855 835 15
29757 14981 27
36718 41625 14
23105 39506 35
36224 616 25
39894 43730 14
1238 24725 17
443 30038 21
15890 46701 30
6848 25480 32
37339 36649 6
42106 22875 28
34247 22057 24
40847 10816 29
29184 13738 -4
49909 10893 6
41231 7602 5
18455 13221 9
39251 36592 12
703 13332 9
32331 46590 20
33517 47298 9
37591 32929 16
222 7485 17
10666 7877 39
32645 16049 21
40442 29123 23
34053 833 21
18414 31564 22
9923 48860 28
37727 27548 26
27768 28251 19
36167 19946 30
41949 46399 20
4554 4117 21
32538 28683 21
48795 5569 19
42073 45306 13
49385 20197 25
34053 11683 9
25133 28686 10
39785 41019 29
42782 43425 10
38788 35874 4
10900 26026 25
19702 27374 26
29914 5246 10
1554 41285 33
28303 4777 29
23213 17992 18
20147 25522 27
26508 39330 20
14871 24026 14
1609 9722 26
23249 47803 29
34399 24861 22
22293 6906 23
39561 47430 18
16620 35158 17
40294 33881 18
10400 37881 19
31095 28369 13
37842 1828 21
24897 43499 19
5725 18097 18
1846 28954 25
31570 47067 21
36900 23032 18
39733 36429 20
19543 34869 6
4205 2487 30
46009 32139 26
15262 45918 9
41922 13830 14
16202 15980 25
22746 13996 13
48770 13526 23
12856 41895 16
1241 45707 30
6613 31854 5
13442 523 26
13752 21750 5
22129 49874 24
18285 45568 22
3788 15685 30
48319 36229 25
20955 12113 6
3549 31976 22
24808 13809 15
36792 41925 34
17311 33030 10
8867 22950 25
2863 36846 32
35042 34810 26
11388 30912 22
14567 12325 26
15069 23259 24
43120 35342 27
35229 1393 2
44281 8617 19
41907 36258 14
40919 18483 25
8472 5611 24
45218 22789 16
25390 22835 32
24826 15266 22
19529 26029 17
29149 43028 15
31604 11694 27
48455 8279 22
20482 376 14
41968 23874 15
34823 49557 15
47603 12754 12
30344 43627 11
10829 10386 7
31273 17065 11
11797 39860 10
14617 16029 14
16210 14772 21
30673 38646 18
693 45845 23
39216 6908 19
38796 42333 18
49207 1795 12
38598 7500 22
46127 26498 29
25348 28137 13
16437 20511 11
25317 10369 9
47278 24331 33
7281 21929 25
17975 19734 17
20051 39527 23
35396 10942 16
24442 36672 21
5795 28923 27
1361 18688 13
854 7294 29
19712 1340 13
46016 39746 4
14834 12787 34
13801 22187 25
12229 14318 15
16023 21944 19
40933 27873 24
29350 12961 4
32676 314 15
18993 28667 7
45029 15551 16
5813 47025 22
8284 37314 21
40660 45066 33
21343 30094 19
33471 29592 26
13383 24920 21
3191 15731 7
38789 46567 26
17041 37198 21
4578 773 23
33396 22258 15
39573 26618 29
48772 43834 25
28095 45915 22
1375 15683 20
8939 12201 16
39265 41514 39
44378 8108 32
17029 23019 26
5040 42645 10
27809 47352 15
42305 20722 6
6319 44414 25
30518 20331 24
10864 8621 22
41955 37513 31
31263 28074 26
7749 8043 17
37171 15474 22
24775 46558 17
41790 13362 20
30819 31328 29
15760 20435 17
32530 49255 4
1733 32890 9
47807 29692 20
30392 40657 9
8013 4148 19
49759 15654 18
13758 47628 17
34811 37676 26
29513 15915 5
5217 45915 11
44042 32911 25
15447 21418 13
9564 49073 15
12453 15800 23
6335 43509 17
30470 3212 20
3650 38520 23
35124 36761 19
47401 13938 18
30270 5022 12
23640 45684 9
21141 46959 25
48341 15593 16
5018 310 24
38316 31170 8
20994 24350 18
46866 12032 22
40406 30406 33
19699 2562 20
41244 31130 14
42532 35695 26
18737 37183 10
42335 2731 7
13841 8182 29
33776 30049 28
38763 15656 20
35141 34231 29
34701 32866 30
24307 6336 15
19993 25128 21
36675 43866 17
15989 15130 20
22557 23544 24
4539 41255 15
19424 5341 14
34892 39680 23
40431 37995 16
25553 14716 14
10578 14219 27
46867 12306 31
31413 1332 17
35717 46963 1
39367 27274 8
45450 42138 13
46660 24798 19
27016 16812 20
42648 1783 22
8328 25239 12
4146 122 19
2467 22997 17
46003 3827 29
46788 20236 16
30656 5436 19
19574 17800 4
20610 41033 23
39156 1823 17
36207 34043 28
38274 5841 9
47738 1726 10
6808 36004 15
16214 1838 29
16229 38416 6
5770 44326 12
14344 29051 18
18340 9017 34
45415 39002 25
25104 47447 19
47442 20025 23
18046 23204 15
20859 23562 10
4556 21138 20
17011 17099 31
13772 8651 28
21312 45348 28
40866 49811 9
33866 29047 9
32804 2120 10
4633 44496 17
40040 35331 15
17621 20031 5
34192 21256 6
41296 36643 26
41626 29094 22
30322 2349 16
482 2484 17
41181 44670 3
38064 2166 24
45732 3936 20
34285 12189 19
11599 49721 22
18408 32754 19
17188 48390 20
45997 34231 23
48016 31096 22
44921 4414 19
1262 41644 30
21489 32708 9
35519 26742 2
35630 18646 23
45626 24169 13
22540 27967 14
25146 17949 26
31543 44463 10
17127 22052 18
39877 5789 25
15706 45519 17
37274 7727 6
13599 1236 33
9845 19343 17
44306 27184 26
19969 19575 11
2850 20991 16
39164 37776 24
21361 23684 7
980 1992 22
6673 40269 22
35804 34507 16
10216 28609 17
25272 1004 18
872 9606 15
29000 13434 11
30875 20558 34
14324 1059 26
12864 40005 17
10215 48343 34
27467 27459 23
36361 1185 27
26051 36849 14
14898 39413 13
21694 44921 1
47647 7790 14
21344 15844 14
34740 15488 28
35009 19091 35
7927 16521 30
9081 9010 36
14054 20287 33
30465 6476 10
24544 34238 20
36658 23023 19
25875 17371 22
9019 27809 24
485 34081 22
40095 25524 22
26734 29335 17
40228 19443 28
45841 25985 41
43807 23391 39
16108 28796 7
38187 229 30
25633 538 17
6410 14998 15
23303 2008 10
8521 43547 23
45167 49130 25
43219 34712 30
30246 1056 27
13613 37114 27
6236 24827 24
22230 49672 10
16129 41234 35
25701 49172 26
41023 38950 20
49379 47543 17
47447 48501 12
9165 16450 18
25069 20390 24
3681 30756 3
42692 32427 23
11343 3635 23
38956 22670 14
32720 28883 24
29245 44063 12
18047 16933 18
18367 5221 23
22428 26740 11
13256 42940 24
43040 37719 15
20136 29616 31
9977 8561 9
46401 43416 20
17205 4279 26
47573 4969 0
17422 36706 16
23306 13730 31
6812 25666 26
21396 37499 25
7605 26985 24
1824 23025 11
28100 44414 35
14055 35357 34
33491 9797 10
12402 4650 17
46382 16355 17
28274 11277 9
18789 11412 6
10701 16761 9
13414 3967 27
33577 31977 17
39556 38788 23
27391 43377 24
24210 13695 -1
17672 49857 23
27912 34340 28
3283 11380 13
7068 9490 13
4045 49819 14
10858 46723 12
23958 36244 21
40269 44455 12
48834 6694 20
3090 20542 27
11829 47252 20
33595 15869 19
46294 39479 10
15818 43733 31
9164 37127 13
15521 29729 10
19651 45232 6
38696 28597 17
29768 45310 25
22407 48226 19
23752 39427 14
9398 20590 21
43973 15421 10
2260 302 23
25296 13011 2
40829 41982 17
45391 11590 12
13378 29029 8
12520 40162 14
45029 16996 13
1188 38604 6
48329 14133 27
24669 38835 13
31957 43725 8
22063 45216 27
37186 45916 28
30458 42616 16
725 43408 15
45337 38662 15
26618 49820 26
31739 13753 26
24417 24100 23
17076 842 11
30923 8541 16
2115 3625 15
36715 22308 -2
11947 14978 27
8854 4594 5
48494 13399 23
12868 6599 25
5443 2792 12
3692 24784 8
41920 4860 23
20283 13250 22
15759 3463 13
10413 37326 14
27805 7924 24
25458 21725 22
24822 15578 26
44250 29940 13
28202 43785 30
17977 47119 19
46843 40043 31
23511 27825 33
12884 30395 23
31164 27247 13
21695 1779 17
43883 23242 27
28605 47591 1
41649 24339 21
7167 18063 23
26492 21096 24
36074 13931 24
2637 47887 12
16821 16583 17
17412 29401 39
6455 49929 19
42136 44610 17
37901 9104 35
9756 47149 25
21809 48884 19
12170 10345 24
17315 37786 20
19196 49856 25
44804 26447 17
11133 13685 24
12982 27802 21
35803 40467 18
15277 5132 17
27544 28386 14
22832 46576 12
6660 12179 32
38919 2909 23
18084 28016 2
4494 22705 35
8238 5823 22
36049 14677 30
26938 8670 11
42190 44685 16
27794 20325 15
21077 47575 17
18434 13017 12
44602 24585 13
49391 3052 23
47125 25685 12
37546 27266 22
5711 42666 22
37901 36209 48
7108 17602 6
47404 14223 26
1446 16386 13
34673 23390 25
48956 12937 12
40603 30528 16
33025 27595 25
24890 28821 26
213 33882 17
29485 29992 30
22503 9708 15
19842 37986 12
13430 14819 21
32712 37174 15
16940 23822 25
45705 47640 7
20118 22413 31
9101 25494 13
19492 14614 21
48045 10283 21
31126 36981 16
