40000 40000
18538 9260 22
8906 34970 21
7579 38669 18
5133 21312 32
23156 26379 9
35475 9420 29
29011 9856 34
22775 22517 20
11434 6064 22
28155 36523 25
17467 31433 29
30079 21464 18
23452 4067 16
3400 16161 24
8628 22271 10
8890 8804 31
24763 22154 17
9182 18809 12
36797 23960 23
25244 7923 24
19927 3115 25
26689 25758 1
11000 26987 8
14266 14016 15
38881 20076 27
11863 32345 2
15772 15298 17
4927 2869 29
16677 28982 18
28059 32668 18
7840 28748 25
6026 25247 7
30839 1148 10
2024 9665 25
4886 17175 16
12688 4062 13
30845 6614 24
19138 35789 11
26044 38557 30
39515 11549 28
413 35970 13
30350 18559 8
35016 10516 14
31010 26292 15
31096 30419 26
3118 5994 9
37456 33584 8
35743 32107 19
27712 9634 20
39021 20475 16
16282 8350 37
11569 33578 37
1272 756 6
33067 15244 30
34931 4918 13
14010 29089 6
24867 10494 24
39722 30202 11
27033 34586 6
31368 19615 18
28386 9966 11
8284 17323 22
19098 17308 15
9691 3559 28
31693 28108 25
25645 36484 20
7699 19543 10
340 9766 25
6481 22847 20
19000 17197 16
24065 35503 13
25566 5168 23
3438 32700 23
14194 19650 17
25268 28776 14
4350 38894 15
33092 28828 27
39216 31356 30
30045 39146 24
11800 2539 37
34004 21267 21
9318 18423 17
31948 11708 26
26800 2322 25
28926 30456 22
37353 11244 12
30553 30377 21
4861 23556 21
17978 31346 11
20994 18736 25
37791 12050 5
3443 18146 22
35176 11794 20
11542 25221 12
37249 5250 21
9900 25235 18
16241 10941 4
5691 9147 15
8410 12546 16
687 25276 25
11351 6557 29
33327 12045 8
31504 17090 30
10502 34595 16
17093 15187 26
11549 6568 -1
14660 13912 13
6532 26756 20
37934 389 23
27753 18198 26
36854 37817 28
17694 25273 25
20961 19195 30
5783 9281 24
38662 24189 32
10793 30909 18
27534 9563 14
14348 5364 23
4917 16730 22
36314 21034 20
35271 27307 19
4301 6234 30
3363 5031 16
19780 4090 5
22904 30856 3
30333 16291 11
5078 30280 15
13102 36711 25
30996 21012 23
21770 18718 30
31676 30075 16
34048 30525 10
26759 28822 32
11711 33808 21
28257 22984 20
23547 32062 18
25832 18238 17
23080 31945 22
8172 29038 29
32764 23180 20
29616 26137 -1
6193 30525 21
1825 23469 22
23039 30248 7
13898 33476 18
5433 6229 19
33206 3269 18
14670 32339 12
4290 23188 30
24310 10309 23
35738 16513 12
26701 22982 15
17382 39095 15
27349 38363 29
5438 29972 20
22013 24230 16
8434 39521 1
20427 4743 29
34402 38225 22
13328 22188 22
8487 17265 21
1139 35147 27
19372 13622 16
27454 28505 33
36461 19071 17
22877 22400 23
23482 23832 21
3356 8295 25
15157 7602 12
21933 12719 7
39381 35110 10
17421 9979 14
24660 28045 18
27827 4866 17
4885 16682 24
15720 35639 18
31171 7 11
39949 35928 19
10971 19018 17
37005 19176 9
30315 27849 25
9658 10412 32
37784 388 23
9353 1385 18
11158 3166 32
23667 30207 33
35169 39900 28
31353 11213 15
12770 25878 26
30502 35500 23
4580 1699 19
3171 38637 15
23108 32001 29
5821 9373 15
13936 21339 32
33378 28035 26
28075 31813 24
9311 20894 24
31719 30797 23
23827 19548 24
39525 15135 12
33289 27750 31
32876 34832 25
24755 39957 0
5555 36335 6
10176 16366 20
29576 3653 20
28110 13761 15
25642 34062 18
4378 35683 17
27755 31853 8
17477 17765 26
1046 28332 42
31051 27985 13
26297 11714 17
21375 18267 29
28906 1551 14
27001 9507 14
9977 7603 21
32569 13736 3
4295 24822 27
24543 18097 27
19299 11489 25
23799 35429 20
39086 9322 20
32754 9250 14
19034 15660 23
15714 7749 13
11886 10993 37
18297 6113 20
20929 25641 33
32909 19844 12
23802 24562 20
31830 30583 26
32342 6096 16
9134 9532 29
17185 10675 20
6799 31632 27
23739 33525 26
21592 32744 32
5834 36266 13
29304 39849 22
37791 162 18
28101 5223 30
26004 26490 35
29244 6564 11
13182 24537 12
10860 561 32
16752 38414 23
31339 22380 9
35458 3392 15
39016 30165 3
30741 10784 10
10224 11018 9
25132 37872 19
22589 33472 16
58 8378 30
27592 18887 25
933 18642 12
16270 29000 14
30036 14566 4
18522 1264 10
3477 10899 22
2892 17777 27
32551 28819 24
9937 661 16
24008 22495 27
9255 12148 -4
19145 10204 11
17324 30108 14
4686 21078 28
31075 9048 21
9803 29189 10
20464 11245 18
10888 34828 27
4183 20122 23
22238 23351 14
37952 34197 8
33016 4346 17
17461 3794 27
15195 29410 18
23469 38884 14
811 13095 19
28746 32702 26
6126 15416 29
4549 1981 17
35002 31040 18
12023 21715 35
4180 33587 35
38526 22663 19
5109 14161 13
1975 39230 28
13702 17891 17
23235 15284 42
39907 28219 19
1478 10242 2
32156 24886 11
26403 22999 16
6255 19003 14
33601 22017 25
37647 7994 33
37000 26979 30
15967 24495 30
16868 26174 22
18743 1502 18
14592 38250 25
31134 30550 16
2252 14107 19
13026 35761 20
33948 31808 1
39081 33440 25
9147 22930 13
9732 3097 25
21245 14240 27
36357 14074 21
18294 313 18
26423 31983 26
28533 6308 21
34152 11317 19
31480 15076 42
23994 19980 16
19430 27399 17
21929 29606 25
3908 33671 30
34187 21025 18
2336 25594 12
39521 25414 13
4602 35001 18
29749 33095 12
6013 35799 25
25779 25231 12
39001 22200 31
9707 29399 18
32367 1489 20
19498 15264 12
30032 12968 24
5219 18164 26
21576 10352 26
3952 37112 25
12751 13427 34
26727 20524 19
27967 27413 17
24975 26630 17
39862 29856 24
30687 3780 12
30481 36792 22
28607 14445 1
20362 38071 28
10179 16547 29
14682 11310 21
10266 28908 23
38005 5630 2
6708 13004 21
21019 13142 24
33365 3953 31
9838 10467 22
34641 691 15
11440 4870 25
7504 27667 25
9545 25440 12
16971 125 21
39871 19144 32
38406 11195 16
34915 26563 18
18851 682 14
32688 4297 34
10182 25531 17
1196 11824 26
28586 27812 27
4058 36310 24
30441 12756 16
14 12418 12
2651 32253 26
7363 38523 23
14751 15118 31
7910 26345 21
5346 38300 13
19497 5310 22
39314 24357 24
28882 18186 25
23846 20928 19
27282 25779 17
8620 25746 26
11228 9148 14
30710 25072 38
31654 2864 30
31517 20260 10
7061 37319 22
4999 13792 16
23342 22765 15
38600 34555 14
20179 21688 23
20228 29387 29
16016 13272 16
5993 13604 24
21494 16026 27
20218 24460 11
35195 18707 27
27792 5943 13
32306 35730 26
36627 4799 23
37204 7902 23
31893 26087 25
10833 14127 15
25208 19199 25
4510 30019 29
21371 13908 4
7824 7678 14
21390 18072 4
12687 11846 24
38037 18950 21
20295 32410 21
4377 30799 17
21203 25861 26
7101 17566 19
25292 26843 33
10284 30673 31
33010 15909 22
21039 31518 18
34759 38970 27
27609 30279 25
27389 1722 6
7468 718 14
27982 27544 25
28305 30888 20
17130 25675 26
18233 4130 6
10395 15454 28
4076 32381 17
35825 8623 20
36435 4595 22
33458 18714 27
22736 38436 31
8622 29531 14
21149 19332 26
28268 38599 10
30056 14631 20
36214 9994 26
17017 1584 16
35152 37090 6
26536 17194 21
37667 38470 17
4065 12 33
2615 12523 25
27234 32244 17
1913 7547 33
23160 9133 17
28854 15454 30
8133 8170 23
16350 29299 25
32892 650 26
28481 31829 19
20322 24148 31
22421 39640 18
21775 4218 17
11949 18954 18
28971 7063 26
35138 33844 20
35057 1587 10
39342 32793 18
19950 22587 16
28652 11316 22
32962 523 30
16921 3835 21
10269 15014 21
15349 11296 15
7112 6686 27
4067 30243 26
20692 14484 10
7134 27076 7
13216 13705 12
15898 35336 20
11639 8722 24
20929 24000 11
29109 1391 35
3103 6650 14
34635 7178 23
2464 25530 21
37048 1654 13
9685 7810 14
21457 8753 14
23663 17612 28
37113 13924 5
22722 28812 18
1513 19103 31
28099 38832 15
28308 11018 24
8465 834 21
10712 4143 11
21618 8621 32
20915 29001 24
35627 36027 16
27126 33594 33
22941 36538 3
31557 17106 22
18569 22646 4
38549 34438 12
39953 8114 11
16173 23803 11
25405 25838 10
39909 37178 21
30962 19040 31
8297 28539 29
1084 24892 9
24181 9757 27
37573 14319 8
27802 3561 19
13915 10781 15
24760 17620 38
4973 2152 14
39234 23163 20
4558 5929 23
13564 19046 26
32752 2358 12
11199 26567 17
24298 17629 9
10484 3130 20
31219 27429 24
2708 6404 14
1571 29777 19
9390 26838 27
24952 21341 26
37390 33878 35
4327 29283 25
30676 1822 19
36895 8656 34
21601 15565 30
33615 14053 4
20166 19782 17
11875 30234 18
32828 22474 23
33311 24456 27
22062 7098 12
29493 8344 22
11900 30980 20
5083 36427 6
14006 33118 16
36805 39483 25
11932 19785 8
17966 32736 18
12644 31824 17
22224 11079 25
3571 33032 1
16998 1498 10
30818 27664 23
31601 12508 12
39034 37904 24
6896 38507 12
3256 14907 16
7333 9727 31
10251 12236 13
27458 36621 12
22745 19922 17
17672 34879 38
21166 20590 23
38299 16787 24
16131 34058 16
38159 34886 15
14079 30740 10
7668 22955 7
5886 14148 11
36442 1582 20
28042 21918 27
11860 32601 21
15331 19439 16
15541 33675 29
23211 6682 26
28427 2382 19
3592 23106 24
5774 11695 26
4258 10014 33
26345 22345 28
3439 1894 22
8613 13295 11
2922 17696 4
9882 9315 21
28970 38663 15
9429 10966 27
9107 1525 18
26053 940 17
34739 17344 29
24281 5612 6
35693 19427 25
187 34071 23
24665 15137 11
5400 36485 15
4413 13003 19
29278 33770 8
3860 36921 14
14206 13907 23
39745 11988 26
19962 36180 26
33139 13589 26
16942 6957 19
15874 10012 35
2233 22304 21
17279 31910 19
32973 17642 23
38225 6555 33
21438 8317 6
20654 22349 24
7809 26633 18
27551 35576 35
7662 35254 17
2303 13851 11
39388 26405 23
37532 21957 23
33881 18614 15
16545 18857 17
22995 28440 24
8145 23778 8
20052 19049 11
36195 27540 9
4521 4515 22
19647 30766 36
22624 26520 40
13311 30440 15
29962 36023 30
29747 32652 20
10594 38179 20
12810 18797 26
6781 18965 23
15138 26170 35
21550 32865 28
37766 37543 14
35374 3266 16
38070 10431 14
29162 27920 6
18844 15389 22
35289 19155 27
28018 34950 26
8596 10063 22
2693 20522 31
25238 31551 25
19700 29156 26
36991 90 24
24497 26167 29
9420 22928 33
39998 20688 23
15008 7756 25
4914 24584 31
21631 38576 38
20294 8314 14
24955 28213 20
9727 15186 19
28287 12633 17
17977 11339 21
8833 4146 31
38674 16209 20
15990 28803 15
29082 27100 26
38421 24357 13
3860 23404 23
19734 35727 24
9715 15500 10
39988 6608 16
33245 28112 17
11371 31633 40
5029 26772 18
17379 36615 25
23040 36908 8
32729 26207 10
22073 19406 24
33759 33408 20
34768 11313 21
8564 21697 30
36885 23994 11
20023 1906 28
28780 11384 0
7786 33245 21
19018 21152 27
24752 7239 16
24565 29847 15
13966 28142 25
8006 35302 27
4845 25354 4
8490 22853 22
21910 23245 27
37533 8466 14
4084 11813 22
35885 6424 26
6677 36087 17
39676 29643 24
17065 23971 24
39678 37000 15
15745 34820 22
39862 36247 21
13392 1710 21
18685 35242 9
14253 37040 17
23611 26077 29
9423 3090 26
36971 28726 11
35663 3541 16
25755 12195 26
22505 30967 31
34473 5184 19
38650 33326 26
8165 9667 25
28852 3219 9
11479 32286 34
30899 15863 10
34548 38479 20
30560 27140 24
18851 7513 21
3881 10879 15
36451 29151 23
35620 14935 16
33876 23329 10
24989 4567 21
29988 13513 29
32387 2503 18
27667 18538 10
29732 14950 24
23473 7547 30
38210 39639 13
2107 22308 26
31559 16266 6
34679 19083 18
21612 2167 13
8048 4115 19
14804 26825 24
39138 37490 34
35469 28238 17
18286 9645 38
12190 14641 33
27365 29717 14
29584 38969 14
1229 31943 20
11502 3459 15
19482 5861 3
17603 38667 30
18549 22496 36
35998 25378 18
38585 25007 22
1360 18550 18
4656 1238 37
31595 16079 32
31001 8034 31
2821 9165 12
12069 36329 5
8499 19501 15
20893 24439 20
36016 11711 12
33782 10719 27
24498 16619 17
6092 19560 10
19399 13546 13
26457 12572 5
20257 25896 19
20542 15497 28
32894 31476 19
25806 21812 6
34299 33821 19
14944 30524 18
30953 16568 14
669 28439 11
17669 19729 45
1705 6982 1
17910 6597 31
5056 22774 26
4673 18286 23
31084 38459 33
12241 34910 25
12169 21207 21
26482 23840 15
10759 12402 19
29201 22843 18
12839 18337 17
16253 688 19
39485 29217 7
37161 11321 42
39660 26074 19
10023 39114 26
12028 9930 26
26890 26037 16
17559 35104 27
4947 17247 7
25866 7252 16
15944 18532 17
158 13374 20
35759 31516 21
12132 22658 34
34600 18841 23
31616 4270 28
11829 9316 13
17511 29305 26
29624 37441 22
12831 5382 13
14969 10608 22
29250 7584 34
22814 21031 18
1227 23549 10
19767 24362 24
23034 6919 1
12985 24535 15
5703 11868 13
30952 27977 1
19035 2611 22
32712 18193 11
11567 8831 9
4863 13267 15
37052 18432 24
36139 21681 35
24564 51 21
23883 24496 4
8093 28276 22
3219 26229 37
19112 28631 18
23927 23076 11
21639 5154 31
30645 34475 34
14281 30976 13
10738 35583 26
34320 21000 22
17037 4320 40
29035 4698 21
2509 5829 7
19696 25878 23
25353 9602 10
27352 10485 23
17004 10583 13
17269 14024 30
18849 30493 16
34627 472 12
6416 22870 15
32384 31265 21
21029 604 9
11344 36165 19
10216 2785 18
9071 23350 17
6556 14556 24
34252 32176 19
7302 11423 23
38582 28820 13
6243 7956 21
19857 27923 26
27919 13445 12
25433 19998 34
4516 35482 7
15091 15866 21
21539 16787 15
15418 35614 20
34589 8797 27
9336 24974 19
28261 38271 11
3309 10134 26
7567 24219 27
35848 19150 14
28657 21037 8
25643 18070 25
35108 15048 21
22698 30041 23
5059 17630 32
11084 32523 21
106 32311 15
8324 14874 23
7933 21417 29
10505 23819 27
5803 37115 3
27577 7178 34
37084 35521 23
13514 11664 6
24378 37069 18
18876 22719 16
5250 18250 19
35614 15002 17
29634 36516 19
5094 18022 33
2929 14368 15
15573 15013 20
13382 21227 20
26971 17386 11
18559 29030 18
12777 37563 20
8212 28826 9
25737 5721 36
34316 29622 11
7125 21731 18
30562 7677 19
18167 36027 14
27669 1352 22
13469 6351 25
9397 10495 30
26479 38595 35
5861 34460 35
21651 26579 17
20107 3004 9
26446 32409 25
27699 8317 17
34260 3706 11
16424 5721 20
36365 30502 11
26809 23139 20
20117 8916 25
9207 20743 29
6135 20424 29
5621 20303 30
10882 5540 12
7252 30896 16
33812 17868 33
3732 8691 50
12959 4902 28
21088 2644 23
24555 25475 19
19835 36623 36
10246 31065 11
8911 28786 19
23464 4140 25
24389 347 16
7920 9110 39
16635 6017 25
29008 5147 20
2992 31188 23
21898 33705 25
197 18174 29
8052 30552 0
24959 12516 20
20341 28905 23
18434 38116 13
18629 11081 7
21655 5847 -6
2542 20085 16
39026 33420 10
10691 20883 8
18255 14502 27
10639 11391 29
26260 3755 7
22035 37984 19
9122 22526 20
33569 772 25
10921 32400 21
8125 2702 14
30146 35800 25
21232 34854 28
2989 10867 11
3994 36232 24
22419 18557 27
29033 28476 33
15765 31977 25
1201 25432 30
37024 26071 29
10581 39018 26
6388 25425 16
21897 27881 28
28405 32924 31
1045 24440 23
30761 27702 14
11729 14306 29
32567 28759 22
23018 18909 9
36137 16242 21
14491 15241 27
39082 6834 11
39284 18032 30
8713 24127 7
27944 17479 15
9346 29366 9
3391 38691 25
6301 34981 13
7804 15714 19
15204 12075 19
27671 19588 27
438 1196 30
2617 29242 16
16724 26938 20
35512 16983 18
22945 25493 22
38367 39076 9
18816 36823 16
35103 20711 15
19312 31408 21
34108 22924 21
13651 19338 34
1941 7562 26
1805 17084 22
31094 5638 8
24241 30327 31
32569 16924 21
39758 31356 8
16968 35503 32
10772 17522 7
14594 21803 19
29242 31771 22
3256 23688 16
9653 24019 10
15851 23750 26
39871 28046 8
20688 38447 20
28817 33371 16
29131 28442 23
26984 13029 27
7926 17444 24
35651 30830 14
7262 10431 27
7904 5848 30
16515 19928 33
38640 6500 18
2641 25679 20
18108 779 19
8793 22472 36
33057 37791 23
3392 11794 27
28130 28649 13
33976 17058 24
38498 9006 20
29259 3548 24
6503 13420 15
26448 14604 16
34264 30875 29
39475 39718 34
14975 15981 28
17521 14028 12
23304 5392 19
21785 8518 12
22783 19560 5
25227 13896 19
38166 37271 19
28860 14641 30
19356 2039 27
17520 17160 18
24390 32029 16
31678 12095 29
8489 1685 37
23439 18454 30
8570 29953 32
14923 3510 21
28299 34045 16
8028 16811 27
34753 33475 18
1025 8156 7
28033 2975 19
17966 37625 13
36854 1398 19
22405 27774 17
37192 28359 25
35869 12207 15
15590 24108 10
12477 2588 23
14716 11992 8
38978 37983 5
1939 35717 20
29204 31149 20
28551 14091 29
6546 11746 7
16508 11611 20
12974 242 8
15666 16952 19
19870 19368 28
8098 22131 24
22471 3673 27
27465 39027 27
3266 14755 19
31462 1341 15
32088 27440 17
33402 11373 19
2873 8422 28
34064 39673 29
12179 21715 25
2590 21266 27
34973 7299 24
1362 14172 20
6703 3401 29
27007 12338 18
25032 9510 7
5766 17582 9
10068 7411 28
16209 33187 31
17273 35032 28
15720 17671 29
7215 21541 13
32312 15468 31
14386 36821 29
1401 33617 9
20470 20870 32
32317 31888 11
13694 19070 16
25846 22463 2
19427 37232 17
29562 29356 18
16909 13048 21
26177 8030 30
9527 38684 14
39780 29592 20
24750 22859 29
8416 31063 14
30802 31007 26
21585 21648 17
38766 27093 29
12898 27868 15
16566 37566 18
5152 38230 14
27862 39387 22
18537 31026 12
23132 11909 32
34381 12333 17
21618 38176 23
9536 37869 26
20024 37145 10
13494 21876 21
1213 23590 19
1765 15965 16
5117 30116 33
29910 34007 18
2984 11685 24
17582 11746 29
20318 21207 9
16852 37370 9
33485 15786 19
8882 12944 10
37675 23254 16
12081 38656 29
29942 17748 14
24206 25119 23
12544 7304 13
3050 6974 24
4843 28671 26
36997 4456 14
25453 19635 27
30403 31328 20
33613 2948 14
18858 31654 31
35747 14782 14
24289 37488 23
26587 18199 20
6451 36274 19
21490 35439 7
32841 6168 5
5175 39567 16
31475 37065 29
26955 35181 23
23391 29796 8
8161 30052 34
9952 24835 26
20606 13310 18
18344 2620 24
3129 9451 12
24781 1436 13
3196 16393 14
31495 34604 23
5248 26716 27
37168 39150 24
29205 6676 35
13954 31071 25
215 12107 17
6236 8564 25
39161 31878 9
35389 4958 7
26366 33777 9
5191 28488 15
31546 34725 4
33596 14549 15
38101 12516 45
580 34980 16
32007 13144 23
26981 13454 26
18397 4761 25
3081 24740 19
32050 4006 13
21115 29555 32
19002 20629 10
1648 4377 12
17066 21961 32
9534 7548 17
17073 23384 33
27882 28624 11
1397 17237 24
36082 31230 21
1679 39968 21
6931 9673 18
21576 38370 12
27534 29583 0
28484 16603 23
18883 11053 28
9096 29206 18
16981 26186 14
29580 11946 31
23843 13756 13
31518 30264 12
33444 26199 30
3950 11994 26
19126 33090 22
31681 13284 5
35906 27649 17
1239 25762 13
15708 21174 22
31520 27244 24
859 25436 7
11068 18785 17
32598 36041 29
22785 37550 20
15913 25387 25
25332 38855 16
12209 14413 21
15773 4259 9
35023 8277 19
23420 4197 22
10493 32927 9
3629 33639 4
358 37569 18
21582 37442 25
26217 39858 14
39248 5626 16
3781 20706 29
11576 33724 25
30940 14971 18
35544 15714 16
39921 39714 11
14618 29035 15
32233 36021 27
15861 30341 20
18317 37645 18
26165 22597 17
9350 30779 26
11895 7403 12
20896 33291 27
18633 1581 28
25437 18766 14
227 26484 25
12375 24212 31
11829 33615 10
2081 34773 18
16743 38803 15
19641 8250 27
35921 2206 24
8860 32966 18
10748 24858 20
13708 36183 8
26332 26236 21
15929 15172 21
3940 12801 13
7337 7643 38
11414 22715 5
10519 19042 14
19957 18155 14
14866 8464 24
2477 24594 15
8136 31252 7
39396 2400 24
17414 3587 6
37877 34444 15
35356 22344 14
9645 13338 24
862 10284 21
5075 26297 19
16369 37464 24
12494 33599 9
20075 15351 21
14420 9371 25
27921 25411 28
37820 32384 39
3001 4107 20
12564 37389 15
22375 32185 13
17054 7742 11
11985 13384 21
10053 8045 17
21287 18122 25
23177 4031 12
23632 4681 19
34203 30181 20
3252 3819 31
34656 33500 2
18879 25775 15
943 4198 10
31644 4399 26
36302 1812 30
17915 38814 22
32831 380 24
35078 4971 23
17005 28155 27
21254 2366 13
22351 4900 31
15463 32868 17
24932 8778 18
11318 36957 27
33600 30380 -4
11303 33508 11
4297 38385 28
19917 37613 21
33844 24171 28
18333 5671 22
28236 39829 8
19887 10874 19
14443 35095 13
12476 6919 5
14079 39166 10
11808 7533 33
28569 32063 25
21054 8202 13
39301 39056 24
21429 38730 10
21800 4393 23
29424 34647 26
9635 10063 15
27237 2004 22
32893 3904 19
10876 13618 37
228 19529 16
8143 37610 26
11100 39122 12
36299 1838 13
9903 17981 20
30946 21744 27
18845 12281 35
2130 5387 27
2068 17720 7
12334 37104 9
32841 19022 17
8380 22229 22
37522 16074 16
18101 33081 19
35621 32307 21
24066 10212 27
2845 4749 16
38272 7210 23
22261 34515 16
19004 26918 15
8842 32379 11
37688 35136 13
3932 6583 32
17508 38121 21
7885 1136 15
33316 17244 22
22202 8229 18
32751 24059 26
32421 26584 34
34682 7502 21
32048 9562 12
24854 26516 11
16136 39708 29
29534 35163 13
12003 21163 13
34570 31815 18
31478 11534 28
27320 3956 18
33965 37665 16
29530 26697 26
6101 23023 21
12010 37545 15
6316 3413 25
39556 22713 23
23991 10828 29
23444 16714 26
35513 28707 29
34458 13077 12
38035 9845 7
38310 19459 26
30498 12190 2
28605 38508 14
12637 317 15
1904 9792 12
37768 1810 18
10726 27438 22
1612 9620 21
18234 12591 15
35377 24629 27
32761 11910 16
31154 9986 20
22686 34673 14
19402 4532 26
22744 11006 25
4095 36435 32
29983 208 5
16224 18919 14
1863 5500 11
25056 30989 20
38188 37230 27
26794 15921 38
8667 24703 13
37535 7274 31
6369 22620 32
20069 10985 25
9182 30305 17
39907 37050 16
16450 37841 18
16383 25666 23
39313 32025 23
11878 10752 17
38496 19538 20
20740 20365 13
15125 21566 19
10631 8286 17
29354 648 10
19552 18558 25
32361 25926 13
30017 31574 16
21105 23608 17
20767 5479 28
8175 24520 14
1585 16972 14
34854 649 10
31726 2555 22
12903 14585 24
10561 11383 20
37161 20230 11
35731 13464 17
15105 18898 6
35211 30694 24
5505 33853 4
25890 1412 26
3044 16505 23
39669 12044 15
37657 10243 12
36735 2135 24
2816 2082 14
27879 34755 17
39460 25985 28
23341 35752 37
33853 31499 16
15811 4481 29
9213 12341 23
24571 26253 5
33656 25567 25
254 28426 4
3777 29813 24
38200 9082 13
27471 8631 29
9786 34953 26
14960 23004 31
26348 26504 10
31523 22042 4
11711 19185 27
20108 8140 15
37258 33685 19
20580 25712 25
26371 14458 15
16084 3088 23
19674 34962 20
32386 35735 22
9240 29840 22
30173 4543 20
25082 31540 -7
29290 37296 21
3757 29855 4
23622 19447 17
3787 13075 13
10466 7726 21
18496 20372 24
4575 38365 21
19452 16176 23
21129 13850 19
7988 3277 15
25150 28709 15
14554 4972 18
20586 15464 23
2214 27306 20
26129 28343 14
20047 26427 36
26629 29071 20
22162 29807 24
8044 17239 20
20586 15727 -4
5883 31587 15
22997 33087 32
21308 26222 36
32597 31675 28
29771 19997 32
20332 6747 20
1685 36480 13
9886 3633 4
13911 12946 10
36722 37863 4
6948 28022 18
19889 35075 22
10527 27833 11
1829 24036 0
12412 13397 32
12315 26628 15
17923 21865 16
10337 33141 21
17613 11651 20
19848 16294 11
18308 1368 13
23970 24733 23
10919 31240 27
28804 3453 26
37251 29917 11
32709 4287 28
17018 35146 8
14205 28857 14
30463 37613 19
22982 39644 15
3160 11599 24
35070 8111 22
20314 20128 16
30146 25495 32
36464 25213 21
33652 25361 24
18772 6508 19
30262 39795 11
24468 37660 31
16236 10288 11
24526 24040 14
13566 28819 38
38451 1554 26
19155 14016 20
23751 28553 25
38742 32120 18
