75000 75000
68781 63111 9
60406 18824 11
58509 12994 24
42113 54461 13
37817 26843 16
55762 71550 21
42623 44355 20
16700 63786 30
27344 60018 8
57501 4045 15
73830 1009 21
61412 38227 9
72580 28865 29
24974 73373 16
62425 60841 19
32151 66490 28
57364 3831 30
63284 44264 17
12920 57219 16
7567 37970 23
5225 74713 28
72634 43512 10
13282 20133 37
42893 61518 26
21024 3421 15
37796 1748 17
19957 74565 12
48073 11061 14
33433 22370 10
33778 48052 8
16785 17317 29
22685 62442 16
7013 65526 21
74506 47466 18
43449 72453 10
25922 21742 32
8025 9412 27
31715 49433 32
73392 24560 9
2333 70493 27
66688 72211 20
25410 15392 20
10399 59314 25
28207 48885 18
36198 31651 15
58161 2135 30
32127 46225 8
2762 13371 23
67846 12957 26
73332 2919 7
38013 1771 14
14895 39950 35
61322 38329 26
65849 3641 11
7593 20639 10
34076 37404 3
54694 39187 17
7725 49027 14
14354 66608 15
69114 42891 20
28220 50658 22
50488 43815 23
34449 27502 22
29659 68055 31
50215 3352 26
1754 51329 27
56970 37280 20
20549 41292 15
58714 67884 27
35519 22575 23
11037 23626 18
63574 69277 27
51579 22849 10
48333 20418 21
37879 52659 30
57695 17037 6
28153 17301 37
50999 45264 14
11711 26487 28
33292 11406 29
31653 33872 11
46319 8220 10
57758 37482 25
14143 8165 29
33201 35929 11
47960 3740 17
57633 19473 18
43813 73442 16
16308 70856 22
28584 43691 20
67377 36558 7
24913 51251 23
15356 41157 24
17324 24403 26
39969 62666 24
64176 42855 33
28896 12788 24
47092 19521 35
2795 10356 18
8842 43672 6
14045 54108 21
62642 64874 9
45237 10913 23
55810 71920 6
4972 61283 25
38616 2894 27
64114 10058 28
17413 43777 7
61868 54896 19
71539 62945 17
68399 11969 11
34417 12973 16
21338 19387 24
71823 38602 31
27990 37404 9
12908 41181 8
26535 45401 6
57606 44671 21
32008 67491 34
65170 6586 27
13405 32822 14
3745 66370 27
49988 399 12
460 7001 25
32950 47147 12
28794 31097 25
47707 40106 12
12572 11987 14
38714 73476 9
7531 15427 25
5970 27962 19
34318 48286 17
59548 16705 16
18245 6534 -5
57498 22469 28
34432 63500 27
37771 64520 34
57708 31990 26
39756 36218 38
38366 27424 12
16831 28872 18
10861 30772 30
16482 40085 17
6868 42815 12
65531 68125 22
47078 55684 30
57539 57572 13
22151 10376 17
30694 24866 30
67554 68542 14
12892 56725 23
63241 4850 11
42395 8006 13
30387 15681 20
24516 18737 10
20911 23349 26
73531 23595 20
24679 21078 5
72852 66758 25
14478 10563 18
31704 40394 9
49906 30384 22
17813 20459 23
57562 15391 28
4089 8495 7
71224 74209 36
35144 70358 22
5143 24508 12
72752 27378 23
46069 53516 15
13868 13102 17
18746 74163 24
5493 53977 20
34351 42491 21
58938 18538 14
42744 61600 13
13281 7243 24
15018 54728 10
58443 17831 29
19204 39884 10
50843 44677 17
56474 4878 13
54143 73261 9
7861 41123 34
70181 34135 24
20707 36120 19
10703 52265 14
47741 22871 25
74899 4266 15
53457 28450 19
3297 30020 16
26094 43177 18
39828 54680 13
22631 69831 16
22940 54834 20
35834 12040 13
3089 2898 22
10562 60915 15
11 18132 31
37170 43599 5
45028 14186 16
12867 19025 15
46249 44646 15
717 70711 24
62367 36981 26
47631 70747 4
51222 32477 20
69399 66952 17
67705 43007 23
35965 62413 9
68644 67535 32
64764 20591 27
31348 53763 17
49348 39590 5
966 42387 28
12019 24871 14
30552 39573 8
4431 3449 13
71862 969 19
53973 8039 27
13050 64533 18
32133 18367 33
20659 24200 10
12907 33712 10
37368 71859 14
63959 54939 26
1503 54090 13
40678 71655 13
16667 48580 7
30846 73836 11
21807 71382 19
55152 24356 17
31207 47208 19
65009 17556 7
70535 13896 28
13258 73290 27
58706 25240 23
18226 55683 17
10127 2442 14
25740 8536 20
6290 45787 23
18700 44057 16
17451 6738 26
69082 42801 21
61182 27751 16
37037 855 52
74413 42158 23
29961 41160 19
24351 33884 22
36041 760 14
73501 22702 17
30636 20696 23
19025 6228 27
37441 27320 1
49860 51614 3
56993 21756 32
74950 31505 38
59931 17393 18
71265 54697 19
66376 12813 29
33934 36482 17
68020 2297 24
61830 29996 27
69384 4255 21
28133 45120 23
53463 66648 23
21414 73221 12
70724 16534 25
35724 37347 11
64130 11894 33
67456 62834 24
64446 14061 35
24147 23352 10
21352 31068 13
42559 18409 11
40938 43557 17
36233 12495 23
35615 22085 9
34354 43545 24
19493 2314 11
69393 40085 20
51787 11597 20
12786 66544 26
25587 20415 31
30969 26169 22
10448 17532 17
37967 8124 16
9545 73332 18
23796 36219 20
73340 17007 21
27452 61878 38
139 54875 19
61549 31991 34
13600 64104 23
10458 6073 19
35388 63700 29
34914 54229 30
45191 26473 17
13037 52278 28
27704 678 33
64824 33746 12
28759 54328 13
46267 35825 14
23117 13813 10
72589 2501 11
35843 32037 13
68015 21766 22
50021 38588 26
31074 6340 13
57802 3776 22
9755 30855 43
8294 57925 15
19592 64297 24
56423 56572 12
28083 17278 1
16014 43164 30
25733 61505 24
61016 46550 20
31349 42550 4
48598 70660 15
41272 14754 28
6032 72721 18
4294 5856 26
42218 72833 17
13779 25203 12
21175 44103 27
73084 19116 7
67812 38721 9
47525 51006 12
42716 12446 35
53531 19004 10
4908 31655 20
65588 71655 33
34200 5575 12
43637 23906 29
44244 66064 25
65569 34208 36
20165 3028 22
10254 47732 5
29491 11628 -3
54320 44813 30
48200 29603 31
45276 22684 12
70811 7625 27
11368 34480 18
70135 69023 16
38698 37360 9
60595 33419 4
31244 60820 23
24685 62068 8
67343 72422 9
26832 62955 24
39811 36901 26
61892 69100 18
30992 52935 27
23364 14809 30
22365 60866 23
32756 25715 31
59330 36167 5
11003 9975 22
70292 8777 20
14597 55156 9
46570 33892 9
55197 69269 23
331 73343 7
64892 27115 15
49137 13748 17
32848 62749 18
13080 31189 23
17797 73905 32
72303 9550 17
72295 5906 25
58101 13687 12
21981 45010 20
13037 45569 29
53142 41943 18
58421 69777 10
55458 26690 14
27958 5727 13
44000 72560 18
46210 8561 18
65701 72488 21
10478 17071 26
37236 62938 17
37978 73580 15
33052 38850 24
20734 68487 19
42965 44116 18
32948 15129 14
35614 42702 18
17808 67053 19
70835 64221 35
17776 20463 28
52760 33981 17
22773 41775 22
56387 70056 10
30864 47557 17
37365 65307 16
7069 53364 29
25513 8478 17
13826 16033 27
63227 29082 19
36096 29098 8
31066 33538 21
26449 55216 11
6631 22996 15
67364 59077 27
55137 19791 27
45244 4957 10
28820 58531 16
53288 19252 19
35818 33577 12
45371 10199 27
22212 17626 17
54649 21120 16
21399 57715 27
26652 30383 15
67254 52828 22
29707 53686 22
72882 1034 22
44464 33268 15
49321 57245 17
48828 40934 22
68786 23540 23
45908 30330 8
819 14619 29
15339 50881 14
41091 64904 16
13334 19806 23
53710 46641 14
44027 5229 13
58648 24352 18
26456 19983 23
19040 55921 27
25882 18139 12
66007 4096 26
58866 4 27
72838 59302 11
33121 7831 18
44331 36731 15
5500 68738 30
74420 12390 16
31191 52273 26
40293 718 17
59696 3634 22
73911 4044 22
12988 68111 26
40640 63396 18
6812 41699 12
3207 53328 11
7621 35078 20
72961 20379 18
28835 55526 31
33437 24961 15
14415 66310 10
36251 6957 21
25948 17591 29
51577 12459 26
22692 27034 8
51867 43818 29
56055 12741 25
34126 20189 22
47021 40494 18
47671 59126 23
8575 45919 22
74183 11483 26
62305 3306 27
41721 5907 27
39795 15445 31
56008 71851 20
69331 26132 15
55964 10212 34
18361 70236 25
54391 64633 19
60433 55906 18
8647 56395 1
67528 38288 1
43818 23481 19
45581 54465 25
68428 29110 10
64793 50827 22
29482 19698 15
53274 64465 24
70530 73196 18
9448 54786 18
64824 56481 23
65254 47994 25
54788 39628 27
7161 65016 29
71100 32369 27
51924 16628 29
43056 6519 17
18533 31607 16
1378 7261 33
23019 68676 6
69003 21964 28
35912 57415 27
51161 42442 13
66206 62192 20
47081 4040 27
61624 59645 14
4174 64362 25
70266 3601 13
31505 34953 8
39808 57247 18
13237 39343 22
63044 24208 20
68197 1708 18
24401 45026 18
25439 61140 8
3374 37442 28
18471 50729 20
64790 71723 18
23178 70723 31
59472 644 29
16011 10500 1
1197 53232 12
17346 9153 25
7204 44104 15
39523 58252 18
52395 20049 21
63667 47712 11
6582 15714 24
70002 36204 23
22663 31286 32
68700 66862 26
30573 8699 20
59916 62295 20
63712 45335 25
14626 48483 19
53834 33467 24
10317 60807 17
69391 66025 31
12657 32483 13
58765 61680 0
37962 50232 6
71300 21276 18
4511 4297 23
23615 44448 33
18759 38147 30
70457 517 32
55934 74374 22
6385 69410 21
62337 6235 33
60005 12972 23
43965 31293 18
8226 63996 28
931 53946 16
34074 36110 25
38023 42121 21
50819 22446 13
51276 63348 13
25950 12604 22
72622 28194 17
32981 38759 10
46951 31658 20
7105 24047 13
39799 4415 15
4812 42976 16
42173 52202 22
42753 10928 20
10662 38547 17
29880 37424 13
9679 28450 16
37406 43379 15
42332 6645 31
48073 39168 18
21927 61216 25
74881 29636 31
34998 7145 20
12311 16955 13
9568 58938 0
57924 63653 17
8453 50701 21
61083 22311 14
53459 25565 13
33975 1438 17
27605 15394 24
39446 50950 14
59319 26672 37
59650 40114 10
1535 35022 22
55074 41790 18
25267 30925 23
30285 2146 12
46219 34090 13
59032 52448 30
64370 27617 19
68424 21524 11
61745 66585 10
15926 45097 22
67379 4282 14
59038 5857 0
29203 14117 16
71155 48259 10
41122 26395 8
10594 3781 14
74332 52866 25
46354 16115 24
74006 8878 20
13236 19367 36
21663 32330 21
25268 12840 16
2235 25543 16
18973 10325 21
31795 22393 17
58945 43097 29
22925 30231 9
1951 38478 11
22770 73057 19
74346 42171 21
4154 7394 10
63824 12968 24
22761 46605 17
13816 53095 29
22030 3440 14
29930 21578 18
2694 55038 20
12810 11361 0
69428 41302 15
50166 33595 21
42812 28431 14
40107 41353 23
34499 1926 22
35483 20064 23
23664 24563 19
9145 25965 6
64326 27650 15
67170 57309 16
59864 49259 33
29479 25072 6
20479 44695 20
41965 2496 22
12556 32612 31
32899 71128 27
17297 46330 12
8828 43757 29
44722 5939 33
55251 36158 16
15990 35513 22
13937 14124 17
53677 7066 17
68623 74381 19
29285 51099 28
40786 13513 16
28282 32617 15
37361 23104 21
45545 6812 32
58751 1956 17
376 37604 13
8621 38751 29
73163 25663 27
6267 49578 19
10578 47063 24
45711 41662 13
41099 65175 20
28869 6119 20
31550 18088 16
18392 37408 19
28227 35178 23
52954 57065 10
16251 32094 19
10528 44002 18
67822 37984 17
40858 26345 27
13435 11314 13
21472 124 22
57520 44356 20
67800 51777 25
64681 71462 38
26770 51085 22
47444 57405 21
38862 51516 27
17165 7900 23
10397 45095 23
53740 15135 20
37669 29320 12
50871 16900 20
48199 50465 21
2774 28590 24
57846 25941 14
55552 65425 29
28783 59666 6
36666 49983 22
63067 48420 12
43308 31035 19
42075 51607 13
58652 54931 17
45156 20843 18
25935 550 14
53086 7940 -2
48926 53304 23
54453 9350 9
45051 72387 20
35492 16166 26
62943 50275 8
52553 13365 15
365 13437 9
16235 43740 23
57243 30334 13
70546 8760 26
30056 13944 13
62770 32742 30
59382 49101 11
28632 61429 16
45488 17032 25
56571 72457 24
27413 15929 6
29156 3587 12
29739 15095 20
29166 6899 12
40556 74277 25
22142 19209 17
71748 33335 12
43867 36877 14
21584 50364 34
72046 39132 26
23944 68987 23
18236 47168 13
37567 40774 20
27550 17523 26
20108 61445 40
74765 54486 13
18618 16104 18
36950 5457 14
35645 74456 39
55355 22836 29
15116 26381 18
41548 63473 15
68209 52580 23
42588 47201 23
12651 7518 26
52733 54599 12
36620 20819 13
64607 1127 21
21633 6972 34
71009 2313 26
64889 57395 16
47501 9936 26
55282 6293 22
72376 45902 10
72593 69733 9
21456 23432 13
64589 35659 23
22456 38577 22
15863 29617 13
61010 4201 31
7263 43890 15
46331 1709 17
14848 48824 14
44283 17569 27
26114 7380 34
22602 30296 22
43138 50988 10
2092 10559 23
36203 28300 20
11918 8095 32
40880 10704 25
17086 57970 -3
39215 27477 12
6944 47580 17
11917 56345 32
68851 8913 21
37211 50262 26
57710 6793 10
39055 34564 19
5303 60790 13
26519 9370 15
69495 66325 20
25455 24624 4
34845 11595 11
9225 54584 21
31872 7654 25
56838 18270 18
30725 2704 20
28057 41042 26
51269 4793 11
53022 62250 20
57828 71207 33
67428 52932 8
17572 22404 22
23434 14079 18
68043 5488 26
14310 16167 18
74070 71089 24
8133 55150 12
18650 46716 12
60591 11541 5
27178 9329 22
45996 65565 18
73883 41390 25
73409 18467 12
64763 35391 24
4235 11734 17
56485 56197 15
72962 2149 13
10403 20784 21
72878 13474 23
12937 55557 20
5570 64438 22
53577 53132 28
59743 11370 31
7750 35050 17
68940 61530 10
7467 28176 15
62844 45842 5
6794 14607 31
67383 3186 22
63970 27483 29
45706 50472 13
7774 33178 22
25800 37072 26
32852 18684 15
11716 58013 20
47339 60258 28
21308 33078 18
10451 26320 24
68703 16724 18
35240 436 36
30583 56840 17
21623 37886 20
46344 49367 14
45727 45056 10
51630 62407 34
48825 44422 17
44378 44865 30
38344 74916 15
38326 16415 29
27969 42004 21
18300 23332 9
72300 31967 22
34834 45801 18
40544 54785 19
60448 62060 11
13639 2543 23
42108 59269 10
46013 74894 20
1305 56050 13
72322 70911 29
38271 42399 25
32522 14674 4
49323 62545 20
6564 13333 17
37684 61388 13
16689 25790 27
59432 52249 24
33123 42090 32
17115 62105 4
32480 41761 6
19663 56097 14
53375 61705 33
50667 51495 16
39826 17763 33
8341 22697 21
49347 19364 15
65777 58250 26
22636 11104 17
12041 28724 17
59837 44073 23
53006 28358 19
16939 63408 33
66886 12921 12
21211 27169 8
36924 72838 20
24002 28055 14
42719 42773 37
173 54770 11
2627 28116 33
69482 18475 18
33332 74009 32
9555 59191 19
24170 9365 28
45458 54289 20
59121 70351 10
1578 44301 26
73370 53653 22
15975 33142 17
32389 29205 18
10577 40844 8
20798 46866 8
74238 50205 14
42002 37994 25
36695 18099 11
32018 66954 23
44508 16962 25
57147 31059 10
34145 48712 5
9215 47991 29
33362 58819 21
47058 35026 15
70654 42663 26
61658 56067 18
50308 16825 14
17166 27187 14
24568 8854 8
61979 15352 11
2814 47059 24
54316 16862 26
62271 721 28
4103 15215 26
72355 24720 15
73388 35362 17
8064 48206 22
61031 64744 15
22574 7740 24
7403 42570 22
52017 27110 17
42319 42061 29
37668 56887 21
66054 36178 26
8860 35993 25
10979 58367 13
15992 29821 25
17642 54185 26
585 63623 13
62085 71664 27
7442 16924 16
38715 38748 40
638 25617 21
3921 55437 20
62056 31222 11
4737 380 23
38727 25522 34
23579 17757 35
62195 48903 21
38733 62278 15
6212 34024 26
32662 32215 26
19471 16779 6
51945 71451 13
46671 68544 16
21639 69030 28
35156 64072 17
7256 60166 21
15999 72980 23
39841 13274 28
26682 56064 25
12138 2927 8
16289 59696 26
53805 51491 20
32314 32621 17
58240 42203 36
37098 8853 28
7219 72828 9
53795 53829 6
66921 54245 16
43243 9209 17
19366 41751 21
14571 55344 8
59825 21606 18
26101 26498 11
63211 40838 18
55303 2426 30
10812 70764 11
29790 65684 19
12430 13126 24
61326 20623 29
69774 45124 15
20150 67054 23
70120 57332 11
59614 21823 22
30901 21800 6
45856 71935 26
43680 13626 9
16985 23625 31
17761 7829 7
21254 73941 24
68899 8941 19
12104 9561 26
67863 20774 8
14685 26027 10
67111 26814 28
48200 9637 33
6237 16116 24
61258 15974 19
30290 70503 21
23032 20711 17
62364 70014 32
22987 71397 14
4757 56321 21
3054 64341 24
18248 28677 17
33848 32027 16
