30000 160000
16843 875 24
24592 13777 21
21235 16432 15
11303 25124 28
21610 14482 15
16318 27085 17
27095 17060 37
11040 5088 7
17950 28783 12
13232 21912 10
12892 8139 4
18437 7512 10
27638 18753 23
24244 17268 40
11467 23887 14
21674 19300 9
4831 15334 30
20323 20076 24
5163 9888 10
22624 29493 20
27645 24297 21
10502 28532 26
19576 23363 30
6252 20013 14
16015 11623 34
3599 28800 27
12086 119 24
484 24319 10
14973 27213 24
26854 19342 25
25972 28072 21
18087 8917 13
12651 15874 19
20861 10708 11
12930 17370 16
3969 1072 24
13773 28923 15
26684 17688 25
1604 22955 25
20157 28870 26
18350 27128 10
21697 16477 16
24479 2276 9
9041 26624 10
2763 12615 16
4080 9277 19
16976 11689 13
21638 1259 23
26698 18721 27
23591 329 10
23378 6694 32
15134 23235 23
27583 8075 17
9906 25319 20
11003 24938 28
74 2687 13
23536 8857 24
6736 26491 32
10411 16809 17
19454 11689 22
14299 9299 14
16242 13119 20
14594 15547 29
15725 8668 18
23011 10255 6
16303 6028 21
14754 25447 18
7261 22355 32
4615 2100 31
22267 29790 16
26 16658 17
2642 2071 23
10696 22727 24
2314 3359 24
2778 26315 20
20856 3723 22
27150 25574 23
698 15367 25
14224 29863 17
17611 14215 31
1085 21821 23
264 26199 8
13389 24831 31
28002 24037 23
1409 6354 35
15310 4012 16
1070 17260 30
23111 10754 -7
29323 25581 25
27863 11834 28
25996 12952 27
12055 8537 25
23442 8589 39
25066 22443 10
24449 13337 19
11032 794 5
18041 20230 13
2595 20657 9
27391 3711 28
24566 4962 20
4441 733 15
9611 16199 30
74 27709 15
27668 13075 26
9552 20247 27
13542 9144 21
25253 25420 14
8896 14344 17
23416 13816 21
2365 4686 26
25283 21489 32
5835 28934 3
13217 684 13
28175 8456 8
15169 17061 -2
14572 18310 25
3219 25363 17
19577 9722 26
6092 17469 17
16636 6410 19
13199 24854 9
3288 15851 16
7035 6318 22
1960 3946 17
18866 1643 33
17422 8475 7
18111 693 21
18293 14164 22
7800 15564 27
15526 16442 9
29962 10411 4
19773 2088 11
27928 3062 24
22193 16366 25
24662 23141 11
6888 12831 9
2219 27605 22
2601 4793 15
9030 24116 21
11594 14927 4
9304 7718 20
27807 29606 28
2207 16989 12
1529 19981 19
23608 26160 33
13984 11675 24
19961 481 14
1447 9441 6
20351 23719 32
8007 26122 21
19368 11478 21
13386 21072 13
28647 20351 17
19466 3975 21
4585 2221 17
17364 26413 24
27830 26011 8
9090 1682 10
1392 17370 25
29535 6634 17
9852 20726 28
20469 29781 34
5807 26914 12
28335 10972 12
26237 5470 24
9082 10351 12
21925 22360 31
24304 4874 23
13230 19790 21
27031 3671 13
14157 8676 28
10633 13338 12
9046 772 18
11696 2290 9
1279 13907 13
11577 9593 26
25823 2417 13
14530 4241 21
26146 24678 16
18379 1273 26
17413 24223 30
28314 7861 28
29196 402 17
11357 2339 11
2687 27630 23
9486 1975 35
9 23941 11
5081 2002 29
3723 9116 0
12644 20988 24
3390 16368 10
26811 17131 22
170 7769 23
15984 13644 7
25022 16570 6
3653 18933 24
23302 28737 19
25838 11737 28
25203 14355 30
13794 11123 15
3319 29842 32
16666 15207 33
12597 20216 5
21408 21350 42
8949 27291 24
22881 18296 16
27855 7413 19
27565 96 17
13775 22288 9
21666 1852 24
2026 21775 11
14449 1100 11
5759 6710 16
361 7594 14
5187 17047 36
7794 837 30
20139 2783 20
4870 9773 17
27948 22929 11
3228 23238 14
20865 18384 19
23261 14007 21
22582 15629 30
17730 24122 22
28774 697 24
23461 1950 10
12195 15053 22
17205 15799 9
11381 4123 22
27396 8643 34
10217 28519 27
4073 20040 24
13369 8626 28
29831 6352 30
11334 28080 16
22647 16338 1
13075 9315 11
29086 6546 2
21261 27019 24
1881 15516 16
4595 29410 18
14693 10422 33
24998 28284 21
12418 25201 20
8824 24453 19
1169 6534 34
28448 9319 38
24037 25418 31
9429 22483 25
28133 12236 24
18110 2532 17
28968 23748 27
6696 28193 26
20295 18996 15
23279 23898 13
14798 22008 22
3235 4302 16
523 625 30
12885 16924 29
23411 4176 14
13644 22936 11
15766 6121 19
27136 28613 17
4152 28826 27
15177 29998 23
13409 11467 12
20883 11624 30
11915 25423 25
23004 16069 32
1426 14674 28
23665 19102 28
7923 1001 30
20696 27310 21
16967 17978 11
875 2673 22
7017 4238 31
15658 18391 40
3918 25513 27
19191 25003 19
2771 22216 28
22819 3015 31
5031 677 10
3668 17867 11
14205 27775 32
12028 15297 18
8536 20957 9
9502 23237 7
11845 25816 22
12034 21553 18
2910 10444 8
28353 1311 18
10891 21271 22
11447 24264 20
7149 20708 13
14047 22639 23
10694 13292 11
23191 5745 22
26876 25504 14
11534 25059 21
8840 15524 25
3652 19972 11
26836 12505 18
18368 23719 21
16487 28759 14
9083 5214 27
20376 7085 17
13881 8129 26
13331 24148 19
20773 20067 23
17488 20912 37
23287 18036 15
19637 24843 23
3000 3016 20
9218 7306 19
10237 8237 27
18759 2714 17
27864 858 17
5240 1020 21
28179 4850 21
875 26817 22
28448 17111 18
24883 7971 28
4689 3784 14
5295 23013 18
15924 3361 32
15953 29833 22
16984 23272 19
12621 1480 13
25423 14062 31
27182 24553 6
13581 8078 22
6142 10618 21
17337 5117 31
15017 26550 26
22063 6193 29
17690 7779 14
19305 28141 7
15784 11095 16
8302 28731 12
22230 9520 25
11374 12410 36
21788 5416 9
13273 4503 13
20530 851 13
21653 3884 12
18099 354 19
13190 24543 17
4796 24109 32
1893 8573 25
21739 6792 13
8671 20536 17
23829 14332 15
18626 22658 13
2191 21801 10
6569 13796 24
16480 13441 28
19409 6812 24
18505 2326 32
24178 12017 35
15835 15918 24
433 8683 15
27294 18174 25
17587 12899 10
28255 2191 17
22481 12514 21
8726 25911 15
490 9507 33
12648 25911 14
13326 5502 10
24138 13355 24
9950 21732 5
26406 12936 15
26039 14439 28
6877 5737 24
1490 5821 30
21376 9695 31
4882 10967 15
16869 9842 28
14163 4966 8
12265 3992 24
4613 27558 24
17004 2344 27
15097 9016 26
14284 18273 15
21443 924 17
14764 494 23
26214 4361 6
9694 467 19
12027 16497 31
29896 11054 16
29455 6213 30
25658 10154 26
11823 18213 19
16876 4404 20
24732 433 29
15754 15433 29
19062 985 29
20263 20378 16
14934 22985 19
8760 6824 13
21825 10777 12
11808 5210 15
13965 27801 11
7044 8524 14
24548 20632 3
7853 5512 16
18833 25225 21
22740 4623 8
16960 11261 15
16852 12990 5
9266 24846 14
6188 6668 35
12017 29743 27
24160 8157 9
27467 4713 46
12697 12758 -1
26108 25726 16
23144 26296 14
3435 21823 17
1518 21428 10
26831 22323 17
28484 23200 16
27146 20438 15
9521 23836 27
27668 23662 8
10697 6364 11
993 3142 16
18071 7710 22
23319 4562 26
15912 315 24
19805 24129 19
9882 16023 22
18175 16012 29
8046 12768 9
24792 9878 23
26743 12 19
12949 29451 21
24392 7677 13
2840 8291 13
17081 21374 17
11811 25453 29
20755 1988 20
28671 5538 8
19577 7448 15
15008 18799 19
28434 23171 21
14180 26838 21
27913 27868 30
25383 28491 17
29681 27547 15
985 19226 12
26895 16674 17
15928 18314 14
105 16187 30
20518 29019 10
16103 12380 12
25289 2377 23
1284 9156 20
25157 1768 33
26061 29453 25
6980 13863 12
18736 23866 27
6622 27247 16
20687 15911 12
19808 14515 25
22730 7342 14
11321 18128 16
3672 17902 19
10047 22007 15
9749 1587 10
16290 23518 19
6920 27341 30
23864 12805 25
22179 20889 27
1974 1378 27
14540 5753 24
522 10460 8
735 4872 23
7940 3610 23
8082 12772 14
20705 16853 32
13315 25666 18
24772 7425 16
18337 22659 24
21104 26636 23
6717 14370 18
9786 21085 22
4379 17746 8
13880 17719 11
23634 25586 23
27187 24485 25
19415 10042 15
21710 22683 33
6182 9070 21
5649 79 7
15231 16494 20
12695 20707 8
17828 2979 8
27590 18853 27
22830 20192 23
9125 28771 31
2453 4009 7
17749 29760 31
5024 1588 26
23275 738 16
10699 24152 9
14012 6353 20
19967 1433 5
29713 28166 11
3324 23165 13
6120 26356 18
6764 26071 30
18006 1710 19
20104 29980 10
25552 8452 24
8961 15004 11
20318 15779 16
9686 9737 22
18490 8118 21
24600 690 14
10818 23712 13
25062 14807 25
3344 3351 24
19407 18716 20
7206 20035 25
2003 7812 24
22820 19806 27
29636 24387 7
1383 28395 18
26687 11718 6
4103 25713 28
883 12074 28
2157 9832 38
3760 27212 32
15878 11875 22
12521 3090 8
24142 15450 19
8342 23150 26
17314 26515 20
10591 4693 24
23808 3285 20
21304 17443 17
2798 20312 25
27158 6781 21
18915 27421 15
14109 4977 24
199 28096 2
28198 18359 25
16454 5624 24
2681 8018 16
25727 29357 18
18104 4409 18
22721 15797 12
26046 14939 25
3618 6833 23
1305 5159 19
7277 17278 17
16098 22707 17
1469 252 23
9599 27887 22
22980 11320 7
21342 29966 26
23492 27400 18
11562 4181 26
14199 5951 13
23761 22661 27
387 26335 18
1711 15431 28
8283 19797 20
27431 23366 1
6115 13833 19
18684 12308 13
28931 3611 18
6420 6354 15
15408 4921 12
8924 2326 30
6516 19036 20
8474 5524 6
12219 2594 12
21296 24493 29
654 6636 24
14447 22173 28
26282 28236 2
15413 15397 19
20727 5485 22
2154 10320 18
2108 11650 25
9860 21434 16
9739 22221 20
28917 15573 22
25373 28041 22
16272 23196 22
18146 7160 17
21894 16446 14
18293 7516 20
13218 10066 25
5312 22844 16
4523 26682 7
23805 19125 12
20406 12558 17
630 22796 20
4959 16817 23
28266 26561 9
7776 20862 9
9318 16845 29
16487 13101 25
23805 13749 14
19076 25053 18
14352 1622 20
24855 345 15
10902 27257 -3
7686 10678 5
19397 14638 10
8948 9344 31
29574 16802 26
17051 10354 17
1213 22712 11
12903 28524 18
29381 29340 11
22267 9234 17
9440 4196 8
10093 15691 27
24291 10242 23
5497 26375 17
15849 15568 27
7474 7720 15
17138 8771 23
23143 5771 22
12356 8737 26
11392 26826 22
1005 16665 23
21862 26166 16
24323 28621 13
21658 28214 12
14598 11648 22
165 19598 15
26285 29692 14
21298 17086 26
11227 2118 7
21437 9391 6
6794 23132 13
27525 14293 26
29220 15688 13
21227 9148 11
27732 2171 15
20640 204 16
18536 19460 24
2778 16646 8
23682 1353 14
3535 23606 17
8914 7515 15
9799 12801 9
12781 21684 10
1934 12454 19
6313 24025 19
8687 23551 28
22941 6969 28
20281 7326 24
23176 7450 5
7559 19513 20
16617 5192 23
8799 25017 29
18299 13741 24
1030 15545 16
26001 20198 10
10567 9877 24
8219 2969 7
28149 17275 20
14160 28650 21
14420 13866 19
29770 27539 20
9854 21081 32
28963 21211 22
9611 28348 25
15507 20401 30
27803 24888 29
26067 3311 27
18805 7168 20
28468 17061 21
11609 3603 15
15432 1939 35
29043 10340 14
20792 12373 10
5522 5389 27
22697 11722 19
25574 23367 10
5885 25577 5
899 3608 25
11140 26941 23
5625 7921 27
5452 19601 13
720 26341 8
3384 7390 26
7453 17272 26
17665 16148 18
25637 16904 27
11871 9152 19
9184 10031 15
8973 9671 34
10984 25837 29
5512 5242 16
7319 16656 21
4704 3187 16
14876 26765 26
26018 22503 13
14548 14743 18
28185 25356 24
8840 10521 18
25344 4666 31
20140 20298 18
3520 28583 8
6975 3191 24
11866 19238 13
24789 14795 19
16084 17587 23
19119 19510 32
20045 21396 16
5731 1555 2
19991 24634 12
17464 3544 21
24311 16113 22
18058 23427 31
14001 6812 19
15605 8398 30
20625 19952 25
25418 7347 32
28526 982 14
320 13220 14
2851 14416 14
28668 15561 12
10594 8187 31
2840 4589 14
14603 16983 25
21237 22194 29
5212 18899 10
22548 11264 23
17600 21901 17
29390 5950 29
17333 25249 30
11715 9769 29
5049 21366 22
29724 3690 23
12231 21200 20
26883 10328 35
19544 27213 7
11343 3317 30
19205 6559 26
1856 7159 16
16386 3919 24
29309 25748 23
27993 23356 13
24047 5645 23
24629 11487 10
1431 27633 18
6693 5485 8
15090 24599 19
12647 20926 22
29717 29670 21
10590 24560 30
9702 15100 22
9769 29504 18
8724 3951 17
10259 28261 21
27116 6697 1
15820 9045 8
15826 2508 21
15092 4892 1
16164 12366 32
3772 18012 6
27090 4239 29
1176 17523 20
3869 10123 24
23281 20367 20
19083 8192 20
27407 7694 9
14992 21936 12
24221 25699 16
8815 26522 16
16277 28292 13
3323 24013 26
130 9449 19
22357 13564 12
22593 6414 21
14656 24934 21
1453 29082 28
25294 19433 6
21479 26058 26
7994 5414 24
7090 2603 15
8360 4348 16
25482 17257 11
19399 15376 11
28272 24983 7
2843 21677 13
20760 23669 26
9590 11889 23
26741 11096 24
6440 10165 23
16618 23271 7
2899 28027 29
26096 8596 23
20413 15507 23
13871 27179 9
4222 11285 19
16103 3031 19
7229 28537 20
2284 26949 26
14452 20943 25
4995 4129 17
28964 15011 32
12174 10808 31
14335 24960 21
20962 17233 4
19640 24619 26
4904 20847 24
3061 18098 25
9291 16535 12
17142 8480 28
14893 12207 21
2217 14078 24
4402 14729 24
13443 11206 14
21562 11019 23
5099 11589 20
22631 16454 9
14840 11647 8
14685 17860 27
14550 14932 28
16035 5868 25
7682 18525 23
18674 14004 16
25139 25675 16
3302 4540 15
23136 22604 22
24930 14692 28
29316 5463 32
6986 22093 13
11816 21436 22
4628 2795 23
2659 28787 12
16741 16070 18
19312 10020 7
17201 3647 15
17218 671 23
4642 13643 17
4385 5092 15
4342 425 21
1354 23554 17
20952 20070 15
3398 6838 21
4258 10403 12
17809 22361 36
19494 20928 10
5159 15628 18
14456 12202 21
10739 3377 28
15992 7183 20
1720 7092 16
27222 164 16
1014 12055 12
22737 22182 25
4912 17836 24
19100 20623 8
4463 16672 32
21226 21677 26
20822 7853 19
15299 18039 10
7774 26610 18
2751 21872 10
22236 20173 13
6092 9007 22
18717 4100 13
28417 16507 34
2118 198 21
8701 8359 6
16450 9264 19
24230 5714 15
9750 7390 33
23588 20197 12
17296 28115 25
530 13518 29
6168 18564 16
11390 10557 13
990 18842 17
4801 9218 14
18991 18028 31
8329 3166 22
16711 3525 10
21060 27642 12
4900 1100 23
23443 18809 0
24677 25969 29
1786 23707 20
17195 8046 26
15246 9350 27
22554 21864 29
181 253 17
7433 4348 9
21545 26267 17
22877 21204 17
18258 3649 18
65 23904 36
19799 17583 9
13327 27351 26
24706 20350 16
11382 29123 5
12246 28924 20
26558 18313 29
11958 3190 19
10209 5945 17
5464 27135 32
12172 23020 15
14837 16071 9
18383 12837 12
1302 17926 33
1528 19186 27
26968 25167 10
12380 3803 24
2120 18352 1
13854 20399 14
25415 28903 26
11979 14056 27
1752 3276 12
10528 7845 26
20501 9688 19
23831 4451 10
23864 12124 8
23030 19330 17
9960 29925 22
20308 27929 11
25287 27985 23
2405 13113 23
2948 27220 24
2195 22841 21
28462 652 19
24850 25724 10
1505 9881 25
18532 16023 25
19800 15037 24
11970 23807 26
24620 11377 5
15179 23252 20
28398 13498 21
7441 19368 21
13800 9081 18
13382 651 20
5243 26885 35
561 6601 36
17205 11698 19
13117 10660 18
8188 14569 25
13990 27035 13
14518 10972 26
24124 847 18
20831 10704 5
14127 5934 13
15345 20619 18
28721 11503 25
21900 26408 13
8727 28245 14
29423 27087 26
3192 6602 17
15308 16737 9
19226 18011 24
8437 7279 28
10888 17071 17
21806 1334 -3
21842 14618 24
6145 5738 27
26579 4896 17
20540 20588 4
23238 29835 18
22572 9572 26
20584 4916 21
3362 21065 18
20448 3404 27
20866 28940 21
955 27870 13
19664 25223 14
18493 11360 8
11042 29577 23
28372 19236 17
23907 4363 30
433 12489 17
13291 13688 30
4737 23849 5
23005 21691 26
17991 23467 10
7688 8864 27
19441 17076 37
3501 27349 6
15728 3295 24
23123 18320 11
5656 10496 36
4224 17893 19
23742 19461 17
14348 18734 15
15002 583 21
23605 2482 18
437 13768 25
14933 17965 16
4676 22640 10
26320 15999 21
19762 27185 5
18878 24568 3
825 3486 34
4804 17809 25
16066 16582 18
22104 12527 22
15628 5555 27
16962 802 27
26244 2072 29
22412 19025 31
14875 12226 7
8850 8288 20
23219 26585 17
28722 22171 2
28273 10317 6
15981 26554 7
21548 18955 20
25214 9326 11
7071 10252 6
16454 15458 28
2278 27178 12
1366 23405 14
26181 5729 27
12855 19048 12
26706 28363 23
21525 4396 5
16712 12616 9
15612 22391 15
5954 23413 1
25211 16720 17
25084 28224 19
11022 8209 33
17097 8926 25
18266 9648 27
7106 3997 8
2597 25554 12
2180 23926 4
11127 10612 34
16189 8171 2
13370 12577 18
3326 29658 20
27128 29189 8
29453 15690 18
9305 7804 15
28189 19623 17
19732 23246 42
23090 21030 18
25862 13751 25
17461 24203 7
20633 21415 14
17228 14772 25
27935 21621 19
16139 28356 12
26497 23033 22
1500 27150 10
18287 1008 21
26313 9404 13
27158 19086 20
27314 18460 13
11509 9333 39
4864 361 11
22416 7618 20
12302 6492 6
24252 8987 23
21657 10977 41
12549 27310 21
20407 16844 25
20331 28264 10
21549 21055 7
14061 2400 27
26754 27717 28
14654 18661 33
24014 22900 14
8720 6083 20
6059 14331 21
2555 28959 8
7207 23266 24
12663 23816 24
832 14830 21
22157 27526 16
24837 23355 25
22601 4109 31
15467 28114 17
7370 23432 11
4693 13443 23
18128 11967 19
28395 24761 21
11901 21987 12
26036 25723 19
23108 8415 26
5835 5158 28
1231 24395 30
6382 7101 16
13881 19460 33
3173 28189 25
9618 4836 24
3451 20374 10
4886 29133 24
25148 14324 9
16630 24039 23
12181 27613 3
12929 8023 16
22885 24786 19
7644 25530 10
11950 16060 20
9243 15800 19
6260 22209 24
18373 11955 23
23132 19630 21
15405 6344 13
8429 2112 25
28560 8812 11
21516 4001 21
24523 3212 26
15102 12950 23
29224 20750 29
18052 21273 31
27111 13321 12
13886 23715 16
22528 9276 19
25370 28762 25
11357 8863 15
16969 8953 11
1291 21607 12
10701 26841 5
25846 14751 19
26011 14539 10
12144 14703 16
8586 26282 24
4841 13574 12
13586 6684 22
8952 801 0
13869 13343 14
16512 7492 17
12505 3053 16
26107 28509 13
9620 7098 31
15411 11701 29
142 3698 25
25843 20128 14
8362 6398 22
20041 25690 13
25884 1085 23
29001 12585 15
5264 11306 29
8416 21927 15
24805 5817 20
13670 21509 12
2727 6495 26
26343 26712 17
28500 19478 29
22909 14921 18
13117 25339 24
11076 8203 28
2389 19846 14
27765 4972 17
15214 3454 12
24006 29223 26
27161 3061 15
4082 28048 24
9467 21783 31
15321 25053 7
17415 5593 23
19780 19583 7
23899 3742 32
3628 28700 31
11335 9044 15
1838 22921 15
15854 13393 22
6568 6034 15
19268 264 25
24445 29677 27
19227 7212 15
26961 4979 36
27811 8888 37
12811 21061 5
15693 27139 3
15651 2404 21
1425 7690 16
15938 17005 14
18837 2039 23
994 22010 32
12549 13409 19
22499 1072 17
7803 29681 13
17508 26328 12
13460 11657 19
4903 5634 23
20456 782 24
20881 1689 18
26994 3982 31
20823 26594 28
20957 3187 28
21266 7531 18
634 26320 26
11915 27070 20
4248 29219 9
13870 637 21
28010 21060 9
11835 5589 12
25092 2658 27
18240 19981 20
26430 22010 3
19536 9590 26
25823 16849 23
8302 7386 30
20674 29958 -2
3426 28126 18
26228 9315 37
8722 14001 31
21603 14875 22
24682 8925 26
14320 9739 21
12676 13715 12
24973 13962 0
12432 2896 31
2352 7786 19
25021 6956 18
14622 14262 27
12557 4152 13
2416 25828 20
14276 29037 29
7104 7059 18
12761 16801 12
29324 10379 13
17892 29810 24
19314 21217 12
15854 1802 1
1778 11714 12
883 21819 16
20687 21700 28
22457 20380 6
22095 11994 19
18091 29820 25
23890 10562 19
18194 5337 20
5079 5470 29
18657 29020 25
7761 15491 22
29727 25831 19
25062 13022 16
20775 8517 24
7692 6809 22
9666 5548 12
6719 10342 13
18606 6763 13
3289 24480 17
27079 13255 19
10589 15330 15
9848 6148 21
4534 23876 28
23612 17749 9
24925 4799 21
13152 6342 19
21575 6704 13
28711 14551 24
16321 12700 13
12449 4791 31
29319 18097 15
1818 16528 17
5910 725 30
16581 17975 25
19647 2663 19
20981 18296 22
13906 13251 12
23662 3116 27
11123 20557 24
1647 13620 14
24996 14585 21
25032 234 21
29733 12420 4
18502 16308 14
9400 376 15
19082 27011 22
8120 16588 16
12119 14043 7
24073 8786 18
29769 18628 30
23882 27356 13
21979 19294 7
24164 1720 19
9205 2224 22
20187 7406 27
27937 5330 5
10303 18394 23
1130 27751 14
23426 21249 21
26094 12269 14
10745 230 15
12079 15257 21
20889 14355 14
8749 16525 33
27100 28830 31
17821 8932 15
15453 6599 32
21141 18658 33
16279 14918 28
1916 29398 18
13049 3535 17
1998 23817 15
24276 20431 14
15030 15245 15
19579 24253 30
406 15036 14
18343 9232 26
10100 24178 24
19478 10921 12
14567 24407 11
6253 6571 22
25334 7057 28
10240 14122 8
24615 9236 24
324 4980 14
6259 29579 27
24081 20578 16
25045 1963 11
7424 11910 20
13467 22228 15
12941 22989 20
20295 21971 19
7033 23651 17
20826 2752 18
10034 21184 14
17216 11164 17
7265 29902 35
22255 25709 22
9587 13369 14
26190 14593 30
29751 10178 22
15801 25217 5
9036 24888 6
18523 24048 24
4277 10737 33
5775 28694 21
1672 29754 8
4449 24711 36
11748 21072 15
16335 3413 15
14989 15134 13
14729 29751 19
5367 23429 11
11558 20612 27
12975 5340 16
7794 5710 12
21288 13608 12
4957 9297 14
21606 2827 23
13237 24758 22
753 15585 20
15162 387 16
10438 15673 17
11821 4931 12
22712 25787 24
12133 27816 22
24989 11764 23
20760 1173 20
4428 9151 18
12915 27822 22
22888 35 29
5045 20943 15
20199 28464 18
1634 25559 11
13842 522 19
25241 5107 32
7670 17244 18
5564 22831 18
17992 25652 5
26019 1341 3
1181 11410 21
1592 14681 15
2573 15118 21
20133 15480 24
26833 22091 -2
6087 15147 11
22805 11027 15
710 26820 25
20241 318 18
25683 19508 25
28983 13742 14
7076 19277 21
16132 28825 25
9824 17668 28
21270 20715 22
3501 14132 17
5696 21192 32
29211 19393 19
27200 24008 17
2558 9448 32
25395 26159 17
26598 12579 31
8921 22515 14
22718 9381 12
17281 2588 28
17112 5007 12
29820 27697 17
25500 6294 12
2458 9043 23
22461 1568 5
13264 25848 17
19998 5820 7
28128 15897 23
22066 27908 6
5012 5490 18
26352 14823 7
22880 14621 21
3613 6686 22
24903 11439 26
23839 18219 23
447 25782 11
27344 12664 29
14719 23131 33
14923 5149 17
18593 991 20
9965 12745 13
2432 16030 22
7877 10101 18
18475 4145 7
16435 13942 13
22896 26949 13
9132 24618 22
289 11398 16
28612 18615 17
13618 22953 49
3490 15760 23
7512 28075 19
10255 17489 1
27371 8805 12
20774 11792 19
10980 25209 21
8484 11207 16
27978 26920 29
13399 13648 23
21820 12772 16
18365 8866 15
14205 11686 16
20474 807 18
8185 18414 12
21140 12309 23
22683 9463 27
16610 24409 3
9154 19041 29
14160 1022 11
22271 29741 37
13609 9829 24
165 6031 11
2875 13244 10
12376 3979 26
2694 4714 11
26206 11578 18
22556 28526 23
25728 16019 17
19923 15 29
9064 8709 17
9044 26542 21
9734 1337 10
28566 24710 12
20163 28494 32
17578 29560 18
10617 1715 20
25844 26037 43
24356 15970 15
21753 16218 19
18996 10496 25
28601 2501 17
11116 2652 21
27659 1021 17
24195 3848 24
22307 10805 14
28843 16546 16
1085 296 19
8639 3973 16
10339 23532 20
8998 4736 25
3793 26251 12
21513 19414 25
14294 18080 19
23312 13402 15
27409 14042 13
20142 6475 35
27992 29327 17
27953 27636 12
2577 1786 5
18231 22405 23
22186 25954 9
13577 7857 29
1382 16215 11
4731 26461 21
25161 17102 25
6207 13792 18
15783 29993 15
16548 1705 20
14513 25976 16
4379 10997 23
14028 15233 19
4489 1829 20
1632 9014 20
19378 24906 17
4102 15028 20
22127 27771 19
16969 3888 22
17913 10395 8
16341 25146 16
15643 3029 25
13547 23403 20
6803 2305 2
19674 17432 25
14048 27262 29
17127 13758 21
7397 7816 13
27686 17301 6
4372 4017 26
23645 9024 4
3444 17833 -1
16951 19049 11
4764 10007 19
19567 10982 14
12596 27263 3
20627 3195 26
12075 23304 13
25042 3768 5
5763 18761 25
15126 26390 13
21623 13519 16
1306 18359 10
3312 8730 7
24713 19034 17
8804 1489 28
11009 27462 24
15903 27085 19
29399 14636 21
10894 26190 25
9897 25464 17
26677 18616 6
10472 15346 15
8906 24469 11
613 19018 38
18134 21178 34
13188 11370 29
4884 2647 11
16235 12793 16
1761 15525 35
10003 26208 8
6317 22207 39
23536 21390 16
25616 435 18
22712 23228 23
25226 18097 15
23738 25238 19
28550 2655 26
25720 1359 31
23110 14063 14
23252 4277 14
19275 9242 4
26053 4415 25
11047 18197 25
25615 10560 24
28098 28349 23
23582 16083 12
3746 11324 27
23131 12974 21
7680 15892 26
7012 6145 21
20345 29200 8
21128 630 19
24699 6295 18
10728 4768 17
10515 13354 34
24951 17294 26
28901 1971 14
3786 16054 16
9395 4838 15
17241 19804 21
18820 2210 21
23371 19754 19
25679 10734 28
12461 19607 18
12429 29598 22
16764 2403 27
21593 19757 30
4277 12998 26
18547 15665 23
22734 26733 10
9810 11080 18
29352 561 12
26201 8257 29
4643 23726 10
11459 22530 24
23385 10644 31
25264 18575 9
1842 25322 20
1167 9653 17
10526 19553 24
25018 215 15
26322 10631 20
10479 4044 19
8146 1680 31
23397 12866 22
27099 13064 18
2871 19099 14
896 11197 20
15507 22192 27
21480 17609 21
13054 23379 19
6012 27204 20
29480 786 15
