2000 1000
934 237 30
304 1363 21
915 647 27
1461 1906 35
1184 650 19
1610 43 21
1823 226 12
1570 348 6
848 1278 12
951 1302 2
1160 1748 19
412 1450 10
1998 355 10
556 1965 6
1017 1039 22
1656 1735 17
1998 1238 16
248 1621 11
1717 967 18
570 1254 24
1842 1952 22
928 1206 3
1721 1400 21
700 1817 27
675 18 26
934 1468 11
1734 217 12
628 1257 9
1152 1731 30
1472 177 15
325 165 20
1721 1633 20
1066 497 6
1610 1055 15
1476 1220 13
554 861 27
1097 279 31
948 762 31
878 193 23
596 225 15
1484 714 27
883 1745 17
715 1526 8
1093 1807 20
630 1135 12
179 1583 16
1567 1755 27
5 477 22
1454 1907 17
1675 1256 9
1168 1005 22
1536 111 28
676 868 25
554 1053 10
203 1576 18
1472 1461 26
950 634 12
1201 1774 28
372 757 18
1650 1178 14
1110 1230 12
1922 298 6
1422 1605 15
501 1081 27
636 1638 16
1354 1480 17
480 1107 28
1581 385 17
1356 247 -4
106 1573 18
1228 897 14
239 1248 12
1343 1387 22
520 442 27
1047 1834 24
917 497 24
343 1914 29
1192 673 6
595 787 31
1748 1485 20
931 665 9
1807 1684 36
1727 325 17
1520 863 23
1619 1422 29
797 276 25
426 1346 22
1234 1867 25
424 461 17
1110 172 18
1448 845 16
654 711 15
251 1261 44
942 500 16
872 363 27
1941 152 28
1906 575 45
723 706 31
712 694 9
891 191 21
1869 1245 4
813 1128 19
1518 1184 27
999 1899 26
131 1869 5
1080 1467 29
1677 1328 28
436 674 9
1766 551 17
1534 811 18
607 1459 16
704 339 20
1923 530 21
1608 1244 34
735 728 26
1081 18 36
1709 293 25
1799 1664 19
48 772 28
753 1300 25
272 880 16
974 1927 27
1804 614 11
572 254 15
1064 1587 9
464 1557 22
378 1288 16
947 1782 20
258 1605 20
1001 1250 17
754 181 31
1812 197 32
196 1935 35
1605 329 17
191 1342 12
474 43 5
470 119 36
280 148 27
156 1059 12
542 1636 28
1879 1123 14
1626 1460 23
1740 1139 23
156 1577 8
420 918 27
1433 720 16
490 1245 36
325 1554 18
882 587 17
1863 1874 16
1897 568 21
26 1074 9
102 704 28
192 1702 14
805 1823 22
583 1708 26
1112 61 11
64 800 25
413 740 19
316 1467 10
1117 1584 20
967 1543 17
131 1756 23
1480 341 20
206 427 22
10 1554 36
1461 1204 18
56 630 25
372 1889 32
1662 241 28
1079 1605 28
1133 498 13
430 608 23
376 1835 8
1837 966 10
564 1785 18
1312 1433 28
1197 1981 22
1305 1389 10
225 1298 16
320 129 17
825 249 29
739 1344 14
18 829 30
590 801 19
1709 1958 9
274 68 7
1260 597 19
940 880 13
1212 1640 21
474 1944 27
1897 1348 20
1814 567 17
1734 715 27
66 668 18
512 1283 15
750 61 12
114 1388 35
705 236 19
892 464 19
1470 814 29
950 1663 27
816 995 19
237 1575 14
1748 1779 19
699 1796 15
863 669 16
1720 1410 21
1129 1705 18
1645 1917 18
1067 584 29
1126 997 17
962 1928 18
1826 745 36
505 1583 22
833 910 15
882 1373 19
245 1031 18
622 1564 16
1057 1068 21
1631 577 7
1900 1700 27
1245 970 16
1631 1741 18
1580 231 27
1111 1300 19
1851 629 22
1792 442 22
1487 34 12
1347 42 26
993 1249 20
1060 421 18
44 1940 24
535 1600 23
300 1363 19
1490 462 25
304 737 19
32 1435 22
455 1798 5
152 301 33
48 999 17
455 1071 24
131 141 15
977 898 19
1181 1132 9
1092 830 20
1718 1253 21
854 985 20
20 1016 29
1568 1922 11
974 700 27
556 18 24
194 160 19
1496 1391 16
1041 1321 27
95 1386 44
1280 877 21
1792 470 20
1375 1826 19
611 571 28
866 364 27
1566 1390 16
910 1578 15
58 1165 21
747 643 30
577 1250 22
1810 1739 17
222 1583 16
656 300 28
607 1984 27
721 175 34
1142 478 25
740 547 21
67 1337 10
765 1826 17
763 1915 15
1006 1872 30
468 393 30
1874 946 10
343 246 15
1234 1515 14
830 1891 9
368 395 25
1120 1947 19
1621 983 13
1390 1965 16
1505 990 20
1931 762 1
1245 652 9
364 1617 23
558 257 14
1278 699 24
1876 240 23
1397 1837 24
1360 1429 13
1770 1534 14
21 697 33
1533 1981 13
376 1643 23
410 565 29
834 966 21
766 6 17
861 66 8
637 1701 25
587 1544 26
1159 935 20
460 1945 25
997 713 19
416 594 21
1607 196 14
1913 140 3
833 650 16
99 294 14
380 1912 34
176 1899 7
746 1369 26
1535 256 20
1103 689 19
895 1255 31
407 304 6
267 71 33
631 514 33
1648 1738 25
639 418 22
1354 1465 15
1053 1784 11
1801 1682 6
1507 1541 18
1150 1809 26
119 1923 3
301 1260 15
1253 1506 29
1263 653 20
1792 1727 17
1804 1070 18
413 1793 20
1776 400 17
259 1287 -6
974 1415 19
953 1569 27
1142 1140 20
1888 96 21
217 865 14
1501 112 29
1377 1097 7
1884 1489 17
889 1401 20
539 1256 20
1161 809 17
1387 121 12
709 801 18
1242 657 26
1975 1077 13
1457 1209 35
829 1602 14
1904 1226 8
569 567 26
391 974 22
1314 1872 15
698 352 14
337 1877 30
753 261 18
498 920 30
1104 1957 19
319 512 30
1892 1241 25
484 554 7
649 1817 14
1627 1566 7
35 1342 5
729 1477 12
1108 1883 19
1973 1055 18
1922 465 28
760 618 2
1573 134 21
718 1834 14
599 1757 21
99 1119 20
1106 1346 11
263 1476 28
5 461 32
1471 1875 20
1490 666 19
749 148 22
656 1181 13
888 560 8
145 1297 11
684 1201 32
1755 191 16
322 1071 30
888 330 13
1001 1369 14
1491 478 22
1038 136 9
90 1474 7
819 1169 27
1821 276 13
1531 209 6
1821 945 22
1909 1591 22
1430 220 31
863 975 23
816 1724 26
842 1837 10
405 1159 25
880 261 17
1478 1556 18
1679 1859 7
1897 1396 22
1481 1565 24
836 1683 27
1102 1590 24
464 1014 27
1891 278 25
1718 173 35
1133 1684 12
341 751 15
1830 1502 26
889 722 36
631 1837 13
1061 642 12
764 1620 32
330 1606 13
99 1328 23
1981 544 27
1183 123 15
49 342 19
1288 711 6
887 1867 20
1139 56 23
693 299 18
670 1577 22
57 867 12
265 1628 28
479 1228 18
625 278 21
1692 1627 6
1715 1811 15
259 1539 27
1568 362 30
363 254 24
634 859 14
684 691 4
1589 1154 39
530 959 22
710 195 12
1624 1469 25
1863 925 23
270 432 12
240 1929 15
788 406 9
15 1738 16
748 676 13
657 29 15
155 734 13
407 1943 9
758 734 29
786 1983 29
915 491 4
199 1524 29
1597 248 9
641 973 24
1882 1321 29
1565 757 25
546 1727 8
198 1057 11
1898 1761 17
1564 1725 5
613 928 34
1680 1780 21
972 1571 29
1297 760 16
1786 513 8
1133 1915 24
48 626 13
1675 527 13
786 484 15
883 1505 15
665 639 22
529 789 35
237 1158 31
1603 1421 31
347 853 31
806 433 17
1839 402 18
1132 406 11
1819 93 6
1800 361 22
1902 65 26
1807 882 18
14 1203 13
424 756 20
1934 448 26
1709 857 25
743 1248 27
934 799 10
428 1216 11
806 682 29
497 754 28
1163 124 11
1794 797 10
1559 1112 20
195 48 10
1062 1344 15
217 213 9
342 410 17
81 1609 21
1521 1217 21
666 1257 10
1683 86 19
936 509 8
1819 1703 1
207 533 32
1197 887 24
1040 1650 13
1146 774 20
1771 1727 12
859 683 30
1319 1854 34
420 660 23
229 1376 34
409 885 21
1251 214 28
1530 530 9
66 182 33
1138 1149 5
369 1494 38
1642 1962 23
949 527 25
934 83 17
1288 1919 13
923 950 19
1643 636 20
476 477 29
1684 213 23
1284 396 28
276 518 25
1366 1427 22
455 654 11
1978 1883 22
231 142 18
1017 1446 17
1015 114 3
1045 1213 25
1031 1918 36
418 247 16
515 1565 21
695 1461 21
1604 1691 17
1586 438 31
725 1190 18
257 901 34
867 1348 6
22 1572 24
174 773 7
1811 1874 25
1768 403 16
430 535 12
948 946 21
1486 981 23
1767 1378 22
97 1330 25
247 556 22
1037 1176 27
1959 406 20
1466 646 18
1383 423 15
424 1631 15
34 1736 33
1554 1855 15
897 1463 23
561 269 17
1890 1407 37
295 1002 14
618 1133 29
1738 1220 14
1931 735 27
3 1033 14
747 439 -1
903 346 29
1290 430 18
1550 1253 27
1525 1907 22
692 99 21
1772 1379 12
1843 358 24
1668 1142 23
228 1483 19
243 1650 32
763 1594 26
1252 1241 12
108 684 26
450 125 16
1245 88 29
1343 1858 33
851 1584 28
1186 311 16
585 912 21
673 1955 23
150 631 8
863 407 12
637 1983 20
1668 1745 13
691 887 17
906 381 11
1169 51 12
1994 1232 8
91 1527 22
400 51 30
1514 738 14
1564 696 9
1176 557 18
1630 1166 20
2 619 41
1768 971 26
52 1353 22
1231 33 27
240 188 20
298 651 9
903 87 20
1201 1775 7
963 136 32
269 1366 7
253 421 38
600 365 18
855 1863 19
761 688 26
1974 1570 13
736 1747 10
604 1001 8
51 1679 16
612 1093 6
710 177 13
1535 374 14
2 975 23
1522 424 8
1185 761 22
1617 1473 25
737 602 25
1201 307 28
1656 1096 23
4 107 22
197 1279 28
1314 1887 30
649 1860 20
25 1015 43
808 915 19
205 1843 29
461 1920 4
321 1246 17
658 378 26
43 861 9
514 620 9
1014 251 19
1925 908 23
1668 1389 37
256 1777 11
127 629 23
177 48 27
80 831 11
1202 1008 22
41 102 25
1627 147 15
1558 1514 20
640 762 24
468 1926 34
938 285 19
447 976 10
1104 1920 15
644 1985 24
1338 1414 18
263 253 22
799 297 31
279 938 15
370 111 18
985 595 21
765 1464 13
631 1303 25
758 1900 23
1433 1807 32
634 1373 3
1737 1531 18
335 1431 31
547 604 31
98 1367 14
1765 1243 17
1509 73 25
1729 1148 13
88 199 19
1663 772 23
810 95 23
1367 1957 11
736 1984 18
930 1084 23
1139 1427 23
1802 334 21
955 1865 13
813 459 16
677 1023 16
1987 1527 16
1702 1501 23
1417 1127 -1
1022 1233 17
867 1782 22
553 1850 19
1766 852 27
734 1366 9
765 158 12
771 222 22
1218 602 27
67 116 20
1137 1668 15
5 1922 17
1892 180 29
1071 570 25
1170 1542 15
1145 1337 19
1736 1239 16
1680 473 34
1318 1634 11
688 1200 9
147 1104 -4
317 935 7
864 1927 19
806 1153 15
1706 1894 21
1125 1002 9
1755 159 26
1705 1592 11
802 1875 18
1238 262 23
1149 1088 23
493 1653 25
840 1100 27
1496 822 23
31 1670 37
1121 232 31
1921 1336 24
151 1439 25
1743 1078 2
345 1564 23
574 126 17
1496 137 26
16 1751 19
585 43 4
399 1092 19
352 160 28
1459 1122 24
38 1230 7
829 1586 16
1455 416 21
117 1315 13
1635 1379 27
812 732 24
326 1747 30
243 573 27
995 693 13
1086 1792 31
420 1929 21
83 28 21
1157 1161 14
923 1998 22
1348 726 22
122 1312 16
1260 848 12
727 1702 18
1513 930 25
1547 1694 11
1472 1517 23
1582 1869 28
186 322 18
558 910 31
596 1996 24
1938 1483 22
891 832 24
134 1718 9
151 652 18
1449 927 32
1622 1006 14
700 1851 25
1295 1043 26
1999 333 12
410 1759 3
1464 1167 29
1298 945 16
349 581 18
979 84 23
739 1980 20
626 1126 32
137 1276 19
1880 704 29
367 1118 23
339 600 19
589 867 19
1621 580 23
1237 331 20
997 635 11
459 1554 16
1982 1739 25
1257 845 27
739 1546 20
837 1934 30
940 56 29
1986 1839 28
1295 1294 16
1919 1566 33
1495 1127 25
201 1286 9
162 1851 15
531 507 18
1024 1818 11
478 650 23
481 573 22
1265 1195 20
795 473 30
513 1648 23
1154 749 23
1689 869 24
1789 720 9
1011 1776 4
1751 1814 15
445 351 25
491 1130 15
1124 162 22
642 1866 31
417 1188 15
760 626 12
1516 1073 15
1936 1305 27
1549 174 8
471 630 9
682 458 24
475 895 11
1695 1807 18
