40000 150000
11384 26441 7
31676 3842 33
36506 21304 19
21051 28473 21
14939 27470 26
21167 33895 14
357 9890 19
15198 18381 14
8678 33395 37
33868 31804 19
14975 36103 16
8577 24735 15
36994 814 5
8196 36349 7
1139 31492 17
18464 35828 15
10632 5870 23
10145 11965 11
11497 20953 22
11544 31276 19
35119 37631 22
16979 8751 12
18344 33699 34
33573 460 7
28689 23569 25
11555 8613 20
16794 22305 26
4644 36597 16
3942 8883 16
64 4561 25
8903 13554 28
11602 23017 3
28869 18259 14
27318 36294 13
24984 1108 9
21706 33803 13
22569 36287 19
11440 23287 27
34773 14758 15
27658 30943 34
25686 20623 15
21301 24718 27
32360 1648 17
21115 3331 32
37677 4178 17
31929 5127 11
8640 13311 10
14044 16646 28
26632 20043 14
32755 12406 20
22696 17518 19
18984 28062 22
16842 4172 15
30062 18085 32
910 38162 16
32056 21581 15
4573 28114 19
837 32199 16
8277 23196 16
15664 9577 2
33605 30117 12
21820 16650 19
23332 23230 10
30430 9878 16
8699 26853 20
12399 440 14
1193 13237 22
3375 5695 26
34363 10353 16
9116 5522 8
18614 21609 28
35959 10273 12
26212 16782 22
39667 35317 14
20524 39275 15
18015 5102 19
37229 31079 21
8807 11950 16
36564 17025 10
2747 2029 34
1544 31065 8
10078 3999 19
21180 36771 3
7157 15638 19
31109 23225 36
856 11197 17
27859 5028 20
3688 33889 15
25118 30763 25
17212 19733 18
27808 22733 21
36019 34620 22
39811 17810 26
34349 9810 30
11938 17677 29
25165 17007 12
24844 32860 27
37047 30916 15
385 16676 22
23891 16669 10
18482 22615 22
36232 25567 27
9284 19503 25
21377 1801 15
6413 15602 18
2219 10228 13
3221 26798 27
29556 26773 29
3670 27771 24
4877 34487 18
18025 35805 14
4248 37391 23
28898 15454 28
20923 4344 26
13428 1011 21
3681 31472 18
38554 13599 11
16076 31275 18
19333 11252 11
36104 23901 19
2026 36637 9
12324 12381 22
16237 6494 29
16641 5401 14
8566 529 25
7568 33378 34
35623 18414 28
17530 38918 22
12354 27531 22
11003 16476 34
7376 37961 13
5400 1956 15
11176 25076 27
5242 27476 17
9973 32962 16
39274 1377 26
3766 39123 17
37715 8117 23
38584 22321 3
39428 14391 9
11870 26703 22
37675 37192 21
17817 21388 14
30554 24642 15
36720 12911 16
31300 377 15
16633 2665 15
24960 571 19
30575 3087 19
24267 36007 18
34818 39135 13
19633 37624 19
21826 28667 -3
5204 30092 9
3246 2636 19
6553 33710 16
29049 29761 23
19818 10371 9
12617 17071 28
33086 23635 25
22965 6907 16
4439 1261 25
9751 21043 22
3412 9355 15
31169 24281 7
22341 4188 27
9236 9264 12
22682 12408 -4
36244 4065 10
15646 20119 13
27949 34284 28
7688 22027 29
11129 12285 14
28396 1663 26
36289 16334 16
16419 39452 14
929 16582 17
9636 6852 -2
30283 883 17
13359 9758 16
37146 11854 34
16120 26867 26
11294 18873 24
20447 13792 32
33131 2469 8
37889 23742 19
17707 20737 33
22893 991 3
5558 20038 27
1524 36978 32
36058 18167 25
11433 30526 23
979 4320 8
31007 27235 15
34323 30169 29
14574 6877 27
20267 11224 19
3282 14611 22
31622 22426 27
20910 9634 12
12968 31932 32
20073 16010 23
20397 34742 27
20491 1654 36
9652 1242 16
28663 35516 8
33353 32517 23
3282 39695 31
33324 12638 21
9986 16762 32
23377 37141 15
17455 15073 21
17434 5734 24
3780 8837 31
37406 13845 34
9262 37118 12
27558 17650 17
14236 17472 -5
23146 36308 40
32573 25816 27
27415 26143 0
6084 9006 29
24473 1752 29
22582 20730 14
9340 9831 37
5145 8944 19
2094 36409 11
16284 26189 24
18900 15032 18
32608 8881 5
22853 37442 23
3044 38626 30
2059 36289 8
35688 36539 17
28579 9383 30
10031 2420 25
18363 8753 25
6590 8222 21
27827 5734 26
1115 26917 15
33372 35735 23
17038 21710 17
18875 39454 6
22946 38328 26
4294 19936 29
33188 2909 34
3109 25741 20
24291 36175 17
24306 12892 17
3566 12221 22
35705 17490 6
18393 28653 25
20472 33017 13
25207 35841 23
22623 21354 31
25504 38196 34
23057 21126 8
34925 4636 10
36769 22198 25
23350 10023 8
21205 29424 16
20123 33055 5
4006 30963 25
33655 680 32
22462 36167 15
21550 6335 22
33719 12991 26
16096 10234 18
29794 13112 5
38706 2828 27
22781 13529 31
10444 2239 16
7611 12499 19
30229 14393 11
22272 2912 20
38457 13562 17
16290 27782 23
36515 11610 9
10217 34579 25
17026 39757 24
15566 5983 25
5896 13152 24
3391 38479 13
8805 16506 26
32729 20302 19
31568 35102 23
36185 20071 11
28212 38348 23
5979 23694 13
9171 22061 2
35357 39132 7
17692 9524 23
31190 35747 25
4994 25360 13
6800 39647 17
21535 26793 11
29825 502 23
2945 13268 15
3686 37275 12
14369 26649 19
36835 12040 12
12200 22016 27
38492 8842 22
25561 27219 9
5061 2139 -2
21015 6423 14
13222 20442 25
20584 13194 18
19799 8342 24
5171 1956 15
38469 20034 16
18946 9752 21
39535 13372 19
16561 31257 15
17534 29350 4
24692 25029 17
10361 19059 26
5965 23471 23
372 13328 18
27285 28936 18
35958 34736 22
36329 15063 25
34802 33841 22
16031 8740 26
9933 17550 32
22954 18162 21
23245 10390 15
26741 1986 29
14432 447 28
17273 26622 24
18296 17979 9
39326 36491 35
25336 31557 8
24143 16233 22
25746 24828 20
25711 11313 32
27904 36753 20
24067 16522 9
1067 20165 24
23557 32818 23
23920 27223 20
29695 5045 14
25044 20003 9
26051 35411 12
14732 18754 13
27481 38039 18
25109 23341 9
5016 28878 30
1238 14328 31
27197 2336 26
29026 37654 24
1920 29046 20
4081 19516 31
28657 7702 20
8715 7334 8
28862 33819 16
33208 17778 26
1844 8100 27
4309 14567 23
27487 13234 24
1387 20135 32
36623 14614 36
9265 34902 21
18322 1480 20
36431 26851 15
16564 19164 20
26399 26119 24
12104 7808 16
3949 2565 31
31582 38074 11
20472 12137 23
28237 25707 10
8238 21131 15
20586 4560 24
14003 38219 24
11663 13117 24
8922 3156 17
3797 33954 14
24937 19866 9
26841 34760 21
21716 23846 24
28184 17342 2
3189 21319 21
21911 16164 20
5771 925 12
23193 22579 19
12565 14927 21
18311 28216 21
35078 6477 27
9673 35672 24
29890 15699 22
20424 7378 10
11295 30245 11
5106 6592 31
26190 13108 12
11523 11165 7
23750 16428 12
37709 30657 19
36474 27243 4
4311 14255 12
10414 38990 16
37868 6946 17
28355 837 5
5898 6277 43
20018 21847 26
12414 1935 33
20817 32099 9
712 13185 11
38701 24016 22
10216 2619 18
6399 38099 14
8930 15474 9
824 12585 16
21624 9273 20
35382 37783 23
22195 13178 15
9228 33518 17
34139 29436 19
15702 22039 33
30068 661 25
22468 30574 7
3431 4816 16
34439 32947 22
21496 30085 18
11401 26398 22
16497 12393 26
4296 20686 14
5822 31078 8
5424 33754 15
20162 33941 18
28927 32076 -1
12723 21381 27
26257 21378 10
23031 20023 15
30766 16623 32
3115 38771 13
8782 21522 11
20590 22047 26
9050 6133 22
1313 29045 28
37414 19145 17
32734 3966 31
28255 38222 27
18860 12304 31
39830 31516 26
4815 33198 11
36638 10828 28
17635 693 -5
3608 36756 24
3661 35209 11
27810 2105 27
16203 10630 10
1057 7084 16
16630 26845 32
19263 20016 23
9982 36196 12
20202 24816 21
13265 38175 19
3042 38399 2
34556 34960 26
28924 14684 26
36659 9521 29
6940 1262 25
29321 20853 17
33401 34375 22
15346 11213 18
5212 30371 25
28552 31903 8
36147 28644 26
3135 32631 18
26707 7059 26
23289 28399 15
32594 17112 8
1618 30343 24
10505 5445 26
14149 14267 22
3902 70 23
24201 21018 12
18633 26961 24
21566 4573 27
22442 31968 16
16236 16942 16
29503 13377 19
37163 28029 17
8581 25300 19
17980 19476 19
25989 19821 13
16287 1241 23
25044 32561 13
11909 37797 12
36210 33902 29
30731 17830 15
15738 15799 44
21 32245 23
24123 20586 22
11080 28418 -1
38709 12268 12
17930 36313 28
8345 23407 37
8900 31454 20
76 3886 12
31455 7634 21
5860 14765 14
18378 35853 23
34621 38588 35
37649 9995 16
4712 11374 9
5266 18682 8
33970 30667 26
37697 13634 12
13963 1151 12
908 12137 18
16618 1638 18
32633 18725 30
7510 20853 32
22034 5922 17
11680 29204 15
10662 24217 5
26526 26272 36
25652 25230 18
7389 38274 19
31421 19037 7
28631 19502 12
34434 27390 10
14330 36831 44
38921 3266 12
11248 31302 20
32121 15166 13
20979 19558 20
32926 39888 18
15535 2748 25
33625 17468 23
15466 22633 14
31790 30910 13
30250 28098 29
28941 36567 24
34595 32589 9
25478 6848 25
36414 1772 24
25389 31550 19
5995 12983 19
7128 25677 13
11596 6158 27
29665 37506 28
26230 11547 19
13345 32974 25
7662 5525 18
29878 7480 15
31341 9977 22
25533 22373 26
7452 16145 19
12759 20433 21
37 37349 17
19748 16936 31
36507 15985 31
33732 28466 27
25490 121 31
36573 27995 5
27086 24749 39
21969 13069 24
14308 7395 34
27171 26861 16
36806 2030 23
7298 26482 15
12436 12238 23
10684 16683 34
39702 14707 21
5192 32286 26
1068 8329 23
5339 38027 31
8613 24904 16
7531 21775 32
19063 29677 9
35197 21002 18
26624 25410 19
1264 20707 10
5450 14609 27
12892 19298 18
9950 88 29
20632 31344 11
13796 266 3
3527 37563 23
13249 15039 33
11988 34027 17
37598 25663 30
28505 35315 43
15203 16688 25
130 35594 4
36767 23609 17
18117 38744 18
18043 391 13
2607 37935 21
32082 7764 26
24147 18366 19
7790 21220 14
17218 37835 10
35171 9480 19
13890 27945 20
24141 6481 30
35649 12329 11
36893 9032 20
22296 25249 16
1688 29237 28
19900 13670 24
25173 26058 27
31744 4167 18
21837 2310 18
17773 17207 29
27252 3679 8
31039 3385 21
37948 17687 26
5128 24153 16
8858 39842 14
38408 28027 28
19989 4170 14
14521 16821 9
17546 8928 31
3172 4003 29
4650 10399 25
31669 12230 19
19174 11603 27
14032 35650 28
34662 39018 12
29338 27359 16
27758 10533 16
15885 19473 18
1053 15899 12
17991 22177 25
37085 518 25
2548 16371 25
18154 6593 12
22979 35455 9
19038 31987 20
28909 36390 28
19047 6444 11
26446 27908 27
13345 34510 27
19141 27672 11
734 31214 23
3037 11044 1
15678 13180 27
628 3128 34
30455 15002 3
19350 20813 13
1011 33209 -6
21203 37365 24
14859 18321 17
34427 39390 29
5195 37284 32
5856 25616 5
25265 28480 16
23767 7468 31
11694 32379 17
18870 21741 30
23906 31543 18
13527 10024 27
30627 24605 18
11539 7821 15
8182 18339 12
5128 15525 15
17172 38024 18
33619 18579 20
2854 18452 36
1366 5653 19
23275 34729 23
12659 39610 18
30366 21243 22
14373 36475 32
13015 13375 27
7668 33008 29
13442 33297 15
33057 5509 23
36786 2291 15
2444 30837 30
23926 27730 32
8714 27389 19
7270 28593 35
39217 26540 8
8758 13850 28
31317 8121 18
9307 26343 24
3019 38948 29
33430 39468 10
38179 17132 26
13946 9894 30
28622 204 20
13868 39550 21
38240 37176 15
12835 9732 33
27726 15007 12
14504 9973 6
16624 7336 14
34775 2230 22
5375 36471 28
32604 18200 12
29848 18663 19
35001 14020 17
20463 29968 17
14895 6280 6
30338 8528 9
1355 10910 0
6367 11800 32
6938 4877 15
35303 24774 29
37256 16749 11
25064 577 14
26687 5812 32
19626 3067 22
6077 31235 25
35354 16225 25
38748 12869 17
16283 4229 24
31570 18507 18
7276 33853 24
37238 24059 17
8749 19862 16
96 22535 23
31476 31326 19
954 2058 19
20727 35743 19
7773 16208 15
31531 208 10
3828 39356 11
4350 25432 16
15820 30240 17
13800 30162 12
29462 4716 14
9234 39139 15
6456 3420 26
2278 20106 17
18438 27828 20
30289 34401 32
17481 9027 29
20736 24282 32
19579 8610 14
29030 9156 31
35081 15668 26
25396 27141 17
25935 18789 11
13536 11679 20
24735 23469 8
9822 38381 16
37690 30476 27
29289 39460 16
4756 12813 15
28602 17236 10
24340 28036 18
31247 22247 19
31249 8210 20
34853 28318 16
21205 8157 33
3838 39641 30
1886 8666 17
35996 25357 23
30423 18757 13
39875 34445 11
5731 17765 14
15610 10755 16
38162 32779 26
10570 8437 25
9961 12305 37
20221 3842 18
25438 14492 13
13792 19940 16
29380 39741 24
3511 26586 16
33990 23012 29
12079 31949 22
22737 26987 9
5030 3669 23
308 19933 27
33130 22233 24
26767 32174 12
18666 28218 22
11927 6203 16
5049 6034 23
14736 31693 7
10825 5621 16
33233 21396 12
3313 22769 30
34947 16173 18
19367 15503 11
27938 25245 20
7878 16145 17
3882 15790 17
37709 22189 13
7972 2156 12
32595 33389 12
11050 31421 25
32443 9823 28
36779 28062 12
32247 39558 26
32238 18206 27
729 30001 17
14082 22567 16
5603 18709 10
18451 9822 4
8263 6363 22
1919 38637 19
31290 14340 7
5700 33159 20
39400 17974 19
2656 12321 10
37016 28470 10
24068 13022 18
23112 28228 29
22256 9501 13
12836 21801 16
28236 7119 15
12071 17202 23
31164 15656 23
9127 13328 23
39222 24390 10
1436 2133 20
34054 4474 21
4258 28982 19
2264 3878 13
19992 24451 27
6324 16620 23
37954 25912 12
3891 12631 25
26377 15374 8
7935 34717 26
37429 3192 15
2199 24350 30
20275 2210 25
32264 11747 21
7249 32242 17
2676 9697 20
12092 7881 15
35470 4150 22
3400 34049 19
16604 15976 29
7527 24749 33
5107 8939 13
5040 29469 25
38525 18485 33
14227 6094 30
28986 8120 20
15682 34714 12
14205 39873 16
32197 5536 6
35715 38965 20
23171 5163 30
7873 9670 30
33125 10914 27
154 39086 28
20757 13186 29
18979 2931 22
15232 19494 30
19111 11917 34
38433 10376 12
8065 21087 15
25399 35747 24
22585 1943 14
9494 14546 17
24639 14837 27
26331 37097 1
38554 36409 28
20303 18409 26
5622 36359 5
15146 15075 17
36510 17095 12
32107 39731 20
3213 17581 16
7317 6928 15
1522 27572 26
14124 11662 5
29933 5669 26
29111 10774 30
16399 32527 22
14655 12781 39
16861 10509 17
2510 35124 26
32845 7813 20
19249 4644 23
31496 13733 4
2166 26383 24
21158 10854 31
13806 11364 29
11444 16203 15
32235 35689 16
3376 25568 24
26243 20672 22
34955 18399 15
27280 14578 24
27221 15897 27
28048 30531 22
33694 18552 21
25477 30454 14
314 17310 14
14936 4648 17
12307 30228 17
16875 3989 13
15056 17897 17
14887 35670 23
25946 12543 17
33156 39535 28
25329 21394 10
30466 14520 25
29254 38135 17
30720 18037 33
13036 29938 13
9451 9472 10
21742 5650 11
561 8844 27
36997 29616 19
27779 24166 22
22941 23471 29
37203 12470 16
36052 27579 22
23446 8188 7
22203 18380 6
19779 19732 6
33234 39010 18
35602 30068 7
13967 8584 25
3774 18283 24
8024 1554 18
2243 30050 5
12227 30432 14
39967 23772 16
25309 14875 19
26388 33335 21
27808 26549 18
996 12265 21
29306 8555 27
28755 34053 23
34060 23427 14
20073 14262 30
5394 22984 17
21285 33429 24
26413 14551 15
22041 31317 43
19606 19507 19
30757 15570 33
38649 6772 29
14400 31591 22
24939 12765 14
36211 28945 21
13293 33649 12
17523 7190 21
8047 39814 33
39381 29363 25
26708 5885 34
27313 24572 17
35310 30785 16
14180 31074 17
30993 25485 12
35903 31678 32
20384 38153 15
37281 971 14
8653 2350 17
21076 527 19
771 34419 15
21478 9836 31
7356 37874 14
39807 9261 18
10834 6081 20
32554 34626 33
32502 37835 19
3863 13513 13
16866 20476 21
2125 14938 16
1697 30632 3
20151 31495 30
1146 25345 32
35415 23311 16
22603 35621 14
16769 39512 33
1836 612 5
34494 19768 11
18916 31490 5
31611 9077 18
9068 12176 12
34350 5566 17
20704 27802 8
12216 10962 33
13780 14090 10
36451 26779 9
36715 29668 9
20667 9691 23
20419 23742 22
28745 15276 15
23650 33758 23
36732 38501 26
12690 11878 16
8858 6662 18
30442 29793 0
36553 7046 31
22167 39429 18
22677 27927 32
31892 31601 25
7849 14759 10
34021 25977 11
26625 23356 14
16659 13154 25
7018 20168 27
37228 39224 25
19917 15155 5
16583 35116 24
34681 5311 16
12149 32527 21
23298 26577 11
10637 18640 23
24067 37179 18
8217 35275 27
35894 776 26
2773 12543 14
25000 11680 27
23910 26349 22
2308 27472 31
14773 32813 25
39718 16418 13
38646 23534 11
30800 591 14
4905 6084 17
29028 22350 15
30340 36101 18
39603 27878 13
32577 2887 25
5824 7064 27
20562 35245 16
35586 22092 11
34278 35243 8
29930 32796 18
14026 10435 22
35407 23552 15
19797 11345 28
2928 23420 26
4689 26049 17
31245 37228 15
3323 22211 27
13865 10441 15
10882 24383 17
37234 39909 21
24721 1296 21
31726 7189 7
24010 8560 20
19489 29327 35
32896 23331 18
10384 12756 16
26657 8035 8
14179 18274 23
34383 25089 17
21801 34125 18
12445 9297 20
14201 9649 11
12142 33174 19
10703 17599 18
26213 18930 23
29444 2830 21
25687 10191 27
24434 37133 13
20529 37547 18
6080 20243 15
31647 28143 13
6454 27783 10
13954 29068 26
14510 11312 17
3113 28850 15
16868 37067 14
33803 24664 23
37713 25109 12
11823 33586 11
27235 32534 22
35808 36388 22
7221 12822 32
26002 18949 12
6404 30053 16
4047 22143 16
8961 31633 19
14819 5674 17
10196 4270 17
2603 6725 21
23178 32136 35
6166 33466 17
2064 11494 15
25765 3995 5
14069 3911 0
15402 11305 18
13036 13861 20
39564 12745 28
11719 3574 23
21912 13737 20
37323 32739 17
1670 25682 29
18204 20894 30
20676 32713 15
31902 6608 15
17177 5944 13
23022 35261 13
8225 8655 10
31746 12054 15
18973 33727 28
15305 33809 13
30979 24592 8
5868 5083 18
22460 14193 26
7353 10570 10
5643 14929 10
28404 27032 9
31777 32497 18
30358 12011 33
411 12887 24
36784 35511 30
38490 13175 17
2035 2650 12
28241 39536 23
30704 29361 36
29510 35081 26
32667 35855 16
9998 1972 21
28297 17922 14
20372 28173 26
24818 26899 21
17234 20058 25
33327 7428 26
2069 21001 19
25020 35089 36
12925 31862 21
22199 19762 10
21370 24036 1
24542 39765 25
30032 18497 21
38933 33573 23
28563 3940 18
14237 14919 17
17323 11152 9
39134 23194 23
33745 20080 19
35613 7604 13
31055 5147 28
24070 39657 13
24068 32143 21
26466 32773 23
2141 19830 17
18785 25678 11
4892 24550 14
6674 35205 19
37205 7578 32
13413 25059 4
31915 15100 14
20784 36766 3
39703 10653 19
3430 34915 21
4449 29560 20
12129 10523 6
31204 7220 16
15384 23016 8
15951 32745 27
38853 9960 20
8384 6563 25
36675 12988 20
19162 7492 36
7404 30153 36
6526 13612 18
26288 15450 21
20694 7645 18
13775 10650 25
24316 14482 34
21275 12149 31
22076 29900 25
33703 2034 24
31444 601 29
33094 26803 25
38772 27279 17
8145 31155 20
