72 1477
20 7 29
5 9 19
63 50 -31
34 66 -2
20 51 30
55 17 40
46 63 1
25 64 14
62 32 -26
4 67 11
58 54 -14
37 7 15
13 53 33
7 26 14
46 45 31
41 42 11
38 64 20
14 13 26
60 71 15
21 64 26
7 43 14
60 30 24
1 10 13
16 58 21
71 30 18
29 8 23
25 7 39
51 47 12
11 55 10
40 47 16
57 71 6
8 23 29
15 45 18
57 9 23
62 31 18
35 67 27
33 48 36
52 29 8
63 21 26
25 49 20
43 19 23
47 8 12
41 28 9
1 51 12
29 30 33
71 49 -2
17 0 20
55 61 29
50 8 11
13 45 22
1 34 25
26 28 9
59 47 19
33 5 26
55 43 31
44 38 18
38 40 21
51 24 21
62 2 16
62 29 13
53 43 29
44 6 -15
2 13 22
60 14 27
15 14 -2
48 40 -19
26 12 26
17 65 17
67 6 1
69 66 3
23 35 -31
69 70 18
26 58 29
27 26 33
43 39 7
64 23 19
50 46 25
66 65 10
36 38 -7
52 51 5
70 45 -18
64 0 40
14 39 17
9 0 -19
41 20 10
61 26 34
8 61 21
1 15 28
29 22 5
36 33 7
56 9 24
20 67 35
12 2 32
18 11 -23
35 62 24
19 69 35
22 65 26
38 28 23
48 62 33
40 54 11
3 25 3
6 2 -4
12 41 4
14 47 -8
20 28 39
3 70 6
22 9 3
2 50 13
4 61 18
48 67 17
8 49 -6
35 29 30
55 24 5
31 32 5
8 63 24
31 6 24
35 19 38
17 60 27
19 23 17
17 9 2
22 53 15
35 36 17
34 22 24
70 11 22
2 60 12
1 5 17
47 5 21
23 29 18
48 55 29
9 6 20
71 52 14
68 24 6
44 43 32
9 43 18
12 38 18
58 53 22
35 39 14
34 20 30
24 31 21
65 70 35
60 47 9
54 46 14
3 47 15
59 36 24
55 44 42
2 18 16
32 0 6
8 33 33
46 11 18
27 33 29
14 37 14
35 61 19
37 65 7
14 8 30
0 56 13
12 58 23
42 57 28
32 10 46
27 13 33
18 28 33
43 7 15
23 51 8
64 52 16
26 70 25
1 9 6
53 6 -10
5 8 19
59 33 31
53 58 17
27 0 15
9 57 -2
63 48 3
46 64 21
48 7 19
70 25 36
0 50 15
15 44 29
5 23 24
2 45 32
57 34 33
22 45 34
35 20 29
61 6 8
12 5 22
71 48 6
40 34 23
6 18 20
11 24 10
29 50 19
61 16 19
41 24 14
11 68 23
52 3 26
40 20 13
68 30 24
40 12 12
47 17 3
48 65 14
19 51 22
71 29 18
0 15 2
41 32 23
1 26 22
21 6 6
26 7 17
66 58 -1
64 70 10
5 14 23
0 52 25
7 11 11
49 63 30
29 40 17
51 52 2
5 19 27
25 38 -18
23 33 24
70 40 7
67 64 22
23 19 -5
6 61 27
10 27 30
8 29 31
8 13 25
7 20 17
71 31 27
27 29 21
49 16 21
52 44 16
66 23 19
44 37 11
41 38 20
14 23 6
58 66 16
6 27 -31
21 58 -17
9 49 18
7 29 26
69 20 41
31 43 15
34 41 24
22 19 39
59 67 28
62 21 12
26 47 25
32 15 10
29 0 21
6 49 14
0 57 16
33 6 19
33 37 18
44 70 25
17 11 32
42 36 4
10 5 14
15 61 31
69 27 8
65 7 41
40 31 26
44 49 14
24 28 21
12 22 34
54 21 1
34 13 29
21 70 12
46 0 36
14 21 25
47 59 21
37 3 18
29 55 21
7 6 20
7 34 15
42 10 -5
23 65 13
63 32 9
57 3 29
48 18 13
24 67 22
67 58 21
1 53 21
25 50 22
65 30 26
16 10 36
67 51 24
10 71 15
53 11 35
11 13 -1
19 47 1
35 45 30
37 31 14
15 63 24
6 43 32
10 37 19
70 23 11
19 35 18
55 67 30
69 52 18
33 61 30
23 24 28
63 0 7
40 52 15
34 54 32
32 53 30
35 21 17
29 53 11
2 57 4
59 63 12
45 40 27
2 51 44
37 33 29
30 58 -19
36 54 13
33 3 10
21 7 39
65 71 20
11 19 24
30 46 31
51 10 28
14 1 26
57 44 23
59 14 27
30 62 -1
31 7 9
35 8 14
35 54 21
54 12 25
61 11 21
16 68 24
36 30 7
63 3 20
34 46 14
35 6 -9
39 21 11
30 22 0
12 28 23
65 31 13
5 26 9
65 37 16
49 41 26
8 69 25
2 34 22
11 0 24
36 14 13
29 57 28
7 53 15
48 6 21
56 16 8
70 47 22
52 8 20
52 54 11
4 29 -4
43 28 21
63 47 16
7 4 28
4 63 11
31 26 8
34 52 10
71 23 16
67 27 2
9 3 28
64 47 21
6 25 27
37 26 30
56 37 27
6 1 -5
36 44 -6
8 28 31
25 68 29
70 19 25
61 56 30
17 59 27
19 27 20
65 49 16
51 3 25
62 53 26
30 48 11
58 30 19
23 41 14
53 16 4
7 63 -26
20 4 37
50 9 16
10 64 8
4 15 19
31 28 27
0 71 3
59 10 7
17 6 12
40 45 1
42 67 4
69 68 25
57 40 23
14 54 28
42 51 26
10 26 23
36 35 26
19 41 19
67 3 7
39 58 39
18 33 24
60 15 13
11 58 15
27 21 17
56 32 27
55 33 -1
68 39 7
11 62 3
37 13 18
61 46 8
20 8 27
52 24 34
28 27 29
65 9 5
36 27 23
5 31 16
15 30 18
25 43 13
23 54 8
4 13 -14
58 69 27
14 30 18
34 67 20
11 41 13
40 9 34
11 49 34
6 36 23
48 0 31
66 70 12
22 42 32
62 13 23
17 42 30
4 11 13
3 66 2
66 37 24
8 60 2
35 47 18
17 47 28
27 46 18
58 12 9
28 37 20
65 26 26
60 70 17
20 48 38
65 46 35
39 63 24
67 69 -26
43 50 7
64 34 12
26 11 35
65 1 7
61 51 30
19 42 17
27 25 25
7 71 21
45 7 8
26 50 21
40 67 6
11 30 21
29 24 16
3 54 25
36 62 29
27 37 9
50 11 7
52 13 24
3 64 2
21 33 19
49 58 11
8 30 24
62 57 31
28 33 33
14 5 23
42 65 18
47 10 11
36 70 30
28 38 40
30 54 38
50 51 22
26 19 -21
30 64 0
12 42 29
63 11 21
53 7 7
35 17 12
11 8 11
43 22 7
66 63 36
37 18 35
1 7 22
62 58 9
29 18 28
15 24 26
55 22 19
42 60 29
48 3 20
21 49 28
13 18 18
25 67 14
52 48 30
64 24 9
51 38 -7
11 25 20
61 52 25
69 38 19
46 37 38
52 37 3
45 48 13
13 17 17
31 2 15
60 58 5
52 7 26
40 10 14
23 62 21
1 0 30
68 66 18
46 59 32
30 8 14
9 16 10
5 56 26
45 33 21
51 1 4
13 41 40
32 71 17
49 69 27
18 42 21
20 9 23
31 41 -4
32 65 17
1 12 14
53 51 11
19 4 24
66 49 20
71 5 15
47 15 28
5 17 28
67 18 16
52 14 7
40 56 41
62 17 5
63 51 18
6 44 30
69 25 22
4 43 -2
32 14 11
62 5 6
58 70 36
62 56 22
26 35 9
4 56 16
14 19 28
9 7 20
33 7 27
30 68 27
37 46 21
47 61 0
0 17 20
41 65 14
28 5 16
3 26 30
1 49 11
61 7 7
38 36 5
70 53 10
42 66 22
3 14 22
45 38 18
71 13 4
1 50 0
38 26 39
19 52 -3
25 24 -21
59 29 19
40 19 8
2 20 32
30 10 19
54 18 9
62 63 15
46 6 27
9 69 0
49 27 6
23 56 5
36 17 7
14 17 9
7 47 14
19 5 16
34 0 -2
59 56 12
62 45 8
6 60 13
43 21 17
49 45 8
3 30 21
37 23 16
53 26 28
66 31 11
42 52 26
22 32 24
64 37 17
13 28 26
34 19 31
58 34 20
35 9 14
16 71 29
17 18 21
50 63 23
0 69 -2
34 65 27
36 39 32
3 28 28
17 8 8
56 13 35
33 50 25
67 65 21
1 41 36
5 39 28
7 61 32
46 3 34
53 32 26
51 67 11
36 71 24
38 7 1
61 64 34
58 50 18
52 10 10
14 28 23
13 0 33
32 67 21
33 57 7
23 16 23
65 21 16
40 42 -30
34 71 15
18 0 34
53 30 27
22 14 20
34 32 35
8 18 25
1 23 20
15 18 26
38 63 6
39 64 18
33 38 23
67 62 16
24 18 -7
36 21 9
6 46 -32
68 7 13
12 32 35
4 27 16
18 70 23
38 59 11
27 6 14
15 47 32
48 36 25
67 45 9
5 53 30
12 66 17
44 17 6
2 6 27
30 53 26
53 62 27
59 16 26
51 22 13
36 43 20
16 38 18
46 12 18
64 43 21
61 10 10
11 43 10
21 25 30
1 22 32
20 38 21
69 41 16
6 9 19
32 49 21
19 33 20
9 2 26
19 31 10
52 68 9
66 5 20
18 9 18
4 41 23
18 45 59
46 35 9
21 52 21
61 45 13
8 46 19
2 58 25
40 37 22
29 41 11
54 0 10
54 6 38
14 15 10
58 71 11
71 15 23
26 9 15
37 58 31
13 27 20
16 61 20
25 11 7
5 60 -32
37 28 17
45 36 24
54 27 26
1 20 22
2 19 16
26 8 28
50 2 30
5 49 20
31 27 25
32 42 32
58 16 18
54 69 4
16 17 -12
50 69 18
21 4 8
21 68 23
67 26 26
16 1 13
25 21 27
31 64 25
58 2 21
52 53 25
58 35 19
53 68 15
64 54 9
45 47 33
71 69 39
7 58 24
0 6 16
35 69 21
38 41 39
43 65 -8
59 9 21
62 36 42
38 35 23
4 39 25
61 14 1
28 14 37
66 67 26
29 19 10
14 9 17
40 16 22
25 28 3
24 50 38
29 5 22
30 69 23
49 54 13
1 63 33
38 9 19
65 34 15
68 49 8
13 50 19
66 43 5
13 8 0
18 43 33
31 13 12
38 34 11
30 38 24
24 15 21
53 50 23
36 13 23
2 47 -1
10 3 15
62 24 20
31 3 29
65 48 23
58 33 26
15 21 -9
44 12 -2
69 62 19
61 18 18
54 56 14
66 48 33
1 17 -26
23 27 14
48 42 16
47 68 21
16 63 34
8 31 25
49 32 33
6 65 15
67 42 26
42 64 15
16 52 26
7 23 27
9 36 30
23 39 24
50 53 32
25 62 2
60 26 23
57 21 23
46 66 9
20 34 32
48 22 15
9 55 7
33 52 23
58 37 21
37 9 25
53 19 36
57 58 29
63 69 21
43 63 24
31 63 5
33 9 17
35 33 18
67 66 12
12 18 1
55 34 9
67 41 33
66 54 19
45 63 30
21 28 -20
56 25 19
18 36 21
18 26 10
26 68 25
53 33 21
54 32 41
41 69 26
67 8 24
4 59 33
32 9 15
33 71 17
35 27 13
32 41 27
59 4 25
17 34 16
50 54 9
50 57 17
50 28 -16
64 27 33
44 19 -4
5 46 25
56 41 16
30 39 26
52 70 23
13 64 31
47 48 31
54 38 19
71 42 26
60 67 27
17 50 8
26 60 28
28 9 18
22 47 20
29 35 1
13 10 40
1 4 4
68 44 15
36 51 -26
22 40 12
0 30 28
23 20 41
63 19 13
14 36 29
60 33 18
28 11 33
9 63 27
68 23 16
45 58 29
11 67 32
15 4 28
64 1 17
0 26 1
8 38 17
52 30 26
53 60 17
33 60 21
1 18 -3
66 46 29
5 25 -25
45 4 -2
10 58 19
22 34 20
32 25 5
46 40 28
47 49 12
21 0 6
41 37 9
21 56 -8
15 32 11
7 30 17
64 6 12
38 10 17
6 26 23
24 19 15
56 42 17
31 4 23
39 27 26
51 43 37
19 25 32
69 65 32
66 68 35
38 25 10
2 62 16
2 32 22
37 30 26
5 30 -1
47 30 6
15 70 23
57 53 16
1 46 -1
45 9 25
32 22 12
49 23 34
7 5 17
67 54 29
45 29 15
6 67 28
16 55 13
36 11 10
11 29 45
65 10 6
32 69 12
23 40 26
30 51 33
23 18 44
27 40 38
51 14 16
43 1 24
41 58 34
28 0 33
50 55 10
47 63 -3
69 31 18
7 44 12
36 20 21
61 25 16
2 25 37
9 31 16
66 27 22
0 39 34
1 6 50
35 24 17
29 4 18
68 57 10
47 37 26
3 58 16
12 52 26
23 67 12
68 64 10
8 4 24
46 7 -2
37 59 16
14 48 -31
38 12 9
53 25 28
36 3 29
44 64 24
46 9 22
16 3 30
54 66 30
45 70 15
55 49 -25
25 13 23
67 49 27
41 6 27
62 33 24
26 29 25
40 38 0
60 20 17
68 32 8
3 61 29
17 71 36
66 6 7
47 22 19
52 66 1
6 41 16
69 49 25
51 16 18
45 30 -15
8 44 4
16 27 16
32 6 27
51 44 22
66 17 10
66 44 8
53 8 21
13 51 2
60 8 20
26 42 28
18 49 39
69 12 3
42 22 28
4 38 31
46 39 17
59 46 26
54 53 26
34 9 28
50 67 27
10 47 16
6 57 28
54 55 26
16 33 12
57 20 10
29 48 11
38 66 10
29 21 5
44 59 14
16 22 20
32 38 2
10 68 3
38 19 17
26 18 -15
64 4 24
44 1 30
34 48 7
29 68 10
59 69 20
19 36 17
23 8 13
41 56 9
29 12 35
64 60 23
55 31 42
46 5 10
30 59 12
29 25 26
22 0 1
39 46 26
24 51 25
62 19 27
24 16 21
9 50 27
38 32 11
50 48 -21
67 5 15
51 42 32
64 69 23
55 11 21
8 58 23
42 44 22
2 68 8
0 62 17
38 39 23
18 61 19
44 21 31
64 17 30
29 1 10
56 35 21
67 21 20
51 28 15
25 41 28
18 20 23
68 13 3
71 19 14
61 67 14
64 71 26
40 55 15
61 13 12
8 1 28
67 34 13
45 0 7
59 61 14
0 7 12
55 46 3
38 58 18
47 41 8
36 2 31
31 59 35
23 37 14
15 9 18
56 0 29
28 18 29
65 19 21
30 60 -1
65 17 30
14 10 18
30 2 30
49 68 22
0 51 34
11 14 25
5 55 19
12 63 8
39 61 25
53 39 22
14 62 10
68 20 -27
47 14 12
15 6 24
27 19 22
70 17 28
52 1 16
69 5 13
71 57 25
38 61 24
46 18 14
35 51 17
14 50 16
8 41 25
39 59 23
17 31 32
43 30 27
33 30 12
22 35 26
49 31 25
51 59 26
36 22 22
24 14 28
15 55 32
10 43 27
4 18 13
1 19 28
69 61 -1
42 9 20
27 69 12
16 59 41
64 63 26
71 65 33
69 46 24
52 40 32
32 43 0
67 2 13
62 16 45
31 57 23
53 48 30
69 19 -3
14 53 13
57 62 25
31 30 41
37 5 -30
27 48 22
58 26 31
55 0 12
19 24 38
3 2 16
53 37 22
3 39 45
17 52 27
50 64 24
33 12 37
68 10 13
60 53 3
13 30 27
12 14 39
29 17 12
8 14 29
21 11 22
2 22 18
11 42 40
66 42 16
48 2 24
35 28 30
69 4 -17
37 35 24
1 61 20
61 12 20
34 18 17
62 69 21
36 63 11
18 32 9
24 58 22
22 21 1
57 4 13
25 12 14
7 42 14
12 69 6
33 16 43
44 0 25
59 1 26
7 3 21
52 67 29
16 37 28
28 24 32
24 66 8
19 29 21
56 62 7
69 71 14
3 68 27
39 24 16
0 20 40
9 18 22
13 23 12
57 39 22
7 66 22
57 33 14
44 23 13
4 66 30
7 50 5
26 43 11
38 51 5
49 15 4
20 57 14
17 48 17
50 26 16
3 4 19
8 43 29
46 15 16
29 56 27
69 18 27
1 25 15
20 69 31
28 60 16
60 2 23
55 37 17
69 8 27
37 39 -9
39 44 9
32 62 7
49 22 15
26 49 1
34 28 33
50 27 32
28 53 -16
3 16 26
68 51 26
39 55 12
26 64 15
58 25 42
13 32 24
33 40 19
47 71 5
6 38 14
54 19 14
24 20 24
67 70 15
30 40 34
27 56 17
44 3 30
14 56 11
47 64 27
61 57 -23
13 24 21
60 21 15
29 47 19
67 33 33
44 62 20
10 61 11
63 52 28
23 4 29
46 4 8
68 31 -36
34 17 17
5 27 8
5 35 26
66 32 22
69 34 15
50 30 11
34 5 8
3 53 26
33 1 10
58 17 19
44 22 27
50 68 27
51 17 39
63 10 24
65 33 26
60 40 25
34 8 19
34 61 33
49 10 12
43 40 27
22 48 16
14 27 39
66 7 35
2 12 22
45 37 21
62 52 24
10 8 24
54 62 22
61 27 18
38 18 18
3 37 31
30 63 31
21 20 8
18 2 8
63 55 31
0 4 18
11 57 20
20 70 24
17 51 3
67 63 12
66 13 20
33 10 20
39 5 9
15 49 35
0 27 16
67 47 30
42 23 5
45 57 17
1 40 20
27 10 17
