4000 2000
1243 2566 10
743 3351 20
188 2419 23
3241 1485 18
797 1739 29
3041 3774 23
3234 3697 25
3638 3725 17
3151 1797 9
3458 3845 17
396 3197 19
1489 3484 33
2147 1933 28
1277 1650 14
736 257 8
184 3825 26
16 1408 10
2306 3532 16
1954 393 14
3478 3537 11
3367 1333 34
1728 124 26
1506 3301 20
2809 2371 25
2501 1753 16
3499 1778 17
1649 2890 22
437 2162 18
1260 3110 10
3611 3423 23
383 1387 23
3384 937 27
855 2730 18
334 2644 17
2455 965 34
1771 455 14
518 2184 20
731 2596 21
2677 411 31
2012 1274 14
153 1087 28
2526 3997 23
1288 2510 10
527 1764 23
226 2825 34
1444 357 23
2960 2381 18
2168 1478 17
356 909 13
597 1668 27
2774 1138 28
2997 2277 27
2047 1598 19
3590 1368 13
1883 46 14
1381 183 22
3367 407 23
1606 198 29
2884 1226 23
362 2515 19
1810 1681 31
2662 1366 6
373 1426 8
2282 2824 18
2532 2933 31
2480 3976 12
2204 2798 17
3770 2000 13
3854 667 35
3302 3340 27
14 798 22
2340 1716 12
1394 2258 17
1814 2984 14
724 2125 23
3473 2867 26
2541 2077 19
1914 3145 12
3259 3309 10
74 3146 19
2619 1502 22
289 1595 23
797 1833 22
1896 3770 23
1965 3930 27
511 3603 13
1174 3257 21
376 2377 23
2424 599 27
2101 746 18
501 1534 27
1099 2413 28
1328 691 23
1891 3253 13
1838 3892 3
596 1901 30
2584 3418 26
554 3051 6
3479 374 19
612 3674 11
1676 1276 19
2158 53 18
981 1540 14
2237 2906 28
2741 1432 24
3247 628 11
3749 1201 13
2522 3504 27
2714 613 18
239 387 7
2591 3463 25
2282 2739 19
1869 2107 17
471 2000 23
2848 1437 24
2229 1490 23
181 1441 17
2806 3999 22
3341 3130 2
1212 2403 15
3048 3794 29
3619 1829 12
2850 196 34
2352 2096 20
613 769 22
2391 2971 39
2466 1268 24
1703 157 23
521 2802 7
3391 1411 31
1387 3560 3
138 568 15
3347 125 34
1787 1852 25
3700 1674 23
1111 55 23
3040 3684 22
3956 2781 9
437 3417 14
1542 2572 14
381 1877 16
550 1147 14
2700 2706 11
3048 3220 23
1349 1553 25
2821 1500 31
2946 3583 26
3361 3472 23
2643 2065 20
3109 120 8
1270 2143 7
570 1668 21
2939 1020 35
2106 3180 22
2002 2453 15
1553 3762 17
1165 3250 23
733 3140 12
1985 3251 20
591 1304 24
132 3700 14
3016 3855 28
2000 3051 19
252 916 28
3198 3303 15
3200 646 25
2999 3979 23
1491 2202 17
545 3637 12
1125 2123 26
1931 69 15
3493 3831 18
603 1388 7
1906 1859 27
215 3669 25
1663 1697 14
3304 199 21
1040 1355 20
824 1888 5
2280 3522 23
3785 1446 32
1105 759 13
2218 1173 6
3906 679 25
488 3851 27
285 1802 26
172 2771 15
2809 654 32
3967 254 14
540 2009 9
2845 619 10
461 2325 9
88 2287 21
2626 1010 23
3655 2329 26
3364 3053 27
2944 3088 8
1934 2078 21
1883 2924 28
2531 2558 13
3382 1314 9
3900 110 25
2575 44 19
3103 2974 21
1669 1907 12
574 2084 32
1022 2684 28
1635 3458 3
2591 260 19
1733 197 25
111 3141 13
2832 3009 -1
3416 1713 18
1985 600 10
166 2355 24
2631 1330 13
645 275 33
163 228 23
1510 1040 23
648 3851 10
1818 869 16
1627 623 30
1877 1734 18
147 1634 20
2796 3842 29
2489 0 8
3159 1056 13
713 2831 18
3983 3012 20
1935 350 21
3024 2248 21
1483 3751 9
3288 1797 26
1229 2414 20
3813 1098 27
408 2849 12
3003 3329 19
3074 2679 17
891 558 18
306 915 28
1037 3377 26
673 2945 17
1750 1600 0
153 2741 8
578 1712 15
3566 1961 20
2112 506 12
530 965 31
1336 2844 29
2255 3188 7
1388 1299 9
3969 990 28
2889 1191 22
1983 3712 34
3152 3035 5
3452 667 12
3579 1396 12
2244 1572 7
1319 2945 25
685 1189 17
970 1504 14
2286 1927 10
2401 276 14
2355 1822 -2
217 2903 20
3006 2024 35
3339 3107 18
2473 911 19
2270 3762 14
3326 555 15
1980 3765 44
1564 3419 16
1328 794 16
1908 2486 21
1420 2591 22
828 3004 27
1360 3320 8
798 499 12
83 2056 11
3092 668 15
3555 303 25
3958 788 10
2683 2149 13
1265 864 12
3212 1022 31
1395 2309 19
3925 1032 25
1616 1975 10
2199 2998 21
3142 542 19
537 93 19
989 3697 7
998 2682 25
2240 2692 21
102 2402 9
1228 505 20
3846 1823 7
112 1240 32
3859 504 32
1132 3798 20
3261 1582 20
2837 208 27
2069 2139 19
402 526 12
7 2798 5
1888 3280 28
1648 2275 13
3654 110 29
1140 1504 22
609 3578 19
3285 3739 27
543 241 28
2906 1351 23
2143 2714 9
199 2575 22
2772 1798 12
998 1112 19
802 1967 16
961 545 40
2143 347 7
1284 2371 12
1790 1828 22
2126 2201 7
3423 3232 29
1953 2612 8
1897 3913 -1
1373 250 8
3468 3018 18
2446 1809 16
532 1993 20
1837 1215 20
303 947 15
3629 1540 0
1607 1112 24
1637 3789 17
686 2267 9
939 1815 37
1531 2538 11
1799 3909 23
2427 2560 24
2816 681 15
784 2629 22
1818 781 25
1577 3242 23
2271 3447 8
3535 3520 26
724 3865 20
1004 851 26
2984 1027 18
844 3115 16
3607 558 18
25 2910 22
3021 3821 25
3858 331 29
308 1356 14
2097 2170 35
861 2069 -2
596 362 18
2618 1917 30
1640 2898 0
1578 974 29
1685 2120 29
1096 3375 -1
715 2307 21
3690 205 15
1881 1252 25
3186 2013 20
1836 1641 21
3214 3720 13
484 634 25
3173 2617 9
275 1064 22
3456 1236 23
508 686 20
3529 794 19
2058 700 29
1754 3843 12
694 3812 23
3636 343 26
504 2511 23
2760 3571 10
3687 3813 29
144 3738 29
874 3324 16
3223 3721 8
1525 253 28
1444 2030 31
3776 2583 28
3978 2264 12
1247 2003 26
17 371 33
2418 2796 14
101 2022 22
2461 3610 27
2377 915 20
2065 2113 14
138 1168 15
400 2749 15
1202 3676 42
580 369 23
568 3171 34
1701 1889 34
854 2995 27
458 3848 26
836 916 5
3370 2830 23
1315 1413 13
1032 2438 27
1730 582 19
3536 2800 17
3228 2706 18
616 2427 27
543 2455 18
2925 427 24
1444 1125 7
3585 2759 17
3542 3852 15
3347 1727 12
3216 3719 26
194 3371 16
1039 1613 36
2942 1585 21
2196 1102 26
2570 1150 29
799 1397 29
3260 3049 18
1812 1477 13
1499 3572 23
3577 540 40
2240 3436 24
789 373 33
501 1798 13
3027 2015 14
792 962 38
380 3433 11
3768 1770 29
2720 2360 8
1462 657 36
1325 204 23
3685 1365 11
1813 1025 14
75 62 14
2925 809 17
2653 2047 18
2632 3380 13
1510 3154 26
2143 3977 18
3008 1214 34
331 1580 27
2136 1490 29
3881 1560 16
526 1192 17
3989 1124 21
82 1925 26
751 992 13
197 1434 12
78 2732 33
3140 2405 17
1514 935 15
3967 1691 25
111 1373 18
2018 1121 16
2619 236 20
1941 3953 23
2132 3479 12
1576 1731 15
335 1561 5
413 1495 9
3237 2247 18
2793 856 14
2640 433 17
2897 3803 23
2990 2272 17
3694 2686 18
2237 2040 23
1801 235 7
1949 373 21
3359 148 14
2353 1487 18
925 3990 15
3197 3383 34
435 1483 20
2122 3624 25
3906 239 20
2370 2078 27
1529 3371 21
631 584 21
2942 3458 20
205 1923 16
1227 3071 30
1324 3401 24
1323 152 20
3518 2028 19
1010 1169 29
2888 2528 19
497 3159 28
2952 1878 23
3619 1532 30
860 1982 27
2915 121 27
3629 1304 21
2256 3909 13
2309 3832 18
1644 919 20
3687 67 21
3219 98 10
3382 1935 14
2260 1187 12
3414 1455 33
2080 2627 24
1222 678 20
1996 897 16
2316 3222 19
584 1987 19
2888 120 28
3025 1637 16
3885 3884 16
3407 3711 13
2985 848 26
429 1388 24
154 3353 11
125 3164 13
3901 3923 18
1524 1130 23
3718 201 22
2442 339 23
1364 687 29
3997 2198 38
3538 3868 20
3815 1457 27
1806 3443 16
1984 1227 17
247 2374 2
3647 1014 21
1069 1777 25
2188 3402 16
1928 2657 18
1351 1175 22
2107 1925 28
275 3194 18
1666 1412 47
2857 1852 24
1957 2840 14
342 1051 24
1631 292 25
2762 801 27
1515 1837 29
2160 1024 25
2437 3644 12
2220 2807 18
1477 742 18
3793 946 12
1382 1692 28
965 3911 22
452 773 14
1921 2099 4
3614 1702 10
138 2270 18
297 1852 9
1664 3182 38
2273 1307 18
275 2196 26
1956 1826 22
2387 1570 13
3769 1431 14
2917 2387 13
875 2490 16
607 331 27
7 3523 20
442 2166 8
306 449 20
2086 1060 45
3025 3721 16
1764 465 28
3482 849 28
3431 1075 35
3497 2404 33
3919 268 21
1751 3768 22
1426 934 15
446 2908 16
1717 3477 34
2140 1561 19
3567 1210 21
1111 3045 14
556 1292 25
3991 2888 17
917 2827 26
3124 719 15
683 669 27
3187 1922 26
2824 79 17
3439 1727 24
841 3878 17
3844 1990 29
2906 948 15
441 3785 21
2247 2126 12
1776 3097 16
1467 1463 12
60 2524 9
1075 1979 10
3472 2612 20
2081 3986 24
1540 3868 15
647 1500 19
1456 777 18
1559 2851 14
3631 2155 9
185 1278 20
3389 2251 10
3589 3402 44
3417 973 8
2606 3098 25
3174 3764 20
2876 3594 29
680 3989 14
3021 1002 9
2447 2516 26
3507 671 31
2683 2306 19
2961 949 19
3275 3975 21
1531 3301 21
1381 2889 11
1144 2416 15
2606 839 19
515 1570 10
1933 1751 9
3429 1746 25
1996 1261 9
3356 3326 21
342 2869 15
247 2449 27
3514 1654 14
376 991 14
550 3310 14
3088 2757 28
844 1658 17
1861 2411 29
1247 1421 11
1102 67 22
2614 501 11
1269 329 24
3496 2203 15
2196 1058 27
3182 2081 30
3704 2751 25
2661 2531 15
3626 463 4
1916 334 12
2361 457 34
3331 1831 29
2572 668 14
2450 573 25
2362 461 13
2775 3624 21
538 3156 20
1180 2788 6
506 2699 20
3053 2158 8
1711 3052 24
243 191 30
361 3169 27
2651 2173 22
3978 3165 2
2772 3753 14
3171 3039 18
3921 668 28
1947 878 24
1604 972 13
135 699 24
1188 3462 23
3090 2084 26
2471 3859 -3
3382 3885 27
3752 789 17
3105 2278 22
3649 488 22
3216 24 12
3029 729 20
2596 2666 3
322 3860 14
685 3764 29
3697 400 25
258 3320 22
1645 1159 10
1643 2375 29
3973 2731 20
2786 3448 6
1386 1067 26
3187 3887 -2
3087 3437 18
3900 985 32
2567 1139 11
1800 526 20
1155 2617 19
1555 795 11
775 1733 36
861 1923 11
3465 1313 23
3901 3830 16
161 925 15
3516 17 21
870 577 14
3446 2586 22
146 1903 22
1398 1440 23
3455 1219 11
2782 765 21
3563 2420 15
2588 918 19
1847 3954 14
3222 567 23
2340 3240 22
2718 2460 14
2831 2564 25
3998 2747 15
1924 14 15
1593 652 12
2460 3323 17
3971 2312 20
1711 3711 21
1460 433 20
1651 3425 24
2112 2650 0
1357 2036 23
3180 874 19
3055 2253 7
911 3219 8
176 3131 22
2226 1841 23
2854 38 22
273 2250 20
2284 1424 32
2168 2124 15
2109 3093 14
2215 3603 18
950 364 30
3950 3970 12
3991 1349 26
2832 1639 -3
514 2186 9
1540 1145 23
2618 800 31
3535 1627 16
613 1765 30
3306 3288 19
138 2033 7
2018 1094 26
3507 2903 11
3890 3525 24
652 578 0
972 743 20
1855 3849 24
721 3351 34
2641 742 22
918 1397 32
371 2672 7
578 1752 17
225 3377 25
1101 1053 17
3738 3916 22
863 3405 32
1374 1280 14
1783 1660 18
2321 1506 19
2060 2561 27
2584 878 14
2824 1146 13
1809 3347 0
2773 749 18
1985 1150 22
2916 759 33
13 1455 13
3989 1968 10
2289 751 19
1341 2533 24
971 2981 18
33 1541 16
2541 1047 22
3331 1605 18
1342 845 18
1815 1010 26
2007 566 22
2472 2294 22
2078 1291 22
3812 3657 10
1671 115 21
2142 1648 16
3762 2117 20
65 252 19
2682 1404 28
3759 2951 12
2428 2991 32
54 1907 13
440 909 14
3963 303 22
1904 66 13
2323 2707 21
552 2706 15
2821 1792 11
676 1979 11
873 3874 26
2156 117 35
3403 368 27
2090 594 25
3848 2696 28
2921 2144 21
2364 2125 10
981 3572 27
2896 998 16
2306 3465 10
1635 3536 29
3971 2713 24
1872 90 27
3997 3004 14
3572 1938 10
1317 2621 30
2207 1749 17
1437 724 28
2718 301 7
922 2325 23
365 3671 17
3130 2979 11
1164 71 31
3040 1624 29
3102 2603 15
495 189 31
11 1100 19
600 3984 29
189 2288 19
2240 683 18
1599 234 25
2595 3681 19
3182 3175 14
2008 2484 31
3803 3551 26
1268 543 19
1478 1458 10
2289 1816 12
2789 3659 19
3624 1805 18
3965 1823 14
2742 649 19
135 2092 28
3194 2861 21
2684 673 32
3226 1652 15
2141 2262 0
3577 797 14
3944 996 32
2276 3531 13
1649 909 8
1276 3408 15
1336 3969 22
3617 2261 21
3477 2038 22
983 510 12
2221 3726 18
164 3659 10
1721 1462 6
3119 3795 4
1660 3547 23
3755 2615 20
741 1461 18
2641 1511 11
1351 2008 20
2441 663 6
3017 3163 10
227 3809 27
1265 2470 13
1299 2875 16
3028 620 18
2446 1747 29
1885 1959 14
140 3664 16
134 989 13
2887 2581 22
3581 415 17
1785 863 30
352 2598 10
3105 1315 23
2992 2913 -3
2609 1965 34
2036 492 22
1653 1043 16
900 3563 19
581 3723 5
1432 2201 26
3024 608 23
990 151 8
1130 2491 11
2258 1715 32
1543 29 44
710 3267 26
2589 3841 26
3451 617 13
1222 3325 13
3430 1806 23
1787 2399 12
2379 3784 26
1465 2929 18
2847 1782 16
1167 156 22
429 2812 25
228 1853 6
842 122 30
2586 1240 31
2420 1355 13
2479 1730 26
2333 3987 24
972 1061 21
3413 781 25
2387 1428 9
800 3371 19
207 1510 29
2343 1403 10
2000 302 28
2596 469 11
742 3033 25
1795 3806 20
3202 3438 10
35 2945 17
3899 2000 8
2962 1941 22
1959 2264 14
2804 1276 21
3485 2717 19
2589 3871 16
569 2573 27
1233 1012 16
3224 1203 25
3276 759 18
1331 2814 11
2864 381 20
1842 3371 19
1871 858 25
841 2948 14
1266 1278 9
37 3693 27
449 3491 13
888 1668 21
2526 2948 27
622 1226 25
3488 2500 16
1362 2199 20
2319 532 13
436 1631 9
3109 236 14
35 3696 22
142 3119 26
2419 272 15
488 2345 24
3544 1056 26
1999 3846 21
1570 3781 19
1528 955 8
1296 2058 27
1569 1432 13
436 2773 13
2823 3947 14
3030 1399 19
3792 3745 8
2480 3936 22
905 1576 26
1437 2829 21
1746 61 14
1787 1715 12
2203 769 7
8 3491 29
1067 2757 20
1985 526 18
1204 1241 13
3165 3591 25
251 2681 22
1296 1216 2
1050 3102 1
585 1669 27
2293 3244 18
526 148 20
775 2899 12
1224 123 20
1739 144 11
3702 1143 20
3570 898 35
267 3585 14
947 2252 19
118 2094 33
3534 2545 26
699 1031 18
2124 295 23
767 1564 12
2235 3675 14
3488 3465 21
1116 1097 15
3098 3813 17
3781 1075 17
329 2270 18
2371 290 22
262 1047 28
579 639 13
2614 3189 21
2115 2954 25
920 1241 8
1008 3601 22
350 1054 33
80 457 12
2027 829 24
979 3594 35
3413 1843 8
3515 1908 19
3670 1620 23
284 978 12
1447 1168 14
381 2648 15
102 1008 23
1782 3911 20
688 471 25
1456 294 16
2663 3075 8
1223 903 20
1100 3051 11
3746 2392 23
1609 2590 20
1932 3258 25
1170 2004 28
3355 339 22
3358 2024 2
1765 2556 23
721 1567 16
3889 1206 22
561 1047 17
1271 3054 11
3334 1352 30
2162 2550 15
1652 3609 28
1875 48 19
391 1132 13
3495 3899 29
3456 2494 25
2914 532 15
3762 2152 27
2421 15 20
1126 1676 26
3565 2613 22
393 2827 13
1464 2761 5
242 2420 27
1969 2365 18
3811 2175 22
3911 2094 6
448 2299 18
1210 2052 17
1936 1270 15
2651 3501 17
187 3539 38
1683 2472 15
2109 2686 13
1082 1328 33
3325 3552 21
509 1283 25
315 3984 12
3047 885 29
1728 1920 8
2612 2983 30
120 1214 26
1716 3436 15
1284 2563 22
1382 904 18
17 1767 23
3603 819 19
256 2191 16
854 2070 17
2946 1662 3
2829 148 10
74 316 0
3083 616 14
47 3349 20
3230 2531 25
1738 3621 13
959 3327 19
224 3308 16
640 2029 24
2646 1666 13
526 1095 32
1097 2355 18
1977 2995 15
3925 2225 25
3303 1460 18
2329 386 15
706 2667 22
2300 1081 22
283 3101 26
1793 3953 14
1379 1201 13
3451 1353 2
3325 3873 13
7 3722 30
2843 980 27
3526 3089 25
230 2372 21
625 2821 15
3481 3640 27
1215 74 31
927 3176 16
2926 3694 29
2434 697 25
1539 789 26
2445 1054 11
3147 2457 10
3158 3000 17
3861 3359 29
1692 3659 22
2380 3097 32
1207 834 23
3144 2842 22
3005 2433 20
3232 138 30
524 2832 10
2417 2183 16
2979 583 12
3310 2932 1
3739 1789 26
3292 3561 13
1591 145 34
1466 438 27
687 32 14
3817 1311 17
1708 691 13
3239 3969 27
235 382 19
2553 3282 9
3415 1462 25
3209 1028 31
215 3035 19
535 3414 30
3420 2535 15
1718 536 19
1699 1261 4
3908 1217 21
2234 1168 5
767 2926 25
3100 3225 15
2492 58 20
1956 2857 23
3781 1074 20
2018 426 -7
3818 3389 15
23 752 15
1434 2042 21
3126 951 25
1637 3716 18
741 1545 27
3489 239 4
3385 1815 30
1153 3689 13
2662 3457 26
1941 460 20
775 30 19
1905 2848 22
1480 3019 25
638 1947 26
1834 817 19
3555 2598 25
3262 319 25
774 2377 24
1578 113 30
3860 1762 24
2370 3659 30
1561 1611 16
3179 926 24
3779 498 30
1219 2257 21
2635 37 31
3795 3045 20
1552 1201 26
3981 2895 23
617 2897 -2
2706 2831 16
781 2202 36
1302 1330 7
377 2140 26
2207 1964 20
3847 65 15
2151 571 15
1720 266 10
2069 969 20
2379 215 19
2311 1992 8
994 3357 19
2603 2645 15
3267 303 22
3657 1312 9
3962 2817 9
128 447 19
1869 325 7
3959 344 23
273 1357 23
1591 2784 15
3855 199 34
483 1768 16
928 3052 21
1848 1426 13
849 550 17
2246 2633 4
2087 3992 11
572 2216 19
2802 2649 12
1695 3547 6
2813 782 19
3018 3844 18
2878 636 13
1944 3820 30
521 3327 25
2380 2941 26
1804 3240 24
3299 2681 28
2385 2017 19
3260 327 17
2655 374 4
3659 2839 19
2847 2347 24
2257 38 13
3707 417 16
3911 438 26
1536 273 30
1332 504 22
3164 2413 23
2258 3907 14
1823 163 8
2861 3771 24
1886 2875 31
1635 1037 19
2315 1206 19
388 2223 9
1726 2127 30
626 3202 22
2318 2427 26
3822 3024 29
299 2575 30
221 335 17
2422 655 28
93 44 19
2936 2630 15
2155 1518 27
3883 2710 30
2323 2117 20
11 1883 18
2101 1034 11
2134 2797 29
257 1984 24
3307 3354 28
844 1712 16
1635 854 19
169 3667 27
3520 2289 19
3686 2842 19
1280 859 8
1065 160 3
3068 2236 30
1129 2233 17
2277 3670 15
47 2668 32
3195 2206 25
979 866 31
897 3144 0
587 1111 5
2075 166 19
684 2075 25
1853 1800 22
893 1217 -6
383 844 27
3300 1798 33
2664 3754 17
784 3504 30
1509 2370 19
128 1772 31
3444 1752 20
3251 2263 24
67 1899 25
1161 3589 18
2314 2175 16
1515 2203 19
975 816 13
1808 226 25
2490 2807 20
713 2607 7
2386 459 25
2564 671 21
552 3253 24
3469 2969 36
3285 3783 24
2117 3263 12
1169 3158 19
2305 3962 16
2905 338 10
1496 3979 26
1686 1896 11
2429 659 18
3255 2001 17
855 2874 28
859 449 19
3910 2468 10
3660 1136 34
1738 3734 12
1778 2026 12
680 3641 18
3788 3856 35
2229 1995 20
3792 2675 14
646 1085 7
148 1289 21
1095 2853 24
3919 3485 10
1269 3297 16
2286 379 22
671 1308 21
799 1993 10
1638 777 -3
1711 3879 1
221 455 37
1458 2480 29
233 1085 23
1563 3289 26
1313 956 17
606 2927 29
1966 1538 11
1461 3547 28
1932 3955 11
696 190 15
2055 3520 20
2499 2423 28
3326 3041 30
3635 3578 16
3235 1052 21
73 1464 28
3223 940 18
3694 1453 9
2004 1004 17
1427 2920 3
2037 396 14
1343 980 20
3511 1516 18
1289 1526 22
1112 2779 7
1255 878 30
105 3277 43
1582 985 26
2172 3549 9
2627 1455 24
3402 1147 18
651 3316 34
1158 3569 20
3192 3004 18
2263 249 27
192 1327 20
137 1218 8
2154 761 20
430 2106 29
788 7 30
1258 1461 23
3363 2922 10
1584 35 20
3873 3175 4
1244 1489 20
949 677 17
159 579 18
3590 2739 15
2505 1840 22
3740 1301 8
933 763 13
650 1329 10
2705 1872 25
1731 3336 8
2621 1223 17
127 599 25
2891 2976 28
3990 3891 27
217 2636 25
1276 422 17
1127 3510 11
1713 394 14
2843 3016 33
2770 1396 23
3818 3254 24
2375 3099 24
1747 446 10
1998 3021 8
3865 1686 15
1183 433 18
501 767 24
2747 2330 23
2559 2380 20
2292 3876 21
2642 3439 8
3714 1716 11
3222 598 25
1642 463 17
206 1510 28
215 1670 3
1985 2230 18
3326 1753 22
148 3818 24
225 3599 15
3795 1693 21
2832 1358 13
143 2366 19
567 922 11
1837 334 19
2233 1825 19
427 1313 35
1215 380 35
1032 3696 33
2533 3233 43
860 3023 29
1937 2388 19
3083 2472 37
2422 3111 13
1856 494 22
3955 310 24
3204 1777 27
2902 2933 18
2767 3912 40
1584 49 27
3995 3544 20
3124 2392 27
2113 1242 29
2358 3677 17
3371 2246 16
2478 1982 24
1852 2008 21
281 2370 33
3456 797 26
2310 3978 15
62 301 26
