20000 20000
18609 13677 21
11862 13904 36
15785 15537 17
11374 17248 17
3547 638 27
1546 6729 17
14079 7712 18
4690 10851 6
9153 1838 14
19152 12800 17
15550 6886 21
10127 15886 26
1316 12691 8
11966 10289 24
4161 9100 22
8953 8961 12
2322 13719 20
18617 5944 23
1222 12728 15
15363 8554 26
2294 4734 13
17390 13962 18
501 15283 10
18723 14082 12
13332 3115 11
11168 5379 22
1513 13310 20
14215 13082 18
708 19359 23
14275 6220 24
3028 12393 19
11477 17227 24
0 8132 8
4786 8030 20
7713 6305 5
9315 5718 17
14336 13270 29
8148 15208 24
10811 7011 26
10351 7230 18
16705 16370 23
14562 9920 26
19987 15958 23
19485 17293 16
16283 19305 8
8590 14491 30
14195 9629 20
2300 6071 28
546 9594 14
7099 295 22
18815 9887 11
1134 7920 31
926 19362 15
9898 5017 30
12135 14955 9
2978 4478 25
2662 9470 25
18669 18210 17
9907 16197 11
970 1389 23
17231 3124 15
18645 3649 27
8274 19641 9
9201 8357 13
3500 9566 25
13857 855 11
756 10874 16
2291 7783 18
8703 6425 10
13961 14415 10
4359 3428 21
9657 4073 28
11370 16490 29
2548 10625 32
16979 19493 14
14258 3454 3
10067 15165 20
16543 7853 21
18070 4132 11
10823 2161 6
17124 2011 24
13455 16946 28
13550 16945 15
4933 14436 17
2881 19287 25
1747 10043 22
9322 5178 25
4488 9793 10
596 7054 26
12206 13226 18
10088 6801 23
18861 10827 28
444 3841 29
9667 9007 6
18647 583 13
882 8134 28
13761 16539 26
8834 60 34
6983 19158 10
3878 15878 20
12949 3956 30
17205 2314 31
835 7738 21
16202 16907 20
384 10488 6
10816 11174 26
10122 2665 32
13237 11056 18
13011 10736 20
2823 6618 17
16349 1979 24
7417 719 3
2942 161 12
17550 14546 22
18941 2373 21
16364 10787 16
6002 8210 17
3803 2808 17
18153 11070 26
6531 7750 19
14527 14089 21
17201 7223 17
419 11581 4
5905 13330 20
15862 14669 28
11349 3480 20
10187 19159 1
19788 17026 3
14055 15332 32
18507 14150 4
12417 2981 16
18087 13809 11
1576 6711 10
2013 13683 7
9081 13350 12
1921 10741 26
10523 3377 24
11218 6005 3
19516 1950 16
10 18474 32
11935 1757 27
18987 9023 18
14843 804 23
9400 9911 12
11732 5205 17
10870 18610 18
8006 2813 22
2190 15526 21
19546 16656 16
8233 3591 21
16495 7792 17
12786 10273 18
15282 12901 29
18296 4506 22
19480 16199 19
4163 18985 37
2169 10208 9
9909 16102 23
11383 16758 10
122 6275 10
15293 1769 29
14076 7013 17
18182 16351 15
10326 7822 15
12063 19174 12
13859 7515 11
19688 5403 15
17633 3777 32
5967 14700 8
2418 10544 12
15393 8163 19
10567 5628 25
12810 17943 26
963 16725 16
6481 5495 18
14166 13742 24
1904 8284 31
18703 4339 20
1459 10088 23
15330 4558 19
10301 10737 15
814 2921 42
13793 9934 15
6556 7877 33
11662 6399 13
1221 12580 11
10544 17435 8
8404 10368 12
14617 16161 6
9397 3487 18
13266 16090 6
6346 18237 16
1784 14650 37
16916 6547 23
568 9309 36
18361 497 22
3283 18762 11
17343 19330 23
5723 19633 21
1487 8844 18
14196 19694 17
12754 8495 18
10259 19333 25
15895 1795 21
15330 8613 21
15242 4252 19
14278 2479 25
4 12204 21
16294 19015 27
4401 7499 15
17641 8904 12
6875 4545 5
12945 8082 -9
8572 19522 17
7026 3248 0
9165 7422 11
18611 16310 25
6700 9918 22
2604 7557 29
10614 13797 24
12198 14500 11
1069 18417 11
17565 15557 14
7250 14777 37
14944 18600 23
13451 8750 25
14639 9744 28
9502 13532 24
13276 2929 34
17940 18599 8
539 12570 17
16759 6733 17
14887 6420 11
14711 6533 22
7629 6380 39
13356 10614 31
17273 9911 17
19166 1139 13
1768 3764 18
9722 6439 36
1705 11310 19
2349 5466 23
10653 3353 13
17254 780 23
19960 2514 17
4344 16662 27
5277 7746 28
11157 16621 24
343 17620 27
1259 6167 17
5927 1499 27
15785 1165 15
3706 1671 22
7567 16939 12
15581 240 11
4093 14220 3
17093 11837 23
14584 14112 21
11689 11142 30
14819 4780 33
11568 13326 18
15427 13582 30
13939 1441 37
13057 17630 24
5117 16051 22
1830 19406 21
18570 5093 20
862 18348 35
10730 2657 14
1973 12285 26
10335 11099 26
796 1185 8
1946 13999 12
6148 13491 30
18679 2174 14
4341 1172 8
13183 13772 10
1985 284 23
5505 16614 30
17525 19715 13
756 4065 19
15824 5683 18
5433 16475 15
16703 16304 11
10948 5946 25
17283 10476 29
7909 18767 25
13032 1694 8
17975 11243 18
19680 861 20
7654 4104 9
4279 10332 27
15805 18674 31
9375 13200 28
1240 4073 14
18658 6247 18
209 2587 14
15495 11455 15
5872 8344 9
8833 1228 16
11987 5535 27
6669 6552 32
11025 2034 21
16396 18687 19
3356 8098 17
19767 15155 13
4879 15510 33
19301 15736 29
17304 14557 38
18324 4937 14
10559 13859 20
18062 5151 26
7034 6543 24
3702 9775 31
17514 18661 19
4182 427 15
19674 4042 40
11021 7795 28
6149 17505 32
13902 15440 7
10393 10003 20
9928 10553 14
4235 18341 25
5949 13332 21
7485 12822 11
16379 571 14
17209 13733 14
16884 9442 19
2833 1915 9
5890 17559 18
12205 1487 17
7712 7012 7
15525 18398 15
17199 12749 5
3298 19793 17
17837 13199 15
2889 1933 38
11065 19382 16
9613 12852 21
14031 5778 19
14445 2063 22
7351 12165 21
1856 14618 19
18152 4239 16
15097 7915 14
6314 11951 8
336 782 12
6757 13148 9
9106 19639 23
17346 4296 18
6382 11708 17
16329 2982 21
10924 15201 15
5252 3865 25
3639 8559 24
4450 14714 34
13551 19062 1
4138 16924 14
11068 15327 13
16347 5850 31
8038 7214 10
5598 19193 18
5568 13455 25
19881 8916 16
8276 10717 27
17388 14423 24
2368 1871 13
12666 9712 19
1464 2729 27
19487 3865 24
17285 3195 16
1769 12452 17
5671 9853 15
3756 9086 19
9929 3395 23
10006 14431 21
10083 13869 10
14959 17087 27
6792 17965 34
4595 10056 18
10476 3216 12
3103 8490 27
10773 16138 20
4333 13391 12
14091 18183 24
10705 8069 9
3997 11718 19
1768 12363 1
179 6308 16
5862 6056 29
15647 7550 32
8544 5519 29
6550 10653 30
16659 1107 8
2029 11738 21
9444 9655 16
18093 6518 17
4695 347 12
7341 8414 21
18709 13237 21
3417 19814 9
15622 5722 18
19815 1498 33
1535 9954 33
14940 8999 30
2957 18886 19
16622 17258 16
7840 17657 15
12272 14955 8
16146 5450 19
17480 6911 -2
3649 9730 12
12943 3559 34
12650 15876 29
16398 10794 26
4303 4141 19
6210 5339 23
658 822 16
7129 17207 21
887 3919 5
3122 17797 22
69 3588 25
8129 1237 35
7877 8761 12
19431 277 25
18 17309 34
6434 4959 22
9382 12715 17
5598 17121 20
13133 4132 12
13255 4530 13
9937 5468 27
7994 240 12
1118 13727 14
4742 9254 11
14016 4148 26
18476 15239 16
3496 18457 10
4639 11826 15
11176 6699 23
9380 13486 29
11537 14045 3
14515 12525 22
10588 16861 5
3731 9674 35
4670 5972 35
673 7628 15
15825 6244 12
3593 995 24
14033 5449 21
15563 17896 27
14556 5051 10
14103 638 34
9841 168 21
15729 3605 30
5841 15003 29
15199 16625 13
14598 10783 12
12643 15619 17
13491 2572 26
13738 7451 9
3873 14456 20
19391 15102 11
15746 12426 20
159 14999 28
3531 4612 22
4316 5469 18
16275 14433 34
7352 12913 23
4850 11191 13
7813 2814 30
12194 10325 9
15563 12314 2
4449 1251 19
12418 6657 14
7692 3046 11
8595 13247 19
805 16890 26
9498 15364 21
14094 11928 34
11942 13326 33
10699 7280 13
7703 16101 36
9860 7437 26
2751 2296 19
10751 17974 15
17537 18978 9
4906 18408 26
21 7689 24
110 16734 6
10433 10427 16
4412 8651 2
4735 941 29
3608 12121 5
10874 7389 13
18606 3555 20
6211 13111 16
14299 10773 10
15771 8765 26
12919 18724 28
855 19736 18
9151 8000 15
16494 9193 10
15708 4854 30
7591 4956 16
9041 14635 21
9648 17229 24
1065 15427 18
7572 9101 22
7584 9146 22
11712 17044 20
7192 11512 26
13581 16416 16
17274 14081 32
18245 13409 26
19747 15962 12
8735 7131 21
16287 18524 23
8451 5373 17
10046 10874 26
2252 12864 27
14736 13088 17
13476 10150 10
10888 19447 15
11818 8126 27
11417 19040 31
1743 9500 21
12059 17686 32
8627 643 33
15846 11087 31
16109 3388 18
17812 15225 23
2496 2398 38
7139 1310 20
3174 7462 10
9809 10946 11
34 9489 12
2014 12204 4
3261 7070 25
9513 1925 14
4724 2207 21
6393 8776 10
8185 3258 2
19055 18118 15
17071 444 26
12523 16585 26
17130 10428 30
11345 18838 20
16242 5148 21
19335 17835 13
15231 11145 18
2772 6848 19
11117 1418 29
1007 2948 8
18611 8549 2
9810 11962 18
9242 6113 18
17008 3307 11
12530 10011 24
6889 157 14
3520 18553 4
2353 13250 6
6012 6351 16
19006 17066 19
8691 6821 11
1799 12547 27
2719 15904 13
12528 13415 32
516 19704 25
13498 9333 20
12288 6387 33
6761 1592 20
17478 5921 26
7815 16053 18
10778 606 22
13438 18379 28
1842 17391 18
3547 11123 25
10719 10414 27
6018 13251 16
13109 15045 7
16582 15530 29
8205 13172 17
5135 8452 19
13477 7630 31
12715 6392 13
6094 7411 6
3371 18785 26
103 16044 14
743 2164 16
14851 18784 20
9009 15015 24
11451 11969 10
9785 3571 32
8211 11767 18
16155 19581 7
9001 6428 32
12340 18843 14
14834 13978 25
19995 6940 14
18571 3805 26
9633 18408 12
2714 9232 20
16870 7948 28
9157 291 29
5368 11131 12
16020 16810 12
14862 10164 24
7116 12948 11
15248 16861 29
9732 13124 18
1725 8564 25
18428 6062 35
2151 19324 15
10214 2510 32
9469 4301 17
17097 11438 10
3540 17628 20
9455 3627 29
6767 15017 27
14308 15682 24
4690 14817 14
19905 15359 15
12901 3178 27
7794 1404 21
13117 11090 23
15922 397 19
759 14082 22
1921 19430 24
14236 1333 23
10385 1220 33
18845 9327 30
14035 4129 10
807 12449 24
4457 10215 16
13581 36 10
19953 17718 23
13274 19398 18
2729 5945 19
17585 1294 17
4321 3428 20
12916 9804 19
14194 182 19
9343 11568 20
7424 18788 24
10318 7235 25
4741 17293 22
12639 12776 23
17451 10617 21
8532 9725 15
3917 7259 26
18319 8185 -1
3706 7089 21
373 1934 37
18674 7360 30
11883 16709 11
16614 8634 14
18011 15078 10
19771 15033 19
559 15183 16
9735 3427 24
4916 18810 10
10194 550 34
3801 12153 14
14198 10394 23
7533 9691 41
19585 8298 17
228 4997 18
8007 16301 15
16683 16809 30
12896 5070 23
13645 10640 18
14270 14383 5
7022 16082 15
15083 17896 19
6829 13224 22
16320 14329 10
6152 9110 24
4615 3818 24
12991 14041 6
8603 13263 23
17909 3431 37
10302 2297 18
5001 8650 16
19663 18978 19
10216 12169 21
17946 9815 13
12828 8313 16
18349 3860 21
3128 3727 17
13904 1127 10
10606 607 10
2667 7240 9
8123 11000 10
2612 12901 11
7627 7020 2
18508 19771 24
13725 14156 14
1723 7438 16
7735 11701 12
13540 8552 17
16684 18619 30
8384 9434 21
18195 7500 28
14359 6143 16
8291 14130 17
3621 19710 29
4437 1133 31
6357 13383 20
15109 8346 9
14377 14418 9
6513 12721 13
1711 7045 29
12407 15520 28
6892 16109 14
6459 18675 19
9159 1952 28
14469 15362 6
8273 15923 22
9883 9490 28
8150 11181 18
7627 19771 21
11752 10346 30
10683 5384 26
17181 11104 17
11835 17303 17
13781 4740 18
7098 8778 34
16901 10291 1
12747 5178 18
14655 1375 23
10471 16111 10
4772 3920 11
11043 17373 34
15516 19036 30
11535 9323 23
15204 629 24
7595 1934 32
4905 8856 16
3676 18424 -16
844 18315 27
5034 17973 18
17086 17025 26
15868 11338 12
4389 1331 30
12477 15095 11
9208 10409 18
18946 7092 20
16990 18580 21
10636 15654 33
11166 11381 12
9735 9291 23
5058 14493 12
5436 8936 18
18315 11296 9
1496 4861 13
19308 5243 17
16784 17222 15
4938 11606 20
372 13718 15
12445 17923 19
15612 12059 26
4204 14206 19
3295 10910 8
13684 7084 30
2646 1953 33
13602 5054 16
1117 1760 26
1043 18157 22
7058 16243 15
17755 4541 14
84 15816 22
9425 17072 0
11667 9515 6
13048 10566 29
4088 17252 17
4738 12010 17
4640 12133 28
17962 2899 20
3388 17020 24
3642 4293 25
11647 17713 14
11217 15533 28
4989 18244 27
12160 33 2
13196 2514 16
6408 14690 18
18085 1007 8
3485 18267 15
2467 14859 13
7685 12865 17
2978 4463 25
3354 1874 9
19393 11967 9
12387 15384 24
4320 3159 24
14558 19045 18
7042 15 19
18132 12494 15
11083 7693 31
14627 2772 14
8547 12349 17
16204 695 24
19537 12080 18
16068 2413 21
18524 9545 13
2801 376 24
17510 1895 24
11981 1253 26
217 6018 12
6000 19812 15
5569 12948 21
19010 17151 20
10062 17757 23
18364 8495 24
12502 11817 25
4048 6225 15
19850 15313 17
13314 6670 31
478 12586 9
17579 17526 18
9703 10243 17
16500 4806 19
9917 2980 20
17622 4580 13
16537 3791 14
11168 11647 24
2328 8960 26
15694 2101 18
9989 7272 20
8975 19862 13
8617 13697 33
2348 16299 15
16977 4682 14
14805 7172 23
1500 3602 49
4301 18860 25
121 236 9
15650 18805 14
15616 15293 24
1119 6747 20
4037 13312 13
7093 1767 21
6095 2758 19
18855 8890 35
1780 4134 13
14695 2752 31
15952 19279 9
8893 11276 36
16351 11690 9
16410 13942 14
12813 17977 26
12162 13763 25
12228 5952 24
7259 1535 20
9213 8465 5
16941 8355 22
447 15328 25
13043 12189 8
9481 15227 24
12401 3239 22
198 8961 26
14364 9543 27
17380 12523 9
8158 15083 13
5935 3822 11
2227 16316 26
2557 5815 16
6871 2122 10
21 246 17
16568 4937 28
13306 5284 17
10314 6470 13
11326 8823 15
3056 10890 7
12756 5850 12
9951 4800 33
16443 14244 18
2183 16010 27
5714 19077 25
1164 6264 16
829 2119 10
14083 14240 25
18525 17743 26
7026 12484 28
10362 15259 13
17619 14065 14
3034 5539 16
1020 4942 23
7075 13955 6
18655 15219 31
11472 8501 24
5852 18199 22
3220 2292 29
15159 7837 25
7909 16023 33
17924 8622 12
10879 2700 22
12039 9409 19
4094 13246 27
8187 19379 26
6241 17103 22
9383 9550 24
2953 11932 21
3434 9731 27
15255 13182 19
16985 10750 11
4700 19805 20
14872 2906 11
6403 11018 18
19474 6337 22
12398 12685 36
811 10840 10
17217 953 19
12280 9967 32
10587 12176 24
18272 1467 20
8553 13292 19
18381 582 23
7155 13917 19
13031 18287 30
811 11297 19
8015 13878 11
8554 7053 7
9881 15750 25
15787 1009 22
4190 7962 19
4259 1474 26
3992 2229 25
18111 17439 14
591 1745 22
7622 15737 30
3250 1407 16
1586 10990 21
14880 9720 17
18466 6516 21
13721 14589 17
8855 11545 22
17593 11030 40
12156 6405 24
14250 8224 33
3036 4372 20
4499 426 16
4766 19714 30
3735 9292 24
5450 17877 37
1382 2608 29
11982 6612 17
12033 14729 9
14778 13790 12
1691 12885 18
16926 12622 30
5817 6013 21
4848 18360 25
4018 12338 17
355 19466 27
17584 1263 8
15985 13134 19
7597 10363 23
9874 7332 12
15787 18696 19
2814 18774 30
9680 3937 18
1086 13683 27
18917 19620 9
1208 16787 18
13259 17681 14
14741 19723 -4
18316 11765 23
101 13327 18
11937 18346 21
9271 12940 4
18485 11348 23
1983 7754 21
3657 4542 23
4067 11430 0
9030 11473 22
19143 15054 17
8086 17233 6
15592 18501 20
15427 5675 23
3572 13017 23
11445 5787 30
3427 19795 21
9351 1415 35
14255 19734 23
8551 15422 20
2354 1948 17
7379 9338 15
13707 7454 14
3068 17151 19
633 12490 27
9830 5947 7
10269 9900 17
934 11782 8
18780 15303 22
5186 5313 18
14139 11035 34
7988 17305 20
6273 14270 22
10295 317 21
74 13466 28
19445 12116 21
10632 8260 22
5889 2331 18
16126 11684 7
19181 8655 28
6976 15220 25
8960 6616 16
17601 18632 12
16528 15720 18
7317 5742 13
966 5690 16
3702 1583 21
8286 4662 27
11548 8717 14
11363 2089 14
15715 15173 30
11175 14705 26
11901 17059 20
5081 9874 19
19164 2327 8
17994 2578 15
3843 18483 25
14062 948 11
6593 3346 14
17739 18017 23
1252 9958 16
11676 10646 15
6807 13409 21
1367 15851 20
9421 6326 16
17715 6896 19
6497 1049 30
4337 15727 21
2442 11392 11
12342 13489 18
14714 7777 27
7257 19207 19
17255 4234 26
14916 1708 12
18793 10082 22
18437 19941 29
19672 4672 7
10857 14687 30
8422 17036 6
3269 15528 20
10275 577 28
11117 3442 25
3511 8710 17
16626 6328 16
19823 2650 11
1813 12703 17
2654 5554 15
3088 4028 23
16359 6755 19
9847 14295 12
1047 10258 28
17802 17686 31
7197 13072 16
12402 3831 21
9893 2692 24
13810 12242 21
10724 18804 18
13465 6365 28
8596 13681 21
12768 9864 30
14665 16972 25
13109 16473 23
10485 6328 21
6258 18380 20
16725 17336 33
856 16100 24
18583 1724 15
17545 3562 18
7585 10382 26
4565 18829 24
2779 11316 14
12288 11625 22
17393 18221 25
18978 15010 23
11982 403 1
2978 11335 15
7682 19000 1
7194 15537 25
7165 8587 18
18518 9635 19
14609 14226 29
6482 8222 31
3370 9613 27
11806 13073 21
17897 14342 8
4720 8142 13
4775 838 16
8434 14585 17
7721 14418 8
13644 11697 15
10951 3964 5
19141 7194 17
8056 10150 8
5488 502 14
3831 11785 17
17512 14151 30
4934 12889 7
12465 1333 14
195 7144 41
15738 7782 15
9956 13635 14
13843 1037 23
2235 6447 11
12751 12639 3
2866 19569 43
1418 10876 17
13569 4947 22
17846 2749 8
6126 6270 24
19082 6094 8
16976 12774 21
13635 14490 18
17807 13267 30
12584 2127 2
8454 14656 35
12661 6313 24
16886 2542 23
3092 12335 15
5963 1865 25
18692 13148 19
18691 9480 13
5495 8914 13
5020 14491 3
7593 18218 18
9761 12385 28
3383 1070 18
5871 15413 30
17127 16347 30
13973 6115 27
13052 2170 25
7256 10141 22
9844 6701 26
18725 9679 4
11134 8124 12
649 19359 7
4955 17180 12
13939 11021 21
6622 11946 18
7446 10324 19
13227 13248 31
18495 2911 25
19100 14700 16
19620 17612 14
19072 3973 7
18669 18338 31
2799 17399 25
8863 15682 14
9549 19854 16
18318 10 7
14228 15420 13
13278 10406 13
11585 12347 19
15930 16335 10
9137 15768 20
19851 142 27
1565 7999 15
13626 13723 15
15887 14791 34
4464 16553 18
2502 8174 15
19512 14691 23
7407 7615 13
13473 14609 20
1708 15693 23
6041 11378 30
14001 12375 22
14674 9953 4
12967 6081 27
18232 10634 10
14056 14229 16
13286 14175 22
7100 4098 13
9030 15237 12
13795 16867 18
17072 3597 24
18210 17914 13
2830 10673 16
17889 6529 20
10208 7644 4
11180 5418 29
9269 1108 11
1543 7237 33
10136 3757 18
6879 8823 28
4416 13865 17
16127 17270 18
10969 187 22
18436 18466 12
11341 7118 11
2150 12287 25
3895 2141 27
19742 7618 17
7571 17368 21
3778 16463 9
18346 7324 24
4568 18716 12
3130 819 10
19613 8825 15
14183 8329 5
18228 5129 28
7349 19917 21
12441 14893 29
7083 1078 20
17948 8400 28
18374 5606 25
16848 10785 21
15983 7875 31
13785 14683 20
19536 16492 8
19084 1252 23
18421 3898 4
7955 8458 20
750 17858 15
12743 7014 32
15307 11632 22
18451 5754 25
6462 6763 17
12887 6196 21
11612 6709 28
11284 5192 27
134 14592 5
8171 17305 34
732 19727 21
12605 16178 23
8387 18458 22
5043 6092 24
15454 11864 14
4884 2309 13
15256 18870 17
1379 10898 8
2063 3869 21
3002 5712 27
18935 18313 13
6995 17083 28
4262 10855 35
10890 17469 29
8781 11977 18
11687 3590 34
18708 7916 1
1165 16293 13
19754 5442 11
16284 3430 25
9316 14732 20
6155 19729 19
12653 11337 15
13299 1581 17
16553 3824 33
14327 7075 16
10774 4352 26
9480 14927 5
18366 15758 11
6763 6410 11
19162 7528 34
19098 15919 29
209 4648 14
7485 7355 37
10785 7099 23
8938 14351 29
12198 4203 15
12559 5542 33
1781 10897 20
14688 15237 41
12826 9222 17
3526 19067 22
3557 18527 19
4347 14689 30
4134 15911 17
14060 2554 4
18031 10215 25
5045 19794 34
1941 17536 17
11176 10657 16
16943 15309 9
4006 19783 15
9557 1412 18
10481 12724 19
51 17180 -4
1330 15180 14
10765 15078 18
18851 1738 23
1133 11612 18
11647 1169 26
12973 16641 19
18133 7946 7
1041 6214 24
14244 3761 18
15907 2971 23
16118 14270 34
4334 2509 32
4176 4331 27
16764 18649 14
9160 16253 13
10105 14234 15
294 12451 22
5749 16099 15
19236 18902 20
704 9281 26
14542 5561 21
14572 17947 24
10927 11986 -4
13585 8430 23
18846 5850 16
11324 5214 18
9240 6718 29
16758 11845 21
2600 11155 26
4148 10823 5
10152 2655 32
16190 19062 27
12833 15399 18
10148 237 25
6746 1930 10
16125 15826 20
15549 4090 17
16332 7802 18
10026 16144 17
15133 42 18
6531 9431 11
2000 5674 15
13566 14890 30
17513 15328 16
10690 2249 19
206 4011 33
9576 12800 9
1062 2017 27
6394 6 16
10331 406 16
9078 19769 14
10040 9462 19
4235 10468 35
13676 744 29
15334 1273 11
9206 8677 22
13572 8043 28
4464 12424 25
16271 3879 11
659 15104 21
9960 7508 25
9883 12804 38
13863 13260 28
11098 15244 34
8439 1453 23
11216 439 20
4588 18585 24
8502 15201 22
13775 11429 16
19271 12946 32
8599 10845 20
6449 16349 19
5012 19059 34
5279 8471 38
11252 4977 16
15982 2511 30
9250 16600 18
3856 12623 31
16027 10518 25
7354 11958 18
5873 3233 12
5475 12928 22
3078 827 17
15715 13283 10
11692 4429 10
12212 13261 23
12107 1389 4
116 12361 8
8251 2490 20
9057 8057 11
6629 16988 25
12667 6970 20
5701 2342 20
5604 3429 19
1930 12534 15
11267 11881 25
15604 6321 17
1468 15732 13
14165 8873 18
4601 19465 16
14576 13272 28
10468 12041 19
3901 13348 14
11114 7628 13
418 13115 14
13369 17862 21
13498 950 24
