500 8000
358 382 24
87 311 32
143 168 25
359 144 22
164 178 25
425 105 19
438 147 14
231 119 29
361 429 22
262 304 31
156 138 16
319 337 25
496 167 26
17 145 24
166 21 31
42 314 2
467 484 13
380 105 14
238 343 10
339 257 20
367 346 8
261 76 14
307 78 9
38 50 20
348 80 22
107 446 2
482 339 7
230 309 21
93 481 11
235 14 32
37 56 23
388 105 25
137 433 25
290 62 16
471 280 29
442 493 25
181 312 27
268 485 21
426 9 19
309 493 23
38 122 27
299 380 18
471 333 27
274 196 35
184 205 3
473 130 17
342 268 34
139 291 19
95 252 36
156 191 16
379 70 20
103 423 10
54 212 16
134 365 16
419 76 37
248 381 13
269 200 27
469 427 7
318 368 22
238 261 12
187 231 25
202 179 31
1 455 29
413 276 31
465 161 35
145 344 30
373 297 19
461 390 30
499 107 17
214 147 21
251 269 26
451 278 5
245 231 19
49 284 33
321 314 22
306 463 22
395 350 24
135 313 18
49 374 29
108 402 23
147 342 20
137 496 13
344 130 6
238 329 11
108 338 14
324 110 24
346 415 6
57 428 17
64 244 25
498 176 17
110 169 15
57 416 15
169 276 17
121 48 38
484 492 32
141 144 17
327 252 7
370 193 19
386 422 29
381 463 11
34 413 17
32 359 20
433 299 24
199 143 26
374 153 21
124 400 22
472 197 18
405 107 31
148 271 15
480 129 17
475 334 20
173 0 8
474 258 21
375 204 21
151 129 19
82 333 22
218 73 17
166 336 26
51 476 23
380 75 21
247 173 23
368 2 35
140 25 15
468 442 22
8 131 10
320 256 1
456 149 19
459 483 46
289 358 20
195 410 26
223 468 18
272 81 20
94 312 18
273 363 26
327 123 20
318 200 16
267 266 26
295 394 12
236 289 24
253 303 20
239 486 13
273 68 26
195 277 8
483 372 27
458 364 7
270 357 32
388 26 21
74 178 28
464 152 1
482 207 16
43 129 2
36 234 18
269 143 16
153 404 18
272 134 11
336 250 24
224 237 14
331 403 13
142 473 13
388 402 6
479 439 15
100 178 23
269 115 24
374 342 5
146 412 20
384 268 21
369 236 17
429 415 5
233 129 17
353 398 23
90 278 30
120 319 12
290 360 28
310 466 26
272 403 11
137 386 18
426 485 22
69 394 31
127 272 20
437 41 24
91 424 11
404 128 18
327 218 12
103 403 2
492 457 11
49 131 5
484 251 26
327 61 23
360 435 27
122 466 14
450 167 9
79 200 11
460 481 15
358 425 13
422 299 21
464 308 27
328 64 11
174 248 19
445 194 11
292 476 11
65 215 30
163 76 34
480 194 18
370 84 16
188 53 23
461 449 19
142 262 12
269 149 9
104 388 21
229 360 27
64 477 29
202 439 18
343 427 25
147 162 19
142 485 33
109 163 23
160 105 10
200 177 22
222 476 19
59 268 30
419 257 13
73 92 13
74 104 37
104 272 36
403 367 15
307 346 29
308 347 5
432 184 27
471 358 8
314 97 12
307 89 23
254 264 14
456 295 13
360 440 17
93 380 28
321 89 18
244 158 26
33 39 21
37 109 18
130 294 17
67 417 25
171 266 29
234 190 33
8 85 12
173 399 24
107 314 10
113 303 21
196 240 11
403 392 5
271 394 19
177 2 36
235 239 15
317 153 11
470 365 19
460 134 27
491 32 22
292 320 20
498 190 17
441 92 25
18 313 17
160 330 19
236 290 17
171 372 30
324 400 3
472 486 26
455 385 11
310 132 15
45 355 12
261 499 13
305 244 20
331 140 18
270 79 40
362 468 36
475 203 23
358 39 27
111 288 21
225 445 23
273 409 13
366 17 14
372 495 14
313 224 23
446 200 23
465 333 16
256 334 12
245 2 4
366 368 21
42 365 3
45 222 20
217 130 25
179 303 17
243 290 30
402 291 14
254 323 31
199 156 20
263 67 11
328 130 22
256 129 19
432 431 12
443 37 26
476 277 26
285 422 17
167 216 17
44 157 19
479 21 14
365 59 9
34 145 18
459 124 33
493 376 9
305 432 18
72 480 24
187 399 30
243 186 19
433 294 24
179 401 16
151 41 16
58 404 21
83 384 27
218 387 21
292 193 16
346 144 19
150 60 8
109 484 15
294 43 22
278 230 6
173 379 4
345 459 21
461 146 10
112 279 28
227 491 15
324 72 21
236 456 24
66 413 6
339 184 13
23 159 27
81 499 26
391 444 16
298 196 16
400 130 19
313 15 9
235 279 4
133 177 39
53 291 14
114 263 22
170 358 24
389 490 8
157 347 32
155 208 17
209 227 13
395 13 19
411 311 8
371 10 14
263 293 18
463 97 27
448 269 14
92 299 23
77 285 22
341 3 22
223 50 17
275 149 12
391 489 5
458 128 20
65 360 13
354 272 18
173 433 8
185 190 24
378 102 24
77 418 28
94 242 3
399 200 14
300 288 15
460 100 7
85 360 9
7 43 26
151 162 18
233 245 20
60 327 19
435 283 5
20 105 12
312 103 4
358 332 22
432 284 14
382 172 17
193 461 21
193 211 11
138 247 22
159 422 13
181 30 12
29 255 20
1 174 19
233 190 21
367 257 24
205 191 22
488 286 27
66 67 18
280 184 10
87 221 27
415 349 21
53 354 11
300 139 16
435 257 15
499 149 12
260 317 19
9 238 26
159 20 20
351 255 1
477 330 24
282 358 7
2 250 6
46 183 20
460 288 24
280 385 21
485 21 33
68 463 0
132 71 14
422 459 28
191 407 25
341 163 18
291 232 30
279 347 33
117 313 24
444 472 25
71 150 7
225 318 14
3 340 17
442 54 26
157 222 36
348 46 13
239 193 13
363 299 22
285 324 10
225 254 29
146 264 5
124 320 22
49 441 20
220 160 21
435 345 4
235 362 29
367 441 7
115 354 20
35 175 14
353 1 18
364 199 17
3 376 19
290 59 18
347 258 15
201 165 18
457 368 8
356 493 1
380 401 26
449 107 18
325 348 35
486 498 14
230 87 11
81 29 15
480 391 31
237 88 18
53 128 24
79 171 23
142 120 21
53 121 1
411 485 23
308 125 24
143 455 14
134 4 23
141 400 25
161 281 30
331 64 23
171 118 32
327 152 13
474 341 9
218 343 18
160 108 32
70 233 14
78 467 17
99 296 22
224 360 25
51 262 38
203 155 16
305 440 9
106 18 6
38 113 20
84 375 28
123 120 29
122 92 17
88 256 9
331 362 26
218 165 20
451 12 20
390 366 16
401 307 9
83 87 20
174 17 15
203 107 12
364 348 9
378 178 26
63 311 20
335 232 15
7 101 17
271 364 16
314 230 17
380 388 24
484 407 23
154 5 13
296 366 14
419 36 8
107 86 28
343 281 18
147 84 14
162 38 18
472 336 33
86 7 18
31 323 23
233 251 26
160 374 6
172 97 26
194 210 32
76 399 11
395 443 23
366 429 31
227 455 21
136 20 21
87 294 18
370 454 14
391 309 24
0 6 19
57 188 26
104 259 41
452 86 12
376 194 9
46 234 13
222 134 19
128 209 13
282 252 16
427 206 31
90 497 14
231 40 18
227 483 26
280 92 14
192 199 22
274 473 3
366 463 5
471 390 9
270 156 12
10 241 25
41 320 25
415 288 8
213 487 17
317 124 9
2 116 17
486 168 21
122 331 33
333 484 21
415 330 12
403 123 18
241 421 26
265 467 26
18 333 12
317 463 23
497 223 13
378 39 7
40 116 12
449 278 22
134 188 20
159 432 8
158 167 23
255 302 14
436 303 16
428 348 39
327 114 29
122 8 21
452 458 29
204 242 16
461 115 17
348 276 32
92 376 18
212 391 17
117 101 23
463 299 26
381 199 12
312 21 21
123 176 24
378 423 18
150 306 19
29 204 11
79 204 4
352 482 17
23 132 3
370 289 20
215 233 15
90 295 17
6 35 13
372 493 20
485 9 16
92 302 22
33 231 15
371 350 18
85 3 27
396 176 10
108 246 29
73 441 27
79 78 16
277 472 14
311 379 25
308 474 16
305 404 15
393 350 3
308 168 13
434 365 17
467 164 14
238 7 27
172 195 22
84 270 3
80 414 20
350 162 21
26 302 25
312 182 14
326 96 25
218 354 15
449 227 28
94 146 3
243 154 24
175 270 15
389 463 24
7 434 9
370 116 25
113 54 9
164 161 22
360 351 19
15 469 14
385 469 17
471 165 25
351 295 22
102 295 14
47 69 23
124 179 17
436 361 14
434 68 32
492 204 37
78 390 21
456 77 26
446 418 13
320 489 26
124 276 16
69 39 26
468 409 4
454 272 11
410 16 18
313 355 12
5 114 21
38 11 10
409 118 22
431 341 17
493 292 19
130 467 15
415 400 10
112 265 24
23 277 12
78 67 35
269 333 22
194 175 17
100 28 23
401 88 18
115 126 33
293 300 14
351 241 21
222 56 19
181 175 33
124 148 15
400 121 22
163 495 19
419 327 29
185 284 24
285 263 11
340 401 15
355 100 26
399 253 21
1 305 22
21 223 39
166 491 38
6 369 27
172 245 26
102 374 14
265 80 25
342 105 21
211 98 23
90 337 27
255 116 20
111 243 24
132 76 17
177 153 22
14 423 36
495 269 23
378 52 33
323 401 17
147 466 16
41 75 9
484 204 19
220 4 5
340 385 29
104 158 28
387 24 35
224 314 30
403 487 9
49 162 13
46 379 24
81 135 11
409 259 18
206 50 27
477 245 27
249 331 23
1 164 27
341 68 10
431 191 17
59 378 24
41 132 13
78 85 21
344 232 19
220 471 12
275 423 12
289 420 39
117 105 31
439 70 27
354 499 19
109 449 17
283 314 25
133 75 24
294 273 26
494 289 23
350 312 11
440 139 16
203 270 18
332 486 14
322 286 11
199 182 21
491 289 14
258 55 35
308 236 24
339 311 2
303 372 15
249 104 13
201 400 17
464 417 12
386 89 19
9 438 28
258 384 22
220 370 13
64 333 26
406 265 12
57 374 23
209 443 24
434 82 18
69 56 24
270 154 11
304 227 27
28 60 27
278 405 12
254 468 20
480 76 37
299 133 21
426 173 18
348 450 21
430 125 23
448 271 16
69 419 19
183 221 24
428 285 23
131 136 27
154 366 18
220 464 27
304 484 16
24 420 47
193 98 11
59 271 20
377 55 29
216 237 20
117 5 26
98 54 29
398 283 19
240 430 16
236 30 7
346 138 22
360 23 31
365 178 20
490 60 27
300 212 16
135 346 30
377 300 19
183 70 27
478 179 5
227 454 26
422 240 18
218 281 15
83 155 36
488 460 24
239 69 14
224 83 12
219 461 26
82 60 16
490 453 18
119 450 21
339 419 17
257 35 23
211 311 10
122 238 15
67 318 23
31 498 39
294 324 21
267 32 20
53 0 20
425 233 22
203 248 18
55 99 23
317 364 21
248 363 17
406 183 27
270 234 33
281 38 5
8 370 17
309 441 21
312 339 18
171 263 28
22 276 22
120 202 26
26 157 14
470 170 6
250 37 17
26 73 21
197 403 17
333 45 28
233 146 19
22 87 16
141 498 42
476 396 7
415 370 3
14 192 14
447 14 18
322 192 19
241 320 19
132 353 22
134 213 14
185 44 12
467 446 19
297 438 1
260 193 23
251 19 31
46 499 15
196 460 30
449 376 12
420 155 3
406 120 30
454 375 24
277 127 23
328 134 26
180 6 31
452 496 26
298 74 14
200 179 26
136 13 27
275 413 20
287 48 30
318 470 15
10 231 17
155 231 25
47 486 21
128 322 19
329 121 18
46 317 18
96 216 19
277 70 22
90 184 30
232 11 14
464 249 22
157 373 8
17 70 27
372 18 12
373 26 28
285 113 20
135 471 14
25 74 12
239 179 23
249 25 21
85 121 3
22 497 3
307 462 12
193 226 25
342 198 21
179 270 26
74 112 17
366 367 10
273 248 17
44 491 13
56 172 18
242 108 19
34 478 21
316 420 21
186 475 16
455 82 16
130 414 16
223 469 16
392 311 19
231 471 26
88 463 17
72 94 34
232 447 23
277 353 16
458 328 11
218 473 20
86 88 26
370 13 22
421 153 26
181 410 10
145 353 11
201 239 10
14 478 17
385 264 11
203 19 12
396 360 22
241 486 14
203 497 15
27 30 21
214 288 18
84 476 5
254 376 26
4 263 10
214 309 19
383 21 18
499 346 11
26 242 22
298 436 31
252 192 20
134 243 18
88 23 30
19 166 16
188 109 24
264 42 28
77 255 10
292 241 33
360 198 26
435 419 36
147 318 16
301 37 18
168 450 17
445 14 24
451 113 26
156 94 19
343 376 10
242 45 15
346 59 32
489 349 10
294 356 17
386 428 15
30 124 5
320 237 16
157 490 25
484 242 31
27 388 11
339 235 5
206 96 22
290 115 28
122 402 12
40 335 21
127 271 14
378 135 19
50 498 6
283 285 8
321 175 37
177 270 27
164 283 25
10 347 24
101 62 32
214 34 25
6 236 23
0 371 20
496 353 11
435 18 17
28 164 26
384 313 24
470 467 23
440 415 27
352 184 30
34 377 31
262 94 11
231 494 21
432 364 23
280 169 15
405 420 22
14 451 34
362 197 26
97 277 16
425 342 12
306 66 17
51 77 24
205 180 21
140 63 29
259 126 4
267 469 13
185 313 22
298 114 22
35 414 14
385 262 14
271 227 23
81 492 31
44 484 19
59 197 18
471 63 23
352 366 24
179 174 28
361 204 25
171 139 19
403 318 30
143 472 20
152 199 8
357 449 20
150 339 20
414 280 17
323 408 18
449 429 21
471 87 20
33 66 12
295 243 28
457 126 34
128 498 13
245 220 23
28 246 23
439 13 14
221 280 22
359 23 22
267 339 30
33 428 21
69 124 23
203 345 19
99 57 21
365 197 22
188 221 22
309 381 12
176 258 21
335 123 20
203 46 13
241 1 15
46 224 16
299 238 6
97 365 24
227 136 19
150 46 19
108 249 29
88 241 21
403 488 18
134 319 22
315 105 24
357 226 1
102 409 6
9 135 4
2 444 18
179 323 29
225 241 15
188 48 2
193 274 10
220 434 34
260 178 26
311 276 22
138 120 15
458 104 7
249 41 24
78 357 19
245 486 19
5 8 25
167 116 6
272 233 15
44 362 24
425 141 20
431 366 28
35 394 24
141 153 27
56 371 20
1 175 23
74 397 31
80 442 28
113 366 24
446 298 41
495 265 22
260 149 24
164 392 12
449 280 10
478 183 3
486 175 21
436 409 17
61 124 22
332 421 10
240 8 23
453 73 19
48 149 26
359 239 33
301 229 2
17 54 15
222 296 35
298 34 22
151 65 25
477 404 15
487 65 25
449 137 28
288 485 4
29 172 24
135 373 17
112 15 17
79 478 14
225 39 14
330 161 0
185 46 10
245 59 33
460 96 20
152 457 27
363 268 24
475 144 17
87 154 10
467 426 18
266 149 25
117 216 22
417 315 9
130 426 21
121 74 14
471 321 15
157 482 25
437 490 13
413 239 19
17 331 16
237 348 20
363 387 30
329 74 14
76 207 18
183 375 27
111 3 17
216 46 28
338 448 23
261 66 27
430 111 36
220 417 25
288 330 11
186 328 25
120 170 10
87 26 17
350 211 13
336 175 21
81 362 24
394 67 18
118 447 14
324 321 11
267 357 9
374 360 24
283 11 29
241 445 22
141 58 13
308 67 11
58 472 13
391 357 1
296 8 28
366 264 32
220 7 22
209 114 14
119 40 22
393 108 19
381 57 24
42 325 12
413 13 29
394 11 13
120 329 17
1 44 33
296 140 13
414 260 18
33 360 26
318 205 22
353 367 16
264 474 9
379 327 30
338 300 19
107 213 20
105 327 35
201 485 14
309 274 31
407 137 18
407 113 13
206 362 22
88 42 11
358 233 16
389 303 22
374 351 18
158 127 31
474 36 11
272 143 19
294 301 26
320 163 11
316 377 18
426 235 19
401 238 18
461 281 17
290 293 19
404 5 27
470 367 6
395 432 3
127 389 19
322 84 19
338 225 29
478 230 26
430 223 33
401 53 25
41 190 21
187 6 37
342 377 20
351 35 21
112 52 20
487 82 25
148 486 15
3 472 12
395 267 1
86 344 29
469 337 21
335 447 28
78 244 7
232 488 11
433 259 36
86 431 22
27 426 29
243 123 23
202 282 29
434 226 11
111 333 20
102 422 23
147 0 28
22 131 19
283 190 22
356 302 22
243 24 17
36 9 10
56 385 15
4 80 24
145 180 17
348 496 13
110 276 28
50 195 20
384 317 10
382 199 18
171 366 16
87 442 19
103 163 34
73 124 22
464 7 22
77 141 25
439 206 3
418 75 20
336 71 18
42 306 24
117 350 28
168 464 24
407 196 22
92 443 4
222 345 26
33 137 22
56 335 12
31 429 25
116 302 20
411 362 27
139 350 8
27 229 24
151 450 31
316 178 14
403 64 12
225 472 24
431 258 28
266 11 41
207 127 25
69 410 18
38 184 28
172 488 5
186 17 13
385 169 21
188 179 19
362 42 31
450 121 29
389 235 33
294 480 34
459 421 31
258 5 15
297 466 6
390 22 27
453 58 22
135 191 21
146 167 15
490 394 23
465 218 21
17 419 29
270 10 5
116 167 11
299 66 23
144 326 24
307 396 20
331 270 19
375 252 16
496 197 8
9 478 22
99 370 22
189 456 24
388 461 39
159 468 23
357 220 13
121 472 9
83 417 22
374 271 15
75 202 26
437 51 6
214 196 10
141 383 15
352 490 13
111 143 27
383 12 17
221 415 24
318 453 19
367 175 15
463 101 30
450 82 11
133 175 20
48 181 15
270 137 22
466 227 29
162 452 14
156 157 23
289 487 6
332 400 31
416 477 26
363 499 11
366 271 20
487 284 15
19 109 12
109 113 10
389 444 24
430 9 9
213 378 16
62 142 19
261 192 11
320 117 28
466 13 20
385 378 20
22 3 16
150 56 10
452 9 24
75 111 1
417 110 18
214 99 21
261 227 30
1 355 19
129 413 10
400 247 4
476 305 19
154 251 22
304 101 22
373 311 25
184 82 25
221 27 8
339 74 5
445 170 26
167 65 8
187 81 14
347 21 25
328 363 14
325 375 26
498 427 11
160 25 32
432 451 17
59 52 14
352 249 10
29 20 6
467 369 19
238 80 36
445 54 20
216 7 23
233 334 35
311 165 11
190 282 18
343 368 23
207 436 8
127 157 10
240 157 21
419 439 18
31 313 13
85 291 15
31 494 18
370 430 29
237 415 19
362 338 33
23 13 26
222 364 17
183 395 31
30 445 29
141 133 20
47 71 13
197 50 25
130 243 32
181 267 15
251 18 11
344 443 26
284 155 18
125 344 16
29 433 25
395 40 16
379 230 28
295 49 30
66 120 22
482 460 3
26 202 23
90 154 11
193 282 20
441 331 13
165 170 19
279 49 26
490 414 25
354 301 13
358 70 28
182 369 21
482 400 26
430 2 18
13 46 12
487 118 19
311 244 23
474 172 11
385 192 21
229 398 25
494 253 13
173 260 10
130 154 4
125 405 15
396 365 6
296 470 17
385 195 34
39 344 19
179 236 27
317 487 20
236 87 5
151 433 25
228 292 4
336 319 28
236 348 13
466 62 21
182 491 19
238 86 12
17 276 15
425 237 17
428 128 15
196 442 14
451 66 16
53 144 19
213 120 6
335 251 24
320 278 15
194 298 21
250 259 24
372 327 30
105 214 22
311 444 28
394 162 18
266 84 27
230 62 8
477 126 10
89 62 30
41 419 25
311 18 18
168 136 1
26 18 16
71 205 25
3 318 29
426 316 4
317 116 25
19 60 30
147 20 20
79 242 34
24 424 35
93 227 22
497 274 31
237 158 8
168 199 35
331 342 25
411 171 21
218 429 22
393 488 6
14 278 12
85 279 25
301 401 28
97 254 30
87 461 21
437 445 18
14 347 28
222 430 5
19 28 17
439 163 21
184 418 18
350 431 19
350 182 16
266 373 12
258 22 37
283 440 23
300 310 13
275 154 16
243 308 21
416 297 20
12 439 22
6 67 30
331 306 13
269 238 11
257 423 9
118 272 11
413 111 17
326 45 9
5 96 16
147 62 26
167 457 18
4 24 27
314 340 25
263 51 26
299 490 20
490 87 16
484 93 26
64 246 16
104 292 18
432 296 16
185 451 14
322 481 16
226 200 11
345 356 21
460 228 24
223 470 23
137 152 16
371 106 17
278 449 6
231 491 10
0 86 24
57 373 30
428 137 28
488 230 30
289 218 20
261 185 13
118 46 25
351 430 24
215 59 18
469 415 29
334 442 12
192 334 16
91 253 39
92 72 5
489 437 11
455 309 1
478 382 25
208 240 18
263 64 32
305 297 21
485 293 32
0 291 26
464 207 30
217 485 35
79 416 22
94 39 14
489 458 18
361 205 16
26 388 19
349 331 14
265 206 28
3 260 28
350 282 27
182 302 15
377 11 17
372 39 7
401 254 12
320 197 36
14 202 22
413 376 26
419 231 24
92 389 18
472 146 32
108 106 19
465 460 23
5 239 24
71 55 18
314 88 28
355 165 16
39 429 10
486 206 26
323 297 9
182 160 14
281 494 8
490 299 21
112 60 17
109 363 14
96 8 14
75 368 22
362 164 9
357 0 28
290 161 23
452 185 26
300 395 9
150 213 28
492 338 30
362 70 28
170 121 10
208 125 27
227 435 21
271 419 24
266 75 28
343 20 16
467 265 28
438 137 36
194 322 16
449 487 16
390 382 3
170 426 19
291 211 17
129 332 31
108 238 19
206 433 24
253 163 22
400 170 20
277 187 11
152 144 27
474 99 19
378 326 28
106 179 20
352 372 12
35 301 17
493 193 24
350 145 18
323 428 13
161 79 19
424 436 29
193 0 30
411 307 26
345 352 14
164 45 20
413 460 15
403 206 16
269 30 14
282 53 22
137 116 13
240 238 23
153 172 15
290 244 19
278 204 29
37 347 17
256 339 19
110 240 30
84 256 22
186 124 22
374 192 8
446 74 11
145 327 5
61 194 7
315 29 30
105 19 25
176 9 9
359 53 21
399 412 4
437 354 32
166 282 4
10 103 18
198 335 28
465 143 24
72 493 26
13 490 17
473 54 24
306 184 25
19 243 16
178 229 21
110 40 14
385 320 23
137 298 19
111 346 22
252 263 23
305 253 19
142 340 22
108 369 13
452 194 14
33 459 11
122 362 7
41 83 32
82 99 18
282 466 38
399 140 7
44 368 39
418 212 25
441 297 31
0 28 6
217 175 19
214 493 16
434 417 17
394 135 17
182 460 31
474 46 9
473 297 20
8 296 20
368 406 12
21 422 7
213 438 28
165 487 11
19 311 20
161 64 20
140 263 16
154 371 13
28 271 17
53 126 12
422 17 14
108 297 21
96 354 22
259 254 4
426 272 9
267 292 25
267 296 20
64 69 14
136 258 22
50 162 8
170 192 27
155 197 35
111 124 16
430 235 8
4 60 25
459 399 7
463 251 35
66 258 28
420 108 16
274 88 8
318 353 34
75 318 16
146 6 20
446 403 14
130 378 35
258 11 18
93 122 30
29 466 21
32 97 7
307 418 11
45 433 20
255 8 21
340 38 25
360 295 20
470 134 12
470 388 10
37 249 20
417 92 23
429 143 30
254 245 16
150 458 7
311 6 15
76 406 8
45 80 18
425 72 23
391 280 8
122 339 13
414 271 21
364 154 35
55 245 12
350 91 19
246 1 25
170 284 32
454 384 24
56 216 11
351 259 24
190 371 23
187 465 18
386 304 13
50 454 18
1 399 14
134 58 9
287 261 18
393 202 33
316 154 19
163 165 30
197 228 15
114 29 28
414 392 14
487 303 28
232 47 22
364 352 18
225 414 23
152 329 23
62 153 18
49 226 26
443 112 31
330 443 13
308 423 29
306 107 12
70 464 5
206 4 14
403 452 21
239 85 18
113 496 16
298 457 30
27 445 7
325 186 9
101 446 17
15 130 19
12 422 22
307 355 4
454 95 33
205 197 22
201 445 25
116 189 26
289 270 12
276 370 14
305 149 18
166 42 13
254 293 16
278 48 17
419 310 28
152 94 20
387 61 27
287 253 30
242 386 3
358 248 23
125 147 28
286 267 31
456 280 27
395 62 12
369 251 18
397 447 31
199 362 33
84 258 16
375 54 12
65 232 25
370 420 15
488 142 17
355 472 20
80 233 18
426 247 13
