60000 60000
51937 40569 24
886 59502 25
32334 6256 15
55107 5549 38
932 51719 17
41242 4112 28
58727 15766 10
32502 2610 18
47917 40159 13
58322 26052 26
10063 17875 35
24836 7348 26
11306 25543 11
16468 8024 32
3307 18251 25
48253 36623 22
29394 13690 13
37564 21645 9
38960 28151 15
52497 50915 5
42343 54095 19
5374 56859 23
8365 53691 12
12998 35931 14
55154 15167 30
3584 29408 29
38806 45145 21
38627 26513 27
8305 43018 4
33827 57470 21
2470 13438 22
3096 25344 15
15305 35062 10
15998 27372 14
27370 49795 27
45312 54876 15
51378 28842 17
37312 18347 7
51464 7216 21
25524 32754 13
50841 19044 9
51982 3427 23
15025 10197 19
33642 26330 17
13679 34589 29
59974 52558 7
33829 3425 25
57568 20527 22
8757 43309 7
24412 25351 18
41909 59033 28
46107 55771 29
31532 33289 14
17093 43753 16
23186 2214 29
39551 4234 20
48819 36776 30
17237 18318 14
28844 49389 35
41585 48708 23
33132 17696 19
19233 4369 25
7412 51893 29
12660 22870 27
57815 53193 20
6781 59340 27
19642 37732 24
59726 25256 27
28084 792 20
43774 37113 15
46991 2720 16
15267 5223 15
42661 12484 4
51832 26932 19
29507 54449 14
43864 49756 25
10472 38211 12
50560 48854 27
16198 34781 29
20240 32722 27
37707 44499 26
56458 30039 19
27652 13288 30
55045 15784 20
43028 45954 21
13870 2224 31
2579 4281 27
16439 10910 10
38996 13314 14
24383 5505 12
38916 59833 25
46956 50737 17
38865 16771 25
52190 36672 13
25373 23453 26
39071 4541 20
27024 4826 35
34956 3057 24
57186 55514 6
9028 47744 20
34491 40870 25
51911 42502 17
59066 3791 16
4760 28059 25
14206 19468 30
1451 53988 21
17524 2924 22
17921 55915 25
40729 6451 20
46437 20018 13
53456 6733 19
9935 29339 16
5097 57537 20
46737 1166 46
58793 56106 12
302 8693 30
35159 26673 12
16023 31885 18
7344 16211 13
30645 54440 15
25477 25166 20
29243 26302 21
37085 57322 32
5371 58020 28
11566 54010 16
18572 34313 20
10753 21208 11
56292 37748 13
48593 42890 27
2110 58537 10
14188 52033 24
565 27139 31
45527 30461 23
3588 7463 15
8612 32271 17
51016 42715 26
7916 12076 11
48818 32867 16
36114 23106 36
24264 35348 32
37651 43843 24
20437 1276 32
44498 50558 20
1444 24603 1
9069 7711 27
47116 9970 18
24981 4158 8
46242 36795 8
26507 34427 25
15776 5582 11
25473 16730 32
45618 11620 16
19749 56974 23
51708 19754 23
13869 31679 7
15926 21837 30
13122 7976 22
58373 1645 36
52575 6852 15
7602 26356 15
13206 8546 21
55299 36704 21
19475 50248 21
59034 11439 15
18337 30648 17
24797 13858 10
23183 19610 21
15234 6513 14
57030 58842 21
39266 49254 18
44664 9554 11
17292 20927 13
17782 27471 5
21966 15650 12
39675 23697 11
40337 49145 8
34988 8570 19
55060 46993 12
16952 57157 7
21069 40143 -2
5852 8133 19
13920 41708 21
16294 49879 21
37231 24727 19
55509 30818 35
57987 58270 17
12124 32406 23
35236 26020 26
30367 5071 15
987 52138 34
25642 15306 22
44586 1089 22
34766 10781 22
35333 41323 26
48305 27989 4
15559 35684 24
30898 43666 17
3740 662 38
25950 39037 5
6675 24200 18
15671 23979 23
10842 47835 10
241 46425 14
37219 39721 27
13359 47855 21
41282 36486 31
46922 43936 24
54221 37089 20
22890 29030 20
29210 37185 25
41642 44839 4
41251 24617 20
44824 15988 31
34565 10358 28
20490 29860 25
38936 3519 20
41414 50882 10
23182 48150 24
4719 17377 16
33397 55314 33
22873 29669 20
46211 5362 31
59097 13395 32
23623 28636 8
16794 30322 26
23548 34344 20
28472 26724 37
11725 16803 19
40548 11953 20
28552 12308 10
5438 40045 21
38813 46394 22
27032 10519 26
59389 24239 17
23385 46326 26
30043 16617 12
26999 2588 20
16174 49174 30
27387 18437 20
41420 36125 22
7553 33430 15
816 41313 27
2516 49376 15
53333 30399 31
42038 58747 27
43385 31596 14
13365 56749 24
37754 26425 11
14287 24596 16
13984 49527 26
4836 2243 41
1869 48555 24
48080 47803 33
58474 24547 32
54347 4968 25
39902 21479 24
59430 33735 23
14606 36742 10
27184 15842 6
8736 25231 28
25180 48407 32
21830 34812 19
32447 16695 21
26402 20627 27
23903 21112 24
29025 740 15
31502 38162 25
18432 32523 15
56423 17337 8
2979 23583 19
16761 50984 9
56623 44816 26
29795 56104 14
29642 42348 17
22553 45992 24
24829 28503 18
29757 30179 33
46865 20975 14
27110 19135 9
21973 45136 27
41820 26058 15
4821 58347 6
5209 33117 9
48196 46222 17
54889 56570 21
15507 18593 24
20042 26544 26
10647 54277 14
41964 31123 19
326 10612 21
11965 18874 11
46144 2511 14
58921 14670 14
28537 5604 18
42713 59767 24
52992 28861 28
43284 11999 8
11936 57335 29
2419 16941 22
52517 25405 22
58561 2754 29
1057 38980 16
21300 32172 13
2035 5816 24
19408 9574 11
32209 6959 18
37086 52830 19
6138 44052 18
22376 3942 12
5196 17921 26
20148 46722 12
58636 52164 20
19666 20010 17
14224 45272 16
14116 45918 25
9970 29203 16
44895 35145 22
42251 10307 20
43720 52767 30
44697 21619 21
51960 30368 22
54809 56516 14
17752 27829 26
3340 27222 19
5125 6896 13
54006 5086 10
13388 26446 22
41946 27375 19
53286 47839 8
14582 39933 8
16323 28512 19
24947 46788 24
8793 39043 13
54414 18041 12
35473 55723 16
43532 54618 7
34338 50499 19
11670 18112 16
12792 2273 9
7861 29180 23
57424 28165 32
40116 1946 19
5241 57176 7
32866 20546 19
48723 50863 19
52460 372 11
17203 52520 13
1286 57257 24
59709 48458 28
24931 4215 14
14043 9940 18
7626 47354 9
51802 38923 20
45892 1972 21
25219 36488 22
3795 26279 8
34724 50805 21
51115 14624 22
14378 6585 28
12006 35672 22
32587 26285 16
51209 1042 30
24558 6034 12
41720 11085 9
52172 42997 13
1147 39585 30
17167 10347 0
14429 20481 17
54517 25811 26
16903 32728 23
3597 55801 27
13097 25998 15
41368 11566 26
19921 50147 18
38921 47922 15
14610 41200 14
52869 26989 7
53950 3594 21
17923 30319 18
7308 39808 16
8941 59765 28
21298 37434 22
3133 6084 23
56490 31322 22
24864 59053 27
26033 5852 18
15087 36669 19
31616 41722 11
21007 52533 30
44522 26322 7
52074 57865 34
29476 4577 21
15368 42332 35
16756 55013 28
29128 66 15
31984 16635 41
29575 58036 3
28475 41709 13
28222 29211 21
26977 33921 14
2505 20480 26
3575 29448 17
6235 3519 18
30702 51997 33
2138 55266 25
41562 39252 11
8028 55354 18
45328 31516 28
30985 46307 18
47784 45533 9
24607 16450 11
11035 49560 29
11048 33544 15
12325 23499 11
36128 18745 29
53941 8251 28
21357 39479 30
55398 56333 23
33365 17272 13
5824 33862 23
57150 41001 12
36032 56325 19
57636 59665 5
3815 52711 22
33522 1990 24
10013 6014 26
15589 13672 13
20079 34488 27
19371 59968 8
12906 50201 11
5319 45508 17
54237 25092 21
41962 13199 15
45467 21393 -4
2736 11656 14
53029 41503 32
8882 32483 12
5950 7478 18
17437 27234 6
7516 45438 31
8668 11988 31
15737 43666 16
19121 26228 32
59828 40840 18
4138 38532 13
8013 56786 13
52691 12454 29
57683 12866 19
53385 51713 17
54606 33381 13
18763 29075 16
20712 21721 21
15749 37373 15
59610 44154 25
50293 54216 25
515 27833 14
273 7322 31
45732 53718 20
982 26849 13
56632 31307 24
47433 59333 27
13267 23244 27
43521 51960 8
42730 41320 20
40359 25334 22
19637 46630 24
50839 12037 20
55373 16074 29
34813 13172 18
16206 57998 18
28024 7024 30
9247 24244 10
45215 55216 9
31116 26392 14
6027 34422 22
59913 30126 28
26516 55240 26
28229 9102 25
45967 27831 10
5268 24678 20
25535 48232 31
7366 6897 20
33980 59839 8
24222 26976 21
31473 30352 26
25968 59167 15
1120 21947 28
45206 45858 16
46531 34578 17
3152 41242 24
18125 6870 26
31438 27233 22
35938 59161 27
25501 32403 24
54186 44241 17
18617 18842 23
3512 24438 28
23067 54724 3
48348 58941 19
40415 25306 18
8641 5044 19
15671 5405 11
50780 15794 14
59268 25153 16
52991 24270 28
33315 36816 25
1565 59357 27
6378 17814 24
54741 25867 19
15375 6229 19
38262 18192 11
38726 13416 22
12418 49644 6
51466 9253 14
18893 45290 16
17268 42906 23
27485 20511 27
28098 28881 16
16152 16020 28
18692 2345 18
33058 58578 21
22753 55509 32
54788 11146 28
2841 53707 25
46594 45520 10
13834 19718 22
24042 22998 21
43999 22320 28
43568 23678 26
51067 2135 24
29692 42746 8
18709 29094 11
21966 35546 35
34148 29544 18
14138 32463 21
39396 31077 26
13758 19086 18
19217 9502 23
17976 24184 23
31814 24390 24
31265 11540 14
8312 53193 21
59360 13316 32
101 19476 20
1550 38918 29
39790 52329 21
692 33988 17
3154 35974 18
35915 19873 16
17520 41868 3
25948 26343 26
30493 14010 15
44119 5810 26
32683 34543 17
33310 55376 23
35292 24246 28
1639 13912 12
10867 3890 18
15577 51117 17
32790 25538 17
39180 9370 25
10060 38079 24
12141 86 21
56383 39418 8
6423 54495 22
28827 928 14
17594 32480 37
46572 29335 15
3927 20268 16
58116 480 17
29657 16457 11
57716 11015 5
19095 24452 16
34097 52021 19
25498 24443 16
34965 53607 8
51006 17640 23
35351 15994 17
30590 47434 27
5830 994 5
57974 35258 17
54656 7927 26
55129 46843 4
8580 5959 14
22378 27005 28
9396 11037 19
52415 12990 20
1490 57082 15
21514 35850 19
31422 33561 22
54968 16350 12
24331 9944 20
54132 22939 26
24076 59229 25
6491 51023 19
53172 21195 17
22143 29232 21
10363 20347 20
57570 54144 19
31608 32675 27
8521 15936 25
45930 15825 9
22146 36271 16
24764 1494 23
29293 7915 23
18222 41031 22
33416 1847 14
40763 23206 19
25853 47430 18
40414 33904 20
49965 20143 33
41172 3642 16
51880 10839 21
38429 46549 25
32658 40941 12
56859 13931 6
49304 32455 21
35526 21077 33
39711 56468 27
25255 28563 23
45973 44822 26
25290 42843 24
3943 58891 9
24212 25822 13
8469 18747 19
10382 8256 17
55906 53578 23
5290 14639 19
44241 47902 24
23862 34258 13
27849 21019 21
16208 16871 20
26954 15006 24
43251 16010 25
38848 20482 17
41731 10892 22
13355 400 16
3079 42489 22
13567 36919 19
20680 22134 21
54782 49619 28
12432 24514 19
21842 39623 11
56278 47593 12
5851 33733 18
33769 40226 31
51827 19063 7
27316 46457 11
10022 2294 16
32962 30471 33
26674 13040 12
56003 37168 27
48733 31729 31
5100 38139 22
8574 59110 20
53594 51320 21
11000 15106 16
42440 2097 20
21125 23141 32
12500 38215 20
57711 1624 12
13664 29690 26
32145 19821 6
38862 49087 16
4442 12192 10
55778 44649 21
48329 51130 14
55268 8130 11
10353 24970 21
5947 26320 17
32982 45004 17
24274 21395 23
13870 35172 20
8630 8771 31
8545 23425 32
21 36275 31
48969 17820 8
32288 20851 26
27666 44664 37
15913 22919 15
11622 22688 20
44222 29694 8
51588 54503 19
50795 58706 34
47699 23275 4
8275 46119 24
55609 8596 16
42635 10607 18
26027 7637 3
31782 23706 20
15124 45384 22
59389 29199 17
33582 55156 8
33001 11346 15
14726 872 27
51303 59454 10
35036 17214 6
2387 15242 20
10144 27963 26
32429 55366 16
7667 49648 28
28044 42930 25
10738 26203 34
31240 27629 24
17613 56018 16
32862 490 19
46352 23415 4
17625 17298 16
48963 41671 38
48274 829 26
13494 13273 24
22413 25375 32
14379 16685 17
52931 48845 23
13591 28142 19
13422 20183 18
26527 10449 22
7148 1350 21
56924 47508 32
28475 24286 29
22537 13549 14
29743 280 28
27287 49710 22
2272 29989 -1
48165 20766 30
24009 47623 18
27841 43201 9
7496 4686 38
47632 19685 12
47968 26916 31
4231 42241 22
17013 45742 19
48396 6392 15
971 53897 26
35577 48661 12
26666 16143 18
47993 43726 26
47228 31186 31
20041 58020 15
57165 29053 31
42136 41630 18
46634 49144 27
4902 11347 10
9602 53666 11
2696 478 25
48359 39030 13
25378 12553 14
10189 54953 18
22220 18509 8
15028 14459 8
27264 1353 20
28741 10373 15
52533 13190 28
15258 53635 24
40330 36448 22
21871 5643 12
49326 49177 14
31844 7052 16
8455 30977 25
52699 9042 26
30422 28217 21
19142 45854 23
30304 20822 13
19656 48592 24
32499 52873 14
38529 53183 31
14745 467 2
20195 59859 18
26610 3234 24
1988 49357 9
46636 20844 14
20697 16360 23
36898 24576 21
22596 39439 15
55576 43785 15
15154 11765 25
7236 41613 4
38851 27854 25
34673 46100 17
32087 27606 18
24154 28593 13
14161 1125 24
8686 26209 4
15285 1612 15
9677 19404 16
7307 55703 17
42728 32 19
38554 5515 14
32437 55725 22
23897 5291 5
59873 58224 14
352 3562 21
15479 50738 16
35747 54846 2
32737 11275 9
12810 44025 23
51358 38713 24
23682 51654 23
50395 11335 22
11927 21132 35
30522 59721 13
50299 19500 19
28174 28444 19
18269 36832 13
6429 9864 11
13202 20028 12
22767 38441 25
12956 9548 17
42085 39207 18
20132 38770 30
45111 26862 13
7567 54466 36
1857 42058 15
7970 58888 12
4769 17560 21
17847 58493 24
8691 12169 19
47497 19552 23
15021 54625 30
4485 7593 38
15575 35150 22
56217 50316 31
39754 10827 28
48791 46358 27
57460 40154 15
53359 10479 13
28018 57735 11
30264 30679 30
35285 24041 19
13191 45130 21
10781 34178 23
16437 18302 20
39488 57020 14
19804 58690 17
51779 51499 33
20346 36671 17
18879 39951 17
57101 23864 29
15986 5450 8
20203 2099 8
9508 6613 14
57509 45053 18
41698 10098 25
58107 53327 26
58614 43045 18
2317 50213 26
34198 21988 18
17055 57954 24
53702 13881 10
43933 25959 17
35259 12881 14
27033 19513 25
15332 42169 14
13656 4456 17
13904 58106 26
44679 51387 32
37664 31657 25
10614 3761 10
8039 49827 19
5653 9604 37
18218 55793 24
29401 14442 26
26336 37283 12
13624 12144 17
50482 50614 8
29416 51775 18
51004 54896 9
28388 56218 14
2314 8032 24
59750 38235 22
24379 11840 22
50253 6362 21
4065 30357 22
36473 38568 18
22591 29675 19
48841 525 5
58793 18779 15
56099 52623 23
44639 17169 21
38317 31746 17
18580 46776 25
36366 11686 15
55233 10123 19
35005 49924 18
50565 54023 12
30520 57212 29
59398 16501 6
58660 23476 22
41583 43682 15
49111 41679 11
38688 54871 23
36293 10562 14
6571 6140 23
3385 50044 16
54626 31576 31
10092 14855 37
55078 56021 24
42723 17033 20
20655 44623 24
25926 58014 20
23847 29919 19
50561 23437 21
41562 14578 26
28400 2915 37
35752 54730 18
9306 16138 17
20552 30081 19
42027 54004 33
38205 1282 28
1617 14117 16
54519 24343 15
26265 54403 15
40802 54240 16
21308 33004 11
18878 52468 15
48600 56027 14
46573 37909 14
42263 18130 21
45288 34594 23
32788 2612 34
55417 59522 29
46771 11711 21
54939 45515 27
44276 40074 23
56253 57815 17
32476 11334 13
14622 59086 18
39059 33471 11
49563 6442 20
49807 12790 17
52761 20406 26
22119 32559 21
44492 54990 24
33769 20877 24
47192 52093 13
58653 34587 25
22332 3715 6
19278 51877 25
47078 55625 22
14730 47121 25
35670 33668 22
44353 1887 10
6177 20465 11
5381 55083 13
49035 30201 17
6759 44679 28
15947 38732 15
25151 51267 9
8138 21767 32
31108 11591 17
26500 3312 10
34704 38933 18
40676 7574 23
27133 11625 18
24460 29331 11
8201 53850 33
40874 37708 19
47093 46072 22
39076 7373 33
28354 21006 23
9997 45614 23
31282 50271 21
38732 53010 25
9869 37738 13
48540 42213 14
25656 22375 10
40230 53691 18
58111 2217 21
59944 51702 16
31820 9915 32
42097 21246 37
58509 40741 14
41346 47335 17
2129 6663 31
26376 34169 41
53062 57534 18
31877 3136 14
19028 26348 17
41424 21005 24
26452 49839 29
11250 49800 14
56486 51941 13
18502 21730 5
25851 41883 18
46933 21801 22
50388 5778 21
9980 30744 22
26965 14411 19
53994 46809 11
18100 49000 19
40092 19828 23
39376 56326 16
32773 40019 32
43835 11003 23
36381 6222 30
2980 42549 35
19666 56874 34
39103 9852 24
21882 15677 19
18845 39727 20
40863 19789 16
52815 2860 26
56068 53451 5
41361 35254 18
41264 16046 11
40159 40887 22
53915 26163 23
34136 26674 16
48261 55954 20
52047 54728 26
9167 7291 18
58515 52938 16
4812 49927 32
23441 14648 22
52173 17189 31
12016 42296 20
1624 5168 17
2684 14887 13
43457 1006 24
16384 12256 22
17874 24621 29
22571 49333 25
43171 40166 30
28751 55221 23
1057 18428 15
52956 8583 25
22539 40411 6
17513 1675 27
34447 37179 25
29483 30589 11
43153 45403 23
24252 851 15
33893 24584 15
2613 16572 13
43887 14966 27
11635 57920 18
55594 13795 1
54421 25156 15
20524 13478 26
56592 52683 15
51087 29074 17
49784 2018 25
44925 5085 19
41690 5173 21
59114 26353 18
36337 12990 21
26507 38130 4
57052 9972 27
49107 45654 14
26466 18721 16
19863 34808 33
45482 34331 -2
55001 45734 18
30568 50616 25
23638 38174 17
32455 12006 9
54844 6859 10
41782 28105 12
44462 20193 23
4643 48452 32
15646 796 19
10016 17679 12
20637 16733 32
6954 837 19
33730 31528 21
28867 26659 15
27949 3755 21
56603 5882 26
51180 54659 17
4664 37851 15
8417 33878 1
7103 914 9
21434 3037 23
18046 5950 16
2732 51105 5
30029 26275 28
17720 21468 20
778 3414 46
49323 18150 25
13118 32753 18
40557 25792 5
36033 55111 8
59676 13213 28
30710 13722 15
6612 33448 10
10895 14366 28
30867 47425 29
44486 50803 31
5483 40757 23
40596 46383 29
10807 11456 28
32168 16545 21
20874 56919 6
6296 2298 34
6443 49900 32
40919 41955 26
27638 41786 10
50466 2705 16
959 10371 8
59098 48182 12
39974 30327 28
58943 15291 15
48035 20812 7
58165 52196 29
30043 10916 34
43362 849 14
11623 620 22
26381 2873 28
4084 42585 22
8704 654 9
5604 10806 23
377 17967 30
8533 15150 14
20103 45437 23
37111 24689 19
1921 23111 21
2271 22876 6
44273 51297 23
54786 31906 21
24908 1625 21
52587 50141 -2
33482 14550 27
9254 39054 18
22537 36549 14
22862 17596 4
52415 25929 11
19630 39021 20
52572 41849 21
58415 41364 22
22064 54686 25
12198 6377 28
34781 2268 28
57209 45711 34
56235 19251 9
3586 22322 23
33280 39385 39
30400 27145 21
26469 55299 14
11092 46841 10
827 519 25
9225 16511 19
27684 7619 17
22233 45406 25
36983 41911 6
15347 30668 4
25309 52221 26
32906 27734 23
32556 17875 16
41016 9232 22
41400 29310 11
21042 11853 31
44269 58565 13
52203 15913 24
32426 7051 16
10518 55097 14
11782 37226 15
1365 46269 13
10980 30427 26
29930 34634 29
46003 25648 14
2113 46838 30
13819 34654 18
52119 38273 16
12649 21967 35
35355 13589 19
25257 26442 19
17902 2341 17
29133 22320 13
35619 56879 11
45508 51418 31
27071 44860 26
6435 17438 34
12921 59709 18
48895 35689 26
50330 44973 25
37393 36260 47
35326 56947 12
10832 27601 11
13779 16265 25
26634 4461 12
18036 44246 13
14242 18274 24
47991 39829 33
43235 59287 18
27923 57692 18
12624 55311 31
42700 525 22
43182 43146 18
25918 53621 20
37382 52670 31
7602 42792 23
21793 32799 20
49334 34047 18
40054 28550 23
43249 13319 22
40454 38371 14
34032 51231 16
26171 15585 21
21766 26129 28
40942 7920 17
36857 25937 22
46077 56729 24
32898 28255 26
51877 41440 17
53227 35460 18
57255 14593 36
55895 2110 32
44955 56179 14
16032 3027 25
5849 7193 25
35305 10519 34
13990 42889 25
14710 3033 11
5766 51438 7
47900 34416 19
32154 16587 30
39871 12658 21
3194 26306 14
6944 4733 14
36632 12455 11
57475 51746 16
38764 38106 16
4935 41678 25
59553 11671 10
7314 32967 22
24515 59902 13
13489 1446 30
13367 53205 26
6529 6242 12
42612 15476 23
33436 49383 23
4793 29869 16
57722 48573 20
22973 31490 18
48905 34513 27
44606 31439 25
21034 2079 31
32472 51691 4
8243 457 19
20967 31492 19
41297 59416 23
29028 3613 10
12730 25725 29
53186 35860 25
38635 25749 18
21247 29366 23
18571 38894 22
19151 14258 16
24477 47510 12
7501 48887 9
17313 6274 36
54153 11429 22
15786 59216 22
340 21559 6
6332 742 16
10306 13186 17
10769 58008 30
17800 46611 39
41295 6848 30
16189 31731 18
25074 29701 37
47580 12227 18
35640 3104 13
10147 518 20
59143 51880 14
214 47668 22
48692 21737 16
6764 42239 14
1154 29852 25
1166 34440 14
22473 31558 22
13483 35944 14
20709 15428 22
47044 654 26
32726 25463 25
822 36145 23
10624 6071 19
48639 37200 23
17343 38588 8
15423 37290 9
38836 15591 24
37229 21204 23
29235 35011 15
1510 20414 12
26947 4965 1
52356 52754 25
10619 57227 33
28135 24177 36
18918 46047 20
13488 55194 2
15327 56979 30
11201 11205 32
5141 43492 19
27838 47873 15
16136 22650 24
42542 27708 20
37705 27715 18
22009 32089 15
6494 19932 29
48907 50200 25
47579 36970 29
54703 41011 19
36521 22586 6
44789 27037 18
13237 31371 41
6174 54310 18
55138 39293 13
15990 24068 14
45538 22105 21
43437 36853 21
1527 55571 20
47060 13561 26
14610 9383 4
43836 12843 20
37753 34367 13
58521 22944 14
25572 29100 18
23712 18532 22
10043 11434 8
17320 31394 7
33529 25886 12
17805 41659 31
8332 36473 12
32360 22635 28
9069 13461 24
16318 41458 20
40046 22947 19
8212 28648 21
36668 21917 21
10695 10937 10
4105 18466 22
38965 10834 18
29363 15000 17
44340 5654 32
11715 14614 13
36837 7652 23
29449 15411 13
32479 11479 23
7848 31088 23
27289 54116 24
42707 50009 29
9488 21019 28
32041 3082 20
4996 3991 11
43668 11642 18
58607 46699 37
28839 2126 17
32701 2512 23
38224 15477 25
8204 17281 16
717 9162 9
14360 44053 2
34128 35567 15
16417 10107 15
43483 9588 -1
52585 14239 18
31996 33697 19
16178 6597 24
234 15713 24
42282 28799 25
22341 23864 17
4582 29408 12
29368 17512 17
4056 46895 12
48099 35325 18
23317 26156 17
29205 17614 27
48787 45843 10
33420 43017 21
15142 3993 23
1029 33223 21
42552 2844 19
19261 54902 22
36839 7141 24
25050 3113 9
3557 18503 30
20441 39988 24
35351 3928 22
41765 32355 14
24490 3911 23
39920 45983 17
37288 8969 20
48010 20189 11
56116 32638 16
54316 10356 27
55888 26732 12
11505 58597 13
59993 55959 23
4917 32905 32
5791 17133 7
33090 48514 18
21684 57813 27
34488 54911 28
33869 9778 27
18438 2996 12
21857 53086 19
54638 24708 22
32967 42446 14
26052 50841 27
31420 30353 7
41039 51527 15
32826 19986 24
45383 23982 20
40514 37524 28
4884 56119 15
7027 42482 14
29982 2694 20
18710 57777 9
3002 21342 28
34635 46080 28
41164 16181 19
41476 2863 13
50904 51913 21
13390 40800 31
9981 8339 30
59841 50876 16
49561 36148 30
14625 39544 12
13734 3290 7
59913 50711 20
25539 2365 0
37682 14431 16
7416 15249 30
23728 41615 17
53401 17428 19
18 51873 3
30281 26639 21
